,Text
165,BoC rate cut to mean cheaper borrowing and lower interest on savings https://t.co/2KLwrDqD3H
166,"If you've been waiting to buy, now is the time to start shopping thanks to the federal interest rate cut.

Lower rates = higher purchase price.

#realestate #michiganrealestate #buyerpower #househunting #homebuying #homeshopping #homefinance #homesavings #purchasepower https://t.co/CAUJV1vz6s"
167,@MSNBC What’s the over/under on how long I need to wait until my bank passes along that reduction to me in the form of a lower interest rate on my credit card? 🤷‍♂️ 💳
168,@HoarseWisperer What’s the over/under on how long I need to wait until my bank passes along that reduction to me in the form of a lower interest rate on my credit card? 🤷‍♂️ 💳
169,@CrankyPharmer And then I missed the chance to lock in the lower interest rate. It was a long 10 years and I beat myself up about not being able to finish my degree. But the loan is paid off and I try not to think about how much of a house I could have now.
170,@FitBusinessman @skrtmcgrt @Debbie56111656 @GOPChairwoman @realDonaldTrump Currencies are determined by the market interest rate. Which @realDonaldTrump been lobbying to have it lower.
171,"Thinking of Selling? Now May Be the Time.: The housing market has started off much stronger this year than it did last year. Lower mortgage interest rates have been a driving factor in that change. The average 30-year rate in 2019, according to Freddie… https://t.co/dv1cjv2Kk0"
172,I am so excited for this couple!  I was able to refinance their home and save them on their interest rate and lower their monthly payments.  This was a smooth process for my team and thanks @malininseven for a fast… https://t.co/ag8okjlnOo
173,"The interest rate of my Federal student loans is currently at 6.8%. 
I’m a NYC employee who doesn’t qualify for loan forgiveness because I made lower payments in the last 10 years based on what I could afford. This is so sad I can only laugh."
174,"@HBTD1980 That’s an idea for discussion. The interest is killer on those loans. But, maybe a much lower rate. No interest is free"
175,"@melindagates @UN_Women Can u help me pay off a $200,000 college loan that’s at 7% predatory Parent Plus loan ?i work two jobs and am a nurse and I’m getting chemo for breast cancer and still have to work 2 jobs! I can’t get them to lower the interest rate."
176,@micaela_ayye @diceypineapples I’d consolidate your debts if you’re able to do it at a lower interest rate than you’re paying now. If not just try to pay them off as-is.
177,@RaisingLasVegas Thanks.  When the economy crashed I was able to refinance at a lower interest rate and go from 30 years to 15 years.  Some months I’ve had to scrimp but I’ve never been late.  Next I’ll build my own house.  I’m actively looking for property.
178,"And now that I think about it if I was her I DEFINITELY would let that shit go to collections and pay it out if there. There’s no interest rate in collections, you could possibly dispute it off, and you could negotiate paying a lower balance. You just have to fix your credit."
179,@jersey_pete don't forget to check the interest rate! an extra couple grand on the price tag might end up being cheaper if it has an interest rate that's a fair amount lower
180,"People are retiring with more and more debt...especially mortgage debt.  It’s a good idea to refinance and to try to get a lower interest rate, while you are still collecting a pay cheque before retirement.  Call or text us at 416-800-1052 to work with us. https://t.co/lfuJMuT8hR"
181,"Large banks lower the mortgage interest rate by five years. The fixed five-year mortgage interest rate is falling.3.09 percent from 3.24 percent was initiated by RBC Jan 29, the first time the bank lowered its five-year fixed interest rate since August 2019. ☎️  Jo 647 518 1984 https://t.co/Sse8PXTRFx"
182,"🗣 People with student loans:

Whitmer is proposing to create a student loan refinancing program for people up to $50K of student loans with a lower interest rate. 

▪️$10M is requested to launch idea 

#mibudget"
183,The city will be discussing refinancing some of the debt for a lower interest rate. Not extending it.
184,What will refinancing do for you?  It’s incredible to see our clients change their financial goals by refinancing into a lower interest rate. Seeing their faces light up as they save thousands if dollars is the… https://t.co/JzmyUFrA0x
185,"Did you know a higher FICO score can result in a lower interest rate for a home loan? To increase your credit score, be sure to pay your bills on time, don't exceed the spending limit on credit cards and monitor… https://t.co/i0NcwnjsPx"
186,Got great credit? Get the interest rate you’ve earned! Give us a call today to discuss how you can get a lower rate on your mortgage! #clphomes #smothersrealtygroup #smothersrealty #bairdwarner #remax #remaxhustle… https://t.co/CzxjpPdgiW
187,"@joeybear85 ahhh I went through this too! I ended up getting a line of credit from my bank to pay the higher interest ones off and then paid my bank at a much lower rate...just going to talk to a few people was very helpful for my decision, good luck 💕"
188,"@GrahamGullans @TeslaOwnersofMA @ElectrifyAm @TeslaOwnersNEUS Since they charge per minute its in their best interest to lower the charging rate thus increasing profit in their pockets (are they doing this intentionally? Seems like it, what would be the other reason?). Even so that cost is absolutely outrageous."
189,"Did you know a higher FICO score can result in a lower interest rate for a home loan? To increase your credit score, be sure to pay your bills on time, don't exceed the spending limit on credit cards and monitor your… https://t.co/YsLH88P8s0"
190,"@SenSanders With what money? Will I be refunded for the student loans that I worked hard and paid off years ago, as I had promised to? How about people living up to thier obligations ? Possibly lower the interest rate- not write off the debt."
191,"@erin18_ @CobraShelby86 @DrunkBrianF Not sticking up for murders, even if they are better than child molesters, but it is FAR from the ""epidemic"" it is being made out to be. In fact the rate is much lower than non-trans. Caring for one special interest group over another is discrimination."
192,@scatteredmom @Mommyisweird Recently divorced and walked away with my share of the debt. Took out a consolidation loan to lower interest rate and have a set payment amount. How did the consolidation work for you @scatteredmom ?
193,@Hannah_Nichole7 I would check the interest rate and compare it to what your credit card charges and go with the lower of the two (obviously 😂)
