feature_name,idf_weights
forced,7.620406484
capital,7.620406484
adolescent,7.620406484
assistance,7.620406484
lac,7.620406484
lack,7.620406484
ladakh,7.620406484
compulsory,7.620406484
temporarily,7.620406484
strictly,7.620406484
alcohol,7.620406484
whatshappeninginmyanmar,7.620406484
flu,7.620406484
whatever,7.620406484
exclude,7.620406484
pele,7.620406484
lucky,7.620406484
cancer,7.620406484
warn,7.620406484
pak,7.620406484
food,7.620406484
loosing,7.620406484
branch,7.620406484
counterfeit,7.620406484
atmanirbharbharat,7.620406484
includes,7.620406484
longer,7.620406484
resume,7.620406484
lol,7.620406484
comparison,7.620406484
caller,7.620406484
corporator,7.620406484
returning,7.620406484
entrepreneur,7.620406484
consideration,7.620406484
incompetent,7.620406484
personally,7.620406484
resting,7.620406484
saudi,7.620406484
handed,7.620406484
warned,7.620406484
teach,7.620406484
bought,7.620406484
court,7.620406484
resistance,7.620406484
national_guard,7.620406484
louder,7.620406484
improvement,7.620406484
entity,7.620406484
taught,7.620406484
respective,7.620406484
supreme,7.620406484
athlete,7.620406484
complex,7.620406484
laughed,7.620406484
saved,7.620406484
raising,7.620406484
wasted,7.620406484
violating,7.620406484
pata,7.620406484
sind,7.620406484
staying,7.620406484
spreader,7.620406484
yogi,7.620406484
efficient,7.620406484
choral,7.620406484
professor,7.620406484
extreme,7.620406484
trace,7.620406484
barred,7.620406484
france,7.620406484
honor,7.620406484
bear,7.620406484
monitoring,7.620406484
mongering,7.620406484
project,7.620406484
tracker,7.620406484
kab,7.620406484
armada,7.620406484
efficiently,7.620406484
procurement,7.620406484
hone,7.620406484
tragedy,7.620406484
neighboring,7.620406484
acceptable,7.620406484
probe,7.620406484
plague,7.620406484
train,7.620406484
unique,7.620406484
hon,7.620406484
progress,7.620406484
irresponsible,7.620406484
greater,7.620406484
vice,7.620406484
extend,7.620406484
siddhi,7.620406484
dry,7.620406484
karachi,7.620406484
preferred,7.620406484
fatality,7.620406484
silence,7.620406484
ganga,7.620406484
silent,7.620406484
property,7.620406484
horrible,7.620406484
external,7.620406484
deadly,7.620406484
offering,7.620406484
FALSE,7.620406484
multiple,7.620406484
mutant,7.620406484
behalf,7.620406484
cut,7.620406484
middle,7.620406484
sort,7.620406484
hoping,7.620406484
prompt,7.620406484
promotion,7.620406484
dubai,7.620406484
dead,7.620406484
finger,7.620406484
possibility,7.620406484
promising,7.620406484
finish,7.620406484
fabiflu,7.620406484
sitting,7.620406484
moment,7.620406484
tu,7.620406484
trending,7.620406484
fraternity,7.620406484
besides,7.620406484
fasting,7.620406484
absolute,7.620406484
hoarding,7.620406484
contribute,7.620406484
mo,7.620406484
mobile,7.620406484
fyi,7.620406484
muscle,7.620406484
clarify,7.620406484
helpline,7.620406484
praying,7.620406484
moderate,7.620406484
statistic,7.620406484
jodhpur,7.620406484
earmark,7.620406484
understanding,7.620406484
airplane,7.620406484
johnsonandjohnson,7.620406484
stage,7.620406484
clearance,7.620406484
modimadedisaster,7.620406484
understands,7.620406484
color,7.620406484
clearly,7.620406484
item,7.620406484
modigovtsenahopayega,7.620406484
bengaluru,7.620406484
tuesday,7.620406484
trend,7.620406484
beta,7.620406484
stability,7.620406484
dark,7.620406484
nose,7.620406484
transmission,7.620406484
yard,7.620406484
stating,7.620406484
misinformation,7.620406484
prioritized,7.620406484
prioritize,7.620406484
passenger,7.620406484
solve,7.620406484
ski,7.620406484
traveler,7.620406484
jharkhand,7.620406484
negotiation,7.620406484
traveling,7.620406484
gun,7.620406484
agar,7.620406484
fill,7.620406484
slow,7.620406484
ease,7.620406484
earth,7.620406484
prick,7.620406484
tum,7.620406484
miss,7.620406484
dying_due,7.620406484
analysis,7.620406484
journey,7.620406484
misstep,7.620406484
baseless,7.620406484
offline,7.620406484
significant,7.620406484
spot,7.620406484
frequently,7.620406484
quiet,7.620406484
emerging,7.620406484
quick,7.620406484
timeline,7.620406484
meaning,7.620406484
gate,7.620406484
fortunate,7.620406484
timely,7.620406484
sheik,7.620406484
bit,7.620406484
deed,7.620406484
value,7.620406484
quantity,7.620406484
opposed,7.620406484
favor,7.620406484
dedication,7.620406484
education,7.620406484
birth,7.620406484
speaking,7.620406484
qatar,7.620406484
frustrating,7.620406484
written,7.620406484
pushing,7.620406484
push,7.620406484
affect,7.620406484
announcement,7.620406484
pill,7.620406484
tireless,7.620406484
quite,7.620406484
observation,7.620406484
email,7.620406484
wondering,7.620406484
ti,7.620406484
matata,7.620406484
interim,7.620406484
pmoindia,7.620406484
spent,7.620406484
material,7.620406484
hidden,7.620406484
haina,7.620406484
hurt,7.620406484
intervention,7.620406484
shameful,7.620406484
moving,7.620406484
rafael,7.620406484
hide,7.620406484
criterion,7.620406484
opening,7.620406484
argue,7.620406484
chart,7.620406484
racket,7.620406484
movement,7.620406484
hundred,7.620406484
poland,7.620406484
controlled,7.620406484
dot,7.620406484
humbly,7.620406484
spite,7.620406484
shared,7.620406484
bjpfailsindia,7.620406484
medication,7.620406484
america,7.620406484
platform,7.620406484
hotspot,7.620406484
akhilesh,7.620406484
banner,7.620406484
apprehension,7.620406484
unknown,7.620406484
publicity,7.620406484
fan,7.620406484
amitshah,7.620406484
shud,7.620406484
negligence,7.620406484
hue,7.620406484
karo,7.620406484
proven,7.620406484
pulmonary,7.620406484
decade,7.620406484
kashmir,7.620406484
dec,7.620406484
pledge,7.620406484
cocaine,7.620406484
shown,7.620406484
annual,7.620406484
bar,7.620406484
unless,7.620406484
amma,7.620406484
officially,7.620406484
copy,7.620406484
pinarayi,7.620406484
visa,7.620406484
chest,7.620406484
vardan,7.620406484
protein,7.620406484
fu,7.620406484
pleasure,7.620406484
fucking,7.620406484
protest,7.620406484
sparkle,7.620406484
unprecedented,7.620406484
commander,7.620406484
van,7.620406484
ecosystem,7.620406484
vishal,7.620406484
chic,7.620406484
finch,7.620406484
visiting,7.620406484
criticism,7.620406484
culprit,7.620406484
pin,7.620406484
dozen,7.620406484
bin,7.620406484
bengali,7.397262933
specific,7.397262933
south,7.397262933
liberal,7.397262933
parliament,7.397262933
spending,7.397262933
discus,7.397262933
finished,7.397262933
jai,7.397262933
washing,7.397262933
lena,7.397262933
became,7.397262933
somewhere,7.397262933
jake,7.397262933
son,7.397262933
srinagar,7.397262933
speak,7.397262933
guide,7.397262933
broke,7.397262933
confirmed,7.397262933
lesser,7.397262933
particularly,7.397262933
perfectly,7.397262933
letter,7.397262933
inform,7.397262933
dirty,7.397262933
victim,7.397262933
percent,7.397262933
growing,7.397262933
equal,7.397262933
course,7.397262933
eradicate,7.397262933
killing,7.397262933
ground,7.397262933
cover,7.397262933
sub,7.397262933
donation,7.397262933
bio,7.397262933
subhash,7.397262933
needle,7.397262933
shit,7.397262933
donate,7.397262933
shop,7.397262933
banker,7.397262933
stopped,7.397262933
granted,7.397262933
newspaper,7.397262933
stolen,7.397262933
install,7.397262933
advance,7.397262933
seminar,7.397262933
koi,7.397262933
congratulation,7.397262933
fighting_lives,7.397262933
sell,7.397262933
selfie,7.397262933
vote,7.397262933
style,7.397262933
sat,7.397262933
shift,7.397262933
cove,7.397262933
adviser,7.397262933
dosage,7.397262933
blaming,7.397262933
advised,7.397262933
kingdom,7.397262933
kir,7.397262933
several,7.397262933
opened,7.397262933
flight,7.397262933
strength,7.397262933
black,7.397262933
bangkok,7.397262933
vive,7.397262933
blessing,7.397262933
interview,7.397262933
payer,7.397262933
haldane,7.397262933
straight,7.397262933
pappu,7.397262933
stupid,7.397262933
board_exams,7.397262933
wa,7.397262933
peak,7.397262933
stepping,7.397262933
vasili,7.397262933
supplying,7.397262933
dusted,7.397262933
golden,7.397262933
supposed,7.397262933
inject,7.397262933
film,7.397262933
star,7.397262933
journalist,7.397262933
standard,7.397262933
fir,7.397262933
bow,7.397262933
batch,7.397262933
saturday,7.397262933
joke,7.397262933
early,7.397262933
joint,7.397262933
brand,7.397262933
agency,7.397262933
lava,7.397262933
brazil,7.397262933
penalty,7.397262933
isolation,7.397262933
scientific,7.397262933
secretary,7.397262933
nifty,7.397262933
kara,7.397262933
waiver,7.397262933
security,7.397262933
securing,7.397262933
irrespective,7.397262933
divert,7.397262933
opinion,7.397262933
conducting,7.397262933
conference,7.397262933
wanted,7.397262933
secondwave,7.397262933
firm,7.397262933
afraid,7.397262933
seat,7.397262933
wale,7.397262933
wall,7.397262933
sister,7.397262933
african,7.397262933
site,7.397262933
evidence,7.397262933
jahangirabad,7.397262933
wonder,7.397262933
cause,7.397262933
accept,7.397262933
regularly,7.397262933
makeinindia,7.397262933
procedure,7.397262933
thankful,7.397262933
daughter,7.397262933
catch,7.397262933
malaysia,7.397262933
minimum,7.397262933
refused,7.397262933
category,7.397262933
reduces,7.397262933
manage,7.397262933
ape,7.397262933
aside,7.397262933
managing,7.397262933
imagine,7.397262933
hopefully,7.397262933
denying,7.397262933
recent,7.397262933
theory,7.397262933
celebrity,7.397262933
denmark,7.397262933
ill,7.397262933
willing,7.397262933
denied,7.397262933
maintaining,7.397262933
prior,7.397262933
preventing,7.397262933
madly,7.397262933
hello,7.397262933
previous,7.397262933
car,7.397262933
exclusive,7.397262933
amount,7.397262933
treating,7.397262933
plasma,7.397262933
combat,7.397262933
ad,7.397262933
excuse,7.397262933
remedy,7.397262933
prime,7.397262933
careless,7.397262933
faci,7.397262933
actually,7.397262933
coronapandemic,7.397262933
religious,7.397262933
maharashtralockdown,7.397262933
urgently,7.397262933
release,7.397262933
maharastra,7.397262933
mahendra,7.397262933
actual,7.397262933
package,7.397262933
created,7.397262933
transport,7.397262933
wind,7.397262933
promised,7.397262933
headache,7.397262933
accuse,7.397262933
rahul,7.397262933
protected,7.397262933
protecting,7.397262933
mauling,7.397262933
context,7.397262933
humble,7.397262933
unto,7.397262933
hospitalized,7.397262933
maybe,7.397262933
meal,7.397262933
hear,7.397262933
que,7.397262933
provision,7.397262933
reached,7.397262933
quality,7.397262933
hearing,7.397262933
mentioned,7.397262933
pipeline,7.397262933
criticize,7.397262933
overcome,7.397262933
toi,7.397262933
account,7.397262933
notice,7.397262933
mela,7.397262933
chhattisgarh,7.397262933
worrying,7.397262933
explains,7.397262933
crime,7.397262933
overthrow,7.397262933
accident,7.397262933
certain,7.397262933
commission,7.397262933
novel,7.397262933
idiot,7.397262933
arrived,7.397262933
wishing,7.397262933
de,7.397262933
ice,7.397262933
amani,7.397262933
marketing,7.397262933
markup,7.397262933
cricket,7.397262933
rampant,7.397262933
ramp,7.397262933
commercial,7.397262933
pronged,7.397262933
containing,7.397262933
aroma,7.397262933
updated,7.397262933
proof,7.397262933
chaos,7.397262933
microbe,7.397262933
goal,7.397262933
mat,7.397262933
mexico,7.397262933
holding,7.397262933
remains,7.397262933
implemented,7.397262933
offered,7.397262933
okay,7.397262933
wearamask,7.397262933
uncle,7.397262933
tweeted,7.397262933
dialysis,7.397262933
caffeine,7.397262933
player,7.397262933
turned,7.397262933
wednesday,7.397262933
personnel,7.397262933
returned,7.397262933
wednesdaythought,7.397262933
clot,7.397262933
lord,7.397262933
hindi,7.397262933
inadequate,7.397262933
tune,7.397262933
everywhere,7.397262933
losing,7.397262933
welcome,7.397262933
gifted,7.397262933
natural,7.397262933
august,7.397262933
mohan,7.397262933
globe,7.397262933
covidvaccines,7.397262933
pmcaresfund,7.397262933
sa,7.397262933
collected,7.397262933
friday,7.397262933
australia,7.397262933
hesitant,7.397262933
rural,7.397262933
light,7.397262933
polio,7.397262933
felt,7.397262933
water,7.397262933
din,7.397262933
vacation,7.397262933
motivation,7.397262933
folk,7.397262933
weak,7.397262933
mortality,7.397262933
morbidity,7.397262933
younger,7.397262933
ability,7.397262933
close,7.397262933
worse,7.397262933
moh,7.397262933
class,7.397262933
reporter,7.397262933
footing,7.397262933
yeh,7.397262933
fed,7.397262933
municipal,7.397262933
candidate,7.397262933
astra,7.397262933
canada,7.397262933
pre,7.397262933
click,7.397262933
truth,7.397262933
truly,7.397262933
freedom,7.397262933
preparation,7.397262933
exactly,7.397262933
added,7.397262933
gift,7.397262933
force,7.397262933
western,7.397262933
pressure,7.397262933
fair,7.397262933
fatal,7.397262933
applied,7.214941376
involved,7.214941376
writes,7.214941376
jammy,7.214941376
stand,7.214941376
application,7.214941376
ani,7.214941376
basis,7.214941376
wow,7.214941376
journal,7.214941376
spoke,7.214941376
afford,7.214941376
effectiveness,7.214941376
college,7.214941376
mostly,7.214941376
beat,7.214941376
trump,7.214941376
coronaupdate,7.214941376
announce,7.214941376
educated,7.214941376
poll,7.214941376
provisional,7.214941376
mission,7.214941376
guarantee,7.214941376
cross,7.214941376
cold,7.214941376
exposed,7.214941376
treat,7.214941376
mutation,7.214941376
colleague,7.214941376
model,7.214941376
issued,7.214941376
curfew,7.214941376
bilateral,7.214941376
dream,7.214941376
proved,7.214941376
mess,7.214941376
norm,7.214941376
ya,7.214941376
version,7.214941376
hero,7.214941376
military,7.214941376
faster,7.214941376
anti_bodies,7.214941376
practice,7.214941376
june,7.214941376
easily,7.214941376
beneficiary,7.214941376
yadav,7.214941376
cooperation,7.214941376
united,7.214941376
extra,7.214941376
confidence,7.214941376
yous,7.214941376
coronaviruspakistan,7.214941376
min,7.214941376
contract,7.214941376
producing,7.214941376
tracking,7.214941376
option,7.214941376
jo,7.214941376
finance,7.214941376
yah,7.214941376
outbreak,7.214941376
prayer,7.214941376
earliest,7.214941376
je,7.214941376
neither,7.214941376
twice,7.214941376
confirm,7.214941376
visited,7.214941376
ministry,7.214941376
vietnam,7.214941376
efficiency,7.214941376
simple,7.214941376
civil,7.214941376
cry,7.214941376
history,7.214941376
kar,7.214941376
aha,7.214941376
migrant,7.214941376
state_report,7.214941376
guidance,7.214941376
green,7.214941376
older,7.214941376
society,7.214941376
due_lack,7.214941376
mismanagement,7.214941376
farmer,7.214941376
promise,7.214941376
buddha,7.214941376
mein,7.214941376
seek,7.214941376
harsh,7.214941376
scary,7.214941376
compare,7.214941376
night,7.214941376
inoculation,7.214941376
vaccineswork,7.214941376
improve,7.214941376
federal,7.214941376
cancel,7.214941376
imran,7.214941376
savior,7.214941376
respect,7.214941376
camila,7.214941376
surat,7.214941376
becoming,7.214941376
ghaziabad,7.214941376
schedule,7.214941376
summer,7.214941376
correct,7.214941376
concentrate,7.214941376
alone,7.214941376
immunization,7.214941376
executive,7.214941376
careful,7.214941376
acute,7.214941376
nearly,7.214941376
useful,7.214941376
remove,7.214941376
suggest,7.214941376
halt,7.214941376
booked,7.214941376
temple,7.214941376
field,7.214941376
launch,7.214941376
brain,7.214941376
bachar,7.214941376
bullet,7.214941376
linked,7.214941376
round,7.214941376
limited,7.214941376
lene,7.214941376
bulletin_daily,7.214941376
limit,7.214941376
rule,7.214941376
vaccinemaitri,7.214941376
indianlivesmatter,7.214941376
disappear,7.214941376
pakistani,7.214941376
authorisation,7.214941376
countryman,7.214941376
indigenous,7.214941376
complain,7.214941376
led,7.214941376
atleast,7.214941376
ca,7.214941376
long_term,7.214941376
everyday,7.214941376
reviewed,7.214941376
sarkar,7.214941376
lock,7.214941376
allowing,7.214941376
tak,7.214941376
listen,7.214941376
vac,7.214941376
learn,7.214941376
lo,7.214941376
role,7.214941376
tac,7.214941376
digital,7.214941376
relation,7.214941376
whatsapp,7.214941376
waive,7.214941376
charity,7.214941376
cautious,7.214941376
organization,7.214941376
department,7.214941376
banana,7.214941376
mar,7.214941376
rapid,7.214941376
former,7.214941376
gay,7.214941376
massive,7.214941376
interesting,7.214941376
hyderabad,7.214941376
match,7.214941376
none,7.214941376
oxygenshortage,7.214941376
radha,7.214941376
nada,7.214941376
race_hair,7.214941376
double,7.214941376
tikautsav,7.214941376
meant,7.214941376
hahaha,7.214941376
gas,7.214941376
kept,7.214941376
invented,7.214941376
worldwide,7.214941376
chennai,7.214941376
institute,7.214941376
seriously,7.214941376
maintain,7.214941376
google,7.214941376
reddy,7.214941376
dollar,7.214941376
doc,7.214941376
reduced,7.214941376
deputy,7.214941376
regime,7.214941376
regulator,7.214941376
activated,7.214941376
success,7.214941376
hat,7.214941376
vas,7.060790696
alive,7.060790696
indianeedsoxygen,7.060790696
example,7.060790696
street,7.060790696
fighting,7.060790696
nice,7.060790696
epidemic,7.060790696
handling,7.060790696
amazing,7.060790696
ambulance,7.060790696
contracted,7.060790696
swami,7.060790696
holiday,7.060790696
spend,7.060790696
toh,7.060790696
un,7.060790696
approve,7.060790696
else,7.060790696
era,7.060790696
syringesyringecovid_vaccinations,7.060790696
ha,7.060790696
happen,7.060790696
apr,7.060790696
inspite,7.060790696
announces,7.060790696
investment,7.060790696
heard,7.060790696
inside,7.060790696
husband,7.060790696
evening,7.060790696
elder,7.060790696
hair,7.060790696
financial,7.060790696
outside,7.060790696
article,7.060790696
thief,7.060790696
contain,7.060790696
extremely,7.060790696
importance,7.060790696
technology,7.060790696
failing,7.060790696
vaccinesyringe,7.060790696
paid,7.060790696
sunday,7.060790696
fail,7.060790696
stayhomestaysafe,7.060790696
vaccineshortage,7.060790696
ensuring,7.060790696
throughout,7.060790696
appears,7.060790696
herd_immunity,7.060790696
ja,7.060790696
heat,7.060790696
talking,7.060790696
tamil,7.060790696
eligibility,7.060790696
infrastructure,7.060790696
except,7.060790696
sri_lanka,7.060790696
army,7.060790696
income,7.060790696
sum,7.060790696
pagan,7.060790696
thai,7.060790696
thursday,7.060790696
otherwise,7.060790696
waste,7.060790696
win_portal,7.060790696
lowest,7.060790696
mode,7.060790696
reporting,7.060790696
potential,7.060790696
pro,7.060790696
reply,7.060790696
black_marketing,7.060790696
keep_fasting,7.060790696
saw,7.060790696
date,7.060790696
dist,7.060790696
kill,7.060790696
kind,7.060790696
probably,7.060790696
doze,7.060790696
west,7.060790696
recently,7.060790696
sample,7.060790696
challenge,7.060790696
demanding,7.060790696
crossed,7.060790696
crematorium,7.060790696
wash_hands,7.060790696
resource,7.060790696
god_bless,7.060790696
law,7.060790696
clinic,7.060790696
conduct,7.060790696
karnataka,7.060790696
dish,7.060790696
ongoing,7.060790696
warning,7.060790696
oct,7.060790696
recipient,7.060790696
physical,7.060790696
board,7.060790696
praying_focused,7.060790696
known,7.060790696
lahore,7.060790696
boost,7.060790696
domestic,7.060790696
admitted,7.060790696
self_reliant,7.060790696
create,7.060790696
white,7.060790696
booking,7.060790696
deserves,7.060790696
product,7.060790696
pray,7.060790696
abroad,7.060790696
senior,7.060790696
distancing,7.060790696
milestone,7.060790696
blessing_upon,7.060790696
clotting,7.060790696
mandate,7.060790696
door_door,7.060790696
philippine,7.060790696
play,7.060790696
register_co,7.060790696
paying,7.060790696
war,7.060790696
serum,7.060790696
hey,7.060790696
donated,7.060790696
sent,7.060790696
mumbaikars,7.060790696
closed,7.060790696
cop,7.060790696
producer,7.060790696
south_africa,7.060790696
curb,7.060790696
ramadanmubarak,7.060790696
purpose,7.060790696
lose,7.060790696
fool,7.060790696
soap,7.060790696
checkmark,7.060790696
sop,7.060790696
behavior,7.060790696
rollout,7.060790696
rajasthan,7.060790696
nature,7.060790696
economic,7.060790696
meanwhile,7.060790696
planned,7.060790696
logo,7.060790696
smooth,7.060790696
mistake,7.060790696
queue,7.060790696
sonia,7.060790696
debate,7.060790696
code,7.060790696
website,7.060790696
review,7.060790696
dip,7.060790696
danger,7.060790696
purchase,7.060790696
village,7.060790696
wear,7.060790696
plant,7.060790696
jai_hind,7.060790696
pmdoesntcare,7.060790696
globally,7.060790696
globally_allah,7.060790696
period,7.060790696
living,7.060790696
brother,7.060790696
brought,7.060790696
pas,7.060790696
primary,7.060790696
worth,7.060790696
slot,7.060790696
road,7.060790696
personal,7.060790696
absolutely,6.927259304
largest,6.927259304
sale,6.927259304
super,6.927259304
permission,6.927259304
large,6.927259304
holi,6.927259304
roll,6.927259304
anti_rabies,6.927259304
adequate,6.927259304
hardware,6.927259304
difference,6.927259304
attention,6.927259304
produce,6.927259304
utter,6.927259304
pharma,6.927259304
building,6.927259304
pregnant,6.927259304
west_bengal,6.927259304
mla,6.927259304
informed,6.927259304
lower,6.927259304
lead,6.927259304
administers,6.927259304
researcher,6.927259304
response,6.927259304
industry,6.927259304
loved_one,6.927259304
leave,6.927259304
note,6.927259304
love,6.927259304
evil,6.927259304
helped,6.927259304
press,6.927259304
requesting,6.927259304
goat,6.927259304
vaccinateeveryindian,6.927259304
individuals_complete,6.927259304
tally,6.927259304
missing,6.927259304
consumption,6.927259304
supporting,6.927259304
loss,6.927259304
clean,6.927259304
initiative,6.927259304
direct,6.927259304
return,6.927259304
later,6.927259304
latest,6.927259304
prevention,6.927259304
launched,6.927259304
consider,6.927259304
telangana,6.927259304
completely,6.927259304
sense,6.927259304
carrier,6.927259304
thought,6.927259304
channel,6.927259304
maskupindia,6.927259304
form,6.927259304
afternoon,6.927259304
arrange,6.927259304
proud,6.927259304
sixteen,6.927259304
type,6.927259304
status,6.927259304
figure,6.927259304
side,6.927259304
manufactured,6.927259304
main,6.927259304
wise,6.927259304
idea,6.927259304
twentyfour_hours,6.927259304
gratitude,6.927259304
totally,6.927259304
properly,6.927259304
proper,6.927259304
officer,6.927259304
grant,6.927259304
beyond,6.927259304
hospitalization,6.927259304
small,6.927259304
raised,6.927259304
myth,6.927259304
worst,6.927259304
unable,6.927259304
speakupforvaccinesforall,6.927259304
agree,6.927259304
jan,6.927259304
space,6.927259304
guess,6.927259304
putting,6.927259304
till_date,6.927259304
srilanka,6.927259304
provided,6.927259304
rabies,6.927259304
tika_tsar,6.927259304
neighbor,6.927259304
ab,6.927259304
pie,6.927259304
battle,6.927259304
eighty,6.927259304
apply,6.927259304
smile,6.927259304
yoga,6.927259304
controlling,6.927259304
visit,6.927259304
half,6.927259304
international,6.927259304
employee,6.927259304
dci,6.927259304
kit,6.927259304
professional,6.927259304
servant,6.927259304
praise,6.927259304
maker,6.927259304
ni,6.927259304
monday,6.927259304
major,6.927259304
knowledge,6.927259304
sending,6.927259304
send,6.927259304
covidsecondwaveinindia,6.927259304
selling,6.927259304
faith,6.927259304
clinical,6.927259304
voice,6.927259304
allowed,6.927259304
ceo,6.927259304
thinking,6.927259304
khan,6.927259304
photo,6.927259304
tweet,6.927259304
reading,6.927259304
sharing,6.927259304
affair,6.927259304
medical_college,6.809476268
aryan,6.809476268
maximum,6.809476268
minute,6.809476268
head,6.809476268
quarantine,6.809476268
rich,6.809476268
delivery,6.809476268
mind,6.809476268
cabinet,6.809476268
reaction,6.809476268
faci_says,6.809476268
worried,6.809476268
relief,6.809476268
american,6.809476268
immediately,6.809476268
meeting,6.809476268
eye,6.809476268
requirement,6.809476268
hot,6.809476268
remain,6.809476268
planning,6.809476268
address,6.809476268
university,6.809476268
thousand,6.809476268
card,6.809476268
deal,6.809476268
delivered,6.809476268
expected,6.809476268
reality,6.809476268
game,6.809476268
celebrating,6.809476268
though,6.809476268
active,6.809476268
gap,6.809476268
canceled,6.809476268
manufacture,6.809476268
private_hospitals,6.809476268
target,6.809476268
pharmaceutical,6.809476268
detail,6.809476268
charge,6.809476268
arm,6.809476268
picture,6.809476268
whose,6.809476268
impact,6.809476268
forward,6.809476268
twitter,6.809476268
complication,6.809476268
elderly,6.809476268
jumbo,6.809476268
bharat,6.809476268
survive,6.809476268
goi,6.809476268
fake,6.809476268
youth,6.809476268
various,6.809476268
similar,6.809476268
cylinder,6.809476268
breaking,6.809476268
covidvacccine,6.809476268
grateful,6.809476268
showing,6.809476268
strain,6.809476268
stanhope,6.809476268
trust,6.809476268
download,6.809476268
supplied,6.809476268
panel,6.809476268
fall,6.809476268
strict,6.809476268
gone,6.809476268
strong,6.809476268
interest,6.809476268
panic,6.809476268
volunteer,6.809476268
senior_citizen,6.809476268
clinical_trial,6.809476268
seen,6.809476268
helping,6.809476268
dad,6.809476268
easy,6.809476268
opposition,6.809476268
japan,6.809476268
preventive,6.809476268
mubarak,6.809476268
diplomacy,6.809476268
believe,6.809476268
vaccinationdrive,6.809476268
build,6.809476268
different,6.809476268
jaipur,6.809476268
becomes,6.809476268
announced,6.809476268
politician,6.809476268
happened,6.809476268
ahmedabad,6.809476268
adverse,6.704115752
business,6.704115752
ago,6.704115752
special,6.704115752
seventy,6.704115752
committee,6.704115752
nepal,6.704115752
recovery,6.704115752
power,6.704115752
reason,6.704115752
january,6.704115752
ahead,6.704115752
critical,6.704115752
vial,6.704115752
key,6.704115752
advice,6.704115752
earlier,6.704115752
oxford_astrazeneca,6.704115752
simply,6.704115752
raise,6.704115752
wonderful,6.704115752
passport,6.704115752
covidiots,6.704115752
hesitancy,6.704115752
radar,6.704115752
definitely,6.704115752
portal,6.704115752
viral,6.704115752
police,6.704115752
gathering,6.704115752
front,6.704115752
drop,6.704115752
na,6.704115752
rather,6.704115752
coverage,6.704115752
affected,6.704115752
forget,6.704115752
based,6.704115752
biotech,6.704115752
credit,6.704115752
speed,6.704115752
restriction,6.704115752
born,6.704115752
covishieldvaccine,6.704115752
vaccinating,6.704115752
individual,6.704115752
coronacurfew,6.704115752
administration,6.704115752
developing,6.704115752
safeguard,6.704115752
getvaccinated,6.704115752
decided,6.704115752
happening,6.704115752
late,6.704115752
add,6.704115752
claim,6.704115752
festival,6.704115752
baby,6.704115752
camp,6.704115752
breaking_news,6.704115752
ninety,6.704115752
wastage,6.704115752
went,6.704115752
resident,6.704115752
attack,6.704115752
teacher,6.704115752
ye,6.704115752
russia_sputnik,6.704115752
book,6.704115752
assay,6.704115752
suggestion,6.704115752
booster,6.704115752
immune,6.704115752
russian,6.608805573
comment,6.608805573
according,6.608805573
told,6.608805573
view,6.608805573
basic,6.608805573
disaster,6.608805573
offer,6.608805573
aged,6.608805573
followed,6.608805573
mass,6.608805573
anything,6.608805573
ram,6.608805573
lost,6.608805573
chief,6.608805573
spike,6.608805573
little,6.608805573
worry,6.608805573
tomorrow,6.608805573
tamilnadu,6.608805573
worldhealthday,6.608805573
union,6.608805573
humanity,6.608805573
worked,6.608805573
updated_business,6.608805573
especially,6.608805573
sold,6.608805573
express,6.608805573
beginning,6.608805573
begin,6.608805573
looking,6.608805573
socialdistancing,6.608805573
approves,6.608805573
behind,6.608805573
kya,6.608805573
local,6.608805573
least,6.608805573
concern,6.608805573
unit,6.608805573
app_stay,6.608805573
statement,6.608805573
doubt,6.608805573
hon_ble,6.608805573
kid,6.608805573
asap,6.608805573
win,6.608805573
inoculated,6.608805573
maha,6.608805573
answer,6.608805573
receives,6.608805573
mild,6.608805573
severity,6.608805573
suffering,6.608805573
immune_system,6.608805573
mandatory,6.608805573
mom,6.608805573
encourage,6.608805573
download_economic,6.608805573
clear,6.608805573
highly,6.608805573
reaching,6.608805573
israel,6.608805573
nazi,6.608805573
election_rallies,6.608805573
leading,6.608805573
blood,6.608805573
exam,6.608805573
environment,6.608805573
singapore,6.608805573
using,6.608805573
recovered,6.608805573
breakingnews,6.608805573
imposed,6.608805573
face,6.608805573
sign,6.608805573
biggest,6.608805573
la,6.608805573
playing,6.608805573
lucknow,6.608805573
oxford,6.608805573
access,6.521794196
travel,6.521794196
track,6.521794196
trying,6.521794196
profit,6.521794196
city,6.521794196
normal,6.521794196
coronasecondwave,6.521794196
might,6.521794196
future,6.521794196
wrong,6.521794196
respected,6.521794196
office,6.521794196
remember,6.521794196
ban,6.521794196
receiving,6.521794196
self,6.521794196
gov,6.521794196
seeing,6.521794196
science,6.521794196
hammam_ash,6.521794196
scam,6.521794196
vaccinessavelives,6.521794196
requested,6.521794196
seventeen,6.521794196
low,6.521794196
bring,6.521794196
result,6.521794196
order,6.521794196
log,6.521794196
directly,6.521794196
wearing,6.521794196
watch,6.521794196
hard,6.521794196
serum_institute,6.521794196
reduce,6.521794196
experience,6.521794196
either,6.521794196
concerned,6.521794196
nagar,6.521794196
sit,6.521794196
gave,6.521794196
mark,6.521794196
coronavirusupdates,6.521794196
singh,6.521794196
join,6.521794196
ith,6.521794196
opportunity,6.521794196
