,Text
188,"We are loosing a generation of youngsters, the 8-12 year olds will be lost to the sport unless pools open. No scientific evidence that swimming is not safe! Social distancing works in swimming. https://t.co/46KtjQKxWD"
189,"In an ideal world lah. In reality, unless you work for gahmen or stat board, you're prolly working like you were pre-Covid, social distancing be dammed 🤷🏻‍♀️. https://t.co/dEtBdra5eB"
190,"Almost like normal on a Thurs evening at a suburban mall in #Singapore - except that every1 is wearing a mask. It took us 2 painful months of lockdown in April n May, n disciplined subsequent months 2 get here. Lets not take this 4 granted. #Covid_19 #SocialDistancing @sporeMOH https://t.co/c6BGoiyUCQ"
191,Because these locations have mostly contained the pandemic and people wear masks and do social distancing? https://t.co/Iixb4Z0OmH
192,NEW from Singapore: social distancing reminders via postage stamps https://t.co/xGaiUFR1a5
193,I highly recommend this face shield. Walang ka-effort effort sa social distancing. 🤣🤣🤣 @ Singapore https://t.co/ASKCerCvkL
194,Love how they maintain social distancing on stage
195,#COVID19 Am Flughafen von #Singapur gilt #SocialDistancing auch für die Gepäckstücke... https://t.co/YnbPltfhYr
196,Social distancing
197,I think the MUFC defenders practicing social distancing lol
198,"I came into @manairport in September ZERO checks! not even temperature screening, Zero social distancing, No enforcement of mask wearing. UK will remain travel pariah until proper robust testing, track &amp; trace implemented i.e. #Serco #Deloitte et al binned (&amp; our money recovered) https://t.co/XjuWMwqoQs"
199,Wala naman yatang masama pero bakit nung namigay ng relief goods 'yung mayor sa bayan namin wala silang social distancing. Sana mas ni-limit na lang 'yung mga kasama kasi kitang kita sa picture mas madami pang nagpi-picture kasi tumutulong talaga. 😩
200,Bitch beside me doesn't understand that the concept of social distancing
201,Some shameless grandma came and want to share my bench by parking her ass down directly... Don't you know what is social distancing? 🙄🙄🙄 (@ Blk 109 Bedok North Road in Singapore) https://t.co/GijoVYkEtU
202,"Halloween #socialdistancing style 👻🎃💀
Thanks for the invite beks! 🙌🏼 @divineharlot @upscaleukay @ Singapore https://t.co/1BRiCrCgad"
203,I thought @JoeBiden was all about masks and social distancing. https://t.co/JlBEjnQfID
204,"@daddylongballz @washingtonpost Population especially urban and metropolis, more people per sq km, virus spreads easily, not like one of the Dakotas where social distancing was the norm even before the Lincoln administration."
205,Horse. Gate. Bolted. Spring to mind. Flew in and out of airport T1 in September and ZERO checks. ZERO social distancing. Zero temperature monitoring. Unlike other non uk airports. https://t.co/Vk4THGny4M
206,@DPRY0NG she prolly said social distancing to u
207,"@KLomiglio @Matt_Maxson @jasonzweigwsj Oh you guys are still worried about COVID? That was so 3 months ago. 

We believe in masks and social distancing."
208,"Betul lah tu. Tapi you should implement online and postal voting, online campaign, social distancing, tak perlu hand shake, pakai mask, and so on. https://t.co/T7vl76nT0E"
209,"@SeanPenn Singapore is almost completely back to work. Schools have been operating for months. Restaurants, weddings, malls, shops....  A National plan, mandatory masks, contact tracing using technology, social distancing, quarantine, and good citizenship. You can have your economy back."
210,"@VanJones68 Singapore is almost completely back to work. Schools have been operating for months. Restaurants, weddings, malls, shops....  A National plan, mandatory masks, contact tracing using technology, social distancing, quarantine, and good citizenship. You can have your economy back."
211,Try #SocialDistancing on the the Singapore MRT @SMRT_Singapore ....it’s just a matter of time folks 🤦‍♂️ #COVIDIDIOTS
212,"@hudasalleh2565 @fordlynxrs Can ventureout ...but follow these 3:

Face mask
Wash hands always
Social distancing"
213,"@cnnbrk Americans, please wear masks, conduct social distancing, practise personal and public hygiene and you could bring down Corvid 19 . I am a Singaporean and we have brought infection from 1,500 to 2,000 daily down to now almost zero daily . Also contact tracing is important."
214,"Ireland plans for a second Lockdown for another 6-weeks. Stay Safe people and practice Social Distancing.
.
.
.
#covid19 #ireland #staystrong #socialdistancing #ireland #euro @ Singapore https://t.co/YMlSqIeRt4"
215,"Kepada yang tengah hangat bercinta tu bila bergambar sila jaga social distancing 1 meter.Bukan apa musim covid ni nak kurangkan jangkitan satu hal.Lepastu lagi satu kalau esok breakup senang nak crop gambar.
#SocialDistancing #breakup #CiptaKerjaDemiRakyat"
216,"first actual troop in full armour this year. social distancing and other safety measurements in place!

#501stLegion #badguysdoinggood #ChildrensDay #StarWars #cosplay https://t.co/xCEFgKaDnH"
217,Bersepeda dan olahraga adalah sebagian cara untuk meningkatkan imunitas tubuh #semogapandemicovid19segeraberlalu #kitajagakita #masjidsultanmahmudriayatsyah #socialdistancing @ Masjid Sultan Mahmud Riyat Syah https://t.co/yQWx8yiyUf
218,"Also like can ppl be patient? We have to follow the rules of social distancing. Bukan krg yg kene, kite yg kene jgn nak kasi muke sial kau tu anjay"
219,"@PokemonGoApp #socialdistancing and #maskup pls, baby fox onboard ☺️☺️♥️ #Singpore https://t.co/4KqHwFf3MR"
220,"Throwback to Halloween BC (before COVID-19) 2019. When there was no 'social- distancing' 😆. 

@backstagebarsg for throwing awesome Halloween parties. @ Tantric Bar &amp; May Wong's Cafe https://t.co/5RDpCuqk2v"
221,"“At some point, I don't want to have any obligation. And just chill out.”
-Charles Barkley
.
.📍Palawan Beach, Singapore

#twitter #chill #beach #covid_19 #socialdistancing #photography #palawanbeach #Singapore https://t.co/lyxu8lgbRR"
222,"#socialdistancing and #maskup pls, baby fox onboard ☺️☺️♥️ #Singapore

@pokemonGoApp @PokemonGOHubNet @NianticHelp 

#pokemonGOarphotos #arphotos https://t.co/DDUGOv9f4v"
223,Social distancing meet up @ AMK Hub https://t.co/GbCLUDQr3h
224,@DGHisham @ProfAdeeba This is what Singapore’s SingPass app looks like. The venue is deep-cleaned within a day and reopened to public. Businesses there are more compliant with implementing social distancing measures (according to govt standards). SG’s public adhere to rules better than MY’s too. https://t.co/TSeTZ2yVx4
225,"“ To shine your brightest light is to be who you truly are.”
- Roy T. Bennett

📍Gardens by the Bay, SG

#photography #photooftheday #singapore #asia #travelasia #travelsingapore #ofw #midautumnfestival #autumn #lights #colors #pinoy #socialdistancing #covid_19 #twitter https://t.co/MOhbQYRnCY"
226,💜 Meet the social distancing bears when you dine at @purabrasa.singapore 😄😄😄 #purabrasasingapore #purabrasa #pinkypiggunicole #socialdistancing @ PURA BRASA Singapore https://t.co/9qQPJQ2x9T
227,eh fighting oi 😂🤪😂 no social distancing  🙄😡 never wear mask 😶😶❌NEVER WEAR MASKKKK 😷❌❌ https://t.co/nuHuEMo61y
228,"Makin bertambah, angka terus naik OMG #indonesiadijohorbahru #andriyfaraby #statusmalaysia #coronavirus #covid19 #fizikaldistancing #socialdistancing #stayhealthy #notoveryet @ Bukit Saujana Apartment https://t.co/fsSLLEe8Xw"
229,@CikTeh5 Social distancing!
230,"Changi Airport in Singapore 🇸🇬 

Tag someone that would love to see this! 

By: @mysteryparto

⁠#dmasiatravel #everythingextraordinary #remoteandaccessible #remoteaccessible #accessiblyremote #socialdistancing #changi #changiairport #singapore https://t.co/CLs5EjWquv"
231,Birthday Dinner was at Manhattan and a fantastic time too. With current social distancing we were limited to 5. #waynes2020birthday #manhattansg Thank you @ManhattanSG @BrenTChen12  @thatssonotfrat @gabcarlos https://t.co/ieBJuqoYfm
232,"If life is so blue, then select another color from the rainbow.
.
. 📍Little India, Singapore

#twitter #instadaily #photooftheday #photography #color #rainbow #asia #asian #singapore #travelasia #quotes #grateful #grafitti #streetphotography #covid_19 #socialdistancing https://t.co/yEUlxZKugN"
233,"@peace2042 @ErikMCarson @SpontaneousOrdr @AngelaBelcamino @JoeBiden if it lessens the risk of u getting others sick it will lessen the chance of you even catching the virus too . if EVERYONE keeps 1m social distancing wear a mask i guarantee you the situation will be in control , just look at how other countries have controlled the virus"
234,Bitch do u know what's social distancing. Stop fucking moving closer to me when I move away from u on purpose
235,@ChampionsLeague just surprised how the 2 presenters are standing that close....no social distancing???
236,"Please stay home if you have no need to leave the house, practice personal hygiene, social distancing and most importantly have COMMON SENSE! We all can’t afford PKP 2.0 /  MCO 2.0 @ Johor https://t.co/vwmwbC0kOw"
237,"“Some people become cops because they want to make the world a better place. Some people become vandals because they want to make the world a better looking place.“
- Banksy

.📍Chinatown, SG
#graffiti #chinatown #singapore #ilovesingapore #asian #pinoy #socialdistancing #COVID https://t.co/fuDzFZ7FrY"
238,"“Color is a power which directly influences the soul.” 
- Wassily Kandinsky

📍Little India, Singapore

#singapore #littleindia #ilovesingapore #travelsingapore #travelasia #asia #pinoy #instagram #colors #streetart #photography #rainbow #🌈 #socialdistancing #covid_19 https://t.co/FP9KilIzGq"
239,"🤦‍♂️ “But until vaccines are approved &amp; made widely available, measures such as testing, social distancing and mask-wearing must be the new normal amid the pandemic.” According to whom? Politicians, Doctors, Scientists? Testing distancing &amp; masks necessary when 1.5% ave. mortality? https://t.co/L2rx3fKZIC"
240,Stay in your square #socialdistancing #singapore #tamaruke #tamarukeaustralia #dogsofinstagram @ Crown Bakery &amp; Cafe https://t.co/pUQwragUOp
241,"S A L A M   J U M A A T

No ❌❌❌ tape here for social distancing https://t.co/ig7GCnnIKq"
242,"The question is can US effectively enforce measures deployed by SK and Japan on social distancing, wear mask and widespread testing. The joke is Airport custom did not even have the heat sensor deployed during the early stage of the pandemic. https://t.co/itw6c40Yk2"
243,"I like this rule in Singapore, I hope it will remain until post Covid crap!! No, not the mask on - volume off, do not talk on the phone Or talk each other. We want a peaceful &amp; quite journey!! #Covid_19 #SocialDistancing https://t.co/Jit8MCVnzT"
244,Social distancing... not a thing for #brightwin 🤣 https://t.co/HEcOyd2WXQ
245,"@Gartner_inc’s Market Guide for #SocialDistancing Technology has recognized @Everbridge #COVID19 #ReturnToWork #software solution.
https://t.co/qSe8MajXaq @IMDAsg @SCMPNews @timesofindia @CNETAustralia @TechTargetNews @mymdec @TechTargetNews @Telstra_news @ChannelNewsAsia"
246,@amnyzainal Haha social distancing ambassador
247,"Social distancing or social distortion? @ Toa Payoh, Singapore https://t.co/oc3wD9DzB9"
248,@hannahfearn Less chance people out pissed and doing drink stuff that inhibits social distancing. I'm in Singapore and they went for 10:30pm
249,🎈 wknd shenanigan: when it’s raining and you really want your own pool 🛁 #socialdistancing done right hey?! 🙃 @ Marina Bay Sands https://t.co/ogd2vK9pEk
250,"Lol, everything will be fair game except free movement, lack of masks, lack of social distancing, political horsetrading, complacency https://t.co/MY4qlqkvCC"
251,"@realDonaldTrump Racist Trump. You not only lied to Americans but hiding the truth of the virus in January. You now are helping spread the virus not observing the use of mask and social distancing. You have already killed 193,539 Americans. How may more you want to kill. You are dangerous. https://t.co/rvTLVrfTgn"
252,@parong_mallari grabe nga pila today! almost 2 hours kame! 2 rows kasi ung empty sa ride for social distancing.
253,"Who else misses #Singapore ? 
Video By @yk

⁠#dmasiatravel #everythingextraordinary #remoteandaccessible #remoteaccessible #accessiblyremote #socialdistancing https://t.co/joLQXiOVbJ"
254,@RaiGonzales Sumobra sa social distancing 🤣 5 naman kami dyan watak watak lang 😂
255,These 2 have no concept of social distancing.... me like ~~~~ 🥰🥰🥰🥰🥰 #มิวกลัฟxUnifFreshลุ้นFin https://t.co/vAsEFfHxuu
256,"WHO Merubah frasa Social Distancing Menjadi Physical Distancing

Jaga Jarak Fisik satu antara dengan yang lain

Physical Distancing
Bisa dilakukan dengan cara : 
- Jaga Jarak minimal 1,5 meter dengan orang lain
- jangan Berkumpul lebih dari 5 orang
- Hindari kerumunan orang https://t.co/Cyxk2N530X"
257,"Swaad weekdays available with its Delicious Thali’s, Alacarte, &amp; popular ChAAt items.

Takeaway, Online Order &amp; Delivery Available👌
Please CaLL NoW ...Hp:+65 9663 5924(WhatsApp)

We've proper Social Distancing… https://t.co/6mIVvxUpkK"
258,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/fmJO1U5VKT"
259,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/0g1EZC8hSq"
260,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/vXyj5pwdt4"
261,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/HUAy3TOa0G"
262,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/97UCBkZSLr"
263,"Sorry, you just missed him
.
#callbacklater #newnormal #facemask #xmarksthespot #socialdistancing @ Singapore https://t.co/jrIJSAvKz6"
264,How about the numbers of people outside of the mall queueing wanna enter the mall. Breaching social distancing seh. The point is ?
265,"Corono cases in India crosses 4M .
Be safe guys.. #coronavirus #COVID19 #SocialDistancing https://t.co/zO1vKuBu8b"
266,"Now that I’ve learnt to develop and deliver value in other languages and frameworks; I’m not that fixated on Scala. Yay 😀 for me!
I think the community can learn from me : social distancing 😉is a life saver."
267,"Social Distancing. 
So-Mai So-Good
.
.
.
@elxlee sgfoodies sgfoodie singapore #dimsum #sgfoodies #sgfood #cantonese #lunchideas #rafflesplace #socialdistancing #siumai 
#elxlee @ Singapore https://t.co/nJH9pTpK32"
268,Tuesday Brunch was the first face to face business meeting since March 31. Just 5 of us due to social distancing rules. #tuesdaybrunch #facetoface #socialdistancing #tiongbahrubakery #singapore https://t.co/64h9uHfyig
269,"Please be safe guys .. take all precautions and safety measures. 

Try to avoid crowded places and maintain social distancing.  #Coronavirus #SafetyFirst #COVID19 https://t.co/gt7Evgcjqd"
270,Watching a live animal performance at Jurong Bird Park! The animal shows are a challenge during the Covid19 times when social distancing and cap on maximum attendees are a new normal! Perhaps the bird park should… https://t.co/YI701lQAML
271,@LTRhunk Why cannot hold hands leh? Social distancing ah? Lel
272,#FreeFireHotShotStar social distancing vs. what’s social distancing ~~~~ https://t.co/lExlYt7qzD
273,Someone remind me again what is social distancing ~~~~  #FreeFireHotShotStar https://t.co/tqJyIqFvxC
274,"오빠도 조심하시기바랍니다😬 다들 거강을 잘 지겨세요😬🥰

Posted withregram • danedwkim11 #today #seoul #korea #covid19 #socialdistancing singapore https://t.co/9acrI8nwgN"
275,"Socialdistancing ""Dont Lean On Me"" @ Singapore https://t.co/5kzrYVYqPH"
276,i’m dying at this picture still lol i’m the cat at the front trying to understand the safety briefing and lets practice social distancing on board the flight guys !!!! ✨✨ https://t.co/3vl3VR18sw
277,"Social distancing during an award show lol.
#kazzawards2020 https://t.co/6iEGQkb3jc"
278,"Excited for the launch of this new concept @roxybarsg!

Adhering to all social distancing principles... but finally catching up with my fellow DJs and people in the Nightlife industry!

Please RSVP if you want to… https://t.co/HmmUzT1Pwo"
279,"@JiminsBookmark Well with so many of them not wearing masks or social distancing, there are gonna be some sad people who won't get to make babies with their uncle brothers anymore *fake sad face*"
280,"We were delighted to welcome new students to the ISS learning community this morning, and so pleased to see so many familiar faces returning after the summer break.
With social distancing and enhanced health… https://t.co/0t2SkZoGPD"
281,Reminiscing Tanjong Beach Club nights where social distancing was not a thing 🤧 https://t.co/c6FeWhgM87
282,People don't care much about social distancing these days. *Headache* https://t.co/dwN01cZnKu
283,Social distancing a must 😃😄 i love you both babies no matter what i'll support you both all the way my #mewgulf #DestinyXMewGulf https://t.co/W88YJicmfP
284,"Social distancing rebels.
😷😷😷
#DTLlife #DowntownLineASMs #DowntownLineSMs #SBST #SBSTransitDTL #BayfrontDTL #ExpoDTL #nads2020wefies #sundayvibes @ Bayfront MRT Station https://t.co/7ja0dKvLkh"
285,"Social Distancing ✅
.
#civilianbrands #nzskateshop #skatemalaysia #skateboardingisfun #sekolabaroka #barokablessed @ Sekola Baroka - Tompok Budaya https://t.co/JolqBNu25W"
286,"BB Old Boys Lunch Fellowship!

#BeenALongWhile #Socialdistancing @ Tanglin Club https://t.co/TerBCz3EZP"
287,I love a man who knows social-distancing by turning his studio to a mf club instead of going to the real club himself uwu😂 https://t.co/nGZumfoln3
288,"2020 is such a great number.. but sadly it’s a year of misery.. not only to some of us, but to the world.. 

Let’s support each other.. stay strong and safe.. wear your mask, social distancing pliz! We will get thru… https://t.co/HVcEkLPRh8"
289,"Dear Valued Customers, 
Happy Janmashtami!

We've proper Social  Distancing Arrangements &amp; ""A Grade"" Cleanliness Standard👍

Dine-in, TakeAway &amp; delivery AvailablE👍

Today Janmasthami special Swaad Thali $12 only &amp;… https://t.co/UjSztjO80y"
290,Social distancing #NomoCamera https://t.co/ZYutXYMeZb
291,Where are all the social distancing ambassadors at? https://t.co/V6w53z3Z3s
292,Hey police outside cause way point macdonalds no social distancing pls enforce
293,This wearing mask not wearing mask social distancing not social distancing thing is so confusing over here
294,"Happy 55th National Day 🇸🇬
.
Face mask, Social Distancing + Wash hands, Check our temperature &amp; stay safe always 🤗
.
#S2304 #infiniteimaginations #pantunism #singapore #ndp2020 @ Singapore https://t.co/APhCY4iFMg"
295,Social distancing? National day give chance ah? Hahahah https://t.co/2jFVNepa6N
296,"@druditatyagi @rishibagree Because of social distancing he is forced to take this decision. After all he also has a passion for life.

आखिर बेचारा थरूर सोशल डिस्तंसिंग कितना सहेगा 😀😀"
297,"Because of social distancing he is forced to take this decision. After all he also has a passion for life.

आखिर बेचारा थरूर सोशल डिस्तंसिंग कितना सहेगा 😀😀 https://t.co/7pAmd3jLS1"
298,"Dropped the gurl off at the groomer’s before my lunch and she gave me this upset look. Aiks. Well, I think one good outcome of these CB and social distancing measures (and probably her not doing well recently) are… https://t.co/ICkIjCyjXu"
299,"There is a line to get into the Samsung Experience Store at 313@Somerset right now, presumably due to both Note20 interest and social distancing measures https://t.co/16tot9FyKP"
300,@Samoskal Agreed about complacency... I’m seeing that here in Singapore as well in terms of social distancing... we’re very compliant about masks but seeing more and more crowds in malls and shops these days -.-
301,"It cant be just more cleaning, social distancing and masks.. The virus can't suddenly dissapear after such a massive spread"
302,"Happy Birthday of Singapore!
Dear Valued Customers, 

We've proper Social Distancing Arrangements &amp; ""A Grade"" Cleanliness Standard👍
Visit us soon to enjoy delicious Gujarati food!
Takeaway, Online Order &amp; Delivery… https://t.co/9w0yidXRl2"
303,"@smitabarooah And what about mask, social distancing, spreading if Covid 19, pandemic?!"
304,"Gusto ko yung pamilya ng isang student sa school namin na kapag pumupunta sa lessons, lahat sila naka Balenciaga, Coach outfit tapos LV/ Chanel yung bag ng nanay. Tanginang mga burgis yan. Pero di sumusunod sa protocol na no parents allowed nga dahil sa social distancing puta"
305,What’s the use of motorcycle barrier if same household kayo? I mean if you're living in one roof wala namang social distancing sa bahay nyu dba 🤷🏼‍♀️
306,"We, City U JB would like to remind all of you to wear your mask.

Practice good hygiene and ensure social distancing at all times whilst working as well as out and about.

The Ministry of Health is going hard on all… https://t.co/R9b7vO9Esm"
307,"• ZOO TRIP THANKS TO ZOOZOO ( zuzulazmy ) !!! •
//
Most of the animals were sleeping, prolly too tired from having to practice social distancing. Thank you lydialazmy for hyping us up and ohfeekah &amp; mdamir08 for the… https://t.co/eFnsLQWVsE"
308,02082020 Foodie land in the concrete jungle #LauPaSat #Foodieland #COVID19 #SocialDistancing #SplitSeating #Apple #iPhoneXR #TeamiPhone #ShotOniPhone #ShotoniPhoneXR #SmartHDR… https://t.co/zuteGX0vPH
309,"Singapore got only 1 case in the community today! Very good, considering that we are almost back to normal. Contact tracing using QR code, social distancing, masks, effective government implementation &amp; public’s obedience and discipline are really the keys to combat this virus."
310,"Dear Valued Customers,
Joyous Eid Mubarak!

We are happy to let you know that we are open for dine-in and delivery services. As always your safety is our priority and hence, we have proper Social Distancing Dine-in… https://t.co/hRcY7Dmzb9"
311,"Dear Valued Customers, 
Salamat Hari Raya Aidil Fitr!

We've proper Social Distancing Arrangements &amp; ""A Grade"" Cleanliness Standard👍

Dine-in &amp; TakeAway AvailablE👍

This Saturday 1st August 2020 weekend Special Swaad… https://t.co/LEGEl2WoOz"
312,Our first movie in months #traintobusan2 #traintobusanmovie #movieouting #socialdistancing #mask #covid19 #phase2 #penisula #goldenvillage #husbandandwife #saturdaydate @ Golden Village at Tiong Bahru Plaza https://t.co/qH1APy54Ui
313,Probably need to update this to include COVID approved activities like ‘doesn’t do Zoom calls past 10 pm’ and ‘shares cherry souffle baking experiment with others’ and ‘forcibly offers social distancing tips to elders’ https://t.co/MyFAehBOvi
314,Has the vaccine been found already? #covid19 #singapore #socialdistancing https://t.co/nUo6F4KBZy
315,"@koldeybekov @MothershipSG Dude, we are not talking about how they handle the virus..we’re talking about the message they are conveying here. How would you feel if you’re the business owner that supports this but when the crowd is crazy, you get fined for social distancing."
316,"Karen behaviour: auntie cannot wait for me to rcv my receipt went up and asked for her order and said faster in chinese repeatedly to the OCK auntie. Of course, i had to mouf off: So rude! And social distancing! With my hands shooing her away! 
I got your back Auntie OCK!"
317,@zelordera @MothershipSG Yes agreed but somehow they have to make up their mind..encouraging people to go out will make social distancing a challenge to the business owners. And it will result to getting fine. 😑🤦🏻‍♂️
318,watching vids org tawaf with social distancing teringat last year punya haji macam mana aku survived dengan berjuta manusia and and kau berjalan sbb kau ditolak. memories 😢
319,@tenilleshade @lizziehetzer @kisdlit Thanks for this- partner reading with 1 meter social distancing- could this work if kiddos on the same 2 person table and book in the middle? I know turn and talks would work- just a bit louder!
320,"Help.

#covid19musings #socialdistancing #circuitbreakersgphase2 
#fitnessgoals #fitforlife #fightingfit #fitnessjourney #fitnessmotivation #SgFitness #FitnessSG  #sgfitspo 
#singaporefitness #fitspiration  #Boxing… https://t.co/q9hHLdxhb9"
321,"MRT so much space and as usual people are standing very close to me because I very irresistible or something

Social distancing plz bitches

Cough at you then you know

Heh jk; no arrest me pl0x"
322,"I received the 3rd edition of the Book of Walks of the Netherlands Charity Associaton in Singapore. It’s a great gift if you want to stay active and explore Singapore and support charities  #active #walking #SocialDistancing #charity @NLinSingapore 
https://t.co/yVSz9jYtm2 https://t.co/kn5j5dASmG"
323,Next level of social distancing https://t.co/Bau6JFUZdN
324,Social Distancing sekadar perhiasan. https://t.co/mtR9l1xQ0v
325,"Help.

🤣🤣🤣🤣🤣

#covid19musings #socialdistancing #circuitbreakersgphase2 
#fitnessgoals #fitforlife #fightingfit #fitnessjourney #fitnessmotivation #SgFitness #FitnessSG  #sgfitspo 
#singaporefitness #fitspiration… https://t.co/LWly68NvAw"
326,"Lmao these 2 bitch just stood in front of me because their friend was sitting down,,, social distancing and self awareness who? Not y'all cos y'all stupid."
327,"Mungkin kalo lipstik bisa protes, udah protes mereka gegara ga pernah dipake selama 4 bulan jalan 5 bulan. Malah seminggu sebelum social distancing berlaku baru beli 4 lipstik. Ndehhh... ya gimana, kalo maksa pake lipstik jiplak dimasker males nyucinya gueehhh 😐"
328,"check 1-2

#eventplanner #eventsg #sgevents #event #staysafe #sgunited #socialdistancing #livestream #onlineevents #sgevents #sgonline #virtualevents #virtualmeeting #webinar 
#eventsg #exhibition #tradefair https://t.co/TiSyjdrb1M"
329,Hidup di new normal kurangin aktivitas ga penting. Kadang kalau diajak tmn keluar kumpul rame2 aja kutolak Krn social distancing .keluar sama tmn boleh2 aja tapi kalau kumpul rame2 sih mengundang Corona datang
330,"Drum tuning workshops today at @ritztree to two very engaged groups of participants. 

We capped each group at 6 not just to ensure social distancing, but also to ensure a great instructor-participant ratio for… https://t.co/3IOsCepf2b"
331,Finally back in the water! Best way to end the term break! 🚣🏽‍♂️ #palsdb #dragonboat #socialdistancing #maskon @ Passion Wave at Marina Bay https://t.co/U08JfGZNW0
332,"dipikir-pikir, nikah sekarang enak ya. ga perlu budget banyak karena ga perlu ngundang banyak orang. alasannya : social distancing. ku kode aja abang itu ahh............... abang mana? auk ah~"
333,Pakai face mask dan jaga social distancing . Susah ke 😏 #KitaJagaKita #FightCOVID19 #KitaMestiMenang
334,"#throwback to a bit of laughter at the gym a few weeks ago during boxing training. 🤣

Me:  What are you doing?

The coach:  Social distancing.

🤣🤣🤣🤣🤣

#covid19musings #socialdistancing #circuitbreakersgphase2… https://t.co/szFX2AaRM2"
335,Social distancing and dining with the Gojek guys. #dinner #dinnertime #ilfiore #gojek #gotroops #horangi #teamhorangi #tigers #singaporelife @ Il Fiore Italian Restaurant &amp; Bar https://t.co/Tddve9TT08
336,"#ContactTracing and Social Distancing Wrist Band for $15... Based on #nRF52...

https://t.co/V799kbPkMd"
337,No social distancing for this one #wfh buddies 😻 https://t.co/5Gw28KjJH8
338,Fresh air after 11 days ——— I’m screaming with joy (internally) because quite a few people are around. #QuarentineLife #WearADamnMask #SocialDistancing 😷 https://t.co/hDqyxSNJAM
339,"Social distancing!😅👋👋
#SGArmys💜 https://t.co/5XB377pFP9"
340,@amilem0n your ass is practicing social distancing tho... it’s not touching each other kan
341,With so many locations seeing a 2nd wave of COVID cases - lets all just wear masks and significantly reduce the transmission - remember by wearing a #mask you protect those around you as well as yourself! Don’t be selfish wear a #facemask and practice #SocialDistancing #COVID19 https://t.co/ZwVaOQq4Bb
342,"@iamgurav @Yashpaulchilana @SohiniSinha4 Pl send us details by email on welfare.singapore@mea.gov.in 
With copy to dhc.singapore@mea.gov.in 

Due to #SocialDistancing measures still in place in SG , we can’t meet all on walk in basis and schedule prior appointments.

All those registered will go home in coming days.🙏"
343,"#throwback to weekend shenanigans with these two gorgeous ladies :) #maskon #socialdistancing
*
Celebrating constants amidst chaos is always worth the toast:) @ Tipsy Bird https://t.co/WztEzmWSiC"
344,"The Brahminy Kite (Haliastur indus) is one of the most common raptors in #singapore watching over the people and making sure everyone is observing #socialdistancing 

.
.
#birdsofinstagram #birdphotography… https://t.co/V0fLKtn30i"
345,"So angry and anxious at everyone I see doing the following, especially if in a crowded area even with #socialdistancing... 😞

If you're not wearing a mask properly, why even wear (or pretend to wear) one at all? 😣 https://t.co/OzQODeCfpt"
346,"#SocialDistancing at #Apple China...

https://t.co/qoRLzLU7D2"
347,"15年振りのニューアルバム収録曲

1. Outbreak
2. Positive Or Negative
3. Pandemic ~ Epidemic ~ Infodemic (メドレー)
4. COVID-19
5. Social Distancing
6. 3C’s
7. Overshoot
8. Lockdown Downtown
9. Stay Home, Sweet Home
10. New Normal
11. Abenomask (ボーナストラック)

アルバム名募集中"
348,Social Distancing... https://t.co/fay80zepM8
349,The studio was buzzing on Sunday as we held many classes. All the classes were appropriately small sized to ensure there was appropriate social distancing. We are so happy to see you all! Have a great week ahead!… https://t.co/9pb8OuSqF5
350,Jamie Yeo checks in with me at noon to talk about collaborating with brands #collaboration #brands #socialmedia #sphradio #socialinfluencer #socialmarketing #socialdistancing #covid19 #phase2 #staysafe @ Singapore… https://t.co/GDrdsE8jBL
351,"My dear students adapting to social distancing in class.
My in person classes are now full in July but the weekly online classes are an excellent way to practice too.
Swipe right for our poem with week and go to my… https://t.co/KFcjjt4XSI"
352,"barely stepped into Fairprice and had to drop everything cause of a sudden tummyache, only to notice a sudden horde of shoppers entering as I left

my gut really covered my ass wew #socialdistancing"
353,"Bff no 1 is telling me about his Social distancing escapade. Mask on, no mouth action only anal and nothing but anal 

I got extreme hard core friends"
354,"Want to practice Social Distancing for the rest of my life. Avoid real toxics. 🙂
.
.
https://t.co/YnEyPLqL8V.SHARE.
.
.
Follow our page for such writeups and poems. You can DM me for collaboration and send in your writeups to get… https://t.co/ooFvfwcC4D"
355,@hwk73 still have social distancing
356,Resumption of masses #resumptionofmasses #catholic #catholicchurch #mass #holyeucharist #holycommunion #blessings #prayer #givethanks #holyspirit #covid19 #coronavirus #phase2 #socialdistancing #safeentry… https://t.co/4HNWQebMcQ
357,"Resumption of masses #massresumption #catholicchurch #catholic #covid19 #coronavirus #phase2 #socialdistancing #safeentry #holyeucharist #holycommunion #amen #prayer #blessings @ Church of St Bernadette, Singapore https://t.co/bpX49gltx2"
358,Trying to get back to normal... #SocialDistancing #weekends in #Singapore https://t.co/ZpjTm86DhT
359,"Europe: children at school cannot do social distancing.
Asia: hold my mask https://t.co/by6SLYVTnt"
360,Social distancing and dorscon orange my ass. https://t.co/eJpUMaDM9i
