,Text
683,"@DeanSchleicher “The Lakers, one of the NBA's most profitable franchises, applied for relief through the Small Business Administration's Paycheck Protection Program, and were among the companies and nonprofits granted loans during the first round of distributions.”"
684,"$310B just added to the @SBAgov Paycheck Protection Program &amp; it will go quickly. Apply to cover payroll, rent, mortgage interest or utilities for your small business. If all employees are kept on the payroll for eight weeks, the loan will be forgivable. https://t.co/Ek1T0ibJ37 https://t.co/JrGEEejHPX"
685,🚨The SBA resumed accepting Paycheck Protection Program applications from participating lenders TODAY at 10:30AM EDT 🚨 Check this list of participating lenders to start an application: https://t.co/6DFWZnmkRX #andover #Dracut #lawrencema #tewksbury #SmallBizRelief
686,"Under the CARES Act (Coronavirus Aid, Relief and Economic Security Act), the Federal Government is providing an additional $310 billion into the Paycheck Protection Program (PPP) to help small businesses keep… https://t.co/mWFWPgfVl8"
687,"Missed this over the weekend: Trump's campaign launched its official ""TRUMP 2020"" app developed by data firm Phunware, which just got $2.85 million in taxpayer-funded Paycheck Protection Program coronavirus bailout money—nearly 14X the average PPP loan https://t.co/H40WFPFIVr"
688,"📢Attention businesses:  with additional funding approved from the COVID-19 relief package passed by Congress the Small Business Administration will resume accepting applciations for the Paycheck Protection Program today at 10:30am.  

To apply,  go to:  https://t.co/1CgTzEn3Vy"
689,The second round of the Paycheck Protection Program goes live today at 9:30 am KC time. Make sure you apply through your bank. @Forbes has some good information here. https://t.co/Y3FW6LnJMH
690,"The @SBAgov will resume accepting Paycheck Protection Program applications today at 9:30AM from participating lenders! Visit their website for more info!

#Alamo #AlamoEDC #SBA #PaycheckProtectionProgram  

https://t.co/dyBnp4PFw1"
691,"FYI: The @SBAgov will resume accepting Paycheck Protection Program applications from participating lenders today (Monday, April 27, 2020) at 10:30am EDT."
692,ICYMI: The SBA announced that it would resume processing Paycheck Protection Program applications today with $320B in new funds https://t.co/lBLVE4DfP0 via @politico
693,"The SBA will resume accepting Paycheck Protection Program applications from participating lenders today, Monday, April 27 at 10:30am.  https://t.co/rjbewYt6kZ"
694,"**IMPORTANT UPDATE** Starting today, April 27 at 10:30am, the U.S. Small Business Administration will resume accepting applications for the Paycheck Protection Program. This funding is only expected to last 4-6 days,  please apply ASAP!!!
👉🏿Apply here: https://t.co/Dq3ZpTmywN https://t.co/0Vjw2N36zN"
695,The US SBA re-opens their Paycheck Protection Program TODAY at 10:30 am. Visit https://t.co/y6QLiX2qph to apply! https://t.co/zG3OMDg7Aq
696,AutoNation – AutoNation will return $77 million it received in forgivable loans from the Paycheck Protection Program. #WallStreet https://t.co/2YKoe3YEUF
697,"@rshevlin @BrettKing @JPNicols @jasonhenrichs @SpirosMargaris @Xbond49 @Clagett @leimer @antgrasso @ipfconline1 What a mess “Of the nearly 31 million small businesses in the US, roughly 25 million have no employees—and as such, not the type of companies the Paycheck Protection Program was designed to support.”"
698,"Despite $322 billion in new loans, the Paycheck Protection Program still falls short https://t.co/qVTaJonUY1"
699,"""Congress agreed this week to replenish money for the Paycheck Protection Program, which makes loans to certain kinds of businesses that are hurt by the pandemic and then forgives those loans (sic). But there are some problems.."" via @LRCkcrw #COVID19 

https://t.co/611sgXsiM0"
700,"The Paycheck Protection Program will reopen tomorrow morning at 10:30 AM ET with new funding that Congress allocated last week.

The Congressional Black Caucus is having a town hall at 2:00 PM ET to discuss how to get some of that money.

RSVP: https://t.co/9HOzLpj334"
701,"URGENT: PPP (Paycheck Protection Program) does NOT assist lower/middle management employees. Executives &amp; CEOs are receiving large sums of checks while workers suffer. 

We’ve just hit the 1 million mark with Covid—19 &amp; 26 million pple lost their jobs. 

What’s Congress doing?!?"
702,"Vt District SBA Office is conducting free daily webinars, Monday-Friday at 9 am, to discuss SBA’s Paycheck Protection Program and the Economic Injury Disaster Loan and Advance. Learn about what PPP and EIDL:
Join the Skype Meeting by phone: (202) 765-1264; access code 470177937#"
703,@genemarks  I applied for paycheck protection plan thru my bank with business account this was on 4-6-20 it was delayed at branch for review. It’s finally in queue for SBA submission. I’m I allowed to apply thru online lender also?
704,The second round of funding through the Paycheck Protection Programs opens up tomorrow morning.  Join me tonight as I have a Facebook Live conversation with small business owners and advocates working to ensure it goes to mom and pop shops.  Don’t miss it tonight at 6pm. https://t.co/k0DV7iEKmV
705,"""Based on how the program is structured, we estimate that upwards of 90% of businesses owned by people of color have been, or will likely be, shut out of the Paycheck Protection Program,"" said Ashley Harrington, @CRLONLINE. 

https://t.co/U0mbncmDCS"
706,"The bill delivers a $310 billion infusion to the Paycheck Protection Program (PPP), which helps businesses with fewer than 500 employees obtain loans that can cover eight weeks of their payroll, benefits and other expenses. #Smallbusiness #PPP

https://t.co/uS3tffauie"
707,"The Small Business Administration will resume accepting Paycheck Protection Program (PPP) loan applications on Monday, April 27 at 10:30 AM EDT (9:30 am CDT) from approved lenders on behalf of any eligible borrower. https://t.co/FnWnUXufDc"
708,"@LauraHayesDC PPP stands for Paycheck Protection Program.  It is for the employees not the business.  Incidentally, it protects the owners paycheck too as long as under 100k."
709,"“The Senate on Tuesday passed a nearly $500 billion coronavirus ""Phase 3.5"" relief bill that would replenish a small business rescue program known as the Paycheck Protection Program (PPP)” @ Johnsonville, South Carolina https://t.co/7P7hS7lzcF"
710,"@mass_ave I mean, how many employees could that firm even have? Enough to merit more than $2 million in “paycheck protection?”"
711,"@SenKamalaHarris You know what needs reform, Senator? The nation’s safety net(s). When a billionaire CEO gets paycheck protection handouts and a 5 person recording studio is getting auto replies to be patient from their bank of 20 years this might be time for #UniversalBasicIncome"
712,"Last week FCH CEO Chris Nichols was featured on CBS News for rural hospitals being left out of the SBA Paycheck Protection Program

1 wk later, Congress has fixed the problem and funds are available for most rural hospitals

#TogetherStrong
#GenevaStrong

https://t.co/4MLVE4GTq0"
713,True! PPP ( Paycheck Protection Plan ) Phase One fattened the pockets of Big Business and Banks! It left those of small business and independent contractors EMPTIER! What will Phase Two do? asks #CapBlackSafetyCreator https://t.co/NvAWuUNpUE
714,"Congress has approved trillions of dollars to replace lost wages &amp; income for private sector workers &amp; businesses. It’s time for “paycheck protection” for people who police streets, fight fires, run ambulances, look after public health, and pick up trash. https://t.co/fFBuVPgaEU"
715,Our community bankers are rolling up their sleeves to save more jobs for small businesses as round 2 of the paycheck protection program begins Monday! https://t.co/x1wvecmvWb
716,"Listen up Entrepreneurs and small biz owners... Which side would you choose? 
She got a Paycheck Protection loan. Her employees hate her for it. https://t.co/JaCfUquX5r"
717,"On Monday, April 27th, the @SBAgov will again begin accepting applications for the Paycheck Protection Program (PPP). 

Today, President Trump signed a bill that adds $310 billion in additional lending authority to respond to the COVID-19 pandemic.  
#delcobiz #Covid_19 #PPPLoans https://t.co/1fqpeRM28T"
718,"I made an app for paycheck protection program and you my bank refuse to ever answer your phone, email me or do anything else to notify. https://t.co/dbxCIWHFRn"
719,"Today, @GoldmanSachs committed $50 million in @SBAgov Paycheck Protection Program loans for small businesses in #NOLA &amp; the south. The forgivable loans can be used for:

-Payroll costs
-Interest on mortgages
-Rent
-Utilities

Details on how to apply at https://t.co/rUctUjgzhW https://t.co/OQcUlzyt8I"
720,"Il y a une heure dans le bureau ovale. Donald Trump lit le texte de loi qu' il a signé/.paycheck protection program. Rappelle subitement ""  ne pas recevoir le crédit qu' il mérite"" pour ce qu'il fait et que ""les USA sont les rois des respirateurs "" https://t.co/mAZNsFSw7i"
721,"The next federal coronavirus-aid package could include billions for the Paycheck Protection Program, hospitals and expansion for national testing efforts https://t.co/TKGHnUGu13"
722,"Paycheck #Protection Program 2.0 Excludes #Businesses of Color, Mom and Pop Businesses: in a cynical legislative trick, eligibility includes banks with assets under $10 billion. With more than 95% of banks having assets under $10 billion you got it..
https://t.co/bWzsAD77G7 https://t.co/cFkP7Vpul8"
723,"Thankful for the paycheck protection program ... now if @realDonaldTrump would do a worker protection program and save our US employees jobs. #h2b has been our only viable option, even with the current unemployment rates rising. No one is applying for landscaping."
724,House Sends Paycheck Protection Funding Bill to President Trump's Desk After @SpeakerPelosi Delayed Bill https://t.co/1lJ78AcdvJ
725,"PPP loan forgiveness picks winners and losers in an industry based on which companies get the free money. Plus CARES Act pays some people more to not work than they made before.

She got a Paycheck Protection loan. Her employees hate her for it. https://t.co/9emXtSnD55"
726,"@JudgeClayJ We're going to find out about the paycheck protection of your buddies. Some commissioners were already disgusted, we'll see. So far, something doesn't smell right."
727,"@RRHElections @AOC Also, a district where banks aren't making the federally-backed loans easily available and where the Paycheck Protection Program excludes undocumented immigrants  &amp; dependent children. Her base may be sympathetic to their neighbors plights.#justsaying"
728,"This morning, the @IndyCouncil held an emergency meeting in order to appropriate up to $25 million for local businesses impacted by COVID-19. These funds will be made available to the @IndyChamber in order to fund Paycheck Protection Program loans for Indy businesses. (2/5)"
729,"@ShannonJoyRadio I needed paycheck protection, like...20 years ago😜"
730,📣 #Florida Small Biz—did you miss out on 1st round of the Paycheck Protection Program (PPP)? Join @IMPAC_FUND and @HCCMO today at 12:00 ET to prepare for ROUND TWO of #PPP funding! Registration info below ⬇️ https://t.co/1TKZbGRmQo
731,"Sweetgreen, Kura Sushi returning $16 million in Paycheck Protection Program funding https://t.co/AAwwRbqDeY"
732,President Trump is expected to sign the Paycheck Protection Program and Health Care Enhancement Act (H.R. 266) into law at 12 noon ET today #PPP #PaycheckProtectionProgram
733,"The President appears to be DELAYING $484 billion in aid from the Paycheck Protection Program because...

The White House wants an Oval Office signing ceremony at noon tomorrow.
@WUSA9 #coronavirus https://t.co/jD411WS0xc"
734,House approves additional funding for Paycheck Protection Program https://t.co/wIoKgu5ecg
735,"@cbriancpa “survey of nearly 2,000 small businesses ...91% had applied for loans under the Paycheck Protection Program and about half of the those who were approved ...”
 
Half of those approved? So how many was that? It sure wasn’t 910 out of 2K"
736,"@RepDougCollins GOP followers,Joseph  Gobell, Hitler’s propagandist, wrote 
“Accuse the enemy of doing exactly what you have done. Do it over and over, again, they will believe you.” That is exactly what your lying Rep just did. Ask Google, “which party delayed the  
Paycheck Protection Program”"
737,Paycheck protection aid still in high demand https://t.co/8RkAWCRKOE https://t.co/FWdVpM9D2g
738,"class-action lawsuits filed in California and New York over the past week, Bank of America, Wells Fargo, U.S. Bank and JPMorgan Chase were accused of maximizing fees they were paid to participate in the Paycheck Protection Program at the expense of mom-and-pop-small businesses"
739,"Today I voted to pass additional funds for the successful Paycheck Protection Program which is working very well for small businesses in West Virginia.

Funding in this bill will also go to our rural hospitals and healthcare providers for support in the fight against COVID-19. https://t.co/ZeTAQcMBiU"
740,"Catching @ramonray at  #survivethrive while preparing a webinar on Paycheck Protection Program, sign up for a walk through the #PPP application  https://t.co/amL4SEWMhy"
741,"Today we all learned that the Paycheck Protection Program tax payer money that was meant to help the small businesses that employ millions went to large enterprise companies that employ thousands

#PaycheckProtectionProgram #CARESAct #SmallBusinesses #SBALoans"
742,"Nashville restaurant owners calling for changes to Paycheck Protection Program.
@WSMVCameron 
@WSMV 
https://t.co/eH3zmIMT5p"
743,A Trump mega-donor who hired Trump fundraisers to lobby the Trump Administration got the biggest payout from the Trump Paycheck Protection Program https://t.co/9xJec9kuqu via @businessinsider
744,"Please join me at 6pm TODAY for a Facebook LIVE Conversation with the Director of the Division on Banking at the @IDFPR Chasse Rehwinkel.  We will talk about the Paycheck Protection Program for Small Businesses, keeping America eye on the big box banks and more. Don’t miss it. https://t.co/ZxFtv5Avnz"
745,"@SpeakerPelosi - causes 4.4 million to Lose their jobs.  That’s how many Americans lost their jobs in the last week—the exact time span that Democrats let the Paycheck Protection Program run out of money.

It didn’t have to be this way. These are Pelosi Layoffs."
746,She got a Paycheck Protection loan. Her employees hate her for it. https://t.co/JSJ2waiXRv
747,Nancy Pelosi: Increase Paycheck Protection Program (PPP Loans) Fund to $850B - Sign the Petition! https://t.co/TRWTGxEKqH via @Change
748,Lodging companies affiliated with hotelier Monty Bennett poised to receive $59 million in loans from U.S. Paycheck Protection Program https://t.co/N5u8wV85ZL
749,"Interesting take on the #PPPloans.

 She got a Paycheck Protection loan. Her employees hate her for it. https://t.co/quRixxTyyo"
750,"""I couldn't believe it,"" she added. ""On what planet am I competing with unemployment?""

She got a Paycheck Protection loan. Her employees hate her for it. https://t.co/J6FUMxCmnW"
751,"JOIN THE CONVERSATION! Learn more about the Paycheck Protection Program tomorrow at 11am ET! 

https://t.co/4mvePIj5Cp"
752,"@SenJohnThune The original Senate GOP bill would have pushed $250 billion into the PPP.
But Democrats fought to expand paycheck protection for ""underbanked"" small businesses in rural &amp; minority areas, &amp; also won funding for hospitals &amp; #TESTING.
Thanks, @SenSchumer &amp; @SpeakerPelosi. #DemCast"
753,Hey @QuantumCorp how about returning that $10M in small business loans you received to the Paycheck Protection Program so actual small businesses can stay afloat and allow their workers to feed their families?  @profgalloway #COVID19 #covidscam
754,Nancy Pelosi: Increase Paycheck Protection Program (PPP Loans) Fund to $850B - Sign the Petition! https://t.co/fnbO2BHgJJ via @Change
755,"On Sunday, Shake Shack, with 189 outlets and nearly 8,000 employees in the United States, acknowledged that the Small Business Administration’s Paycheck Protection Program had been carried out unevenly, and said it would return the $10 million 
https://t.co/UP8qREgoFj"
756,"Check it out! #Repost stlouismag with make_repost
・・・
Some of the restaurants that closed their doors entirely last month are now returning from temporary hiatus. For some, the Paycheck Protection Program funding has… https://t.co/1ym4z0rs7L"
757,"@GOPLeader Ruth Chris, Shake Shack, and 73 other publicly traded corporations took advantage of the Paycheck Protection Program leaving small business without any funding. More than 4,000 SBA loans were for $5 million or more. Those ain’t small businesses. Thanks @GOP!"
758,"These are profitable corp with mil $ on reserve who applied for mil $ more in forgivable paycheck protection #SBAloans courtesy of American taxpayers to subsidize their businesses. Some are not small biz at all, while others have laid off their workers.

https://t.co/PVdc0EPt74"
759,"@DailyCaller @AndrewKerrNC @MaryMargOlohan Not so says Harvard. ! (1/5) Harvard did not apply for, nor has it received any funds through the U.S. Small Business Administration’s Paycheck Protection Program (PPP) for small businesses. Reports saying otherwise are inaccurate."
760,"Small businesses are hurting right now.

The Paycheck Protection Program is supposed to help. But, the owners of  @KNEADDOUGHNUTS &amp; @Providencebagel say they may not even use the federal loans because of uncertainty surrounding the program. @wpri12
https://t.co/wgIKtoQC96"
761,Paycheck Protection Program Gets Big Boost https://t.co/DDBIK8zmjg https://t.co/ikGrqF1y2e
762,"PPP &amp; EIDL HAVE BEEN FUNDED! $310 billion for Paycheck Protection $125 billion will be sent to the unbanked, minorities, rural areas &amp; small mom &amp; pop buss. https://t.co/KvNqxFWJON to apply for EIDL grant &amp; debt relief. Go to a SBA bank to apply for PPP.

https://t.co/Sa3Ugc3Is1"
763,".@BDCBaltimore announced a partnership w/ @goldmansachs and @Lendistry to provide $10 million in potentially forgivable SBA Paycheck Protection Program loans to help vulnerable Baltimore City small businesses, including non-profit organizations.  
#NewsToShare
#MyBmore https://t.co/MJ51xKqMP0"
764,"The Senate approved $484 billion more in relief funds, $320 billion of which will refill the depleted Paycheck Protection Program for small businesses. The House is expected to vote on it later this week."
765,Paycheck Protection Program failed to reach the smallest businesses: How Congress can do better https://t.co/ejMTgkdE6E via @crainsdetroit
766,"Day 41 without sports: 

- The U.S. Senate has passed the small business paycheck protection act of 2020, this the 2nd time they passed and now it's off to the house and then the President the small business administration ran out of money last week after giving loans"
767,@Potbelly has an $85M market cap yet they took emergency funding from the Paycheck Protection Program which is meant for small business like Mom and Pop businesses. This is inexcusable and shameful. #PPPloan #greedy #potbelly
768,"HURRY! Apply! 💻⁣⁣ Congress reached an agreement to add an additional $320 Billion in funding. This money will go toward the Paycheck Protection Program (PPP). PPP provides government-guaranteed loans to small businesses. 
#financialliteracymonth #financialrelief #covid19news https://t.co/7HFQf4P7LY"
769,"Reporting from an empty Ybor City on a frustrated bar owner seeking relief for his small business and his family.

He’s hoping Congress approving more $$$ for Paycheck Protection Program will help him out. The story tonight on @WFLA News at 11. 

https://t.co/tHgtEBBtwe https://t.co/MlirqkCA0r"
770,"President Trump blasted #harvarduniversity for getting #coronavirus aid but school says: “Harvard did not apply for, nor has it received any funds through the U.S. Small Business Administration’s Paycheck Protection Program.” Harvard got CARES Act $ for struggling students"
771,@washingtonpost Butchers Democrats' Hold-Up of Paycheck Protection Funding https://t.co/p5LU3xn7KV
772,Congress and White House Reach a Deal on Additional Paycheck Protection Funding https://t.co/M7H4gpO7T5
773,BREAKING: Senate passes  “Paycheck Protection Program (PPP) and Health Care Enhancement Act.” @SenShelby: $484 billion measure provides additional funding to assist small businesses and meet the urgent healthcare needs of American families and workers.
774,"US Senate approves $484 billion relief package for additional aid for small businesses loan program, hospitals &amp; CoronaVirus / CoVid-19 testing.#BreakingNewsNow #Breaking_News #BreakingNews #BreakingNewz #BreakingNow #Breaking #PPP #PaycheckProtectionProgram #PaycheckProtection https://t.co/lGLhTWPe1U"
775,"Peron Real Estate Team. Paycheck Protection Program (PPP) vs SBA Economic Injury Disaster Loan (EIDL)
https://t.co/1ZR3qtQnP2 https://t.co/e6bi0fzedJ"
776,"The Senate approved $484 billion Phase 3.5 stimulus package by voice voice that includes additional $310 billion for the Paycheck Protection Program, $60 billion for smaller lenders, $75 billion for hospitals, $25 billion for testing &amp; $60 billion for emergency disaster loans"
777,"BREAKING: The Senate passes the next $400 billion round of stimulus. 

Most of the legislation replenishes the Paycheck Protection Program for small businesses. 

It also adds $100 billion for hospitals and more Covid-19 testing."
778,Join us for a FREE Workshop to cover details of Paycheck Protection Plan. Zoom link in comments. https://t.co/bSDURkpxGc
779,@jenniesusanna @realDonaldTrump Paycheck Protection Program = PPP
780,@RepHoulahan I hope you are in DC voting yes for the paycheck protection bill for small business otherwise it’s time we vote you out since you’re not doing the job #ReOpenPA #ReopenAmerica @Emmons4Congress
781,"@ReneeHo83134204 @hareme2 @RepValDemings Paycheck Protection Program was supposed to infuse small businesses, which typically have less access to cash and credit, with $349 billion in emergency loans

At least 75 companies that received the aid were publicly traded, the AP found.
https://t.co/U9gmazl6Wg"
782,"Howard Schultz said additional funding for the Paycheck Protection Program is not adequate to help small restaurants survive the coronavirus pandemic. “What’s needed is not another version of PPP. Again, good intent but it’s the wrong medicine”"
783,"Bank relationships and ""a little bit of luck"" have played a big role in the Paycheck Protection Program  https://t.co/7VRrt2RRU9"
784,"As Congress considers more funding for the Paycheck Protection Program, will this bill include more safeguards to make sure small businesses actually get their hands on the cash this time? Here’s part of my discussion with @marcorubio, the chairman of the Small Business Committee https://t.co/k7qp7Ae1El"
785,@KatiePavlich They not tell the truth. The paycheck protection is a scam and slush fund for chain hotels and restaurants. A chain of 100 can claim each individual restaraunt as a seperate entity if less than 500 employees. This when the chain has massive money on hand.  The front line gets zip
786,"“The Paycheck Protection Program was supposed to infuse small businesses... the @AP identified the 75 companies as recipients of a combined $300 million in low-interest, taxpayer-backed loans.” 

https://t.co/Ox6Y0QTvdw"
787,I had an early AM interview with @marcorubio to talk about the future of the Paycheck Protection Program and how new regulations in the next round will help better serve small businesses who need help the most. Catch part of our conversation LIVE at noon on @BN9 &amp; @MyNews13 https://t.co/F4T9PuuWq0
788,"@SenTedCruz @SenGillibrand @GovernorPerry @SylvesterTurner @MattressMack Recapitalize and expand the programs in the CARES Act. Arts organizations, related arts businesses, and self-employed workers are attempting to access SBA Economic Injury Disaster Loans and Advances, the Paycheck Protection Program, and expanded unemployment benefits."
789,Looking forward to trying out this Small Business Owner Payroll Calculator to see what kind of Relief if any I could get through the Paycheck Protection Program (PPP). #MadeInAmerica 🇺🇸 #Business #SmallBusiness #CARESAct #COVID19 🌲⛺️🎣🔥 https://t.co/q68RtYcBXi
790,"NPR: SBA Paycheck Protection Program Gives Continental Materials $5.5 Million Loan.
https://t.co/qeyIrzIXXT

via @GoogleNews"
791,Lawsuit alleges Wells Fargo unfairly shuffled Paycheck Protection Program applications https://t.co/37N9sDJniz via @usatoday
792,71 Publicly Traded Companies Got Paycheck Protection Funding Before Money Ran Out via @forbes https://t.co/ZOTwbfVHyy
793,"NPR: SBA Paycheck Protection Program Gives Continental Materials $5.5 Million Loan.
https://t.co/AOBGgMRj5Y

via @GoogleNews"
794,Paycheck Protection Program is a Lifeline for Small Businesses https://t.co/T6JAYP1l57
795,@sean_southard How brutally disingenuous.  Pelosi and the House Democrats are responsible for the paycheck protection program and SBA loans and meanwhile Trump couldn't be bothered to invoke the Defense Protection Act until yesterday.  Par for the course for those jokers
796,"@WayneDupreeShow @montaga Every federal dollar needs pulled from your city and your paycheck held. All protection yanked. It’s your lie, tell it like you want. Enocouraginv people to snitch as you stroll through the park. This is his ALL you Dems roll. People best wake up. This is a glimpse of socialism"
797,"House members are advised that if the Senate passes the Paycheck Protection Program funding today, the House could be back as early as Thursday morning."
798,"Currently, Nancy Pelosi and the other Democratic members of Congress and the Senate are blocking attempts to further fund the Paycheck Protection Program (PPP) and Economic Injury Disaster Loan Emergency Advance (EIDL) programs. https://t.co/le9Fsehpjl"
799,Nancy Pelosi: Increase Paycheck Protection Program (PPP Loans) Fund to $850B - Sign the Petition! https://t.co/4yxo18krhu via @Change
800,Seventy-One Publicly Traded Companies Got Paycheck Protection Funding Before Money Ran Out ... one was DMC GLOBAL here in #Colorado ...400m company. @forbes https://t.co/IkwOfhVjDc
801,"Wells Fargo, Chase sued over handling of Paycheck Protection Program loans | Fox Business https://t.co/khDsmedXP3"
802,"@SpeakerPelosi @HouseDemocrats @ThisWeekABC The “FLAW” in the Paycheck Protection Program is the Government  cherry picking who gets the taxpayers money. Between politicians Billionaires and Millionaires first, 2.2 Trillion just wasn’t quite enough to trickle down to the taxpayers who need it. So let’s steal some more 💰💰"
803,"Who coulda guessed? 🤔 Wells Fargo, Chase sued over handling of Paycheck Protection Program loans | Fox Business https://t.co/ZYJ8ZaUpbV"
804,"What’s important to remember is the Paycheck Protection Program was the first part of the #CARESAct to actually go into effect. And even though it was celebrated by both parties, there wasn’t bipartisan agreement over how to keep it going before it ran dry."
805,"@lopez_brad Yeah, still waiting on our 3400 paycheck protection"
806,"Chase and other banks shuffled Paycheck Protection Program small business applications, lawsuit says https://t.co/G0oH3QqC26 via @usatoday. https://t.co/VwjAMlhgZB"
807,"Ruth’s Chris Steak House, a chain that has 150 locations and is valued at $250 million, reported receiving $20 million in funding from the small business portion of the economic stimulus legislation called the Paycheck Protection Program. This is bullshit. While we starve. 😡😡"
808,Statement from @GovernorKayIvey urging Congress to replenish the Paycheck Protection Program #ALpolitics https://t.co/VXX2hKFpuH
809,A quick checklist to maximize your loan forgiveness under the CARES Act. The Senate comes back tomorrow at 4pm with a potential deal to add additional funding for the Paycheck Protection Program. https://t.co/eIGyszu3Ch
810,@adammarkowitzEA @SRuhle Why did they call it Paycheck Protection Program?  Better name is Coronavirus Relief Aid Program. CRAP.
811,"Republican leader @senatemajldr says an agreement on an interim $400 billion relief package could be expected later today. 

Lawmakers are, in part, working on a deal to replenish the small business Paycheck Protection Program. 

#Coronavirus"
812,"Thank you @realDonaldTrump.  Good job @GOP.

71 Publicly Traded Companies Got Paycheck Protection Funding Before Money Ran Out via @forbes https://t.co/WMa7GSfONL"
813,"Chase and other big banks shuffled Paycheck Protection Program small business applications, lawsuit says https://t.co/sCz7NiSoPI via @usatoday"
814,"The lawsuits claim the nation’s four largest lenders involved in the paycheck protection program, JPMorgan, Bank of America, Wells Fargo and US Bank, rigged the loan process to benefit their bottom line.

https://t.co/lXe4cxALN7"
815,"Funds in the Paycheck Protection Program (PPP) a $349 billion stimulus effort heralded to help the nation's small businesses are exhausted. In recent days, it's been revealed how chunks of the funds were gobbled up by chain restaurants &amp; large corporations https://t.co/86kkE0JdBz"
816,"“With the Paycheck Protection Program already out of money, the burger chain says other restaurateurs need its loan more than it does.” #ShakeShack 

https://t.co/oykyChKIg6"
817,"Chase and other big banks shuffled Paycheck Protection Program small business applications, lawsuit says //
 I wouldn't doubt it &amp; I'm pissed off @Chase WTF I've been a biz customer for over 13 years. #greedy https://t.co/uMoXyrCBtA via @usatoday"
818,@RepMaxineWaters May we also use it to urge U.B.I. Or paycheck protection; debt cancelation for private citizens; rent/mortgage freezes; etc?
819,"@RepFrenchHill @HouseGOP If the concern is paychecks, why not create direct deposits for wage owners instead of filtering them through the employer? Support the employers separately. I don't think paycheck protection is the goal. Behavior is truth. Titles are branding."
820,"a
A revised list of lenders processing Paycheck Protection Program #PPP loans in Arizona. 15 lenders are accepting new accounts. See the full list: https://t.co/Iso5ZCUC8d https://t.co/AdKpSzl1V9"
821,#dcag #businessnews Shake Shack is returning the $10 million loan it received from the government's now-depleted $350 billion Paycheck Protection Program. Founder Danny Meyer said applying for the funds — which were… https://t.co/SrlNDf8yqx
822,"⁣Since the launch of the Paycheck Protection Program, ANB has been able to deliver:⁣
⁣
⁣• $451,233,000 in loans to 2,550 applicants⁣
⁣• $320 million in loans to Amarillo businesses⁣
⁣• Another $131 million throughout Texas⁣ ❤️ https://t.co/CHBn14jjpY"
823,Lawsuit alleges Wells Fargo unfairly shuffled Paycheck Protection Program applications https://t.co/eb1BVRPGjZ via @usatoday
824,"Lawsuit alleges @WellsFargo unfairly shuffled Paycheck Protection Program applications. 
🤦🏿‍♀️😷🦠👩🏿‍💻🙄🤯🤬 https://t.co/Jpl6C1gWik via @usatoday"
825,Another $400 billion is being pumped into the paycheck protection program. I wonder which corporation (ex Ruth’s Chris) will get $20 million this time. 😒
826,"The Senate and the President’s admin. claims it’s “very close” to a deal to offer more funding for the Paycheck Protection Program, hospitals, and more testing. The PPP ran out of money last week. The new deal could add up to $300 billion for the loans (https://t.co/oMhqH7wbJu)."
827,Paycheck Protection Program-PPP. Doing all we can to help small business! https://t.co/KwkYp1CJq7
828,"Wells Fargo is a shady shady bank. Everyone should close their WF acct.

Lawsuit alleges Wells Fargo unfairly shuffled Paycheck Protection Program applications #Topbuzz https://t.co/jomKRef1fq"
829,@POTUS no bailout for States in paycheck protection bill especially if they are sanctuary states
830,Self-Employed And Struggling? Choosing Between Unemployment Insurance And The Paycheck Protection Program https://t.co/huCrZR67vM https://t.co/zJF9cNfBgi
831,"Very important to continue, in a bipartisan way, the Paychecks Protection Program. https://t.co/hCPRDEuK1a"
832,🚨NEW: The @SBAgov sent out a revised list of lenders processing Paycheck Protection Program apps in AZ. 15 lenders are accepting new accounts. See the full list: https://t.co/SA4jl72E0h https://t.co/6whcbKsgID
833,"Chef Geoff Tracy received a Paycheck Protection loan, allowing him to keep paying hundreds of workers.
""At this point, I can think from an 8-week standpoint. I don't know what's going to be on the other side of that.""

https://t.co/HviB5sJOPm"
834,"Hey @SpeakerPelosi if I had an income like from say the paycheck protection program
🤔 https://t.co/ZiohFRuJYR"
835,Nancy Pelosi: SAVE 94% OF SOLE PROPS &amp; BUSINESSES - increase the Paycheck Protection Program (PPP) ASAP - Sign the Petition! https://t.co/AMB60yGqOv via @Change
836,ArchForKids got funds from the Paycheck Protection Program designed to help small orgs survive the economic fallout from the pandemic. So now we can pay our amazing staff of educators even when all live programming… https://t.co/FUsjWkQmeW
837,"@SpeakerPelosi @SenateGOP Well  if the paycheck protection program is so damn valuable, why are you holding it up bitch."
838,@jsolomonReports Fund the Paycheck Protection Program!
839,Sign the https://t.co/AO30LPukU0 petition circulating that demands Congress put greater size restrictions in place and bank processing time deadlines for a future round of COVID-19 Paycheck Protection Program loans. #PPPloan #PPPFail  https://t.co/xYUfMjVaL7
840,Wrong I filed for paycheck protection and small business loan three weeks ago never even got a response that is bullshit all that money went into the stock market https://t.co/jrAWCpiNOb
841,"@PNCBank We need answers, we need help! Next round of disbursement is due Tuesday and we have no answers! William Demchak could you get your team to help.  Outrage at the lack of response and help in the Paycheck protection program."
842,Nancy Pelosi: Increase Paycheck Protection Program (PPP Loans) Fund to $850B - Sign the Petition! https://t.co/mLmgfn48DC via @Change
843,RPA processing Small Business CARE act paycheck protection applications is one of the biggest ironies.
