,Text
355,"Senate passes extension of Paycheck Protection Program until August 8, hours ahead of deadline

https://t.co/wK3U00byqQ"
356,Senate Approves Extending Paycheck Protection Program: The Senate granted five additional weeks for the remaining money left in the program to be spent. https://t.co/m0uOaGhVk5 (vía NYtimes) https://t.co/YUmefF4VyQ
357,"Paycheck Protection Program Deadline Is June 30: What To Know About Applying For The PPP And Loan Forgiveness

https://t.co/SNQrZKqWcG https://t.co/GiFxxgDfeM"
358,"Paycheck Protection Program Deadline Is June 30: What To Know About Applying For The PPP And Loan Forgiveness

https://t.co/WVk6a09s66 https://t.co/rQC4gm2LXW"
359,@charlesgoyette @StephenBright He is now in paycheck protection mode
360,"Paycheck Protection Program Deadline Is June 30: What To Know About Applying For The PPP And Loan Forgiveness

https://t.co/JoHUnK49yN https://t.co/W0BSrOy5Gz"
361,"Paycheck Protection Program, Signature Small Business Aid Effort, Ends: The program distributed forgivable loans to five million small businesses that could use the money to pay workers to stay home. But shifting rules blunted its effect. https://t.co/zjWp9lcUIt (vía NYtimes) https://t.co/rSWB6v4w5g"
362,@WhiteHouse @SBAJovita You should include companies in chapter 11. They still issue paychecks. “ Paycheck protection plan”!They need help savings jobs now.
363,Tomorrow (June 30) is the last day to apply for Paycheck Protection Program (PPP) funds. The Paycheck Protection Program is designed to provide a direct incentive for small businesses to keep their workers Apply through an approved lender at https://t.co/fNJ7m1ak1N. https://t.co/nH17kdl7ai
364,🗓The deadline to submit for the @SBAgov Paycheck Protection Program is TOMORROW! https://t.co/EQ7yZ1qwwl
365,my dad’s restaurant is making no money. it’s staying open for the protection of its employees so that they don’t have to worry about where their next paycheck will come from. he has spent thousands and gotten everyone tested for their safety.
366,"How much more can Trump fuck up this country? Srry for language but JFC. Country on fire w Coronavirus. Tens of millions unemployed, paycheck protection act about to expire Cops killing and beating citizens captured on cell vids Now, Russia/Bounty gate Lets meet @KremlinAnnex🍻🎊"
367,Paycheck Protection Program Deadline Is June 30: What To Know About Applying For The PPP And Loan For... via @forbes https://t.co/t05lXvLyBc
368,@JJ00923527 What happened to the $500 Billion for the Paycheck Protection Program?
369,"Maurice Fayne, who lives in Dacula and stars in ""Love &amp; Hip Hop: Atlanta,"" has been indicted by a federal grand jury for charges in connection with a Paycheck Protection Program loan and a Ponzi scheme. https://t.co/JXDjWMQ2q1"
370,Texas employers: @SBAgov’s deadline to submit a Paycheck Protection Program loan application is June 30. #PPP #txlege #SmallBusiness
371,Bad history.   You're using #SmokeandMirrors to fool the American people that what you are doing is right and good...but ONLY GOOD FOR YOU.  You support racist self-serving groups for protection of your paycheck. https://t.co/MCKmZSPcQW
372,"#LongBeach businesses! Don’t forget to apply for the Paycheck Protection Program💸! Applications are due 📆 Tuesday, 06/30! Read more below👇
#COVID19LongBeach https://t.co/qIKTgUpcdZ"
373,"Are you a #LongBeach business and interested in the @SBAgov Paycheck Protection Program (PPP)💸? Check out the PPP Forgiveness Application Webinar 💻 hosted by the @SBDCLosAngeles!
How to Tune-in👇
📆 Today, 06/24
⏰ 1:00PM
Register here👇https://t.co/XS86gH73zo"
374,Paycheck Protection Program Deadline Is June 30: What To Know About Applying For The PPP And Loan Forgiveness https://t.co/NfEEANG7EN https://t.co/aaRuA9B1Ot
375,"🚨Attention #SmallBizDC Community🚨 

LEDC has just informed us that they still have Paycheck Protection Program (PPP) funds available. 

Businesses - Please reach out to them at https://t.co/qpUXJu4RZq or call 202.540.7363 https://t.co/3B9LUjiHcU"
376,"@s_space_media @DC_Draino @BrettFavre If he ever takes a snap in the NFL again, the offensive lineman should all take a knee. If he wants protection, then he can pay them a little of that Nike 💰 he was making while they busted their ass to earn their paycheck."
377,"Join us tomorrow for another Teletownhall as we discuss lease negotiation &amp; how to effectively utilize Paycheck Protection Program funding w/ Darryl Maxwell, @DCBarProBono &amp; Marla Bilonick, @ledcmetro || 📝 RSVP https://t.co/LqXBE1Wwue ||View live at 📺 📱https://t.co/PJ8cIxzIm1 https://t.co/OfDuQszWrz"
378,"@YamashiroLA was always on my list of L.A. “to-dos”, but seeing how they’re diabolically manipulating the Paycheck Protection Program, as well as the Federal CARES Act, I won’t bother. 

Shame on them.

https://t.co/nlU6lkpTo4"
379,"¿Qué es el préstamo del PPP? ⁣
Es un préstamo del SBA Paycheck Protection Program (PPP) que ayuda a las empresas a mantener empleada a su fuerza laboral durante la crisis del coronavirus (COVID-19)⁣
⁣
Recuerda que… https://t.co/XANrItvrFD"
380,"After pressure, the Treasury Department reverses course and now says they will release the names of businesses that received $150,000 or more in Paycheck Protection Program loans."
381,Detroit Means Business with Paycheck Protection Flexibility https://t.co/7KPIAC5ueD
382,It's not too late! The application deadline for the Paycheck Protection Program (PPP) is June 30! Don’t miss out on the chance to keep your business in business and your employees employed. Learn more at https://t.co/H82rgZ4sgF. #INSmallBiz #StayINBiz @astatethatworks @TeasMeIndy https://t.co/NqFJko2G8K
383,"""As of June 17, 2020, $120 billion remains in the Paycheck Protection Program (PPP) fund, and the application deadline is June 30.""

Business owners that haven't yet received PPP assistance still have the opportunity to apply.
#payrollprotectionprogram
#SmallBiz https://t.co/GxE6oMl4vo"
384,So are his friends especially Mnuchin... privileged info re paycheck protection going to the upper crust https://t.co/13InwR4H3I
385,The (Not Quite) Definitive Guide To Paycheck Protection Program Loan Forgiveness via ⁦@Forbes⁩  https://t.co/4ntpmv4wEK
386,"On Friday, April 3, 2020, the U.S. Small Business Administration (SBA) rolled out its Paycheck Protection Program (PPP) for small businesses.

If your business hasn't applied for a PPP loan and you still have questions, our lenders are working hard and would be happy to help. https://t.co/Jr9MHWFIOy"
387,"Iowa Banks provided over 55,000 Paycheck Protection Program loans to Iowa small biz, hospitals, and farms - helping to preserve 750,000 jobs in the past 2 months alone. https://t.co/redPyPGJ3p"
388,#ImpeachableOffenses. The #Swamp is polluted with the #Deplorables at their unsavory best! @realDonaldTrump is Hiding a $5 Billion Paycheck Protection Slush Fund https://t.co/niZErSbWCT
389,"@kohenari @TedGenoways @Shelton4Senate @janekleeb
@NebraskaDems @Adam_Morfeld

No masks? Remember where @GovRicketts is today?

""Ricketts is also expected to express gratitude for the federal support Nebraska has received through the Paycheck Protection Program &amp; the CARES Act."" https://t.co/vElNqeWDqS"
390,https://t.co/j63MD2MZVU This article addresses the latest on Paycheck Protection Program loan forgiveness. OSO TAX SERVICE https://t.co/6suPf9Fwv9
391,"Attention #Tacoma Businesses: Today, the Small Business Administration (SBA) released the Paycheck Protection Program (PPP) loan forgiveness application. https://t.co/5lYfUgbCMn"
392,"The Trump administration on Wednesday released a new and simplified forgiveness application for small business owners who received a loan through the government-backed Paycheck Protection Program.

DETAILS: https://t.co/ryjGWs1Agj"
393,"Join @LiftFundUS TOMORROW, June 18th, for a presentation on the @SBAgov Paycheck Protection Program loan and the loan forgiveness process. Learn how to prepare to apply and much more. 
Register: https://t.co/v4CnNZu9cd https://t.co/ISUeuG67nA"
394,The (Not Quite) Definitive Guide To Paycheck Protection Program Loan Forgiveness https://t.co/WhDaDXxqDj https://t.co/a4tzGgS3uj
395,"Coronavirus update: EIDL loan applications no longer limited to agriculture.  Unlike the Paycheck Protection program, which businesses have the opportunity to apply to through June 30, businesses can apply to the EIDL programs through end of year. https://t.co/yI9RyqGxwR"
396,To view the full announcement and access the new Paycheck Protection Program Forgiveness Applications visit https://t.co/YOiGlgTte2 https://t.co/l66yQLELho
397,"""There is nothing at all stopping Sec. Steve Mnuchin, our secretary of the treasury, from disclosing to us how our taxpayer dollars are being used in the Paycheck Protection Program,"" Rep. Porter says. ""The only thing in his way is himself."" https://t.co/pm3pEWx41K"
398,"There’s still time to apply to the Paycheck Protection Program! The deadline is June 30, 2020. For more information, please visit https://t.co/aDygxiRbhR https://t.co/wfX5cmv5lz"
399,"Members of Congress took small-business loans — and the full extent is unknown

Some GOP lawmakers who benefited from the Paycheck Protection Program also opposed legislation requiring lending transparency.
#ForceTrumpToResign
https://t.co/2qo2E30L2Z"
400,"Lovely… “Some GOP lawmakers who benefited from the Paycheck Protection Program also opposed legislation requiring lending transparency.”

The lack of transparency we are seeing in Congress should be on the minds of every American...
https://t.co/s9Ff1jUxKr"
401,"At least four members of Congress (2 Republicans, 2 Democrats) took PPP small-business loans — and the full extent is unknown.

Some GOP lawmakers who benefited from the Paycheck Protection Program also opposed legislation requiring lending transparency.

https://t.co/PhPUDjgV4i"
402,"Members of Congress took small-business loans — and the full extent is unknown

Some GOP lawmakers who benefited from the Paycheck Protection Program also opposed legislation requiring lending transparency.

https://t.co/h4Hyz4H7Ff"
403,"@RepKatiePorter 😂 It's not the small business bailout that they're refusing to disclose. 
It's $660 Billion Paycheck Protection Program. And another $500 Billion to medium and large businesses.

This administration seriously believes no one is paying attention."
404,"Violating the intent of the law,
the Treasury decided the law doesn't require them to report pay outs from the $660 B Paycheck Protection Program, or the nearly $500 B designated for programs and lending facilities to aid mid- and large-sized businesses.
https://t.co/mxhALSwoZr"
405,The Trump administration is refusing to disclose the beneficiaries of the $660 billion Paycheck Protection Program (PPP). This is a big scandal that is being overshadowed by all the other corruption from this administration. https://t.co/bgomxgjja3
406,Changes to the Paycheck Protection Program  Sarah Everhart  https://t.co/drQzs0Ru72
407,"We applied for a Paycheck Protection Program loan at a big bank. Frustrated by no response, we turned to River Bank for help.  We never realized how important it is to know the folks you bank with - until now.
 
Sarah &amp; Amy, Cloud Nine Gifts #alexandercity #teamriverbank https://t.co/pJAtgoy0x9"
408,"PPP funds still available to local businesses with Queensborough 
Paycheck Protection Program loans are still available &amp; Q can help eligible businesses secure the funding. For more info on acquiring PPP funds, call (478) 625-2000 or go to https://t.co/kcDE6uXUIc  #QNBTrust #PPP https://t.co/l4SjHHKkjf"
409,Tax Deductions For Paycheck Protection Expenses Remain In Doubt https://t.co/Yu1Q7M8wHe https://t.co/8zshNviXrb
410,"You can be a hero. If you know someone who is self-employed or moonlights for extra income, if their business has suffered because of the pandemic, have ‘em contact their bank 2 apply 4 a forgivable PPP (Paycheck Protection Program) loan even if no employees"
411,The #SBA says theres still more than a hundred billion dollars left in the paycheck protection program for small businesses
412,Rep. Ben McAdams ‘outraged’ over Treasury Department’s refusal to disclose paycheck protection loan information https://t.co/pUGDDAZv9S
413,Are you a businesses in need of help completing your Paycheck Protection Program (PPP) Loan Forgiveness Application? Or a bank needing assistance in how to review those applications? https://t.co/QiKzKuJw35
414,"We already saw how quick corporations were to abuse the Paycheck Protection Program, as multiple publicly-traded companies like Shake Shack and Ruth’s Chris Steak House scooped up tens of millions of dollars meant for struggling small businesses."
415,"The Small Business Administration has previously released detailed loan information dating to 1991 for the federal 7(a) program, a long-standing small-business loan program on which the larger Paycheck Protection Program is based.
https://t.co/6xHZuo2cGZ"
416,"It’s unclear whether a company that’s claiming the employee retention credit can acquire a company with an outstanding Paycheck Protection Program loan without jeopardizing its tax credit, said Robert Delgado of @KPMG."
417,By the way the Paycheck Protection Program is not enough. I’m seeing folks with 40 revenue declines even with taking into account. Non Profits and Corps going to need a lot more.
418,@OutAllianceRoc  have you been the beneficiary of Paycheck Protection Program? Hope your were just given the challenges it’s helpful to know.
419,"#Michigan businesses, as of June 6, have been the beneficiaries of more than $15.7 billion from more than 114,000 loans from the federal Paycheck Protection Program, @nickrmanes reports. 

#PPP
#PPPloans  https://t.co/Xu7eH5C26F"
420,"*Important Information*

Paycheck Protection Program Flexibility Act Of 2020 ( Loan Forgiveness ) signed into law June 5, 2020

Helping business owners stay compliant &amp; efficient is how I make a living set an appointment today at https://t.co/j65IZMbneH https://t.co/KKVl5OuRDT"
421,"On Friday, June 5th, the President signed into law the Paycheck Protection Program Flexibility Act, an act that was introduced by the House and signed by the Senate on Wednesday, June 3rd.

With an approval deadline… https://t.co/Ueh3HOWK0M"
422,"@ZerlinaMaxwell Well We need Tax Cuts to the Police Departments all across the country.... Oh and we need our Paycheck Protection Program- ""Reparations"". https://t.co/7ttKRTczHo"
423,"Paycheck Protection, Churches And The Constitution - It’s Complicated https://t.co/7HpU9ri7xm https://t.co/bqgJ7aXgtN"
424,"@JacksonLeeTX18 We need your help @JacksonLeeTX18 Recapitalize and Extend the Paycheck Protection Program:
Provide new, dedicated PPP funding to performing-arts businesses.
Eliminate restrictions for artists and gig economy workers from drawing on both PPP loans and Unemployment Benefits."
425,"@RepDanCrenshaw We need your help @DanCrenshawTX Recapitalize and Extend the Paycheck Protection Program:
Provide new, dedicated PPP funding to performing-arts businesses.
Eliminate restrictions for artists and gig economy workers from drawing on both PPP loans and Unemployment Benefits."
426,"https://t.co/AKY3iDdPuZ

@ICBA seeks streamlined Paycheck Protection Program process"
427,"Paycheck Protection Program Reforms
https://t.co/s24BwPpjWh"
428,"ICYMI from this AM, @stevenmnuchin1 and @SBAJovita issued an important statement regarding enactment of the Paycheck Protection Program Flexibility Act. 

Check it out! 

https://t.co/rIaxujlFbe"
429,@humrashid @StoreRecon What do you mean ? Paycheck protection program! 😂
430,"US Senate passes extension to Paycheck Protection Program. 
.

https://t.co/K8ByCzOuqs
@ToddYoungIN @HCRP_IN https://t.co/ENsXHO27OB"
431,@Lucaskavner I’m neutral but Trump just signed a paycheck protection program act which basically helps small businesses too so I would say Lowe’s and Home Depot are basically on the same side lol.
432,"https://t.co/j63MD2MZVU Congress recently agreed to modify the Paycheck Protection Program, making sweeping changes that will allow borrower's to maximize the amount of loan that may be forgiven. OSO TAX SERVICE https://t.co/qkxetMmGUi"
433,@PortableRockArt @QuancyClayborne Today’s jobs report is the result of the the Congressionally designed and passed paycheck protection act. Those who took loans had to rehire to be entitled to the money. Trump merely signed it. It is taxpayer money! It remains to be seen how many will actually keep their jobs.
434,"This morning, @realDonaldTrump signed my bill, the Paycheck Protection Program Flexibility Act,  into law with this pen. 

Huge news for small businesses in Central Texas and across America. Help is on the way! 

#TX21 https://t.co/7h4oxHXcHc"
435,@DearAuntCrabby It was just the people rehires under the paycheck protection part of the April stimulus package. It’s not new jobs.
436,Trump signs bill changing Paycheck Protection Program into law https://t.co/oP8ExmQNyO
437,"@KaitBb84 @Mediaite @TheRickWilson The problem with the upstanding cops being upstanding is,they know they will suffer”friendly fire”soon. See the problem?These cretins should be forced to pay for every person who must enter witness protection. Get them a room at the”Y”and take their paychecks for the protection."
438,"Special update regarding NYC SBS Neighborhood Challenge and Paycheck Protection Program Flexibility Act.

Join the Neighborhood Challenge at https://t.co/AuWYScoeLJ before June 8th

For more information information on PPP Flexibility Act, check out: https://t.co/vFsCN36Y98 https://t.co/aUhl9hZJr6"
439,"Special update regarding NYC SBS Neighborhood Challenge and Paycheck Protection Program Flexibility Act.

Join the Neighborhood Challenge at https://t.co/OD5LLU5z9x before June 8th

For more information information on PPP Flexibility Act, check out: https://t.co/wlWSEIPU6i https://t.co/tFYk9Tk5Jp"
440,The Senate has just passed a fix to the Paycheck Protection Program that supports those who were involved in the justice system but have paid their debt to society + are now striving to reintegrate and succeed w their own small business. Cares Act left them out.  #SecondChances https://t.co/7QWPLd8H79
441,Senate Passes Bill Extending Time to Use Paycheck Protection Loans https://t.co/LlvPlVS17Z https://t.co/F7fD6q4s9x
442,Congress Agrees On Favorable Changes To Paycheck Protection Loans: What Does It Mean For Borrowers? via @forbes https://t.co/TM9WGUccWe
443,Senate sends bill modifying Paycheck Protection Program to Trump https://t.co/nwO5Nw5j9u ...bad karma illness fall on you everyday Mitch McConnell and stooge Republicans
444,"“We need some revolutionary institutional changes,” Biden said, touting a fourth industrial revolution, paycheck protection, public health sector industrial policy, forcing banks to make loans to struggling businesses, no loans to Fortune 500. https://t.co/ltPfyx9AEV"
445,"Senate passed #PaycheckProtection #FlexibilityAct. The bill provides for a great chance of forgiveness:
- increases covered period to 24 wks
-  60% loan proceeds must be used on payroll costs
-  12/31/2020 to restore FTEs
Next steps-President’s signature, SBA’s final regulations https://t.co/S5CRFCcpoF"
446,Senate Approves Bill Extending Paycheck Protection Program https://t.co/vfrOi4oRJQ
447,If you need help applying for Paycheck Protection Program (PPP) please contact me. Our company has funded hundreds of PPP loans faster and more effectively than any other lender in the country! I will get you funded fast with minimal documentation. #businessfunding #PPPloan https://t.co/LJgL6R2h96
448,"The Senate on Wednesday evening passed Paycheck Protection Program reform bill, clearing it for President Donald Trump's signature.
https://t.co/OlFEqYNQ34 #PaycheckProtectionProgram #PPPloans #Funding https://t.co/H96plN11cM"
449,Congress Agrees On Favorable Changes To Paycheck Protection Loans: What Does It Mean For Borrowers? https://t.co/RimBGJObJi https://t.co/bYgb6IC49T
450,"Senate passes fixes to Paycheck Protection Program designed to keep small business afloat during coronavirus 60% from 75% on payroll, 8 to 24 weeks. This helps. #PPP #SmallBiz #economy https://t.co/KSXYRUVwZ8 via @USATODAY"
451,"Last week, the Paycheck Protection Flexibility Act passed the House overwhelmingly 417-1. I was thrilled to see the bill pass the Senate this evening.  I’d like to thank my colleagues in the House and Senate for working together to take swift, decisive action."
452,"For months, I’ve heard from small business owners in Central Texas who have, for one reason or another, been unable to take loans provided under the Paycheck Protection Program."
453,"Thank you, @IvankaTrump. 

Tonight, the Senate passed the Paycheck Protection Flexibility Act, which is the product of hard work in the both chambers from Republicans and Democrats. https://t.co/npuzuyZJIZ"
454,"Tonight the U.S. Senate just approved H.R. 7010, the Paycheck Protection Flexibility Act. This bill will make a number of retroactive improvements to the PPP that we've been pushing for many weeks"
455,"The bill, which passed the House last week, gives business owners more flexibility and time to use loan money and still get it forgiven as part of the Paycheck Protection Program, set up to help struggling small businesses with emergency loans during the pandemic. https://t.co/rzJaRV4WAQ"
456,"The U.S. Senate, by unanimous consent, passes the House-passed bill to make changes to the Paycheck Protection Program. It includes:
-Allowing businesses up to 24 weeks to spend loan from 8 weeks
-Easing the 75/25 theshold to 60/40
Next stop the WH for President’s signature."
457,"@realDonaldTrump Please help the people that has not been able to work in this covin Pandemic and still no work no Unemployment paycheck protection plan SBA loan!!!
Small business like ares are about to go under. Mr President you always said entrepreneur was what this country was mad from!!!"
458,"Let’s get the Paycheck Protection Flexibility Act (#HR7010), my bipartisan bill with @RepDeanPhillips, through the Senate! We listened to small businesses in our districts and worked together to get them the help they so desperately need. 

https://t.co/wvELHc5tSj"
459,"A small percentage of protesters turn violent &amp; it’s the end of the world. Call in the army.  

A small percentage of cops are bad &amp; use excessive force to commit unlawful murders every day &amp; NOTHING happens other than a layoff with a paycheck &amp; protection. 

Spot the difference?"
460,"@JimInhofe @senatorlankford, I urge you vote “yes” on the Paycheck Protection Program Flexibility Act! This legislation improves the program, saves construction jobs, and provides greater relief formany construction firms struggling to survive the COVID-19 https://t.co/xeicon0XJ7"
461,"Tell your U.S. Senators to fix Paycheck Protection Program (PPP) loans. H.R. 7010 improves the program, saves construction jobs, and provides greater relief for the many construction firms struggling to survive the pandemic.https://t.co/bxvVHJKYQi"
462,"“New to Intuit's QuickBooks is the Paycheck Protection Program (PPP) Center, and the latest update adds a loan forgiveness estimator and PPP-specific reports to QuickBooks Online...”

#conciergenotary #mobilenotary #SmallBusinesses #nyc  @QuickBooks 

https://t.co/gjuI0wEuEt"
463,@bkairu5 @ItsLinturi @CrazyNairobian @osoroKE @droid254 @ItsJeffreyJeff @GlblCtzn @First_kikii @citizentvkenya And that is why we have to form a coalition of the like minded. We need to be able to lobby and get government to develop regulations on paycheck and payroll protection programs.  We need to know that our government can protect employers with 5-10 employees. #UhuruKenyatta
464,@chetbroberg @jkfecke @DawgsWillHunt Just like any paycheck protection plan Republicans would have actually voted for would have.
465,SBA and Treasury Department Announce $10 Billion for CDFIs to Participate in the Paycheck Protection Program  https://t.co/PYpyA8xNZN
466,Why the SBA Paycheck Protection Program will change business lending forever https://t.co/SpQ7d2PrAS
467,.@SenJoniErnst says Iowa businesses have received $5B+ worth of Paycheck Protection Program loans under CARES Act. County hospitals and rural electric cooperatives also got money. @KCCINews
468,"https://t.co/j63MD2MZVU The Small Business Administration (SBA) continues to release FAQs for the Paycheck Protection Program or PPP loans. But the more guidance they issue, the more questions arise. Many are hoping that Congress will step in to help. OSO TAX SERVICE https://t.co/hyMMsXSSIS"
469,"ICYMI: My bill with @RepDeanPhillips to fix the Paycheck Protection Program made it through the 417-1. Overwhelming bipartisanship! 

Think of what we could accomplish if we did more single-issue legislating. Proud of our work here. On to the Senate! 

https://t.co/175sa0SQYb"
470,House Passes Bipartisan Paycheck Protection Flexibility Act https://t.co/Mekt1Wa00Y
471,"@Julie82902847 @Will96617019 @ruxcytbl @8BrianVogel4 @CuDonegal @Fueldog1 @Wattzzz2 @PPPTCE @dreamwalker605 @Consofcooking1 @EubanksKris @Pippi49er @_Fat_Nixon @Philippower15 @lovedove9218 @Birdseye1 @StillFreeSCOTTY @xXGeJaMoXx @Duwayn55629746 @McginnKeven @spiralwrap @side_show007 @WattzzD @vlotorto @Larry007Legend @PhilipPower13 @truthsearch1957 @thomascarolan12 @ForgottenSaint3 @TX_Cult45 @RooticusPrime @stephonmaui @StirringSoup1 @JimmySwimmer @jos1963 @solid2gas @DennisH59386592 @Jeanetteisback @Reaganfan_steve @Kmanaman3 @Scotsman_Drew @larrygoolsby4 @KLHirst1 @evansrc717 @CharlesVanCott @Larryputt @jack_pyro @TyDonevski @davidf4444 @holycrap37 To the greater society...

I am pleased that Trump is
Working HARD on the problem...
Showing MANY POSITIVE RESULTS

IN DANGER of being wiped out
By the DEM intransigence on 
RECOVERING from OUR pandemic.

This SHOULD NOT be political

*10bil$ Today paycheck protection
Directly
🐰"
472,@SokoAnalyst check out paycheck protection program.. it might be helpful to Kenya businesses
473,Proud to join 160+ of my colleagues in writing this letter to @SBAgov and @USTreasury urging them to prioritize public health over politics and ideology in administering the Paycheck Protection Program. We need the safety-net care @PPFA health centers provide now more than ever. https://t.co/HmoXZl9tW6
474,"Your @sachamber sent a letter of support for the Paycheck Protection Flexibility Act.

Thank you @chiproytx &amp; @RepDeanPhillips for your leadership on this issue. Small businesses are the backbone of our economy. #advocacyandpolicy https://t.co/etiMn8bbaD"
475,@MollyMcPherson Steady paychecks don’t = lay-off protection. Been there twice. #LoveSelfEmployment
476,"“But UNITE HERE President @DTaylorUH, who led the letter, said in an interview that the legislation would gut the ""paycheck protection"" mission of the program. #UNITEHERE represents hotel, casino and airport workers.” #1u https://t.co/BLyov29QeG"
477,Paycheck Protection Program (PPP) Loans https://t.co/k6TGNK1Rqd via @SmartAsset
478,Any business owners who received  PPP should fill this form letter out! 👉 Please urge your Representatives to vote in favor of the Paycheck Protection Flexibility Act to protect your business and your employees! https://t.co/BqohGNbYY9
479,"""When white America catches a cold, black America catches pneumonia."" Steven Brown @urbaninstitute. Shocking data: half of US #coronavirus cases are black folks in majority black counties, 60% of deaths. Black biz less likely to get #PaycheckProtection. 
https://t.co/zmgr0kwPr6"
480,"As our small business community continues to struggle to regain a footing, it’s become clear many businesses have found the terms of the Paycheck Protection Program difficult to navigate. #PPPloans #SBAloans"
481,"When the U.S. government first rolled out forgivable loans to small businesses in early April under the Paycheck Protection Program, loan officers at Bank of the West in Grapevine, Texas worked nights and weekends to process a tsunami of applications. https://t.co/NuQMccNqZI"
482,.@SenToddYoung is speaking with local business owners in South Bend about his new proposed RESTART Act to “fix” the Paycheck Protection Program for the hardest-hit businesses. More on @WSBT at Midday. https://t.co/0HHxnW2Lcv
483,Wild that my friend was just laid off from a theatre company that recently bragged in a major publication about misusing Paycheck Protection Program funds to launch a playwrights project. Glory for the institution but not it’s employees? Not cute. @playbill @AmericanTheatre
484,https://t.co/j63MD2MZVU Why does the SBA require that a Paycheck Protection Program (“PPP”) borrower use 75% of the PPP proceeds on “payroll costs”? It’s a curious question. It’s particularly curious given that the CARES Act itself does not require this. OSO TAX SERVICE https://t.co/MNw3qV7BVA
485,https://t.co/j63MD2MZVU When the Paycheck Protection Program rolled out many small and not so small businesses naturally turned to their accounting firms to figure out the program and help them with applying. OSO TAX SERVICE https://t.co/4GQ1fDXr5Y
486,"This week’s project: 

My former employer received a large PPP (paycheck protection) loan from the SBA. They are refusing to give a single cent of it to their employees.

So, I’m reporting them."
487,"The uncertainty has led at least one well-known Washington communications firm, Precision Strategies, to apply for a Paycheck Protection Program loan. Another consulting firm, Purple Strategies, is considering applying for one of the loans as well. https://t.co/vCCQjRQ7aG"
488,Tillis is upset that Planned Parenthood received funds from the Paycheck Protection Act but not a peep about Trump’s gigantic corporate donors receiving funds. Vote him out 🗳!
489,"@RepValDemings Rep. Demings, I'm a self-employed professional photographer in North Florida, obviously the virus has severely curtailed my opportunities. Would j qualify for the Paycheck Protection program loans if I am the owner and only employee?

Thank you for all your work. 🇺🇸"
490,"@Americans4Arts is hosting a Paycheck Protection Program loan forgiveness webinar on Friday, May 29th at 3:00 pm EDT. (couldn’t find an existing tweet)"
491,"For some the earliest PPP loan recipients, their 8-week coverage period begins expiring in June. Later loan recipients are in planning mode, &amp; are being hamstrung by uncertainty. In both cases, paycheck protection hangs in the balance 

w/ @danprimack https://t.co/SZARCPgoiP"
492,"@SenatorKingME intro. PPP fix bill, Senate Adjourns w/o passage! On 5/21, U.S. Senators Angus King (I-Maine) &amp; Steve Daines (R-Mont.) introduced the BIPARTISAN Paycheck Protection Flexibility Act, a bill to make necessary changes to the PPP. D, I &amp; R senators working together."
493,"They need to start preparing small businesses and citizens for what will be the new normal. The City should also be helping small business owners apply for Paycheck Protection Program (PPP) loans.

We should not have to choose between safety and our economic wellbeing."
494,There are still funds available in the Paycheck Protection Program. BOS is here to answer questions or help your business submit an application. Give us a call today! #PPPLoan https://t.co/ysxWLSxcPt
495,Accountants Scrap With Banks For Billions In Paycheck Protection Fees https://t.co/9mo3wUtbRQ https://t.co/sWHGMv7x9P
496,"Planned Parenthood steals $80 million from COVID stimulus - to terminate pregnancies with your tax dollars.
Planned Parenthood Affiliates Received $80 Million in Paycheck Protection Program Loans https://t.co/hMD8PzhEqu"
497,"Not concerned enough 2 pass an expansion of unemployment benefits or a paycheck protection act, just concerned enough 2 throw partisan shade at your administration who last time I checked can’t act 2 use state funds for a massive relief program without the legislature acting 1st https://t.co/67YJBET3CF"
498,Nebraska Republican @SenSasse tells me Planned Parenthood needs to return the $80 million in loans it took through 37 affiliates from the Paycheck Protection Act. Money that was supposed to be used to help small businesses. Watch the complete story tonight on @EWTNNewsNightly https://t.co/MSrW5ofekJ
499,"https://t.co/j63MD34Bku The Paycheck Protection Program for small businesses needs to be fixed. With the HEROES Act stalled in the Senate, the more targeted Paycheck Protection Flexibility Act seems the best path forward. Here's what I learned from one of the… OSO TAX SERVICE https://t.co/rKzxCC43Bo"
500,@ColumbusGov’s Office of Diversity &amp; Inclusion called more than 150 businesses to help folks get access to the @SBAgov’s Paycheck Protection Program. Lots got through the process and there is still $100 billion available. Email DiversityCertification@columbus.gov to get started!
501,Are Funds from the SBA “Paycheck Protection Program” Loans Really Reaching Businesses that Need it the Most? https://t.co/g6KuFmFNPM via @The Jewish Voice
502,"Yes, we need more paycheck protection for small business! Great idea to band together and work on this. https://t.co/RZgBQwgFXL"
503,"""Trump’s failed implementation of the Paycheck Protection Program (PPP) has left millions of small businesses still waiting for a desperately needed lifeline. Most small businesses can’t get loans at all.""

https://t.co/0dMfJWJWYD"
504,"Exactly! Nevadans: Read this. The paycheck protection plan was 2 good. Many getting paid MORE than they made? If Boss calls U back 2 work, you have to take it. Otherwise you LOSE YOUR UNEMPLOYMENT! https://t.co/Tlxadt1XHx"
505,Looking forward to tonight's discussion on paycheck protection with @MarkWarner
506,https://t.co/j63MD2MZVU Federal prosecutors are cracking down on suspected abuse of the Paycheck Protection Program. The first DOJ charges provide cautionary tales. OSO TAX SERVICE https://t.co/BWRugzVrUY
507,Wow! The government valued the AAdvantage program at $18-30 billion. The program is being used as collateral for paycheck protection program.
