,Text
220,@senatemajldr half of what they were already getting. 3. “The paycheck protection program”...you mean that program where money for small businesses was going to multimillion dollar companies?...
221,"Joshua Bellamy, Ex-Jet, Fraudulently Took $1.2 Million in Covid-19 Aid, U.S. Says: Federal prosecutors said that Mr. Bellamy, 31, who was cut from the team on Tuesday, used the proceeds from a Paycheck Protection Program loan to buy luxury… https://t.co/MLfHfww9Tf (vía NYtimes) https://t.co/ZeQjqmclot"
222,"Justice Dept. Announces Dozens of Fraud Charges in Small-Business Aid Program: Fifty-seven people were charged with trying to steal more than $175 million from the Paycheck Protection Program, law enforcement officials said. https://t.co/rmu6VosQ4A (vía NYtimes) https://t.co/aRsL0EPDAN"
223,"@riffle_tami @IrishLady229 @senatemajldr The Paycheck Protection Program is providing small businesses with the resources they need to maintain their payroll, hire back employees who may have been laid off, and cover applicable overhead."
224,"Did you apply to the Paycheck Protection Program (PPP)? Read 👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀
The U.S. Small Business Administration (#SBA) and Treasury addressed the Paycheck Protection Program (PPP) forgiveness issues related to… https://t.co/IP1iX7FE0e"
225,"Public schools don’t get Paycheck Protection because we run on public funds, imagine why charter schools somehow fall through the cracks? No regulations, no due process, private investors, student workforce, not public(profit over students) #studentsoverprofit https://t.co/UQ8yPGxmv9"
226,"@Masonzach91 @IthyTim @benchildress9 @BlessUSA45 You don’t understand how insurance works, do you?
Vandalism &amp; looting are not covered.
This is costing businesses millions...&amp; is irreplaceable.
Many of those businesses cannot reopen.  The PPP funds are for paycheck protection, not this."
227,"An analysis of the Paycheck Protection Program has revealed thousands of loans to businesses could be fraudulent.

@WGME 

https://t.co/sBq2z6KDlU"
228,"The ultimate goal is to urge the Senate to pass the RESTART Act as part of a full pandemic relief package that would extend a Paycheck Protection Program, established to support small businesses in response to the coronavirus."
229,"NEW: $1B+ in emergency coronavirus aid relief went to companies who “double dipped” and received multiple Paycheck Protection Program loans, in violation of the program’s rules, according to a preliminary congressional analysis. https://t.co/WVTf7AFV6D"
230,".@TheDemocrats selling a Pandemic Fail message is FECKLESS given that he instituted travel bans, set up a Covid Task Force, worked with Congress to ramp up aid to States, stood up temporary hospitals, more PPE &amp; Ventalators, the Paycheck Protection Program &amp; Operation Warp Speed"
231,"All these professional athletes not wanting to play is great. Cut their fucking paycheck and send them home, and since they all know how policing should be done. Put them in the streets with their social worker by their side for protection and see how they like earning a paycheck"
232,"Spotting $62 Million in Alleged P.P.P. Fraud Was the Easy Part: Investigators have charged big spenders with cheating the Paycheck Protection Program for small businesses. But more fraud lies below the surface, and it’ll be harder to find. https://t.co/HPzwColP3M (vía NYtimes) https://t.co/2rrmwfZiod"
233,The Paycheck Protection Program (PPP) was implemented by the @SBAgov in conjunction with the Department of the Treasury to offer funding as a direct incentive for small businesses to keep workers on payroll. Join us on August 2nd for an in depth discussion on PPP loan forgiveness https://t.co/l3wvTa8ETS
234,"Trump claimed that the Paycheck Protection Program for small businesses has ""saved or supported more than 50 million American jobs."" A half-dozen economists interviewed by Reuters put the number of jobs saved at only a fraction of 50 million -- ranging between 1 and 14 million."
235,"Congressman @boblatta visited Bates Recycling in Wood County.

Bates was one of the many local small businesses that utilized the Paycheck Protection Program to remain in operation during the pandemic shutdown. https://t.co/O7oGSQdnxM"
236,#mountainlife coffee was saved by @TheDemocrats who pushed the paycheck protection program was passed. Wake up #TanyaWeinreis
237,"Atlanta metro’s 25 wealthiest ZIP codes received 1/3 of Paycheck Protection Program loans

25% of $1 million+ loans went to 30339 (Vinings &amp; Sandy Springs) 

Black population of top 10 zip codes: 13% (30% of GA pop. black, 9% Hispanic) h/t .@AtlBizChron 
https://t.co/SenxQz1qHo… https://t.co/l6oStw3rE4"
238,"Damn right, that’s radical.  Along with hospitals receiving bailout/paycheck protection money and still laying people off. https://t.co/ugHTG0gwq7"
239,@GovMurphy Stop acting like you care about us you’re denying union workers paycheck protection you use Covid like it’s a magic wand we can’t do you this because of Covid and we can’t do that because of Covid but then when we are trying to put food on our table you say it’s not Covid related
240,@GovMurphy It is what it is there are no jobs it’s all relative to Covid in the outbreak of the virus so why are you denying union workers paycheck protection? I’ll bet anything you don’t even respond #SupportUnionWorkers
241,@GovMurphy You’re so full of crap you’ve got union workers in the state of New Jersey being laid off because there’s no work yet they are not entitled to paycheck protection why? The answer I got is because it’s not Covid related how can it not be that’s the whole reason the job market ....
242,@GovMurphy con’t I thought Governor Christie was the absolute worst but now I am seeing through you governor Murphy do you do not stand behind union workers the backbone of this country Why are they denied paycheck protection #TurnNewJerseyRed #TeamTrump #WomenForTrump2020
243,@GovMurphy Can you Explain why my husband a union worker keeps getting laid off because there’s no work and He’s not entitled to paycheck protection because they say it’s not Covid related! Of course it’s Covid related that’s why there’s no jobs! And you wonder why we hate Dems.
244,"#WelfareQueen Banks Have Made $18 Billion In #CorporateWelfare From Middleman ""Paycheck Protection Program"" Processing Fees Alone!

 https://t.co/AuJeFjLUkI #PPP #CoronavirusRelief #RepublicanFraud #CorruptTrump #TrumpVirus #Trumponomics #TrumpEconomy #Finance #Economics #TGIF"
245,"As Paycheck Protection Program expires, more Nebraskans fear they will remain unemployed https://t.co/4cTG533h4I"
246,"When Congress meets today @ 
11 am EST @SenateMajLdr Mitch McConnell will make floor remarks re: 

• CARES Act 
• Paycheck Protection Program

Watch here: https://t.co/vocMIG75bB https://t.co/lwpLyGdB7p"
247,"From @SBAgov ~ 

Have questions about #PaycheckProtection Program loan forgiveness? 

➡️ This FAQ can help: https://t.co/EMYWraebug…
➡️ Learn more about PPP: https://t.co/S8CocZpzpT…

#PomptonLakesNJ"
248,"... the Fed did enable fiscal monetization for the paycheck protection program, direct deposits to households, and additional unemployment funds for those who lost their jobs. The psychological fallout from a market collapse could have produced far worse economic outcomes.
3/3"
249,"The Brooklyn Business Center at Restoration is helping Central Brooklyn businesses to access COVID-related funding, including applying or reapplying  for PPP (Paycheck Protection Program) should an extension… https://t.co/fJZsYwhKYl"
250,A note to small businesses: today is the last day to apply for the Paycheck Protection Program. ⬇️ https://t.co/nbMW01FmXW
251,"The Brooklyn Business Center at Restoration is helping Central Brooklyn businesses to access COVID-related funding, including applying or reapplying  for PPP (Paycheck Protection Program) should an extension… https://t.co/BQDmlrqogz"
252,"Amid Dire Jobless Numbers, Small-Business Relief Program Nears End: The Paycheck Protection Program provided respite for hard-hit small businesses, but it is ending soon. With no word on further government help, owners worry about their fate. https://t.co/k7ZbalWHJ2 (vía NYtimes) https://t.co/zFZUrEW3jv"
253,"COVID-19 Update: The deadline to apply for the Paycheck Protection Program (PPP) is Saturday, Aug 8. For more information on how to apply please click the following link: https://t.co/KyzFWiIkVt https://t.co/UytsE6U01X"
254,"@VickieMWV @soxfan01760 @ChrisJansing @jonathanvswan My grandfather's 8-Track factory got $23 million in paycheck protection.  Hasn't been open since 1981, but now we can reopen."
255,"@kayaoakes @Pamela_Yap If Bishop Barron is employing three full-time staff to clean up inappropriate comments on his feed, I’d imagine that @JamesMartinSJ could retain enough staff to qualify for the Paycheck Protection Program."
256,"Jeanne Shaheen has voted with Schumer nearly 90% of the time

DC Jeanne claims to be for Granite Staters but her record of holding up things like the Paycheck Protection Program prove otherwise

We need to elect Republicans like @CorkyForSenate to defend NH, not DC

#NHpolitics https://t.co/js247m8ISf"
257,"Sen. Shaheen held up the Paycheck Protection Program in the Senate, despite first contributing to the bill, because Schumer demanded she fall in line.

Shaheen, like @JoeBiden, is rubber stamp for the party as they try to catch up with their base’s lurch to the left. #nhpolitics https://t.co/iYzYenzuVq"
258,"The latest round of the Paycheck Protection Program has been extended until August 8 - this coming Saturday. 
This piece in Forbes offers some insight for small business looking to apply. https://t.co/44JneblqCY"
259,"Paycheck Protection Program Deadline Is August 8: Applying, Loan Forgiveness, And The New PPP via @forbes https://t.co/OrJpKWa7pK #ppp #sba #forbes #SmallBiz #SmallBusiness"
260,"""MILLIONS OF DOLLARS OF PAYCHECK PROTECTION PROGRAM LOANS WENT TO CHINA-BACKED BUSINESSES IN CRITICAL SECTORS, a study found.""

U.S. SMALL BUSINESS BAILOUT MONEY FLOWED TO CHINESE-OWNED COMPANIES 

https://t.co/EL02IqTLKs"
261,"U.S. Small Business Bailout Money Flowed to Chinese-Owned Companies: Millions of dollars of Paycheck Protection Program loans went to China-backed businesses in critical sectors, a study found. https://t.co/wuaTf2N6Ou (vía NYtimes) https://t.co/LMT1JiPXud"
262,"Paycheck Protection Program Deadline Is August 8: Applying, Loan Forgiveness, And The New PPP

https://t.co/tQmvIAud4D"
263,"-and teachers” who are at risk of losing their jobs due to budget shortfalls.
The HEROES Act also makes changes to the federal government’s new Paycheck Protection Program for small businesses. The plan currently requires small businesses to use 75% of the money for payroll--"
264,"@GOPLeader @HouseGOP #LiesLiesLies Key relief programs are about to expire as @HouseGOP @SenateGOP continue to play games! 
•$600 unemployment enhancement ends
•moratorium on evictions ended 
•Paycheck Protection Program, which still has $130 billion expires 8/8"
265,"@HotHeadofState @TeakPhillips I only have theories, but smaller class sizes to start, no teachers’ unions to contend with. Some got paycheck protection funds that freed up money for modifications. And I think there is a fear of losing students if they go all-virtual because not all families will pay for it."
266,@WhiteHouse When Trump says we provided over 1 million in paycheck protection....... He is referring to the hard- working taxpayers and the money they have paid into federal government. Donald Trump did not furnish this money even though he tries to make it sound like he did.
267,"Which businesses in your town received Paycheck Protection Program Loans over $150,000? https://t.co/XDe0r3P54d via @thepressofac"
268,🤬🤬🤬 Trump Admin took our taxes and gave it to churches that of course never pay taxes and that have been weaseling out of paying their sexual abuser settlements - at least $1.4 billion in federal funds courtesy of the Paycheck Protection Program https://t.co/YdAPZKx4Gt
269,@NBCNews What did fed x get for paycheck protection
270,"@CymermanPaulina @jmckenzie111 @SpeakerPelosi @FaceTheNation The ones that open .its because gets millions of paycheck protection,but they only hiring back 2 or 3 ,just to say that they open .so they can pocket the money,no one will give up a job for a few months of unemployment"
271,"“Court documents said Hines sought $13.5 million in paycheck protection loans through applications on behalf of different companies that included false statements about employee payroll expenses”
-
Went out and got a Lambo! Smh https://t.co/DYUEHQEnBn"
272,"@poisonmoonrecs @SylvesterTurner @AbbieKamin @TiffanyForAlief @PollardforHTX @Karla4Houston Please see the letter I signed on to with over 90 other other elected officials. 
https://t.co/5ZYeDAZzqb
I’m asking for #PaycheckProtection as well as a monthly payment. https://t.co/2QGiNFd2eu"
273,"U.S. SENATE MAJORITY LEADER MCCONNELL SAYS PLAN TO INCLUDE UNEMPLOYMENT RELIEF, MORE MONEY FOR PAYCHECK PROTECTION PROGRAM, AND A PROGRAM TO INCENTIVIZE MANFACTURING OF PERSONAL PROTECTIVE EQUIPMENT IN THE UNITED STATES"
274,I have a Paycheck Protection Program joke. Ask your bank representative to tell it to you.
275,"Congress has extended the Paycheck Protection Program (PPP) through August 8, 2020. 
 
As part of continued advocacy for Black Businesses, @naacp  has partnered with @diversitycapco to assist in accessing this unprecedented funding support.  Go to https://t.co/xWsn8kiYcg https://t.co/2aF71TbGi4"
276,"Unemployment is at a record high &amp; millions of 👨‍👩‍👧‍👦 are about to get evicted. State &amp; local elected officials are urging Congress to act.
We need paycheck protection &amp; recurring direct payments now. 

Letter: https://t.co/5ZYeDBhaOL 
#OneCheckIsNotEnough #hounews 
#Houston https://t.co/GqigFGLeum"
277,"On Floor to support HR 7175, the Paycheck Protection for Producers Act I cosponsored with Reps      @RepJohnJoyce , Kind, &amp; Brindisi.  The bill is simple &amp; expands access to #PPP for #farmers &amp; #ranchers - folks who are no stranger to economic hardship.  #agriculture #farmersfeed"
278,"Congress’s Paycheck Protection Program.  Tell the people the truth. While telling them the truth, tell them he is proposing to cut social security! https://t.co/ff7A52me29"
279,"Join us Tuesday (July 21) at the DERT Weekly Check-in to learn about applying for the Paycheck Protection Program (PPP) from the @SBAgov and business recovery resources from local CDFIs. 

📝 RSVP at https://t.co/xMcPlKG95I
View live at https://t.co/RQOxsTtGt0 📺📱 https://t.co/uOVUAcOfcf"
280,"Did COVID-19 Paycheck Protection Cash Go Only to Big Firms, Members of Congress?
@BillWhittle @PJMedia_com
https://t.co/u4JcNgXn7e"
281,@GOP @SBAgov @USTreasury @stevenmnuchin1 The GOP is forgetting the Democrats had a lot to do with the paycheck Protection Program.
282,"#TurdSandwhich Treasury Sec. Steven Mnuchin Testifies on the Paycheck Protection Program | LIVE | NowThis.
https://t.co/ylc14FNJqU"
283,"@RepChrisPappas, @SenatorHassan, @SenatorShaheen I’ve joined @TheToyAssoc &amp; associations across the country to urge Congress to expand the Paycheck Protection Program to associations. #dotherightthing @power_of_a @asaecenter #licensing #toys #games #retail #etail #ecommerce"
284,This has insight into churches and Paycheck Protection money.  Obviously written from perspective of recepient but still interesting. @Ballyhoo - sharing since we were discussing last week. https://t.co/cLbFdg6egT
285,"@GOP @realDonaldTrump 86% of Paycheck Protection Act funds went to the top 10% wealthiest people.

If they can have trillions in our tax money, you can pay us all trillions, too. Not $1200."
286,Yea and it gave Kanye 2 million for paycheck protection. Once he had his money in hand he dropped his Presidential bid. https://t.co/S7GQG1Mbf6
287,"@Bencjacobs @ishabad He got his 2 million for paycheck protection then yesterday said he was dropping out if the race.
People should boycott him. 2m would have paid for a lot of school lunches for poor kids"
288,@RepStephenLynch @EdMarkey @SenWarren My organization joined associations across the country to urge Congress to expand the Paycheck Protection Program to associations. @power_of_a @asaecenter
289,"Having trouble with VA services? Need info on the paycheck protection program? Looking for assistance with an immigration issue?

My team &amp; I are here for you. Last year we helped 2,245 #MA02 residents get answers. 

Visit my website to get started ➡️➡️ https://t.co/nlTQ87hjhZ https://t.co/tNPd0YmXGE"
290,"Paycheck Protection in the short run (conditioning vulnerable business aid on payroll maintenance) was Paycheck Destruction (permanent business closures) in the long run. I said this in March.

Thread. https://t.co/fGF8xTYo2f"
291,"If you haven't already applied for an SBA Paycheck Protection Program loan for you small business there is still time!  

Local banks are your best bet for fast approvals, so reach out to us or another local competitor to take advantage of the opportunity! https://t.co/c43Mt5ter3"
292,So what’s the plan to continue the Paycheck protection plan for all of us on unemployment? I can’t work with the virus raging! https://t.co/7PLfvWg1Ld
293,"@GovMurphy You should be fighting the @SpeakerPelosi and @SenSchumer to obtain what Germany did: $2k U.B.I., paycheck protection for all businesses, rent/mortgage freezes, medicare for all, personal /college debt cancelations! Then, you wouldn't need to open NJ do early unto death. 🤯"
294,"@KatTimpf Trust me, when you reach 58, That’s the GOOD part!! The “association for the advancement of nose jobs” has applied for paycheck protection as alamonie payments have dropped since face masks!!"
295,"Need more reasons why #PelosiMustGo? Recipients of Paycheck Protection Program loans included:

• Businesses connected to NANCY PELOSI's husband
#PelosiMustGo - Vote @ShahidForChange https://t.co/Y5ZpKneBsp"
296,"If I am to understand this correctly, the Emergency Small Business Loans have been extended until August 8th. I'll have to investigate further to see if the Paycheck Protection Program is the same or separate.… https://t.co/mPERKQbkhA"
297,"@GOP The Paycheck Protection program targetd trump's supporters!
If you have a small business,  you know how difficult it was to get any funding - unless you were a trump cabinet member or Republican campaign donor.

The trump crime family has shown us how the mob runs government"
298,LAUSD School Board Candidate Marilyn Koziatek will not answer questions about Granada Hills Charter taking over $8 million from the Paycheck Protection Program. Koziatek Silent As Granada Hills Charter Double Dips At The Public Trough  https://t.co/fNGIe90m81
299,"Congress has extended the Paycheck Protection Program (PPP) through August 8, 2020 providing more opportunity for small business owners to access the remaining $130 billion in funding
 
The NAACP has partnered with Diversity Capital Company to assist.  https://t.co/KEGaG2Pgf0 https://t.co/Weq66QUy5K"
300,@ChronicCrypto56 @LastGuyLaughing @_ReaalAmerican_ @PressSec @realDonaldTrump @POTUS @POTUS and America took care to protect their workers and businesses and all Americans with Paycheck Protection Program and Federal Unemployment Insurance and SBA loans for owners. Other countries do not compare to America's economy.
301,The paycheck protection program has been extended through August 8.
302,"""I love my partner without reservation, and I am extremely attracted to him. I am not even a little bit mad at him. And yet, there isn’t a Paycheck Protection Program loan big enough to replenish my libido at the moment."" https://t.co/qYKJr1NaD3"
303,@jeanprovencher1 Paycheck Protection Program?
304,"Kayleigh McEnany's Parents received Paycheck Protection Program (PPP) loan from Government.

‘McEnany Roofing’, a commercial roofing company in FA. owned by her parents, Michael &amp; Leanne McEnany, received somewhere between $1–2 million dollars from PPP. https://t.co/Fg0nQTe0H8"
305,"@faris Yep. It looks like Congress opened the doors to lots of groups to receive pay. The story says, “Congress let faith groups and other nonprofits tap into the Paycheck Protection Program”"
306,"PPP Loan Forgiveness Assistance - After quickly responding to Paycheck Protection Program (PPP) lending requests, financial institutions are evaluating their next steps. CLA can help you navigate the PPP loan forgiveness process. https://t.co/t77yTlRfmh"
307,"Despite the stumbles, Paycheck Protection Program has done its job
https://t.co/woD30DIWVN"
308,"The Small Business Administration reported more than 42,000 Nebraska companies and non-profits have collected $3.4 billion in Paycheck Protection Loans.

https://t.co/W4tc16MSmf"
309,Interested in looking at how much Paycheck Protection Program money went to NC businesses? I created a searchable database (inspired by my work at my internship) that you can find here: https://t.co/8GwZluZ4AC
310,@TheLostOgle Can anyone explain why McAfee &amp; Taft and Crow &amp; Dunlevy in OKC received millions of dollars in SBA paycheck protection “loans.?” Money they don’t have to pay back to the government.
311,"This week, the SBA released their Paycheck Protection Program loan data. The data shows James Frazier was approved for a PPP loan between $150,000 and $350,000, and has 17 employees working for him. @WSMV 
https://t.co/jjPKHONMNJ"
312,Breweries and Wholesalers That Received Between $1 Million and $10 Million in Paycheck Protection Program Funding https://t.co/3e1YrG9O3p
313,"NEW: The Riviera Country Club, an exclusive California golf course that has counted Treasury Secretary Steven Mnuchin among its members, received $2 million to $5 million in assistance through the Paycheck Protection Program https://t.co/GUGXYAfnuR"
314,"More than 60,000 small businesses in South Carolina have received federal loans through the Paycheck Protection Program.
https://t.co/OWVCRgWOc9"
315,The funniest part about this tweet is that Senator Tilli$ is already the beneficiary of the biggest Paycheck Protection Program in America: Congresscritters' ludicrous salaries https://t.co/rI4PzGrQSI
316,"New: The Paycheck Protection Program includes about $659 billion in federally backed loans to small businesses, to be forgiven if used to prevent laying off workers. Our database lets you search what’s been disclosed so far. #LeaveMeALoan https://t.co/joNtqcSRNB"
317,"In just a cursory examination of the PPP data, I found 80 Arkansas churches, that pay no taxes, had received money from the paycheck protection fund."
318,@jerrysaltz did you hear carpet artist Jeff Koons got $1-2 million from the governments paycheck protection program? Jeff Koons is NOT an artist!
319,"The national impact of the federal CARES ACT Paycheck Protection Program https://t.co/almp7nMhWq used as a rich elite slush fund for DEMS|GOP; @jaredkushner @newsmax to @GroverNorquist to crap artist @JeffKoons Paul Pelosi &amp; @madeleine companies, Obama aid @jonfavs &amp; others."
320,"HEY, #Philly business owners, have you applied or tried to apply for a Paycheck Protection Program (PPP) loan?"
321,"So this asshole and his cronies benefited greatly from the paycheck protection program meant for small businesses during this pandemic.  Shit,  Kushner companies received up to 8 million. Fuck the little guy he sez. Don junior's company received 150k. Drumpfs dentist? 150k. 
FTMF https://t.co/mks6C1qaga"
322,"@K3lpup @J_Luciannn @elimieralanegra you said if these companies fail but in all actuality they won’t, they’re billion dollar companies and I’m sure will survive. It’s specific bc I was takiling about a specific thing the paycheck protection program cares act which went to already rich people."
323,Upright Citizens Brigade took out a loan from the paycheck protection program. Employees are saying they do not believe any cash actually got to them. https://t.co/YyKzXlR7UR
324,Hi @ziggyjonsson and @vishalgarg_  — I am a reporter for the AP. I want to find out why your VC firm needed cash from the paycheck protection program. Thanks!
325,"HYPOCRITE: Grover Norquist’s Anti-Tax Group Stole YOUR Tax Dollars From the Paycheck Protection Program…Proving #AllRepublicansAreCorrupt!

 https://t.co/53NzVoPIFA #CorruptRepublicans #PPP #RepublicansHateAmerica #GOPTraitors #AllRepublicansAreCriminals #CoronavirusReliefLoan"
326,"Check out who got one of the SBA Paycheck Protection Program loans. Also, will you join me in staring into the void forever? https://t.co/U9DwQxKLPD"
327,Grindr saved 69 jobs with help from Paycheck Protection Program https://t.co/bmAD5jafcp via @nypost
328,"@a_gerasch @KOCODillon Well, they did close their doors for a couple of months.... this was to keep ppl employed. The Paycheck Protection Program? (PPP)"
329,Details out on the biggest Paycheck Protection Program borrowers in Colorado https://t.co/YGvHzLsc7G via @denverpost
330,"A prominent Delaware law firm founded by presumptive Democratic presidential nominee @JoeBiden received a Paycheck Protection Program (PPP) loan for between $150,000 &amp; $350,000, according to records released by the Treasury Dept and the Small Business Administration-F*@K Biden!!"
331,"Lobbyists, Law Firms and Trade Groups Took Small-Business Loans: The Trump administration began releasing details of which businesses received Paycheck Protection Program aid. https://t.co/7FhNTNtT7c (vía NYtimes) https://t.co/b0UdQhPa4k"
332,"Paycheck Protection Program and @CrossingsOKC:

Crossings reached out to me saying, “Although Crossings Community Church qualified for the PPP funds, we ultimately decided not to accept them.”"
333,"Paycheck Protection Program (PPP) loans, available for companies with fewer than 500 employees, are written off by the government if companies spend the money on eligible costs and retain a certain percentage of staff during the pandemic."
334,"121,917 North Carolina small businesses have received $12.4 billion in Paycheck Protection Program loans to date, saving 1.2 million jobs.  @NCBankers"
335,"95.5% of Paycheck Protection Program funding has been distributed by banks as of June 30, according to @SBAgov."
336,"Did you know that 80% of the total small business payroll in North Carolina has been covered by the Paycheck Protection Program, and that 1.2 million NC jobs have been supported by the #PPP, according to @SBAgov?"
337,"Now let's find out how much kickback the Trump Crime Family got from this. 

The Verge: Chinese EV startups Byton and Nio received paycheck protection loans of at least $5 million.
https://t.co/iKYdxfA869

via @GoogleNews"
338,"Kanye West's Yeezy company received more than $2 million through the Paycheck Protection Program, the Small Business Administration disclosed on Monday. Per @THR 

https://t.co/p5Tb1AbhOw"
339,So many great businesses have been assisted through the PPP (paycheck protection program). I want to thank @SenSusanCollins for helping Maine business owners like Heidi Neal for supporting them when they needed it most- like the @LoyalBiscuit. #MEPolitics #CollinsForMaine  #MESen https://t.co/IH8vtw82B9
340,"Trump signs Paycheck Protection Program extension

https://t.co/B1jd3wBilN"
341,Trump signs Paycheck Protection Program extension; aims to help small businesses keep employees on payroll https://t.co/kR6XnNZY07
342,"About $130 billion of $660 billion approved for the Paycheck Protection Program remains, though demand has dried up in recent weeks.
https://t.co/BhyAbLVag3"
343,Trump signs Paycheck Protection Program extension; aims to help small businesses keep employees on payroll https://t.co/nrEVa37lpm
344,Trump signs Paycheck Protection Program extension; aims to help small businesses keep employees on.  X 7. B payroll https://t.co/aCiGfFMfTb
345,Trump signs Paycheck Protection Program extension https://t.co/gIzr6dzHsD
346,The President has signed into law the  reauthorization of the Paycheck Protection Program until August 8.
347,"this woman's small business received $27,000 from the Trump Administration under the Paycheck Protection Program. But you know Joe is an idiot who can’t think cognitively to even realize she did., https://t.co/oNBdrxAxrR"
348,Former @OutAllianceRoc employees confirm 4weeks workshare  &amp; 6 weeks of PPP money for May and two weeks in June. They were the recipient of Paycheck Protection Program or PPP and did lay-off all the employees. @david_andreatta @roccitynews @NYGovCuomo @NYSLabor @RepJoeMorelle https://t.co/ZgpuO6kH1W
349,The (Not Quite) Definitive Guide To Paycheck Protection Program Loan Forgiveness via @forbes https://t.co/T4n8VrVcxa
350,"US House passed an extension of the $660 billion Paycheck Protection Program #PPP which would keep the program open to applications til Aug. 8th. Please sign it Mr. President, r small businesses, esp. our black &amp; brown &amp; women owned businesses need it. https://t.co/ovs4nRyCFe"
351,"#Repost @janetadamsspeak
• • • • • •
Are you an entrepreneur? ⠀
⠀
You now have up until August 8th to apply for the Paycheck Protection Program. ⠀
⠀
There is $130 BILLION dollars left! This money can give your… https://t.co/C6SvQe5Yp5"
352,"#S4116 - $659 Billion Funding 
A bill to extend the authority for commitments for the paycheck protection program #PPP and separate amounts authorized for other loans under section 7(a) of the Small Business Act, and for other purposes.

https://t.co/paN7wNOWEk"
353,Our latest numbers on the Paycheck Protection Program are 🔥🔥🔥 Check out our updated stats: https://t.co/snMxRddfxp
354,"SBA Paycheck Protection Program extended 5 weeks to Aug 8th.  $100B left in the fund.

https://t.co/GN6To4Re1A"
355,Tomorrow (June 30) is the last day to apply for Paycheck Protection Program (PPP) funds. The Paycheck Protection Program is designed to provide a direct incentive for small businesses to keep their workers Apply through an approved lender at https://t.co/fNJ7m1ak1N. https://t.co/nH17kdl7ai
356,my dad’s restaurant is making no money. it’s staying open for the protection of its employees so that they don’t have to worry about where their next paycheck will come from. he has spent thousands and gotten everyone tested for their safety.
357,@JJ00923527 What happened to the $500 Billion for the Paycheck Protection Program?
358,Texas employers: @SBAgov’s deadline to submit a Paycheck Protection Program loan application is June 30. #PPP #txlege #SmallBusiness
359,Bad history.   You're using #SmokeandMirrors to fool the American people that what you are doing is right and good...but ONLY GOOD FOR YOU.  You support racist self-serving groups for protection of your paycheck. https://t.co/MCKmZSPcQW
360,"🚨Attention #SmallBizDC Community🚨 

LEDC has just informed us that they still have Paycheck Protection Program (PPP) funds available. 

Businesses - Please reach out to them at https://t.co/qpUXJu4RZq or call 202.540.7363 https://t.co/3B9LUjiHcU"
361,"@s_space_media @DC_Draino @BrettFavre If he ever takes a snap in the NFL again, the offensive lineman should all take a knee. If he wants protection, then he can pay them a little of that Nike 💰 he was making while they busted their ass to earn their paycheck."
362,"Join us tomorrow for another Teletownhall as we discuss lease negotiation &amp; how to effectively utilize Paycheck Protection Program funding w/ Darryl Maxwell, @DCBarProBono &amp; Marla Bilonick, @ledcmetro || 📝 RSVP https://t.co/LqXBE1Wwue ||View live at 📺 📱https://t.co/PJ8cIxzIm1 https://t.co/OfDuQszWrz"
363,"¿Qué es el préstamo del PPP? ⁣
Es un préstamo del SBA Paycheck Protection Program (PPP) que ayuda a las empresas a mantener empleada a su fuerza laboral durante la crisis del coronavirus (COVID-19)⁣
⁣
Recuerda que… https://t.co/XANrItvrFD"
364,Detroit Means Business with Paycheck Protection Flexibility https://t.co/7KPIAC5ueD
365,It's not too late! The application deadline for the Paycheck Protection Program (PPP) is June 30! Don’t miss out on the chance to keep your business in business and your employees employed. Learn more at https://t.co/H82rgZ4sgF. #INSmallBiz #StayINBiz @astatethatworks @TeasMeIndy https://t.co/NqFJko2G8K
366,"""As of June 17, 2020, $120 billion remains in the Paycheck Protection Program (PPP) fund, and the application deadline is June 30.""

Business owners that haven't yet received PPP assistance still have the opportunity to apply.
#payrollprotectionprogram
#SmallBiz https://t.co/GxE6oMl4vo"
367,"On Friday, April 3, 2020, the U.S. Small Business Administration (SBA) rolled out its Paycheck Protection Program (PPP) for small businesses.

If your business hasn't applied for a PPP loan and you still have questions, our lenders are working hard and would be happy to help. https://t.co/Jr9MHWFIOy"
368,"Iowa Banks provided over 55,000 Paycheck Protection Program loans to Iowa small biz, hospitals, and farms - helping to preserve 750,000 jobs in the past 2 months alone. https://t.co/redPyPGJ3p"
369,"@kohenari @TedGenoways @Shelton4Senate @janekleeb
@NebraskaDems @Adam_Morfeld

No masks? Remember where @GovRicketts is today?

""Ricketts is also expected to express gratitude for the federal support Nebraska has received through the Paycheck Protection Program &amp; the CARES Act."" https://t.co/vElNqeWDqS"
370,"Join @LiftFundUS TOMORROW, June 18th, for a presentation on the @SBAgov Paycheck Protection Program loan and the loan forgiveness process. Learn how to prepare to apply and much more. 
Register: https://t.co/v4CnNZu9cd https://t.co/ISUeuG67nA"
371,"""There is nothing at all stopping Sec. Steve Mnuchin, our secretary of the treasury, from disclosing to us how our taxpayer dollars are being used in the Paycheck Protection Program,"" Rep. Porter says. ""The only thing in his way is himself."" https://t.co/pm3pEWx41K"
372,"There’s still time to apply to the Paycheck Protection Program! The deadline is June 30, 2020. For more information, please visit https://t.co/aDygxiRbhR https://t.co/wfX5cmv5lz"
373,"Members of Congress took small-business loans — and the full extent is unknown

Some GOP lawmakers who benefited from the Paycheck Protection Program also opposed legislation requiring lending transparency.
#ForceTrumpToResign
https://t.co/2qo2E30L2Z"
