,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
61,"wonderfull, good, results, sinopharam, couid, vaccine, ., any, hope, approval, sinopharm, sinovac, vac, ., by, health, ministry, sa, ., pak, expatriates, vaccinated, with, two, doze, sino, pharma, sinovac, ,, but, still, cannot, travel, due, approval, ,, issue, .","[('wonderfull', 'RB'), ('good', 'JJ'), ('results', 'NNS'), ('sinopharam', 'JJ'), ('couid', 'JJ'), ('vaccine', 'NN'), ('any', 'DT'), ('hope', 'NN'), ('approval', 'NN'), ('sinopharm', 'NN'), ('sinovac', 'NN'), ('vac', 'NN'), ('by', 'IN'), ('health', 'NN'), ('ministry', 'NN'), ('sa', 'NN'), ('pak', 'NN'), ('expatriates', 'VBZ'), ('vaccinated', 'VBN'), ('with', 'IN'), ('two', 'CD'), ('doze', 'NNS'), ('sino', 'VBP'), ('pharma', 'JJ'), ('sinovac', 'NN'), ('but', 'CC'), ('still', 'RB'), ('cannot', 'JJ'), ('travel', 'NN'), ('due', 'JJ'), ('approval', 'NN'), ('issue', 'NN')]","['wonderfull', 'good', 'result', 'sinopharam', 'couid', 'vaccine', 'hope', 'approval', 'sinopharm', 'sinovac', 'vac', 'health_ministry', 'sa', 'pak', 'expatriate', 'vaccinated', 'two', 'doze', 'sino', 'pharma', 'sinovac', 'still', 'cannot', 'travel', 'due', 'approval', 'issue']","['result', 'hope', 'approval', 'sinopharm', 'sinovac', 'vac', 'pak', 'expatriate', 'vaccinate', 'doze', 'sino', 'pharma', 'sinovac', 'still', 'travel', 'due', 'approval', 'issue']","['result', 'approval', 'sinopharm', 'sinovac', 'pak', 'expatriate', 'doze', 'pharma', 'sinovac', 'approval', 'issue']"
62,"Yogi, ji, ,, there, is, no, free, couid, -, nineteen, vaccine, vaccine, for, eighteen, +, people, in, noid, ., I, am, watching, since, one, week, ,, but, vaccine, vaccine, is, available, on, paid, amount, ., yogi, ji, ,, give, reasons, .","[('yogi', 'RB'), ('ji', 'NN'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('free', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('vaccine', 'NN'), ('for', 'IN'), ('eighteen', 'JJ'), ('people', 'NNS'), ('in', 'IN'), ('noid', 'JJ'), ('i', 'NN'), ('am', 'VBP'), ('watching', 'VBG'), ('since', 'IN'), ('one', 'CD'), ('week', 'NN'), ('but', 'CC'), ('vaccine', 'NN'), ('vaccine', 'NN'), ('is', 'VBZ'), ('available', 'JJ'), ('on', 'IN'), ('paid', 'JJ'), ('amount', 'NN'), ('yogi', 'NN'), ('ji', 'NN'), ('give', 'VBP'), ('reasons', 'NNS')]","['yogi', 'free', 'couid', 'nineteen', 'vaccine', 'vaccine', 'eighteen', 'people', 'noid', 'watching', 'since', 'one', 'week', 'vaccine', 'vaccine', 'available', 'paid', 'amount', 'yogi', 'give', 'reason']","['vaccine', 'vaccine', 'people', 'noid', 'watch', 'week', 'vaccine', 'vaccine', 'available', 'pay', 'amount', 'yogi', 'give', 'reason']","['vaccine', 'vaccine', 'people', 'week', 'vaccine', 'vaccine', 'amount', 'yogi', 'reason']"
63,"actually, their, plan, was, something, else, with, saheb, ., couid, wave, floating, bodies, ganges, made, saheb, really, arrange, vaccine, ,, one hundred, or, population, ,, wait, praise, ...","[('actually', 'RB'), ('their', 'PRP$'), ('plan', 'NN'), ('was', 'VBD'), ('something', 'NN'), ('else', 'RB'), ('with', 'IN'), ('saheb', 'JJ'), ('couid', 'NNS'), ('wave', 'VBP'), ('floating', 'VBG'), ('bodies', 'NNS'), ('ganges', 'NNS'), ('made', 'VBN'), ('saheb', 'NNS'), ('really', 'RB'), ('arrange', 'VBP'), ('vaccine', 'NN'), ('or', 'CC'), ('population', 'NN'), ('wait', 'VBP'), ('praise', 'NN')]","['actually', 'plan', 'something', 'else', 'saheb', 'couid', 'wave', 'floating', 'body', 'ganges', 'made', 'saheb', 'really', 'arrange', 'vaccine', 'population', 'wait', 'praise']","['actually', 'plan', 'else', 'wave', 'float', 'body', 'gange', 'make', 'really', 'arrange', 'vaccine', 'population', 'wait', 'praise']","['wave', 'body', 'gange', 'vaccine', 'population', 'praise']"
64,"i, got, first, dose, #, covering, ., i, request, everyone, register, get, yourself, vaccinated, ., Before, your, photo, hangs, ,, go, get, it, installed, and, save, family, and, society, from, corona, folded_hands, #, vaccine_jeet_ka, #, covidvaccine, #, breakthechain, #, firstdose, #, indiafightscorona","[('i', 'NN'), ('got', 'VBD'), ('first', 'RB'), ('dose', 'JJ'), ('covering', 'VBG'), ('i', 'JJ'), ('request', 'VBP'), ('everyone', 'NN'), ('register', 'NN'), ('get', 'VB'), ('yourself', 'PRP'), ('vaccinated', 'VBN'), ('before', 'IN'), ('your', 'PRP$'), ('photo', 'NN'), ('hangs', 'NNS'), ('go', 'VBP'), ('get', 'VB'), ('it', 'PRP'), ('installed', 'JJ'), ('and', 'CC'), ('save', 'VB'), ('family', 'NN'), ('and', 'CC'), ('society', 'NN'), ('from', 'IN'), ('corona', 'JJ'), ('covidvaccine', 'NN'), ('breakthechain', 'NN'), ('firstdose', 'JJ'), ('indiafightscorona', 'NN')]","['got', 'first', 'dose', 'covering', 'request', 'everyone', 'register', 'get', 'vaccinated', 'photo', 'hang', 'go', 'get', 'installed', 'save', 'family', 'society', 'corona', 'covidvaccine', 'breakthechain', 'firstdose', 'indiafightscorona']","['get', 'first', 'dose', 'cover', 'request', 'register', 'get', 'vaccinated', 'photo', 'hang', 'go', 'get', 'instal', 'save', 'family', 'society', 'corona', 'covidvaccine', 'breakthechain', 'firstdose']","['dose', 'request', 'photo', 'hang', 'family', 'society', 'corona', 'covidvaccine', 'breakthechain']"
65,"#, vaccinateindia, #, covidsecondwave, #, covidvaccine, #, sowcarpet, #, chennai","[('vaccinateindia', 'NNS'), ('covidsecondwave', 'VBP'), ('covidvaccine', 'JJ'), ('sowcarpet', 'NN'), ('chennai', 'NN')]","['vaccinateindia', 'covidsecondwave', 'covidvaccine', 'sowcarpet', 'chennai']","['vaccinateindia', 'covidsecondwave', 'covidvaccine', 'sowcarpet', 'chennai']","['vaccinateindia', 'covidvaccine', 'sowcarpet', 'chennai']"
66,"i, got, my, first, dose, couid, -, nineteen, vaccine, ,, so, should, you, book, appointment, your, well, -, being, i, other, i, i, ., #, vaccinationdonecheck_mark, i, #, letsvaccinateagainstcovid19","[('i', 'NN'), ('got', 'VBD'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('so', 'RB'), ('should', 'MD'), ('you', 'PRP'), ('book', 'NN'), ('appointment', 'VB'), ('your', 'PRP$'), ('well', 'NN'), ('being', 'VBG'), ('i', 'JJ'), ('other', 'JJ'), ('i', 'NN'), ('i', 'VBP'), ('i', 'NN')]","['got', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'book', 'appointment', 'well']","['get', 'first', 'vaccine', 'book', 'appointment', 'well']","['vaccine', 'book', 'appointment']"
67,"i, got, jabbed, finally, got, my, first, dose, vaccine, ., thanks, indigo, #, jabbed, #, covidshield, #, indigo, #, kolkata, #, thanks, #, covid_19, #, vaccinated, #, rudrachillboystyle","[('i', 'NN'), ('got', 'VBD'), ('jabbed', 'JJ'), ('finally', 'RB'), ('got', 'VBD'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('vaccine', 'NN'), ('thanks', 'NNS'), ('indigo', 'VBP'), ('jabbed', 'JJ'), ('covidshield', 'NN'), ('indigo', 'NN'), ('kolkata', 'NN'), ('thanks', 'NNS'), ('vaccinated', 'VBD'), ('rudrachillboystyle', 'NN')]","['got', 'jabbed', 'finally', 'got', 'first', 'dose', 'vaccine', 'thanks', 'indigo', 'jabbed', 'covidshield', 'indigo', 'kolkata', 'thanks', 'vaccinated', 'rudrachillboystyle']","['get', 'jabbed', 'finally', 'get', 'first', 'dose', 'vaccine', 'thank', 'thank', 'vaccinated', 'rudrachillboystyle']","['jabbed', 'dose', 'vaccine', 'thank', 'thank', 'rudrachillboystyle']"
68,"#, finally_vaccinatedsyringe, got, my, first, dose, #, covidshield, vaccine, today, i, it, is, one hundred, %, safe, effective, ., i, request, &, amp, ;, appeal, one, all, ,, to, take, your, dose, vaccine, &, amp, ;, contribute, towards, couid, free, india, #, vaccinated, #, vaccinefor18pulse","[('got', 'VBD'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('covidshield', 'NN'), ('vaccine', 'NN'), ('today', 'NN'), ('i', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('safe', 'JJ'), ('effective', 'JJ'), ('i', 'NN'), ('request', 'VBP'), ('amp', 'NN'), ('appeal', 'NN'), ('one', 'CD'), ('all', 'DT'), ('to', 'TO'), ('take', 'VB'), ('your', 'PRP$'), ('dose', 'JJ'), ('vaccine', 'NN'), ('amp', 'IN'), ('contribute', 'NN'), ('towards', 'NNS'), ('couid', 'VBP'), ('free', 'JJ'), ('india', 'NN'), ('vaccinated', 'VBD')]","['got', 'first', 'dose', 'covidshield', 'vaccine', 'today', 'safe', 'effective', 'request', 'amp', 'appeal', 'one', 'take', 'dose', 'vaccine', 'amp', 'contribute_towards', 'couid', 'free', 'india', 'vaccinated']","['get', 'first', 'dose', 'vaccine', 'today', 'safe', 'effective', 'request', 'amp', 'appeal', 'take', 'dose', 'vaccine', 'amp', 'contribute_toward', 'couid', 'free', 'vaccinate']","['dose', 'vaccine', 'today', 'request', 'amp', 'appeal', 'dose', 'vaccine', 'amp', 'contribute_toward']"
69,"#, vaccinated, #, vaccinateindia, #, covidvaccine, #, vaccinationinindia","[('vaccinated', 'VBN'), ('vaccinateindia', 'JJ'), ('covidvaccine', 'NN'), ('vaccinationinindia', 'NN')]","['vaccinated', 'vaccinateindia', 'covidvaccine', 'vaccinationinindia']","['vaccinated', 'vaccinateindia', 'covidvaccine', 'vaccinationinindia']","['vaccinateindia', 'covidvaccine', 'vaccinationinindia']"
70,"ape, ministers, pledge, accelerate, transport, couid, -, nineteen, vaccines, related, goods, #, ape, #, covidvaccine","[('ape', 'NN'), ('ministers', 'NNS'), ('pledge', 'VBP'), ('accelerate', 'JJ'), ('transport', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('related', 'VBN'), ('goods', 'NNS'), ('ape', 'VBP'), ('covidvaccine', 'NN')]","['ape', 'minister', 'pledge', 'accelerate', 'transport', 'couid', 'nineteen', 'vaccine', 'related', 'good', 'ape', 'covidvaccine']","['accelerate', 'transport', 'couid', 'vaccine', 'relate', 'good', 'ape', 'covidvaccine']","['transport', 'vaccine', 'good', 'ape', 'covidvaccine']"
71,"such, expert, opinions, will, definitely, help, us, move, ahead, with, different, vaccines, defeat, couid, -, nineteen, pandemic, i, rosetulipfolded_hands","[('such', 'JJ'), ('expert', 'JJ'), ('opinions', 'NNS'), ('will', 'MD'), ('definitely', 'RB'), ('help', 'VB'), ('us', 'PRP'), ('move', 'VB'), ('ahead', 'RB'), ('with', 'IN'), ('different', 'JJ'), ('vaccines', 'NNS'), ('defeat', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('pandemic', 'NN'), ('i', 'NN')]","['expert', 'opinion', 'definitely', 'help', 'u', 'move', 'ahead', 'different', 'vaccine', 'defeat', 'couid', 'nineteen', 'pandemic']","['expert', 'opinion', 'definitely', 'help', 'move', 'ahead', 'different', 'vaccine', 'defeat', 'couid', 'pandemic']","['expert', 'opinion', 'vaccine', 'pandemic']"
72,"#, coronavirusupdates, #, coronavirusindia, international, students, need, couid, vaccines, at, earliest, with, reduced, gap, and, dose, too","[('coronavirusupdates', 'NNS'), ('coronavirusindia', 'VBP'), ('international', 'JJ'), ('students', 'NNS'), ('need', 'VBP'), ('couid', 'JJ'), ('vaccines', 'NNS'), ('at', 'IN'), ('earliest', 'JJS'), ('with', 'IN'), ('reduced', 'JJ'), ('gap', 'NN'), ('and', 'CC'), ('dose', 'VB'), ('too', 'RB')]","['coronavirusupdates', 'coronavirusindia', 'international', 'student', 'need', 'couid', 'vaccine', 'earliest', 'reduced', 'gap', 'dose']","['coronavirusupdate', 'international', 'student', 'need', 'couid', 'vaccine', 'early', 'reduce', 'gap', 'dose']","['student', 'vaccine', 'gap', 'dose']"
73,"could, help, us, international, students, with, couid, vaccine, shots, before, we, fly, out","[('could', 'MD'), ('help', 'VB'), ('us', 'PRP'), ('international', 'JJ'), ('students', 'NNS'), ('with', 'IN'), ('couid', 'JJ'), ('vaccine', 'NN'), ('shots', 'NNS'), ('before', 'IN'), ('we', 'PRP'), ('fly', 'VBP'), ('out', 'RP')]","['could', 'help', 'u', 'international', 'student', 'couid', 'vaccine', 'shot', 'fly']","['help', 'international', 'student', 'couid', 'vaccine', 'shot', 'fly']","['student', 'vaccine', 'shot']"
74,"sugar, hay, hazard, family, main, aur, relatives, main, visa, ek, bhi, banda, nazi, hay, jo, yeh, walk, eaten, kare, about, #, covidvaccine","[('sugar', 'NN'), ('hay', 'NNS'), ('hazard', 'VBP'), ('family', 'NN'), ('main', 'JJ'), ('aur', 'NN'), ('relatives', 'NNS'), ('main', 'JJ'), ('visa', 'JJ'), ('ek', 'NN'), ('bhi', 'NN'), ('banda', 'NN'), ('nazi', 'JJ'), ('hay', 'NN'), ('jo', 'NN'), ('yeh', 'NN'), ('walk', 'VBP'), ('eaten', 'VBN'), ('kare', 'VBP'), ('about', 'IN'), ('covidvaccine', 'NN')]","['sugar', 'hay', 'hazard', 'family', 'main', 'aur', 'relative', 'main', 'visa', 'banda', 'nazi', 'hay', 'jo', 'yeh', 'walk', 'eaten', 'kare', 'covidvaccine']","['hazard', 'family', 'main', 'aur', 'relative', 'main', 'visa', 'banda', 'walk', 'eat', 'kare', 'covidvaccine']","['hazard', 'family', 'aur', 'relative', 'visa', 'banda', 'kare', 'covidvaccine']"
75,"it, is, criminal, that, our, lives, livelihoods, are, jeopardy, because, there, isn, i, i, coordinated, ,, intelligent, urgent, plan, tackle, couid, ., friends, are, anxiety, ridden, worried, sick, that, still, have, not, gotten, their, vaccine, appointment, #, mentalhealth","[('it', 'PRP'), ('is', 'VBZ'), ('criminal', 'JJ'), ('that', 'IN'), ('our', 'PRP$'), ('lives', 'NNS'), ('livelihoods', 'NNS'), ('are', 'VBP'), ('jeopardy', 'JJ'), ('because', 'IN'), ('there', 'EX'), ('isn', 'JJ'), ('i', 'NN'), ('i', 'VBP'), ('coordinated', 'VBN'), ('intelligent', 'JJ'), ('urgent', 'JJ'), ('plan', 'NN'), ('tackle', 'VBP'), ('couid', 'JJ'), ('friends', 'NNS'), ('are', 'VBP'), ('anxiety', 'JJ'), ('ridden', 'JJ'), ('worried', 'VBN'), ('sick', 'NN'), ('that', 'WDT'), ('still', 'RB'), ('have', 'VBP'), ('not', 'RB'), ('gotten', 'VBN'), ('their', 'PRP$'), ('vaccine', 'NN'), ('appointment', 'NN'), ('mentalhealth', 'NN')]","['criminal', 'life', 'livelihood', 'jeopardy', 'coordinated', 'intelligent', 'urgent', 'plan', 'tackle', 'couid', 'friend', 'anxiety', 'ridden', 'worried', 'sick', 'still', 'not', 'gotten', 'vaccine', 'appointment', 'mentalhealth']","['criminal', 'life', 'livelihood', 'jeopardy', 'coordinate', 'intelligent', 'urgent', 'plan', 'tackle', 'couid', 'friend', 'anxiety', 'ride', 'worried', 'sick', 'still', 'get', 'vaccine', 'appointment', 'mentalhealth']","['life', 'jeopardy', 'plan', 'tackle', 'friend', 'anxiety', 'vaccine', 'appointment', 'mentalhealth']"
76,"respected, sir, i, have, received, my, first, dose, couid, vaccine, camp, arranged, by, our, government, twenty-eight, -, five, -, two thousand and twenty-one, but, still, i, did, not, received, certificate, taking, dose, ,, i, do, not, know, whom, i, want, ask, about, it, ,, so, please, give, me, solution, folded_hands","[('respected', 'VBN'), ('sir', 'NN'), ('i', 'NN'), ('have', 'VBP'), ('received', 'VBN'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('camp', 'NN'), ('arranged', 'VBN'), ('by', 'IN'), ('our', 'PRP$'), ('government', 'NN'), ('five', 'CD'), ('but', 'CC'), ('still', 'RB'), ('i', 'VB'), ('did', 'VBD'), ('not', 'RB'), ('received', 'VBN'), ('certificate', 'NN'), ('taking', 'VBG'), ('dose', 'JJ'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('whom', 'WP'), ('i', 'JJ'), ('want', 'VBP'), ('ask', 'NN'), ('about', 'IN'), ('it', 'PRP'), ('so', 'RB'), ('please', 'VB'), ('give', 'VB'), ('me', 'PRP'), ('solution', 'NN')]","['respected', 'sir', 'received', 'first', 'dose', 'couid', 'vaccine', 'camp', 'arranged', 'government', 'five', 'still', 'not', 'received', 'certificate', 'taking', 'dose', 'not', 'know', 'want', 'ask', 'please', 'give', 'solution']","['respected', 'sir', 'receive', 'first', 'vaccine', 'camp', 'arrange', 'government', 'still', 'receive', 'certificate', 'take', 'dose', 'know', 'want', 'ask', 'give', 'solution']","['sir', 'vaccine', 'camp', 'government', 'certificate', 'dose', 'solution']"
77,"farmers, being, vaccinated, fields, by, health, workers, alderman, village, upward, ., #, kupwarafightscoronavirus, #, covidvaccine, @, upward, ,, india","[('farmers', 'NNS'), ('being', 'VBG'), ('vaccinated', 'VBN'), ('fields', 'NNS'), ('by', 'IN'), ('health', 'NN'), ('workers', 'NNS'), ('alderman', 'JJ'), ('village', 'NN'), ('upward', 'JJ'), ('kupwarafightscoronavirus', 'NN'), ('covidvaccine', 'NN'), ('upward', 'IN'), ('india', 'NN')]","['farmer', 'vaccinated', 'field', 'health', 'worker', 'alderman', 'village', 'upward', 'kupwarafightscoronavirus', 'covidvaccine', 'upward', 'india']","['farmer', 'vaccinate', 'field', 'health', 'worker', 'alderman', 'village', 'upward', 'kupwarafightscoronavirus', 'covidvaccine', 'upward']","['farmer', 'field', 'health', 'worker', 'village', 'kupwarafightscoronavirus']"
78,"one, step, closer, check_mark_button, #, gotvaccinated, #, covidvaccine, #, vaccinated","[('one', 'CD'), ('step', 'NN'), ('closer', 'RBR'), ('gotvaccinated', 'VBN'), ('covidvaccine', 'NN'), ('vaccinated', 'VBN')]","['one', 'step', 'closer', 'gotvaccinated', 'covidvaccine', 'vaccinated']","['step', 'close', 'gotvaccinated', 'covidvaccine', 'vaccinate']","['step', 'covidvaccine']"
79,"good, morning, your, kind, attention, our, honorable, chief, minister, tamilnadu, honorable, health, minister, tamilnadu, lot, areas, cuddalore, district, vaccines, couid, vaccines, are, not, available, past, two, days, ,, please, take, some, actions, .","[('good', 'JJ'), ('morning', 'NN'), ('your', 'PRP$'), ('kind', 'NN'), ('attention', 'NN'), ('our', 'PRP$'), ('honorable', 'JJ'), ('chief', 'JJ'), ('minister', 'NN'), ('tamilnadu', 'NN'), ('honorable', 'JJ'), ('health', 'NN'), ('minister', 'NN'), ('tamilnadu', 'NN'), ('lot', 'NN'), ('areas', 'NNS'), ('cuddalore', 'VBP'), ('district', 'NN'), ('vaccines', 'NNS'), ('couid', 'NN'), ('vaccines', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('available', 'JJ'), ('past', 'JJ'), ('two', 'CD'), ('days', 'NNS'), ('please', 'VB'), ('take', 'VB'), ('some', 'DT'), ('actions', 'NNS')]","['good_morning', 'kind', 'attention', 'honorable', 'chief', 'minister', 'tamilnadu', 'honorable', 'health', 'minister', 'tamilnadu', 'lot', 'area', 'cuddalore', 'district', 'vaccine', 'couid', 'vaccine', 'not', 'available', 'past', 'two', 'day', 'please', 'take', 'action']","['good_morne', 'kind', 'attention', 'honorable', 'chief', 'minister', 'tamilnadu', 'honorable', 'health', 'minister', 'tamilnadu', 'lot', 'area', 'cuddalore', 'district', 'vaccine', 'couid', 'vaccine', 'available', 'day', 'take', 'action']","['attention', 'minister', 'health', 'minister', 'lot', 'area', 'district', 'vaccine', 'vaccine', 'day', 'action']"
80,"any, update, kids, vaccine, against, couid","[('any', 'DT'), ('update', 'JJ'), ('kids', 'NNS'), ('vaccine', 'NN'), ('against', 'IN'), ('couid', 'NN')]","['update', 'kid', 'vaccine', 'couid']","['update', 'kid', 'vaccine']","['update', 'kid', 'vaccine']"
81,"china, approves, couid, -, nineteen, vaccine, children, as, young, as, three, -, emergency, use, approved, first, country, do, so","[('china', 'NN'), ('approves', 'VBZ'), ('couid', 'JJ'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('children', 'NNS'), ('as', 'RB'), ('young', 'JJ'), ('as', 'IN'), ('three', 'CD'), ('emergency', 'NN'), ('use', 'NN'), ('approved', 'VBD'), ('first', 'JJ'), ('country', 'NN'), ('do', 'VBP'), ('so', 'RB')]","['china', 'approves', 'couid', 'nineteen', 'vaccine', 'child', 'young', 'three', 'emergency_use', 'approved', 'first', 'country']","['approve', 'couid', 'vaccine', 'child', 'young', 'emergency_use', 'approve', 'first', 'country']","['vaccine', 'child', 'country']"
82,"good, thing, about, science, is, that, it, is, true, whether, or, not, you, believe, it, ., -, neil, degrasse, tyson, when, we, can, understand, bad, impact, couid, -, nineteen, ,, why, not, we, try, understand, good, thing, vaccine, ., #, astrazeneca, #, unison, #, covid_19","[('good', 'JJ'), ('thing', 'NN'), ('about', 'IN'), ('science', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('true', 'JJ'), ('whether', 'IN'), ('or', 'CC'), ('not', 'RB'), ('you', 'PRP'), ('believe', 'VBP'), ('it', 'PRP'), ('neil', 'JJ'), ('degrasse', 'NNS'), ('tyson', 'NN'), ('when', 'WRB'), ('we', 'PRP'), ('can', 'MD'), ('understand', 'VB'), ('bad', 'JJ'), ('impact', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('why', 'WRB'), ('not', 'RB'), ('we', 'PRP'), ('try', 'VBP'), ('understand', 'RB'), ('good', 'JJ'), ('thing', 'NN'), ('vaccine', 'NN'), ('astrazeneca', 'NN'), ('unison', 'NN')]","['good', 'thing', 'science', 'true', 'whether', 'not', 'believe', 'neil', 'degrasse', 'tyson', 'understand', 'bad', 'impact', 'couid', 'nineteen', 'not', 'try', 'understand', 'good', 'thing', 'vaccine', 'astrazeneca', 'unison']","['good', 'thing', 'science', 'true', 'believe', 'tyson', 'understand', 'bad', 'impact', 'couid', 'try', 'understand', 'good', 'thing', 'vaccine', 'astrazeneca', 'unison']","['thing', 'science', 'tyson', 'impact', 'thing', 'vaccine', 'astrazeneca', 'unison']"
83,"ape, ministers, pledge, expedite, transit, couid, -, nineteen, vaccines, ,, related, goods","[('ape', 'NN'), ('ministers', 'NNS'), ('pledge', 'VBP'), ('expedite', 'JJ'), ('transit', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('related', 'VBN'), ('goods', 'NNS')]","['ape', 'minister', 'pledge', 'expedite', 'transit', 'couid', 'nineteen', 'vaccine', 'related', 'good']","['couid', 'vaccine', 'related', 'good']","['vaccine', 'good']"
84,"one, man, senior, citizens, receive, first, dose, couid, -, nineteen, vaccine","[('one', 'CD'), ('man', 'NN'), ('senior', 'JJ'), ('citizens', 'NNS'), ('receive', 'VBP'), ('first', 'RB'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN')]","['one', 'man', 'senior', 'citizen', 'receive', 'first', 'dose', 'couid', 'nineteen', 'vaccine']","['man', 'senior', 'citizen', 'receive', 'first', 'couid', 'vaccine']","['man', 'citizen', 'vaccine']"
85,"alhamdulillah, ,, couid, -, nineteen, vaccine, est, dose, done, @, ha","[('alhamdulillah', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('est', 'JJS'), ('dose', 'NN'), ('done', 'VBN'), ('ha', 'NN')]","['alhamdulillah', 'couid', 'nineteen', 'vaccine', 'est', 'dose', 'done', 'ha']","['vaccine', 'est', 'dose', 'do']","['vaccine', 'est', 'dose']"
86,"over, twenty-three, crore, couid, -, nineteen, vaccine, doses, have, been, administered, country, so, far, :, govt, via, name, app","[('over', 'IN'), ('crore', 'JJR'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('doses', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('administered', 'VBN'), ('country', 'NN'), ('so', 'RB'), ('far', 'RB'), ('govt', 'JJ'), ('via', 'IN'), ('name', 'NN'), ('app', 'NN')]","['crore', 'couid', 'nineteen', 'vaccine', 'dos', 'administered', 'country', 'far', 'govt', 'via_name', 'app']","['crore', 'couid', 'vaccine', 'dose', 'administer', 'country', 'far', 'govt', 'via_name']","['vaccine', 'dose', 'country', 'govt']"
87,"couid, -, nineteen, :, ', time, distinguish, ', between, those, who, have, have, not, had, vaccine, ,, tony, blair, says","[('couid', 'NN'), ('nineteen', 'JJ'), ('time', 'NN'), ('distinguish', 'JJ'), ('between', 'IN'), ('those', 'DT'), ('who', 'WP'), ('have', 'VBP'), ('have', 'VBN'), ('not', 'RB'), ('had', 'VBN'), ('vaccine', 'NN'), ('tony', 'NN'), ('blair', 'NN'), ('says', 'VBZ')]","['couid', 'nineteen', 'time', 'distinguish', 'not', 'vaccine', 'tony', 'blair', 'say']","['couid', 'time', 'distinguish', 'vaccine', 'say']",['time']
88,"thank, you, madam, your, kind, words, ., it, means, lot, ., folded_handsmedium_skin_tonebouquetwe, did, say, i, whether, any, real, diff, ., inducing, immunogenicity, exists, between, two, vaccines, can, only, be, meaningfully, demonstrated, through, head, -, to, -, head, act, i, yes, ,, one, shot, because, enough, boosting, past, i, /, o, couid, .","[('thank', 'NN'), ('you', 'PRP'), ('madam', 'VBP'), ('your', 'PRP$'), ('kind', 'NN'), ('words', 'NNS'), ('it', 'PRP'), ('means', 'VBZ'), ('lot', 'NN'), ('did', 'VBD'), ('say', 'VB'), ('i', 'NN'), ('whether', 'IN'), ('any', 'DT'), ('real', 'JJ'), ('diff', 'NN'), ('inducing', 'VBG'), ('immunogenicity', 'NN'), ('exists', 'NNS'), ('between', 'IN'), ('two', 'CD'), ('vaccines', 'NNS'), ('can', 'MD'), ('only', 'RB'), ('be', 'VB'), ('meaningfully', 'RB'), ('demonstrated', 'VBN'), ('through', 'IN'), ('head', 'NN'), ('to', 'TO'), ('head', 'VB'), ('act', 'NN'), ('i', 'JJ'), ('yes', 'VBP'), ('one', 'CD'), ('shot', 'NN'), ('because', 'IN'), ('enough', 'JJ'), ('boosting', 'NN'), ('past', 'IN'), ('i', 'NN'), ('o', 'VBP'), ('couid', 'NN')]","['thank', 'madam', 'kind', 'word', 'mean', 'lot', 'say', 'whether', 'real', 'diff', 'inducing', 'immunogenicity', 'exists', 'two', 'vaccine', 'meaningfully', 'demonstrated', 'head', 'head', 'act', 'yes', 'one', 'shot', 'enough', 'boosting', 'past', 'couid']","['thank', 'word', 'mean', 'lot', 'say', 'real', 'diff', 'induce', 'immunogenicity', 'exist', 'vaccine', 'meaningfully', 'demonstrate', 'head', 'head', 'one', 'shoot', 'enough', 'boost', 'past', 'couid']","['word', 'lot', 'diff', 'immunogenicity', 'vaccine', 'head', 'head', 'one', 'past', 'couid']"
89,"my, daughter, got, first, dose, couid, vaccine, @, mumbai, ,, maharashtrian","[('my', 'PRP$'), ('daughter', 'NN'), ('got', 'VBD'), ('first', 'RB'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('mumbai', 'NN'), ('maharashtrian', 'NN')]","['daughter', 'got', 'first', 'dose', 'couid', 'vaccine', 'mumbai', 'maharashtrian']","['daughter', 'get', 'first', 'dose', 'couid']","['daughter', 'dose']"
