,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
409,"#, vaccinated, #, covid_19, est, dose, done, today, with, #, covidshield, vaccine, ., face_with_medical_maskplease, go, take, your, dose, #, covid_19, make, #, covidfree, india, ., India, #, coronavirus, #, indiafightscorona, face_with_medical_mask, #, staystrongindia, Indiaflexed_biceps","[('vaccinated', 'VBN'), ('est', 'JJS'), ('dose', 'NN'), ('done', 'VBN'), ('today', 'NN'), ('with', 'IN'), ('covidshield', 'NN'), ('vaccine', 'NN'), ('go', 'VBP'), ('take', 'VB'), ('your', 'PRP$'), ('dose', 'NNS'), ('make', 'VBP'), ('covidfree', 'JJ'), ('india', 'NN'), ('india', 'NN'), ('coronavirus', 'NN'), ('indiafightscorona', 'JJ'), ('staystrongindia', 'NN')]","['vaccinated', 'est', 'dose', 'done', 'today', 'covidshield', 'vaccine', 'go', 'take', 'dose', 'make', 'covidfree', 'india', 'india', 'coronavirus', 'indiafightscorona', 'staystrongindia']","['vaccinate', 'est', 'dose', 'do', 'today', 'covidshield', 'vaccine', 'go', 'take', 'dose', 'make', 'covidfree', 'coronavirus', 'indiafightscorona']","['est', 'dose', 'today', 'vaccine', 'dose', 'coronavirus', 'indiafightscorona']"
410,"i, have, taken, both, doses, couid, -, nineteen, vaccine, ., syringe, I, have, given, my, contribution, saving, my, country, epidemic, ,, you, should, also, pay, this, responsibility, do, not, fall, under, illusion, that, vaccine, is, unsafe, ., :, #, ɪᴍᴠᴀᴄᴄɪɴᴀᴛᴇᴅ, #, ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs","[('i', 'NNS'), ('have', 'VBP'), ('taken', 'VBN'), ('both', 'DT'), ('doses', 'NNS'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('syringe', 'NN'), ('i', 'NN'), ('have', 'VBP'), ('given', 'VBN'), ('my', 'PRP$'), ('contribution', 'NN'), ('saving', 'VBG'), ('my', 'PRP$'), ('country', 'NN'), ('epidemic', 'VB'), ('you', 'PRP'), ('should', 'MD'), ('also', 'RB'), ('pay', 'VB'), ('this', 'DT'), ('responsibility', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('fall', 'VB'), ('under', 'IN'), ('illusion', 'NN'), ('that', 'IN'), ('vaccine', 'NN'), ('is', 'VBZ'), ('unsafe', 'JJ')]","['taken', 'dos', 'couid', 'nineteen', 'vaccine', 'syringe', 'given', 'contribution', 'saving', 'country', 'epidemic', 'also', 'pay', 'responsibility', 'not', 'fall', 'illusion', 'vaccine', 'unsafe']","['take', 'dose', 'couid', 'vaccine', 'syringe', 'give', 'contribution', 'save', 'country', 'epidemic', 'also', 'pay', 'responsibility', 'fall', 'illusion', 'vaccine', 'unsafe']","['dose', 'vaccine', 'syringe', 'contribution', 'country', 'epidemic', 'responsibility', 'illusion', 'vaccine']"
411,"use, those, tools, help, your, #, american, #, expat, #, citizens, who, don, i, i, have, equal, #, covidvaccine, access, ., you, are, donating, supplies, ,, money, ,, vaccines, #, thailand, your, people, cannot, even, get, appointments, vaccines, ., not, importing, you, ,, your, people","[('use', 'NN'), ('those', 'DT'), ('tools', 'NNS'), ('help', 'VBP'), ('your', 'PRP$'), ('american', 'JJ'), ('expat', 'NN'), ('citizens', 'NNS'), ('who', 'WP'), ('don', 'VBP'), ('i', 'VBP'), ('i', 'NNS'), ('have', 'VBP'), ('equal', 'JJ'), ('covidvaccine', 'NN'), ('access', 'NN'), ('you', 'PRP'), ('are', 'VBP'), ('donating', 'VBG'), ('supplies', 'NNS'), ('money', 'NN'), ('vaccines', 'NNS'), ('thailand', 'VBP'), ('your', 'PRP$'), ('people', 'NNS'), ('cannot', 'VBP'), ('even', 'RB'), ('get', 'VB'), ('appointments', 'NNS'), ('vaccines', 'NNS'), ('not', 'RB'), ('importing', 'VBG'), ('you', 'PRP'), ('your', 'PRP$'), ('people', 'NNS')]","['use', 'tool', 'help', 'american', 'expat', 'citizen', 'equal', 'covidvaccine', 'access', 'donating', 'supply', 'money', 'vaccine', 'thailand', 'people', 'cannot', 'even', 'get', 'appointment', 'vaccine', 'not', 'importing', 'people']","['use', 'tool', 'help', 'american', 'expat', 'citizen', 'equal', 'covidvaccine', 'access', 'donate', 'supply', 'money', 'vaccine', 'people', 'even', 'get', 'appointment', 'vaccine', 'import', 'people']","['use', 'tool', 'expat', 'citizen', 'covidvaccine', 'access', 'supply', 'money', 'vaccine', 'people', 'appointment', 'vaccine', 'people']"
412,"#, nagpuralert, :, fourteen, persons, tested, +, ve, ten, city, #, nagar, today, ten, y, i, day, ;, total, cases, four hundred and ninety-two thousand, seven hundred and forty-two, ;, deaths, zero, zero, city, ;, total, deaths, ten thousand, one hundred and fifteen, ;, cured, today, seventeen, ;, total, cured, four hundred and eighty-two thousand, three hundred and seventeen, ;, active, three hundred and ten, ;, tests, today, eight thousand, five hundred and seventy-eight, ;, total, tests, three million, one hundred and ninety-six thousand, nine hundred and seventy-three, ;, #, covid19, #, covidvaccine","[('nagpuralert', 'RB'), ('fourteen', 'JJ'), ('persons', 'NNS'), ('tested', 'VBD'), ('ve', 'JJ'), ('ten', 'JJ'), ('city', 'NN'), ('nagar', 'NN'), ('today', 'NN'), ('ten', 'VBP'), ('y', 'NN'), ('i', 'NN'), ('day', 'NN'), ('total', 'JJ'), ('cases', 'NNS'), ('deaths', 'NNS'), ('zero', 'CD'), ('zero', 'CD'), ('city', 'NN'), ('total', 'JJ'), ('deaths', 'NNS'), ('cured', 'VBD'), ('today', 'NN'), ('seventeen', 'JJ'), ('total', 'NN'), ('cured', 'VBD'), ('active', 'JJ'), ('tests', 'NNS'), ('today', 'NN'), ('total', 'JJ'), ('tests', 'NNS'), ('covidvaccine', 'VBP')]","['nagpuralert', 'fourteen', 'persons_tested', 'ten', 'city_nagar', 'today', 'ten', 'day', 'total', 'cases_deaths', 'zero', 'zero', 'city_total', 'deaths_cured', 'today', 'seventeen', 'total_cured', 'active_tests', 'today', 'total_tests', 'covidvaccine']","['nagpuralert', 'persons_tested', 'today', 'day', 'total', 'cases_death', 'zero', 'deaths_cure', 'today', 'total_cured', 'active_test', 'today', 'total_test', 'covidvaccine']","['today', 'day', 'cases_death', 'zero', 'today', 'active_test', 'today', 'total_test']"
413,"Friends, ,, I, even, got, the, second, dose, of, #, covering, made, to, fight, against, corona, virus, ., Corona, infection, does, not, spread, again, rapidly, ,, only, vaccine, is, helpful, in, controlling, folded_hands, #, vaccine_win_ka, #, covidvaccine, #, breakthechain, #, seconddose, #, covering, India, #, indiafightscorona","[('friends', 'NNS'), ('i', 'VBP'), ('even', 'RB'), ('got', 'VBD'), ('the', 'DT'), ('second', 'JJ'), ('dose', 'NN'), ('of', 'IN'), ('covering', 'VBG'), ('made', 'VBN'), ('to', 'TO'), ('fight', 'VB'), ('against', 'IN'), ('corona', 'JJ'), ('virus', 'NN'), ('corona', 'JJ'), ('infection', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('spread', 'VB'), ('again', 'RB'), ('rapidly', 'RB'), ('only', 'RB'), ('vaccine', 'NN'), ('is', 'VBZ'), ('helpful', 'JJ'), ('in', 'IN'), ('controlling', 'VBG'), ('covidvaccine', 'NN'), ('breakthechain', 'NN'), ('seconddose', 'JJ'), ('covering', 'VBG'), ('india', 'NN'), ('indiafightscorona', 'NN')]","['friend', 'even', 'got', 'second', 'dose', 'covering', 'made', 'fight', 'corona', 'virus', 'corona', 'infection', 'not', 'spread', 'rapidly', 'vaccine', 'helpful', 'controlling', 'covidvaccine', 'breakthechain', 'seconddose', 'covering', 'india', 'indiafightscorona']","['friend', 'even', 'get', 'second', 'dose', 'covering', 'make', 'fight', 'virus', 'infection', 'spread', 'rapidly', 'vaccine', 'helpful', 'control', 'covidvaccine', 'breakthechain', 'seconddose', 'cover']","['friend', 'dose', 'covering', 'fight', 'virus', 'infection', 'covidvaccine', 'breakthechain']"
414,"this, #, icer, study, shows, ninety-five, %, protection, death, fully, #, vaccinated, ., other, ni, #, icer, study, shows, ninety-nine, %, protection, ., we, shud, look, at, role, co, -, morbidities, to, police, study, ., couid, vaccine, news, :, two, shots, helped, cut, deaths, by, ninety-five, %, and, wave, :, icer","[('this', 'DT'), ('icer', 'NN'), ('study', 'NN'), ('shows', 'VBZ'), ('protection', 'NN'), ('death', 'NN'), ('fully', 'RB'), ('vaccinated', 'VBD'), ('other', 'JJ'), ('ni', 'JJ'), ('icer', 'NN'), ('study', 'NN'), ('shows', 'VBZ'), ('protection', 'NN'), ('we', 'PRP'), ('shud', 'VBP'), ('look', 'VBP'), ('at', 'IN'), ('role', 'NN'), ('co', 'NN'), ('morbidities', 'NNS'), ('to', 'TO'), ('police', 'VB'), ('study', 'NN'), ('couid', 'NN'), ('vaccine', 'NN'), ('news', 'NN'), ('two', 'CD'), ('shots', 'NNS'), ('helped', 'VBD'), ('cut', 'VB'), ('deaths', 'NNS'), ('by', 'IN'), ('and', 'CC'), ('wave', 'VB'), ('icer', 'NN')]","['icer', 'study', 'show', 'protection_death', 'fully', 'vaccinated', 'ni', 'icer', 'study', 'show', 'protection', 'shud', 'look', 'role', 'co', 'morbidity', 'police', 'study', 'couid', 'vaccine', 'news', 'two', 'shot', 'helped', 'cut', 'death', 'wave', 'icer']","['icer', 'study', 'show', 'fully', 'vaccinated', 'icer', 'study', 'show', 'protection', 'look', 'role', 'co', 'morbidity', 'police', 'study', 'shot', 'help', 'cut', 'death', 'wave', 'icer']","['icer', 'study', 'icer', 'study', 'protection', 'look', 'role', 'co', 'morbidity', 'police', 'study', 'shot', 'death', 'wave', 'icer']"
415,"with, aim, win, battle, against, couid, -, nineteen, ,, we, at, #, varanasiairport, are, doing, our, bit, by, delivering, vaccines, time, ., one, more, consignment, vaccines, five, packets, weighs, one hundred and sixty, keg, safely, arrived, at, varanasi, airport, by, flight, .","[('with', 'IN'), ('aim', 'NN'), ('win', 'VBP'), ('battle', 'NN'), ('against', 'IN'), ('couid', 'NN'), ('nineteen', 'IN'), ('we', 'PRP'), ('at', 'IN'), ('varanasiairport', 'NN'), ('are', 'VBP'), ('doing', 'VBG'), ('our', 'PRP$'), ('bit', 'NN'), ('by', 'IN'), ('delivering', 'VBG'), ('vaccines', 'NNS'), ('time', 'NN'), ('one', 'CD'), ('more', 'JJR'), ('consignment', 'NN'), ('vaccines', 'NNS'), ('five', 'CD'), ('packets', 'NNS'), ('weighs', 'VBZ'), ('keg', 'NNS'), ('safely', 'RB'), ('arrived', 'VBD'), ('at', 'IN'), ('varanasi', 'JJ'), ('airport', 'NN'), ('by', 'IN'), ('flight', 'NN')]","['aim', 'win', 'battle', 'couid', 'nineteen', 'varanasiairport', 'bit', 'delivering', 'vaccine', 'time', 'one', 'consignment', 'vaccine', 'five', 'packet', 'weighs', 'keg', 'safely', 'arrived', 'varanasi', 'airport', 'flight']","['aim', 'win', 'battle', 'couid', 'varanasiairport', 'bit', 'deliver', 'vaccine', 'time', 'consignment', 'vaccine', 'packet', 'weigh', 'keg', 'safely', 'arrive', 'varanasi', 'airport', 'flight']","['win', 'battle', 'varanasiairport', 'bit', 'vaccine', 'time', 'packet', 'weigh', 'keg', 'airport', 'flight']"
416,"I, do, not, agree, with, this, one, ., he, needs, to, know, ,, not, everyone, who, works, i, &, amp, ;, i, has, been, vaccinated, ,, while, those, who, have, received, the, and, dose, can, also, get, couid, even, though, it, is, not, as, bad, as, people, who, have, not, been, vaccinated, ., I, do, not, want, to, ,, I, am, pregnant, ,, I, still, have, not, got, the, vaccine, .","[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('agree', 'VB'), ('with', 'IN'), ('this', 'DT'), ('one', 'NN'), ('he', 'PRP'), ('needs', 'VBZ'), ('to', 'TO'), ('know', 'VB'), ('not', 'RB'), ('everyone', 'NN'), ('who', 'WP'), ('works', 'VBZ'), ('i', 'VBP'), ('amp', 'NN'), ('i', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('while', 'IN'), ('those', 'DT'), ('who', 'WP'), ('have', 'VBP'), ('received', 'VBN'), ('the', 'DT'), ('and', 'CC'), ('dose', 'NN'), ('can', 'MD'), ('also', 'RB'), ('get', 'VB'), ('couid', 'JJ'), ('even', 'RB'), ('though', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('as', 'RB'), ('bad', 'JJ'), ('as', 'IN'), ('people', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('not', 'RB'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('i', 'VB'), ('am', 'VBP'), ('pregnant', 'JJ'), ('i', 'NN'), ('still', 'RB'), ('have', 'VBP'), ('not', 'RB'), ('got', 'VBN'), ('the', 'DT'), ('vaccine', 'NN')]","['not', 'agree', 'one', 'need', 'know', 'not', 'everyone', 'work', 'amp', 'vaccinated', 'received', 'dose', 'also', 'get', 'couid', 'even', 'though', 'not', 'bad', 'people', 'not', 'vaccinated', 'not', 'want', 'pregnant', 'still', 'not', 'got', 'vaccine']","['agree', 'need', 'know', 'work', 'amp', 'vaccinate', 'receive', 'dose', 'also', 'get', 'couid', 'even', 'bad', 'people', 'vaccinate', 'want', 'pregnant', 'still', 'get', 'vaccine']","['need', 'amp', 'dose', 'people', 'vaccine']"
417,"second, dose, @, couid, -, nineteen, vaccine, center, hammam, ,, ash, sharqiyah","[('second', 'JJ'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('center', 'NN'), ('hammam', 'NN'), ('ash', 'NN'), ('sharqiyah', 'NN')]","['second', 'dose', 'couid', 'nineteen', 'vaccine', 'center_hammam']","['second', 'dose', 'couid', 'vaccine']","['dose', 'vaccine']"
418,"couid, vaccines, are, effectively, reducing, rate, fatality, hospitalization, ., they, are, completely, safe, here, save, your, life, couid, -, nineteen, ., vaccinate, now, #, projectsarbat, #, vaccinateindia, #, vaccinationdrive, #, vaccinated, #, couid, #, getvaccinated, #, covidvaccine, #, covid_19, #","[('couid', 'NN'), ('vaccines', 'NNS'), ('are', 'VBP'), ('effectively', 'RB'), ('reducing', 'VBG'), ('rate', 'NN'), ('fatality', 'NN'), ('hospitalization', 'NN'), ('they', 'PRP'), ('are', 'VBP'), ('completely', 'RB'), ('safe', 'JJ'), ('here', 'RB'), ('save', 'VB'), ('your', 'PRP$'), ('life', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccinate', 'NN'), ('now', 'RB'), ('projectsarbat', 'VBZ'), ('vaccinateindia', 'NN'), ('vaccinationdrive', 'NN'), ('vaccinated', 'VBD'), ('couid', 'NN'), ('getvaccinated', 'VBN'), ('covidvaccine', 'NN')]","['couid', 'vaccine', 'effectively', 'reducing', 'rate', 'fatality', 'hospitalization', 'completely', 'safe', 'save', 'life', 'couid', 'nineteen', 'vaccinate', 'projectsarbat', 'vaccinateindia', 'vaccinationdrive', 'vaccinated', 'couid', 'getvaccinated', 'covidvaccine']","['couid', 'vaccine', 'effectively', 'reduce', 'rate', 'fatality', 'hospitalization', 'completely', 'safe', 'save', 'life', 'couid', 'vaccinate', 'projectsarbat', 'vaccinateindia', 'vaccinationdrive', 'vaccinated', 'couid', 'getvaccinate', 'covidvaccine']","['vaccine', 'rate', 'fatality', 'hospitalization', 'life', 'vaccinate', 'projectsarbat', 'vaccinateindia', 'couid', 'covidvaccine']"
419,"us, gift, vietnam, three, million, more, modern, couid, -, nineteen, vaccine, doses","[('us', 'PRP'), ('gift', 'NN'), ('vietnam', 'VBD'), ('three', 'CD'), ('million', 'CD'), ('more', 'JJR'), ('modern', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('doses', 'NNS')]","['u', 'gift', 'vietnam', 'three', 'million', 'modern', 'couid', 'nineteen', 'vaccine', 'dos']","['gift', 'modern', 'couid', 'vaccine', 'dose']","['gift', 'couid', 'vaccine', 'dose']"
420,"feels, like, you, are, letting, our, kids, get, thrown, under, couid, -, nineteen, bus, ., safe, bet, some, amazing, vaccine, turnaround, just, month, +, _____________, schools, reopen, stages, face, -, to, -, face, classes, sept, one, ,, says, education, ministry","[('feels', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('letting', 'VBG'), ('our', 'PRP$'), ('kids', 'NNS'), ('get', 'VBP'), ('thrown', 'VBN'), ('under', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('bus', 'NN'), ('safe', 'JJ'), ('bet', 'VB'), ('some', 'DT'), ('amazing', 'JJ'), ('vaccine', 'NN'), ('turnaround', 'NN'), ('just', 'RB'), ('month', 'NN'), ('schools', 'NNS'), ('reopen', 'JJ'), ('stages', 'NNS'), ('face', 'VBP'), ('to', 'TO'), ('face', 'VB'), ('classes', 'NNS'), ('sept', 'VB'), ('one', 'CD'), ('says', 'VBZ'), ('education', 'NN'), ('ministry', 'NN')]","['feel', 'like', 'letting', 'kid', 'get', 'thrown', 'couid', 'nineteen', 'bus', 'safe', 'bet', 'amazing', 'vaccine', 'turnaround', 'month', 'school', 'reopen', 'stage', 'face', 'face', 'class', 'sept', 'one', 'say', 'education', 'ministry']","['feel', 'let', 'kid', 'get', 'throw', 'couid', 'bus', 'safe', 'bet', 'amazing', 'vaccine', 'turnaround', 'month', 'school', 'reopen', 'stage', 'face', 'face', 'class', 'say', 'education', 'ministry']","['kid', 'bus', 'vaccine', 'turnaround', 'month', 'school', 'stage', 'face', 'class', 'education', 'ministry']"
421,"i, got, my, est, couid, vaccine, ..., syringe","[('i', 'NN'), ('got', 'VBD'), ('my', 'PRP$'), ('est', 'JJS'), ('couid', 'NN'), ('vaccine', 'NN'), ('syringe', 'NN')]","['got', 'est', 'couid', 'vaccine', 'syringe']","['get', 'couid', 'vaccine', 'syringe']","['vaccine', 'syringe']"
422,"#, aii, #, impale, #, airport, today, received, three, boxes, #, couid, #, vaccines, weighing, ekg, strengthen, nation, ', i, #, fightagainstcorona, by, facilitating, another, #, airindia, flight, was, handed, over, family, welfare, department, #, govtofmanipur, ., #, unite2fightcorona","[('aii', 'JJ'), ('impale', 'JJ'), ('airport', 'NN'), ('today', 'NN'), ('received', 'VBD'), ('three', 'CD'), ('boxes', 'NNS'), ('couid', 'VBP'), ('vaccines', 'NNS'), ('weighing', 'VBG'), ('ekg', 'JJ'), ('strengthen', 'JJ'), ('nation', 'NN'), ('i', 'NN'), ('fightagainstcorona', 'VBP'), ('by', 'IN'), ('facilitating', 'VBG'), ('another', 'DT'), ('airindia', 'NN'), ('flight', 'NN'), ('was', 'VBD'), ('handed', 'VBN'), ('over', 'RP'), ('family', 'NN'), ('welfare', 'NN'), ('department', 'NN'), ('govtofmanipur', 'NN')]","['impale', 'airport', 'today', 'received', 'three', 'couid', 'vaccine', 'weighing', 'strengthen', 'nation', 'fightagainstcorona', 'facilitating', 'another', 'airindia', 'flight', 'handed', 'family', 'welfare', 'department', 'govtofmanipur']","['today', 'receive', 'couid', 'vaccine', 'weigh', 'strengthen', 'facilitate', 'airindia', 'flight', 'hand', 'family', 'welfare', 'department', 'govtofmanipur']","['today', 'vaccine', 'airindia', 'flight', 'family', 'welfare', 'department', 'govtofmanipur']"
423,"done, with, my, first, dose, couid, -, nineteen, sinovac, vaccine, ., we, all, play, role, end, this, pandemic, so, just, do, your, part, get, vaccinated, love, god, drop_of_blood, #, vaccineswork, #, vaccinessavelives, #, immunity","[('done', 'VBN'), ('with', 'IN'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('sinovac', 'JJ'), ('vaccine', 'NN'), ('we', 'PRP'), ('all', 'DT'), ('play', 'VBP'), ('role', 'NN'), ('end', 'NN'), ('this', 'DT'), ('pandemic', 'VBZ'), ('so', 'RB'), ('just', 'RB'), ('do', 'VB'), ('your', 'PRP$'), ('part', 'NN'), ('get', 'VB'), ('vaccinated', 'VBN'), ('love', 'IN'), ('god', 'NN'), ('vaccineswork', 'NN'), ('vaccinessavelives', 'NNS'), ('immunity', 'NN')]","['done', 'first', 'dose', 'couid', 'nineteen', 'sinovac', 'vaccine', 'play', 'role', 'end', 'pandemic', 'part', 'get', 'vaccinated', 'love', 'god', 'vaccineswork', 'vaccinessavelives', 'immunity']","['do', 'first', 'couid', 'sinovac', 'vaccine', 'play', 'role', 'end', 'pandemic', 'part', 'get', 'vaccinated', 'love', 'vaccineswork', 'vaccinessavelive', 'immunity']","['sinovac', 'vaccine', 'role', 'end', 'part', 'love', 'vaccineswork', 'immunity']"
424,"est, dose, couid, vaccine, done, syringe, check_mark_button","[('est', 'JJS'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('done', 'VBN'), ('syringe', 'NN')]","['est', 'dose', 'couid', 'vaccine', 'done', 'syringe']","['couid', 'vaccine', 'do', 'syringe']","['vaccine', 'syringe']"
425,"government, hospital, up, sultanpur, ek, fresh, ke, sat, couid, shield, vaccine, lagaan, ke, like, ina, raj, lanai, hui, hai, nurse, aur, aur, ek, madam, ke, rich, bahts, hui","[('government', 'NN'), ('hospital', 'NN'), ('up', 'IN'), ('sultanpur', 'JJ'), ('ek', 'NN'), ('fresh', 'JJ'), ('ke', 'NN'), ('sat', 'VBD'), ('couid', 'JJ'), ('shield', 'NN'), ('vaccine', 'NN'), ('lagaan', 'VBZ'), ('ke', 'NNS'), ('like', 'IN'), ('ina', 'NN'), ('raj', 'NN'), ('lanai', 'NN'), ('hui', 'NN'), ('hai', 'NN'), ('nurse', 'JJ'), ('aur', 'NN'), ('aur', 'NN'), ('ek', 'NN'), ('madam', 'NN'), ('ke', 'NN'), ('rich', 'JJ'), ('bahts', 'NNS'), ('hui', 'NN')]","['government', 'hospital', 'sultanpur', 'fresh', 'ke', 'sat', 'couid', 'shield', 'vaccine', 'lagaan', 'ke', 'like', 'ina', 'lanai', 'hai', 'nurse', 'aur', 'aur', 'madam', 'ke', 'rich', 'baht']","['government', 'hospital', 'sultanpur', 'sit', 'vaccine', 'aur']","['government', 'hospital', 'sultanpur', 'vaccine', 'aur']"
426,"people, west, bengal, will, get, free, couid, vaccine, ordinary, people, want, know, state, government, central, government, ., vaccine, is, not, going, be, booked, free, last, two, months, but, how, get, available, private","[('people', 'NNS'), ('west', 'VBP'), ('bengal', 'NN'), ('will', 'MD'), ('get', 'VB'), ('free', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('ordinary', 'JJ'), ('people', 'NNS'), ('want', 'VBP'), ('know', 'JJ'), ('state', 'NN'), ('government', 'NN'), ('central', 'JJ'), ('government', 'NN'), ('vaccine', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('going', 'VBG'), ('be', 'VB'), ('booked', 'VBN'), ('free', 'JJ'), ('last', 'JJ'), ('two', 'CD'), ('months', 'NNS'), ('but', 'CC'), ('how', 'WRB'), ('get', 'JJ'), ('available', 'JJ'), ('private', 'JJ')]","['people', 'west_bengal', 'get', 'free', 'couid', 'vaccine', 'ordinary', 'people', 'want', 'know', 'state', 'government', 'central', 'government', 'vaccine', 'not', 'going', 'booked', 'free', 'last', 'two', 'month', 'get', 'available', 'private']","['people', 'get', 'free', 'couid', 'vaccine', 'ordinary', 'people', 'want', 'know', 'state', 'government', 'central', 'government', 'vaccine', 'go', 'book', 'free', 'last', 'month', 'get', 'available', 'private']","['people', 'vaccine', 'people', 'state', 'government', 'government', 'vaccine', 'month']"
427,"shri, modify, took, task, by, himself, ., people, india, we, are, rest, assured, about, their, safety, security, ., thank, you, shri, ji, ., two, vaccine, doses, gave, ninety-five, %, protection, death, against, couid, -, nineteen, ', i, delta, variant, :, center, via, name, app","[('shri', 'NN'), ('modify', 'NN'), ('took', 'VBD'), ('task', 'NN'), ('by', 'IN'), ('himself', 'PRP'), ('people', 'NNS'), ('india', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('rest', 'RB'), ('assured', 'VBN'), ('about', 'IN'), ('their', 'PRP$'), ('safety', 'NN'), ('security', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('shri', 'VBP'), ('ji', 'JJ'), ('two', 'CD'), ('vaccine', 'NN'), ('doses', 'NNS'), ('gave', 'VBD'), ('protection', 'NN'), ('death', 'NN'), ('against', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('i', 'NN'), ('delta', 'NN'), ('variant', 'VBP'), ('center', 'NN'), ('via', 'IN'), ('name', 'NN'), ('app', 'NN')]","['shri', 'modify', 'took', 'task', 'people', 'india', 'rest', 'assured', 'safety', 'security', 'thank', 'two', 'vaccine', 'dos', 'gave', 'protection_death', 'couid', 'nineteen', 'delta_variant', 'center', 'via_name', 'app']","['modify', 'take', 'task', 'people', 'rest', 'assure', 'safety', 'security', 'thank', 'vaccine', 'dose', 'give', 'couid', 'delta_variant', 'center', 'via_name']","['task', 'people', 'rest', 'safety', 'security', 'vaccine', 'dose', 'couid', 'center']"
428,"clinical, trials, couid, vaccines, children, near, completion, #, headline, #, covid19india","[('clinical', 'JJ'), ('trials', 'NNS'), ('couid', 'VBP'), ('vaccines', 'NNS'), ('children', 'NNS'), ('near', 'IN'), ('completion', 'NN'), ('headline', 'NN')]","['clinical_trial', 'couid', 'vaccine', 'child', 'near', 'completion', 'headline']","['clinical_trial', 'couid', 'vaccine', 'child', 'completion', 'headline']","['clinical_trial', 'vaccine', 'child', 'completion', 'headline']"
429,"this, is, jagdishpur, pic, methi, couid, vaccine, center, ., fan, is, only, staff, ,, social, distancing, is, meaningless, i, fifty, %, people, without, mask, even, staff, too, i, wow, management, i","[('this', 'DT'), ('is', 'VBZ'), ('jagdishpur', 'JJ'), ('pic', 'NN'), ('methi', 'NN'), ('couid', 'NN'), ('vaccine', 'NN'), ('center', 'NN'), ('fan', 'NN'), ('is', 'VBZ'), ('only', 'RB'), ('staff', 'NN'), ('social', 'JJ'), ('distancing', 'NN'), ('is', 'VBZ'), ('meaningless', 'JJ'), ('i', 'JJ'), ('fifty', 'VBP'), ('people', 'NNS'), ('without', 'IN'), ('mask', 'JJ'), ('even', 'RB'), ('staff', 'NN'), ('too', 'RB'), ('i', 'JJ'), ('wow', 'VBP'), ('management', 'NN'), ('i', 'NN')]","['jagdishpur', 'pic', 'methi', 'couid', 'vaccine', 'center', 'fan', 'staff', 'social_distancing', 'meaningless', 'fifty', 'people', 'without', 'mask', 'even', 'staff', 'wow', 'management']","['fan', 'staff', 'social_distance', 'meaningless', 'people', 'mask', 'even', 'staff', 'wow', 'management']","['fan', 'staff', 'people', 'mask', 'staff', 'wow', 'management']"
430,"pandemic, baby, baby_angel, ., baby, thinks, everything, is, sanitizer, beaming_face_with_smiling_eyes, ., see, her, reactions, ., #, covid19, #, covidvaccine","[('pandemic', 'JJ'), ('baby', 'NN'), ('baby', 'NN'), ('thinks', 'VBZ'), ('everything', 'NN'), ('is', 'VBZ'), ('sanitizer', 'JJ'), ('see', 'VB'), ('her', 'PRP$'), ('reactions', 'NNS'), ('covidvaccine', 'VBP')]","['pandemic', 'baby', 'baby', 'think', 'everything', 'sanitizer', 'see', 'reaction', 'covidvaccine']","['pandemic', 'baby', 'baby', 'think', 'sanitizer', 'see', 'reaction', 'covidvaccine']","['baby', 'baby', 'sanitizer', 'reaction', 'covidvaccine']"
