,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
949,"The, largest, vaccine, campaign, in, the, world, has, delivered, more, than, one hundred and twenty-five, crore, vaccines, ., #, largestvaccinationdrive, #, covidvaccine, #, indiafightscorona","[('the', 'DT'), ('largest', 'JJS'), ('vaccine', 'NN'), ('campaign', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('has', 'VBZ'), ('delivered', 'VBN'), ('more', 'JJR'), ('than', 'IN'), ('crore', 'JJR'), ('vaccines', 'NNS'), ('largestvaccinationdrive', 'JJ'), ('covidvaccine', 'NN'), ('indiafightscorona', 'NN')]","['largest', 'vaccine', 'campaign', 'world', 'delivered', 'crore', 'vaccine', 'largestvaccinationdrive', 'covidvaccine', 'indiafightscorona']","['large', 'vaccine', 'campaign', 'world', 'deliver', 'crore', 'vaccine', 'largestvaccinationdrive', 'covidvaccine', 'indiafightscorona']","['vaccine', 'campaign', 'world', 'crore', 'vaccine', 'covidvaccine', 'indiafightscorona']"
950,"If, all, electricity, employees, do, not, pay, the, two, installments, of, the, #, covid19, vaccine, by, Dec, ., seven, ,, their, December, pay, will, be, suspended, #, covid19, #, covidvaccine","[('if', 'IN'), ('all', 'DT'), ('electricity', 'NN'), ('employees', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('pay', 'VB'), ('the', 'DT'), ('two', 'CD'), ('installments', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('vaccine', 'NN'), ('by', 'IN'), ('dec', 'VBG'), ('seven', 'CD'), ('their', 'PRP$'), ('december', 'JJ'), ('pay', 'NN'), ('will', 'MD'), ('be', 'VB'), ('suspended', 'VBN'), ('covidvaccine', 'NN')]","['electricity', 'employee', 'not', 'pay', 'two', 'installment', 'vaccine', 'dec', 'seven', 'december', 'pay', 'suspended', 'covidvaccine']","['electricity', 'employee', 'pay', 'installment', 'vaccine', 'pay', 'suspend', 'covidvaccine']","['electricity', 'employee', 'installment', 'vaccine', 'pay', 'covidvaccine']"
951,"what, is, #, status, #, booster, #, shot, #, india, #, covidvaccine, #, vaccination","[('what', 'WP'), ('is', 'VBZ'), ('status', 'NN'), ('booster', 'NN'), ('shot', 'NN'), ('india', 'JJ'), ('covidvaccine', 'NN'), ('vaccination', 'NN')]","['status', 'booster', 'shot', 'india', 'covidvaccine', 'vaccination']","['status', 'booster', 'shoot', 'covidvaccine', 'vaccination']","['status', 'booster', 'covidvaccine', 'vaccination']"
952,"i, repeat, ,, i, know, healthy, people, like, you, me, who, have, perished, couid, ., it, i, i, foolish, think, we, are, immune, ,, safe, or, protected, regardless, vaccine, ., one, neighbor, has, died, with, vaccine, .","[('i', 'JJ'), ('repeat', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('healthy', 'JJ'), ('people', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('me', 'PRP'), ('who', 'WP'), ('have', 'VBP'), ('perished', 'VBN'), ('couid', 'NN'), ('it', 'PRP'), ('i', 'VBZ'), ('i', 'JJ'), ('foolish', 'JJ'), ('think', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('immune', 'JJ'), ('safe', 'JJ'), ('or', 'CC'), ('protected', 'JJ'), ('regardless', 'RB'), ('vaccine', 'VBP'), ('one', 'CD'), ('neighbor', 'NN'), ('has', 'VBZ'), ('died', 'VBN'), ('with', 'IN'), ('vaccine', 'NN')]","['repeat', 'know', 'healthy', 'people', 'like', 'perished', 'couid', 'foolish', 'think', 'immune', 'safe', 'protected', 'regardless', 'vaccine', 'one', 'neighbor', 'died', 'vaccine']","['repeat', 'know', 'healthy', 'people', 'perish', 'couid', 'foolish', 'think', 'immune', 'safe', 'protect', 'regardless', 'vaccine', 'neighbor', 'die', 'vaccine']","['repeat', 'people', 'think', 'vaccine', 'neighbor', 'vaccine']"
953,"Record, Vaccination, in, India, :, Soon, the, vaccine, dose, figure, will, cross, one hundred and twenty-five, crores, #, breaking, #, coronavirus, |, #, covid19, |, #, covidvaccine","[('record', 'NN'), ('vaccination', 'NN'), ('in', 'IN'), ('india', 'JJ'), ('soon', 'RB'), ('the', 'DT'), ('vaccine', 'NN'), ('dose', 'JJ'), ('figure', 'NN'), ('will', 'MD'), ('cross', 'VB'), ('crores', 'NNS'), ('breaking', 'VBG'), ('coronavirus', 'NN'), ('covidvaccine', 'NN')]","['record', 'vaccination', 'india', 'soon', 'vaccine', 'dose', 'figure', 'cross', 'crore', 'breaking', 'coronavirus', 'covidvaccine']","['record', 'vaccination', 'soon', 'vaccine', 'dose', 'figure', 'cross', 'crore', 'break', 'coronavirus', 'covidvaccine']","['record', 'vaccination', 'dose', 'figure', 'cross', 'crore', 'coronavirus', 'covidvaccine']"
954,"#, couid, -, nineteen, vaccines, probably, will, still, protect, against, severe, disease, people, infected, by, #, omicron, variant, ,, #, biotech, se, ceo, uour, satin, said, ., "", don, i, i, freak, out, ., plan, remains, same, :, speed, up, administration, third, booster, shot, i, he, said, .","[('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('probably', 'RB'), ('will', 'MD'), ('still', 'RB'), ('protect', 'VB'), ('against', 'IN'), ('severe', 'JJ'), ('disease', 'NN'), ('people', 'NNS'), ('infected', 'VBN'), ('by', 'IN'), ('omicron', 'NN'), ('variant', 'NN'), ('biotech', 'NN'), ('se', 'NN'), ('ceo', 'VB'), ('uour', 'JJ'), ('satin', 'NN'), ('said', 'VBD'), ('don', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('freak', 'VBP'), ('out', 'RP'), ('plan', 'NN'), ('remains', 'VBZ'), ('same', 'JJ'), ('speed', 'NN'), ('up', 'RP'), ('administration', 'NN'), ('third', 'JJ'), ('booster', 'NN'), ('shot', 'NN'), ('i', 'NN'), ('he', 'PRP'), ('said', 'VBD')]","['couid', 'nineteen', 'vaccine', 'probably', 'still', 'protect', 'severe', 'disease', 'people', 'infected', 'omicron', 'variant', 'biotech', 'se', 'ceo', 'uour', 'satin', 'said', 'freak', 'plan', 'remains', 'speed', 'administration', 'third', 'booster', 'shot', 'said']","['couid', 'vaccine', 'probably', 'still', 'protect', 'severe', 'disease', 'people', 'infect', 'omicron', 'say', 'freak', 'plan', 'remain', 'speed', 'administration', 'third', 'booster', 'shot', 'say']","['vaccine', 'disease', 'people', 'freak', 'plan', 'speed', 'administration', 'booster', 'shot']"
955,"#, covidvaccine, sometimes, i, wonder, :, was, it, any, use, getting, fully, vaccinated, if, your, status, remains, same, as, before, vaccination, ..., what, happened, idea, #, vaccinepassport, seamless, travel, without, need, #, roper, #, quarantine, etc, ..., #, covid19, #, vaccination, #, travel","[('covidvaccine', 'NN'), ('sometimes', 'RB'), ('i', 'JJ'), ('wonder', 'NN'), ('was', 'VBD'), ('it', 'PRP'), ('any', 'DT'), ('use', 'NN'), ('getting', 'VBG'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('if', 'IN'), ('your', 'PRP$'), ('status', 'NN'), ('remains', 'VBZ'), ('same', 'JJ'), ('as', 'IN'), ('before', 'IN'), ('vaccination', 'NN'), ('what', 'WP'), ('happened', 'VBD'), ('idea', 'NN'), ('vaccinepassport', 'NN'), ('seamless', 'NN'), ('travel', 'NN'), ('without', 'IN'), ('need', 'FW'), ('roper', 'JJR'), ('quarantine', 'NN'), ('etc', 'FW'), ('vaccination', 'NN'), ('travel', 'NN')]","['covidvaccine', 'sometimes', 'wonder', 'use', 'getting', 'fully', 'vaccinated', 'status', 'remains', 'vaccination', 'happened', 'idea', 'vaccinepassport', 'seamless', 'travel', 'without', 'need', 'roper', 'quarantine', 'etc', 'vaccination', 'travel']","['covidvaccine', 'sometimes', 'wonder', 'use', 'get', 'fully', 'vaccinate', 'status', 'remain', 'vaccination', 'happen', 'idea', 'vaccinepassport', 'seamless', 'travel', 'roper', 'quarantine', 'vaccination', 'travel']","['covidvaccine', 'use', 'status', 'vaccination', 'idea', 'vaccinepassport', 'travel', 'roper', 'quarantine', 'vaccination', 'travel']"
956,"i, hope, we, do, not, have, wait, modus, next, birthday, sep, two thousand and twenty-two, before, getting, booster, dose, couid, vaccine, i","[('i', 'NNS'), ('hope', 'VBP'), ('we', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('wait', 'NN'), ('modus', 'NN'), ('next', 'JJ'), ('birthday', 'NN'), ('sep', 'NN'), ('before', 'IN'), ('getting', 'VBG'), ('booster', 'NN'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('i', 'NN')]","['hope', 'not', 'wait', 'modus', 'next', 'birthday', 'sep', 'getting', 'booster', 'dose', 'couid', 'vaccine']","['hope', 'wait', 'modus', 'next', 'birthday', 'sep', 'get', 'booster', 'dose', 'vaccine']","['modus', 'birthday', 'sep', 'booster', 'dose', 'vaccine']"
957,"#, covid19, #, travel, why, are, fully, vaccinated, travelers, being, asked, take, #, roper, tests, ..., is, not, #, covidpassport, being, issued, all, persons, who, have, taken, two, doses, #, covidvaccine, ...","[('travel', 'NN'), ('why', 'WRB'), ('are', 'VBP'), ('fully', 'RB'), ('vaccinated', 'JJ'), ('travelers', 'NNS'), ('being', 'VBG'), ('asked', 'VBD'), ('take', 'VB'), ('roper', 'NN'), ('tests', 'NNS'), ('is', 'VBZ'), ('not', 'RB'), ('covidpassport', 'JJ'), ('being', 'VBG'), ('issued', 'VBN'), ('all', 'DT'), ('persons', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('taken', 'VBN'), ('two', 'CD'), ('doses', 'NNS'), ('covidvaccine', 'VBP')]","['travel', 'fully', 'vaccinated', 'traveler', 'asked', 'take', 'roper', 'test', 'not', 'covidpassport', 'issued', 'person', 'taken', 'two', 'dos', 'covidvaccine']","['travel', 'fully', 'vaccinated', 'traveler', 'ask', 'take', 'roper', 'test', 'covidpassport', 'issue', 'person', 'take', 'dose', 'covidvaccine']","['traveler', 'roper', 'test', 'person', 'dose']"
958,"couid, virus, is, demanding, strong, vaccine, against, themselves, .","[('couid', 'NN'), ('virus', 'NN'), ('is', 'VBZ'), ('demanding', 'VBG'), ('strong', 'JJ'), ('vaccine', 'NN'), ('against', 'IN'), ('themselves', 'PRP')]","['couid', 'virus', 'demanding', 'strong', 'vaccine']","['demand', 'strong', 'vaccine']",['vaccine']
959,"serum, institute, india, sit, ,, manufacturer, couid, -, nineteen, vaccine, covishield, ,, november, twenty-six, resumed, it, is, export, low, middle, -, income, countries, under, coax, framework, #, news, #, omicron, #, covidvariant, #, covid19, #, airportgoodbyes, #, sit, #, adarpoonawalla, #, omicron, #, breakingnews","[('serum', 'NN'), ('institute', 'NN'), ('india', 'VBP'), ('sit', 'NN'), ('manufacturer', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('covishield', 'NN'), ('november', 'NN'), ('resumed', 'VBD'), ('it', 'PRP'), ('is', 'VBZ'), ('export', 'RB'), ('low', 'JJ'), ('middle', 'JJ'), ('income', 'NN'), ('countries', 'NNS'), ('under', 'IN'), ('coax', 'NN'), ('framework', 'NN'), ('news', 'NN'), ('omicron', 'NN'), ('covidvariant', 'JJ'), ('airportgoodbyes', 'NNS'), ('sit', 'VBP'), ('adarpoonawalla', 'NN'), ('omicron', 'NN'), ('breakingnews', 'NNS')]","['serum_institute', 'india', 'sit', 'manufacturer', 'couid', 'nineteen', 'vaccine', 'covishield', 'november', 'resumed', 'export', 'low', 'middle', 'income', 'country', 'framework', 'news', 'omicron', 'covidvariant', 'airportgoodbyes', 'sit', 'adarpoonawalla', 'omicron', 'breakingnews']","['sit', 'manufacturer', 'vaccine', 'covishield', 'resume', 'export', 'low', 'middle', 'income', 'country', 'covidvariant', 'airportgoodbye', 'sit']","['manufacturer', 'vaccine', 'covishield', 'export', 'income', 'country', 'airportgoodbye']"
960,"serum, institute, india, has, sent, doses, couid, -, nineteen, vaccine, indonesia, ,, it, is, first, export, novavax, shot, through, coax, network, ,, indian, government, said, wednesday, ., #, seruminstitute, #, adarpoonawalla, #, coax, #, covid19, #, vaccinemandate, #, vaccinated, #, news, #, breakingnews","[('serum', 'NN'), ('institute', 'NN'), ('india', 'NN'), ('has', 'VBZ'), ('sent', 'VBN'), ('doses', 'NNS'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('indonesia', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('first', 'JJ'), ('export', 'NN'), ('novavax', 'NN'), ('shot', 'NN'), ('through', 'IN'), ('coax', 'NN'), ('network', 'NN'), ('indian', 'JJ'), ('government', 'NN'), ('said', 'VBD'), ('wednesday', 'JJ'), ('seruminstitute', 'JJ'), ('adarpoonawalla', 'NN'), ('coax', 'NN'), ('vaccinemandate', 'NN'), ('vaccinated', 'VBN'), ('news', 'NN'), ('breakingnews', 'NNS')]","['serum_institute', 'india', 'sent', 'dos', 'couid', 'nineteen', 'vaccine', 'indonesia', 'first', 'export', 'novavax', 'shot', 'network', 'indian', 'government', 'said', 'wednesday', 'seruminstitute', 'adarpoonawalla', 'vaccinemandate', 'vaccinated', 'news', 'breakingnews']","['send', 'dose', 'couid', 'vaccine', 'novavax', 'shoot', 'indian', 'say', 'vaccinated', 'news', 'breakingnew']","['dose', 'vaccine', 'novavax', 'news', 'breakingnew']"
961,"#, breaking, who, warns, ', toxic, mix, ', at, global, level, low, couid, vaccine, coverage, testing, rates, .","[('breaking', 'VBG'), ('who', 'WP'), ('warns', 'VBZ'), ('toxic', 'JJ'), ('mix', 'NN'), ('at', 'IN'), ('global', 'JJ'), ('level', 'NN'), ('low', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('coverage', 'NN'), ('testing', 'VBG'), ('rates', 'NNS')]","['breaking', 'warns', 'toxic', 'global', 'level', 'low', 'couid', 'vaccine', 'coverage', 'testing', 'rate']","['break', 'warn', 'toxic', 'global', 'level', 'low', 'couid', 'vaccine', 'coverage', 'testing', 'rate']","['level', 'vaccine', 'coverage', 'testing', 'rate']"
962,"police_car_light, couid, -, nineteen, :, most, omicron, cases, are, ', mild, ', there, has, no, evidence, suggest, vaccines, may, be, less, effective, against, variant, ,, says, who, official","[('couid', 'NN'), ('nineteen', 'VBZ'), ('most', 'RBS'), ('omicron', 'JJ'), ('cases', 'NNS'), ('are', 'VBP'), ('mild', 'JJ'), ('there', 'RB'), ('has', 'VBZ'), ('no', 'DT'), ('evidence', 'NN'), ('suggest', 'VBP'), ('vaccines', 'NNS'), ('may', 'MD'), ('be', 'VB'), ('less', 'RBR'), ('effective', 'JJ'), ('against', 'IN'), ('variant', 'NN'), ('says', 'VBZ'), ('who', 'WP'), ('official', 'VBP')]","['couid', 'nineteen', 'omicron', 'case', 'mild', 'evidence', 'suggest', 'vaccine', 'may', 'le', 'effective', 'variant', 'say', 'official']","['couid', 'omicron', 'case', 'mild', 'evidence', 'suggest', 'vaccine', 'less', 'effective', 'variant', 'say', 'official']","['case', 'evidence', 'vaccine', 'variant', 'official']"
963,"couid, -, nineteen, :, most, omicron, cases, are, ', mild, ', there, has, no, evidence, suggest, vaccines, may, be, less, effective, against, variant, ,, says, who, official","[('couid', 'NN'), ('nineteen', 'VBZ'), ('most', 'RBS'), ('omicron', 'JJ'), ('cases', 'NNS'), ('are', 'VBP'), ('mild', 'JJ'), ('there', 'RB'), ('has', 'VBZ'), ('no', 'DT'), ('evidence', 'NN'), ('suggest', 'VBP'), ('vaccines', 'NNS'), ('may', 'MD'), ('be', 'VB'), ('less', 'RBR'), ('effective', 'JJ'), ('against', 'IN'), ('variant', 'NN'), ('says', 'VBZ'), ('who', 'WP'), ('official', 'VBP')]","['couid', 'nineteen', 'omicron', 'case', 'mild', 'evidence', 'suggest', 'vaccine', 'may', 'le', 'effective', 'variant', 'say', 'official']","['couid', 'omicron', 'case', 'mild', 'evidence', 'suggest', 'vaccine', 'less', 'effective', 'variant', 'say', 'official']","['case', 'evidence', 'vaccine', 'variant', 'official']"
964,"hla, class, one, and, two, we, are, associated, with, side, effects, from, the, couid, vaccine, ,, but, the, effect, size, was, not, large, .","[('hla', 'JJ'), ('class', 'NN'), ('one', 'CD'), ('and', 'CC'), ('two', 'CD'), ('we', 'PRP'), ('are', 'VBP'), ('associated', 'VBN'), ('with', 'IN'), ('side', 'JJ'), ('effects', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('couid', 'NN'), ('vaccine', 'NN'), ('but', 'CC'), ('the', 'DT'), ('effect', 'NN'), ('size', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('large', 'JJ')]","['class', 'one', 'two', 'associated', 'side_effect', 'couid', 'vaccine', 'effect', 'size', 'not', 'large']","['associate', 'couid', 'vaccine', 'effect', 'size', 'large']","['vaccine', 'effect', 'size']"
965,"after, many, many, months, research, discussions, with, my, family, friends, i, finally, got, first, dose, my, couid, -, nineteen, vaccine, yesterday, with, new, variants, emerging, ,, protect, yourself, your, loved, ones, consider, getting, vaccine, if, you, haven, i, i, already, folded_handsmedium_skin_tone","[('after', 'IN'), ('many', 'JJ'), ('many', 'JJ'), ('months', 'NNS'), ('research', 'NN'), ('discussions', 'NNS'), ('with', 'IN'), ('my', 'PRP$'), ('family', 'NN'), ('friends', 'VBZ'), ('i', 'JJ'), ('finally', 'RB'), ('got', 'VBD'), ('first', 'RB'), ('dose', 'JJ'), ('my', 'PRP$'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('yesterday', 'NN'), ('with', 'IN'), ('new', 'JJ'), ('variants', 'NNS'), ('emerging', 'VBG'), ('protect', 'JJ'), ('yourself', 'PRP'), ('your', 'PRP$'), ('loved', 'JJ'), ('ones', 'NNS'), ('consider', 'VBP'), ('getting', 'VBG'), ('vaccine', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('haven', 'VBP'), ('i', 'JJ'), ('i', 'VBP'), ('already', 'RB')]","['many', 'many', 'month', 'research', 'discussion', 'family', 'friend', 'finally', 'got', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'yesterday', 'new', 'variant', 'emerging', 'protect', 'loved', 'one', 'consider', 'getting', 'vaccine', 'already']","['many', 'many', 'month', 'research', 'discussion', 'family', 'friend', 'finally', 'get', 'first', 'dose', 'couid', 'vaccine', 'yesterday', 'new', 'variant', 'emerge', 'protect', 'love', 'one', 'consider', 'get', 'vaccine', 'already']","['month', 'research', 'discussion', 'family', 'friend', 'dose', 'vaccine', 'yesterday', 'variant', 'one', 'vaccine']"
966,"people, who, we, are, reluctant, take, couid, vaccine, sorghum, ,, borgia, nayapar, ,, utter, frangipani, &, amp, ;, chenimara, village, which, are, hard, reach, areas, under, nagareru, epic, we, are, motivated, by, our, team, #, one, /, twelve, /, twentynine, #, kamp","[('people', 'NNS'), ('who', 'WP'), ('we', 'PRP'), ('are', 'VBP'), ('reluctant', 'JJ'), ('take', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('sorghum', 'NN'), ('borgia', 'NN'), ('nayapar', 'JJ'), ('utter', 'JJ'), ('frangipani', 'NN'), ('amp', 'NN'), ('chenimara', 'NN'), ('village', 'NN'), ('which', 'WDT'), ('are', 'VBP'), ('hard', 'JJ'), ('reach', 'NN'), ('areas', 'NNS'), ('under', 'IN'), ('nagareru', 'JJ'), ('epic', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('motivated', 'VBN'), ('by', 'IN'), ('our', 'PRP$'), ('team', 'NN'), ('one', 'CD'), ('twelve', 'NN'), ('twentynine', 'NN'), ('kamp', 'NN')]","['people', 'reluctant', 'take', 'couid', 'vaccine', 'sorghum', 'borgia', 'nayapar', 'utter', 'frangipani', 'amp', 'chenimara', 'village', 'hard', 'reach', 'area', 'nagareru', 'epic', 'motivated', 'team', 'one', 'twelve', 'twentynine', 'kamp']","['people', 'reluctant', 'take', 'couid', 'vaccine', 'sorghum', 'hard', 'reach', 'area', 'epic', 'motivated', 'team', 'twentynine', 'kamp']","['people', 'vaccine', 'sorghum', 'reach', 'area', 'team', 'twentynine', 'kamp']"
967,"seorang, anthrax, call, husband, talk, about, couid, ,, vaccine, &, amp, ;, lockdown, weary_face","[('seorang', 'NN'), ('anthrax', 'NN'), ('call', 'NN'), ('husband', 'NN'), ('talk', 'NN'), ('about', 'IN'), ('couid', 'NN'), ('vaccine', 'NN'), ('amp', 'NN'), ('lockdown', 'NN')]","['seorang', 'anthrax', 'call', 'husband', 'talk', 'couid', 'vaccine', 'amp', 'lockdown']","['husband', 'talk', 'vaccine', 'amp']","['husband', 'talk', 'vaccine', 'amp']"
968,"couid, -, nineteen, ....., is, vaccine, diya, ashram, ...., vaccine, name, i, venice, my, shag, molly","[('couid', 'NN'), ('nineteen', 'NN'), ('is', 'VBZ'), ('vaccine', 'JJ'), ('diya', 'JJ'), ('ashram', 'NN'), ('vaccine', 'NN'), ('name', 'NN'), ('i', 'JJ'), ('venice', 'NN'), ('my', 'PRP$'), ('shag', 'NN'), ('molly', 'RB')]","['couid', 'nineteen', 'vaccine', 'ashram', 'vaccine', 'name', 'venice', 'shag', 'molly']","['couid', 'vaccine', 'molly']",['vaccine']
969,"no, words, are, enough, thank, you, my, son, receiving, his, couid, vaccine, folded_hands, #, uaenationalday50, #, pfizer, #, use, #, covidvaccine","[('no', 'DT'), ('words', 'NNS'), ('are', 'VBP'), ('enough', 'JJ'), ('thank', 'IN'), ('you', 'PRP'), ('my', 'PRP$'), ('son', 'NN'), ('receiving', 'VBG'), ('his', 'PRP$'), ('couid', 'NN'), ('vaccine', 'NN'), ('pfizer', 'NN'), ('use', 'NN'), ('covidvaccine', 'NN')]","['word', 'enough', 'thank', 'son', 'receiving', 'couid', 'vaccine', 'pfizer', 'use', 'covidvaccine']","['word', 'enough', 'thank', 'son', 'receive', 'couid', 'vaccine', 'pfizer', 'use', 'covidvaccine']","['word', 'thank', 'son', 'vaccine', 'pfizer', 'use', 'covidvaccine']"
970,"couid, tracking, entrez, app, sucks, ., i, cannot, get, it, work, i, have, tried, over, ten, times, ., i, keep, getting, stopped, transportation, &, amp, ;, entering, games, ., i, show, my, vaccine, card, ,, but, i, have, spoken, more, police, past, few, days, than, ever, before, ., #, arabcup, #, fifarabcup, #, 11in22","[('couid', 'NN'), ('tracking', 'VBG'), ('entrez', 'JJ'), ('app', 'JJ'), ('sucks', 'NNS'), ('i', 'VBP'), ('cannot', 'VBP'), ('get', 'VB'), ('it', 'PRP'), ('work', 'VB'), ('i', 'RB'), ('have', 'VBP'), ('tried', 'VBN'), ('over', 'IN'), ('ten', 'JJ'), ('times', 'NNS'), ('i', 'JJ'), ('keep', 'VBP'), ('getting', 'VBG'), ('stopped', 'VBD'), ('transportation', 'NN'), ('amp', 'IN'), ('entering', 'VBG'), ('games', 'NNS'), ('i', 'VBP'), ('show', 'VBP'), ('my', 'PRP$'), ('vaccine', 'JJ'), ('card', 'NN'), ('but', 'CC'), ('i', 'NNS'), ('have', 'VBP'), ('spoken', 'VBN'), ('more', 'JJR'), ('police', 'NNS'), ('past', 'IN'), ('few', 'JJ'), ('days', 'NNS'), ('than', 'IN'), ('ever', 'RB'), ('before', 'IN'), ('arabcup', 'NNS'), ('fifarabcup', 'VBP')]","['couid', 'tracking', 'entrez', 'app', 'suck', 'cannot', 'get', 'work', 'tried', 'ten', 'time', 'keep', 'getting', 'stopped', 'transportation', 'amp', 'entering', 'game', 'show', 'vaccine', 'card', 'spoken', 'police', 'past', 'day', 'ever', 'arabcup', 'fifarabcup']","['suck', 'get', 'work', 'try', 'time', 'keep', 'get', 'stop', 'transportation', 'amp', 'enter', 'vaccine', 'card', 'speak', 'police', 'day', 'ever', 'arabcup', 'fifarabcup']","['suck', 'work', 'time', 'transportation', 'amp', 'vaccine', 'card', 'police', 'day', 'arabcup', 'fifarabcup']"
971,"hon, "", ble, cheif, minster, sir, ,, considering, head, new, variants, couid, nineteen, as, well, non, availability, child, vaccine, ., being, parent, i, here, by, request, you, please, review, school, openings, schedule, ., folded_hands","[('hon', 'NN'), ('ble', 'JJ'), ('cheif', 'NN'), ('minster', 'NN'), ('sir', 'NN'), ('considering', 'VBG'), ('head', 'JJ'), ('new', 'JJ'), ('variants', 'NNS'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('as', 'RB'), ('well', 'RB'), ('non', 'JJ'), ('availability', 'NN'), ('child', 'NN'), ('vaccine', 'NN'), ('being', 'VBG'), ('parent', 'NN'), ('i', 'NN'), ('here', 'RB'), ('by', 'IN'), ('request', 'NN'), ('you', 'PRP'), ('please', 'VBP'), ('review', 'VB'), ('school', 'NN'), ('openings', 'NNS'), ('schedule', 'NN')]","['hon_ble', 'cheif', 'minster', 'sir', 'considering', 'head', 'new', 'variant', 'couid', 'nineteen', 'well', 'non', 'availability', 'child', 'vaccine', 'parent', 'request', 'please', 'review', 'school', 'opening', 'schedule']","['hon_ble', 'cheif', 'minster', 'sir', 'consider', 'head', 'new', 'variant', 'couid', 'non', 'availability', 'child', 'vaccine', 'parent', 'request', 'review', 'school', 'opening', 'schedule']","['cheif', 'minster', 'sir', 'head', 'variant', 'non', 'availability', 'child', 'vaccine', 'parent', 'request', 'school', 'opening', 'schedule']"
972,"ounce, prevention, is, worth, pound, cure, ., let, i, i, be, extra, careful, regarding, aids, #, aids, #, couid, #, dentist, #, vaccine, #, doctor, #, ahmedabad, #, chandkheda, #, mothra, #, newcgroad, #, aligned, #, braces, #, taj","[('ounce', 'NN'), ('prevention', 'NN'), ('is', 'VBZ'), ('worth', 'JJ'), ('pound', 'NN'), ('cure', 'NN'), ('let', 'NN'), ('i', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('extra', 'JJ'), ('careful', 'JJ'), ('regarding', 'VBG'), ('aids', 'NNS'), ('aids', 'NNS'), ('couid', 'VBP'), ('dentist', 'JJ'), ('vaccine', 'NN'), ('doctor', 'NN'), ('ahmedabad', 'NN'), ('chandkheda', 'NN'), ('mothra', 'NN'), ('newcgroad', 'NN'), ('aligned', 'VBD'), ('braces', 'NNS'), ('taj', 'NN')]","['ounce', 'prevention', 'worth', 'pound', 'cure', 'let', 'extra', 'careful', 'regarding', 'aid', 'aid', 'couid', 'dentist', 'vaccine', 'doctor', 'ahmedabad_chandkheda', 'mothra_newcgroad', 'aligned', 'brace']","['pound', 'cure', 'let', 'extra', 'careful', 'regard', 'vaccine', 'doctor', 'mothra_newcgroad', 'align', 'brace']","['pound', 'cure', 'vaccine', 'doctor', 'mothra_newcgroad', 'brace']"
973,"I, also, got, the, first, dose, of, couid, -, nineteen, vaccine, covishield, .","[('i', 'NN'), ('also', 'RB'), ('got', 'VBD'), ('the', 'DT'), ('first', 'JJ'), ('dose', 'NN'), ('of', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('covishield', 'NN')]","['also', 'got', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'covishield']","['also', 'get', 'first', 'dose', 'couid', 'vaccine', 'covishield']","['dose', 'vaccine', 'covishield']"
