,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
796,"Got, vaccinated, this, morning, at, Goyal_NursingHome, for, the, first, dose, of, vaccine, ,, whenever, it, is, your, turn, to, get, the, #, vaccine, done, ., Stay, away, from, any, confusion, related, to, #, vaccinated, ., To, eradicate, #, couid, ,, get, a, vaccine, .","[('got', 'RB'), ('vaccinated', 'VBN'), ('this', 'DT'), ('morning', 'NN'), ('at', 'IN'), ('for', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('dose', 'NN'), ('of', 'IN'), ('vaccine', 'NN'), ('whenever', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('your', 'PRP$'), ('turn', 'NN'), ('to', 'TO'), ('get', 'VB'), ('the', 'DT'), ('vaccine', 'NN'), ('done', 'VBN'), ('stay', 'VB'), ('away', 'RB'), ('from', 'IN'), ('any', 'DT'), ('confusion', 'NN'), ('related', 'VBN'), ('to', 'TO'), ('vaccinated', 'VBN'), ('to', 'TO'), ('eradicate', 'VB'), ('couid', 'NN'), ('get', 'VB'), ('a', 'DT'), ('vaccine', 'NN')]","['got', 'vaccinated', 'morning', 'first', 'dose', 'vaccine', 'whenever', 'turn', 'get', 'vaccine', 'done', 'stay', 'away', 'confusion', 'related', 'vaccinated', 'eradicate', 'couid', 'get', 'vaccine']","['get', 'vaccinate', 'morning', 'first', 'dose', 'vaccine', 'turn', 'get', 'vaccine', 'do', 'stay', 'away', 'confusion', 'relate', 'vaccinated', 'eradicate', 'couid', 'get', 'vaccine']","['morning', 'dose', 'vaccine', 'turn', 'vaccine', 'confusion', 'eradicate', 'couid', 'vaccine']"
797,"coronavirus, news, live, updates, :, ratan, tata, gets, first, dose, couid, -, nineteen, vaccine, march, thirteen, #, nifty, #, sipgrab","[('coronavirus', 'JJ'), ('news', 'NN'), ('live', 'JJ'), ('updates', 'NNS'), ('ratan', 'VBP'), ('tata', 'NNS'), ('gets', 'VBZ'), ('first', 'RB'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('march', 'NN'), ('thirteen', 'JJ'), ('nifty', 'JJ'), ('sipgrab', 'NN')]","['coronavirus', 'news', 'live', 'update', 'ratan', 'tata', 'get', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'march', 'thirteen', 'nifty_sipgrab']","['live', 'update', 'get', 'first', 'couid', 'vaccine']",['vaccine']
798,"May, God, help, him","[('may', 'MD'), ('god', 'VB'), ('help', 'NN'), ('him', 'PRP')]","['may_god', 'help']","['may_god', 'help']",['may_god']
799,"#, largestvaccinedrive, #, unite2fightcorona, ,, former, chief, minister, chhattisgarh, ,, took, #, firstdose, #, covidvaccine, at, medical, college, ,, jaipur, ., he, urges, all, eligible, beneficiaries, register, get, vaccinated, their, turn, .","[('largestvaccinedrive', 'JJ'), ('former', 'JJ'), ('chief', 'NN'), ('minister', 'NN'), ('chhattisgarh', 'NN'), ('took', 'VBD'), ('firstdose', 'JJ'), ('covidvaccine', 'NN'), ('at', 'IN'), ('medical', 'JJ'), ('college', 'NN'), ('jaipur', 'NN'), ('he', 'PRP'), ('urges', 'VBZ'), ('all', 'DT'), ('eligible', 'JJ'), ('beneficiaries', 'NNS'), ('register', 'VBP'), ('get', 'VB'), ('vaccinated', 'VBN'), ('their', 'PRP$'), ('turn', 'NN')]","['largestvaccinedrive', 'former', 'chief', 'minister', 'chhattisgarh', 'took', 'firstdose', 'covidvaccine', 'medical_college', 'jaipur', 'urge', 'eligible', 'beneficiary', 'register', 'get', 'vaccinated', 'turn']","['largestvaccinedrive', 'former', 'chief', 'minister', 'chhattisgarh', 'take', 'firstdose', 'covidvaccine', 'jaipur', 'urge', 'eligible', 'beneficiary', 'register', 'get', 'vaccinated', 'turn']","['minister', 'chhattisgarh', 'covidvaccine', 'jaipur', 'beneficiary', 'turn']"
800,"us, -, itfc, ties, up, with, Indian, Biologicals, E, led, ,, targets, one, billion, vaccine, doses, in, two thousand and twenty-two, ,, shows, Joe, Biden, ', i, initiative, on, Quad, #, us, #, indianbaoilogical, #, vain, #, indian, #, covidvaccine, #, indianframenewspaper, #, covidupdates, #, covid_19, #, vaccindoses, #, myrajneta, #, indiannews","[('us', 'PRP'), ('itfc', 'VB'), ('ties', 'NNS'), ('up', 'RP'), ('with', 'IN'), ('indian', 'JJ'), ('biologicals', 'NNS'), ('e', 'VBP'), ('led', 'VBN'), ('targets', 'NNS'), ('one', 'CD'), ('billion', 'CD'), ('vaccine', 'NN'), ('doses', 'NNS'), ('in', 'IN'), ('shows', 'NNS'), ('joe', 'VBP'), ('biden', 'JJ'), ('i', 'NN'), ('initiative', 'VBP'), ('on', 'IN'), ('quad', 'NNS'), ('us', 'PRP'), ('indianbaoilogical', 'JJ'), ('vain', 'NN'), ('indian', 'JJ'), ('covidvaccine', 'NN'), ('indianframenewspaper', 'NN'), ('covidupdates', 'VBZ'), ('vaccindoses', 'NNS'), ('myrajneta', 'CD'), ('indiannews', 'NNS')]","['u', 'itfc', 'tie', 'indian', 'biologicals', 'e', 'led', 'target', 'one', 'billion', 'vaccine', 'dos', 'show', 'joe_biden', 'initiative', 'quad', 'u', 'indianbaoilogical', 'vain', 'indian', 'covidvaccine', 'indianframenewspaper', 'covidupdates', 'vaccindoses', 'myrajneta', 'indiannews']","['tie', 'indian', 'biological', 'e', 'lead', 'target', 'vaccine', 'dose', 'show', 'indianbaoilogical', 'indian', 'covidvaccine', 'indianframenewspaper', 'covidupdate', 'vaccindose', 'myrajneta', 'indiannew']","['biological', 'e', 'target', 'vaccine', 'dose', 'covidvaccine', 'indianframenewspaper', 'vaccindose', 'myrajneta', 'indiannew']"
801,"#, unite2fightcorona, ,, chief, minister, karnataka, ,, joined, #, largestvaccinedrive, by, receiving, #, firstdose, #, covidvaccine, ., he, encourages, all, eligible, beneficiaries, come, forward, get, vaccinated, .","[('chief', 'JJ'), ('minister', 'NN'), ('karnataka', 'NN'), ('joined', 'VBD'), ('largestvaccinedrive', 'JJ'), ('by', 'IN'), ('receiving', 'VBG'), ('firstdose', 'JJ'), ('covidvaccine', 'NN'), ('he', 'PRP'), ('encourages', 'VBZ'), ('all', 'DT'), ('eligible', 'JJ'), ('beneficiaries', 'NNS'), ('come', 'VBP'), ('forward', 'RB'), ('get', 'VB'), ('vaccinated', 'JJ')]","['chief', 'minister', 'karnataka', 'joined', 'largestvaccinedrive', 'receiving', 'firstdose', 'covidvaccine', 'encourages', 'eligible', 'beneficiary', 'come', 'forward', 'get', 'vaccinated']","['chief', 'minister', 'join', 'largestvaccinedrive', 'receiving', 'firstdose', 'covidvaccine', 'encourage', 'eligible', 'beneficiary', 'come', 'forward', 'get', 'vaccinate']","['minister', 'receiving', 'covidvaccine', 'encourage', 'beneficiary']"
802,"ratan, tata, gets, first, shot, couid, -, nineteen, vaccine","[('ratan', 'NN'), ('tata', 'NN'), ('gets', 'VBZ'), ('first', 'RB'), ('shot', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN')]","['ratan', 'tata', 'get', 'first', 'shot', 'couid', 'nineteen', 'vaccine']","['get', 'first', 'vaccine']",['vaccine']
803,"first, dose, covishield, vaccine, inoculated, today, ., hope, together, ,, we, will, defeat, couid, -, nineteen, ., syringe, #, covid19, #, vaccine","[('first', 'RB'), ('dose', 'JJ'), ('covishield', 'NN'), ('vaccine', 'NN'), ('inoculated', 'VBN'), ('today', 'NN'), ('hope', 'VBP'), ('together', 'RB'), ('we', 'PRP'), ('will', 'MD'), ('defeat', 'VB'), ('couid', 'NN'), ('nineteen', 'JJ'), ('syringe', 'NN'), ('vaccine', 'NN')]","['first', 'dose', 'covishield', 'vaccine', 'inoculated', 'today', 'hope', 'together', 'defeat', 'couid', 'nineteen', 'syringe', 'vaccine']","['first', 'dose', 'covishield', 'vaccine', 'inoculate', 'today', 'hope', 'together', 'defeat', 'couid', 'syringe', 'vaccine']","['dose', 'covishield', 'vaccine', 'today', 'syringe', 'vaccine']"
804,"indians, are, proud, #, proud, indian, india, ', i, couid, vaccine, manufacturing, proved, beneficial, worlTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, am, modi, via, name, app","[('indians', 'NNS'), ('are', 'VBP'), ('proud', 'JJ'), ('proud', 'JJ'), ('indian', 'JJ'), ('india', 'NN'), ('i', 'NN'), ('couid', 'VBP'), ('vaccine', 'NN'), ('manufacturing', 'NN'), ('proved', 'VBD'), ('beneficial', 'JJ'), ('am', 'VBP'), ('modi', 'JJ'), ('via', 'IN'), ('name', 'NN'), ('app', 'NN')]","['indian', 'proud', 'proud', 'indian', 'india', 'couid', 'vaccine', 'manufacturing', 'proved', 'beneficial', 'modi', 'via_name', 'app']","['proud', 'proud', 'vaccine', 'manufacturing', 'prove', 'beneficial', 'modi', 'via_name']","['vaccine', 'manufacturing', 'modi']"
805,"sir, ,, please, provide, couid, vaccine, bank, employee, .","[('sir', 'JJ'), ('please', 'NN'), ('provide', 'VB'), ('couid', 'NN'), ('vaccine', 'NN'), ('bank', 'NN'), ('employee', 'NN')]","['sir', 'please', 'provide', 'couid', 'vaccine', 'bank', 'employee']","['sir', 'provide', 'couid', 'bank', 'employee']","['sir', 'bank', 'employee']"
806,"This, is, the, biggest, weapon, for, us, to, stay, away, from, Corona, ., Many, thanks, to, all, Corona, Warriors, ., #, covidvaccine, #, coronavirus","[('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('biggest', 'JJS'), ('weapon', 'NN'), ('for', 'IN'), ('us', 'PRP'), ('to', 'TO'), ('stay', 'VB'), ('away', 'RB'), ('from', 'IN'), ('corona', 'JJ'), ('many', 'JJ'), ('thanks', 'NNS'), ('to', 'TO'), ('all', 'DT'), ('corona', 'JJ'), ('warriors', 'NNS'), ('covidvaccine', 'VBP'), ('coronavirus', 'NN')]","['biggest', 'weapon', 'u', 'stay', 'away', 'corona', 'many', 'thanks', 'corona', 'warrior', 'covidvaccine', 'coronavirus']","['big', 'weapon', 'stay', 'away', 'corona', 'many', 'thank', 'corona', 'warrior', 'covidvaccine', 'coronavirus']","['weapon', 'corona', 'thank', 'corona', 'warrior', 'coronavirus']"
807,"glad, remain, present, #, covishield, camp, at, jaipur, today, ., took, first, dose, couid, -, nineteen, vaccine, today, &, amp, ;, i, am, feeling, absolutely, normal, ., i, am, proud, our, scientists, doctors, developing, #, covid19, vaccine, short, span, time, ., i, request, everyone, take, vaccine, .","[('glad', 'NN'), ('remain', 'VBP'), ('present', 'JJ'), ('covishield', 'NN'), ('camp', 'NN'), ('at', 'IN'), ('jaipur', 'NN'), ('today', 'NN'), ('took', 'VBD'), ('first', 'RB'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('today', 'NN'), ('amp', 'VBP'), ('i', 'NN'), ('am', 'VBP'), ('feeling', 'VBG'), ('absolutely', 'RB'), ('normal', 'JJ'), ('i', 'NN'), ('am', 'VBP'), ('proud', 'JJ'), ('our', 'PRP$'), ('scientists', 'NNS'), ('doctors', 'NNS'), ('developing', 'VBG'), ('vaccine', 'JJ'), ('short', 'JJ'), ('span', 'NN'), ('time', 'NN'), ('i', 'JJ'), ('request', 'VBP'), ('everyone', 'NN'), ('take', 'NN'), ('vaccine', 'NN')]","['glad', 'remain', 'present', 'covishield', 'camp', 'jaipur', 'today', 'took', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'today', 'amp', 'feeling', 'absolutely', 'normal', 'proud', 'scientist', 'doctor', 'developing', 'vaccine', 'short', 'span', 'time', 'request', 'everyone', 'take', 'vaccine']","['glad', 'remain', 'present', 'covishield', 'camp', 'jaipur', 'today', 'take', 'first', 'couid', 'vaccine', 'today', 'amp', 'feel', 'absolutely', 'normal', 'proud', 'scientist', 'doctor', 'develop', 'vaccine', 'short', 'span', 'time', 'request', 'take', 'vaccine']","['covishield', 'camp', 'jaipur', 'today', 'vaccine', 'today', 'scientist', 'doctor', 'vaccine', 'span', 'time', 'vaccine']"
808,"got, my, parents, vaccinated, today, at, your, whitfield, hospital, ., service, ,, care, organization, that, we, experienced, is, commendable, ., your, team, can, be, proud, this, invaluable, service, society, ., thank, you, ., #, healthcare, #, covid19vaccination, #, covidvaccine, #, arogyasetu","[('got', 'VBD'), ('my', 'PRP$'), ('parents', 'NNS'), ('vaccinated', 'VBN'), ('today', 'NN'), ('at', 'IN'), ('your', 'PRP$'), ('whitfield', 'JJ'), ('hospital', 'NN'), ('service', 'NN'), ('care', 'NN'), ('organization', 'NN'), ('that', 'IN'), ('we', 'PRP'), ('experienced', 'VBD'), ('is', 'VBZ'), ('commendable', 'JJ'), ('your', 'PRP$'), ('team', 'NN'), ('can', 'MD'), ('be', 'VB'), ('proud', 'JJ'), ('this', 'DT'), ('invaluable', 'JJ'), ('service', 'NN'), ('society', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('healthcare', 'VBP'), ('covidvaccine', 'JJ'), ('arogyasetu', 'NN')]","['got', 'parent', 'vaccinated', 'today', 'whitfield', 'hospital', 'service', 'care', 'organization', 'experienced', 'commendable', 'team', 'proud', 'invaluable', 'service', 'society', 'thank', 'healthcare', 'covidvaccine', 'arogyasetu']","['get', 'parent', 'vaccinate', 'today', 'hospital', 'service', 'care', 'organization', 'experience', 'commendable', 'team', 'proud', 'invaluable', 'service', 'society', 'thank', 'healthcare', 'covidvaccine']","['parent', 'today', 'hospital', 'service', 'care', 'organization', 'team', 'service', 'society', 'healthcare']"
809,"#, chennai, ,, four, districts, account, sixty-seven, %, fresh, cases, -, hindu, #, covidvaccine, #, couid, #, covidー19, #, covidinindia","[('chennai', 'RB'), ('four', 'CD'), ('districts', 'NNS'), ('account', 'VBP'), ('fresh', 'JJ'), ('cases', 'NNS'), ('hindu', 'VBP'), ('covidvaccine', 'JJ'), ('couid', 'NN'), ('covidinindia', 'NN')]","['chennai', 'four', 'district', 'account', 'fresh', 'case', 'hindu', 'covidvaccine', 'couid', 'covidinindia']","['district', 'account', 'fresh', 'case', 'hindu', 'covidvaccine', 'couid', 'covidinindia']","['district', 'case', 'hindu', 'covidinindia']"
810,"Hello, Honorable, India, ., Self, -, reliant, India, ', i, pride, made, by, self, -, confidence, of, world, -, best, India, ., india, ', i, couid, vaccine, manufacturing, proved, beneficial, worlTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, am, modi, via, name, app","[('hello', 'NN'), ('honorable', 'JJ'), ('india', 'NN'), ('self', 'NN'), ('reliant', 'JJ'), ('india', 'NN'), ('i', 'NN'), ('pride', 'NN'), ('made', 'VBN'), ('by', 'IN'), ('self', 'JJ'), ('confidence', 'NN'), ('of', 'IN'), ('world', 'NN'), ('best', 'JJS'), ('india', 'NN'), ('india', 'NN'), ('i', 'NN'), ('couid', 'VBP'), ('vaccine', 'NN'), ('manufacturing', 'NN'), ('proved', 'VBD'), ('beneficial', 'JJ'), ('am', 'VBP'), ('modi', 'JJ'), ('via', 'IN'), ('name', 'NN'), ('app', 'NN')]","['hello_honorable', 'india', 'self', 'reliant', 'india', 'pride', 'made', 'self', 'confidence', 'world', 'best', 'india', 'india', 'couid', 'vaccine', 'manufacturing', 'proved', 'beneficial', 'modi', 'via_name', 'app']","['hello_honorable', 'self', 'reliant', 'pride', 'make', 'self', 'confidence', 'world', 'good', 'vaccine', 'manufacturing', 'prove', 'beneficial', 'modi', 'via_name']","['self', 'pride', 'self', 'confidence', 'world', 'vaccine', 'manufacturing', 'modi']"
811,"Indore, Breaking, -, The, former, Indore, Municipal, Corporation, got, the, corona, vaccine, after, reaching, Unique, Hospital, ., #, toh, #, inn, #, news, #, johaisohai, #, boltamohalla, #, covidvaccine, #, covid19, #, couid, |","[('indore', 'RB'), ('breaking', 'VBG'), ('the', 'DT'), ('former', 'JJ'), ('indore', 'NN'), ('municipal', 'JJ'), ('corporation', 'NN'), ('got', 'VBD'), ('the', 'DT'), ('corona', 'NN'), ('vaccine', 'NN'), ('after', 'IN'), ('reaching', 'VBG'), ('unique', 'JJ'), ('hospital', 'NN'), ('toh', 'NN'), ('inn', 'JJ'), ('news', 'NN'), ('johaisohai', 'NN'), ('boltamohalla', 'NN'), ('covidvaccine', 'NN'), ('couid', 'NN')]","['indore', 'breaking', 'former', 'indore', 'municipal', 'corporation', 'got', 'corona', 'vaccine', 'reaching', 'unique', 'hospital', 'toh', 'inn', 'news', 'johaisohai', 'boltamohalla', 'covidvaccine', 'couid']","['indore', 'break', 'former', 'municipal', 'corporation', 'get', 'vaccine', 'reach', 'unique', 'hospital', 'toh', 'inn', 'news', 'boltamohalla', 'covidvaccine']","['corporation', 'vaccine', 'hospital', 'toh', 'news', 'boltamohalla', 'covidvaccine']"
812,"we, will, travel, again, ,, gather, again, ,, be, together, again, ., #, vaccine, #, equity, #, coax, #, covidvaccine","[('we', 'PRP'), ('will', 'MD'), ('travel', 'VB'), ('again', 'RB'), ('gather', 'RB'), ('again', 'RB'), ('be', 'VB'), ('together', 'RB'), ('again', 'RB'), ('vaccine', 'JJ'), ('equity', 'NN'), ('coax', 'NN'), ('covidvaccine', 'NN')]","['travel', 'gather', 'together', 'vaccine', 'equity', 'covidvaccine']","['travel', 'gather', 'vaccine', 'equity', 'covidvaccine']","['travel', 'equity', 'covidvaccine']"
813,"hail, decision, quad, leaders, cooperate, providing, billion, doses, couid, -, nineteen, vaccines, ., protect, world, with, grim, couid, crisis, ., only, few, countries, produce, vaccines, i, india, being, one, biggest, producers, .","[('hail', 'NN'), ('decision', 'NN'), ('quad', 'NN'), ('leaders', 'NNS'), ('cooperate', 'VBP'), ('providing', 'VBG'), ('billion', 'CD'), ('doses', 'NNS'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('protect', 'VBP'), ('world', 'NN'), ('with', 'IN'), ('grim', 'JJ'), ('couid', 'NN'), ('crisis', 'NN'), ('only', 'RB'), ('few', 'JJ'), ('countries', 'NNS'), ('produce', 'VBP'), ('vaccines', 'NNS'), ('i', 'RB'), ('india', 'VBP'), ('being', 'VBG'), ('one', 'CD'), ('biggest', 'JJS'), ('producers', 'NNS')]","['hail', 'decision', 'quad', 'leader', 'cooperate', 'providing', 'billion', 'dos', 'couid', 'nineteen', 'vaccine', 'protect', 'world', 'grim', 'couid', 'crisis', 'country', 'produce', 'vaccine', 'india', 'one', 'biggest', 'producer']","['hail', 'decision', 'quad', 'leader', 'cooperate', 'provide', 'dose', 'couid', 'vaccine', 'protect', 'world', 'grim', 'couid', 'crisis', 'country', 'produce', 'vaccine', 'big', 'producer']","['hail', 'decision', 'quad', 'leader', 'dose', 'vaccine', 'world', 'crisis', 'country', 'vaccine', 'producer']"
814,"quaTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, great, see, leaders, india, ,, us, ,, australia, japan, to, yesterday, ., first, summit, ., hail, cooperation, health, sector, ., protecting, world, couid, -, nineteen, ,, vaccine, ,, instead, lockdowns, movement, restrictions, .","[('great', 'JJ'), ('see', 'NN'), ('leaders', 'NNS'), ('india', 'VBP'), ('us', 'PRP'), ('australia', 'RB'), ('japan', 'NN'), ('to', 'TO'), ('yesterday', 'NN'), ('first', 'JJ'), ('summit', 'NN'), ('hail', 'JJ'), ('cooperation', 'NN'), ('health', 'NN'), ('sector', 'NN'), ('protecting', 'VBG'), ('world', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('instead', 'RB'), ('lockdowns', 'JJ'), ('movement', 'NN'), ('restrictions', 'NNS')]","['great', 'see', 'leader', 'india', 'u', 'australia', 'japan', 'yesterday', 'first', 'summit', 'hail', 'cooperation', 'health', 'sector', 'protecting', 'world', 'couid', 'nineteen', 'vaccine', 'instead', 'lockdown', 'movement', 'restriction']","['great', 'see', 'leader', 'yesterday', 'first', 'summit', 'hail', 'cooperation', 'health', 'sector', 'protect', 'world', 'vaccine', 'instead', 'lockdown', 'movement', 'restriction']","['see', 'leader', 'yesterday', 'summit', 'hail', 'cooperation', 'health', 'sector', 'world', 'vaccine', 'movement', 'restriction']"
815,"modern, art, ., #, covidvaccine, #, sarscov2, #, vaccinated, #, moralist","[('modern', 'JJ'), ('art', 'NN'), ('covidvaccine', 'NN'), ('vaccinated', 'VBN'), ('moralist', 'NN')]","['modern', 'art', 'covidvaccine', 'vaccinated', 'moralist']","['modern', 'art', 'covidvaccine', 'vaccinated', 'moralist']","['art', 'covidvaccine', 'moralist']"
816,"beach, training, drill, #, vaccinepassports, #, vaccine, #, fitness, #, health, #, championsleague, #, healthcare, #, couid, #, uel, #, mes, #, endthelockdown, #, myanmarmilitarycoup, #, stimuluschecksnow, #, forbiden, #, commissionsopen","[('beach', 'NN'), ('training', 'NN'), ('drill', 'NN'), ('vaccinepassports', 'VBZ'), ('vaccine', 'NN'), ('fitness', 'NN'), ('health', 'NN'), ('championsleague', 'NN'), ('healthcare', 'NN'), ('couid', 'NN'), ('uel', 'JJ'), ('mes', 'NNS'), ('endthelockdown', 'JJ'), ('myanmarmilitarycoup', 'NN'), ('stimuluschecksnow', 'VBD'), ('forbiden', 'JJ'), ('commissionsopen', 'NN')]","['beach', 'training', 'drill', 'vaccinepassports', 'vaccine', 'fitness', 'health', 'championsleague', 'healthcare', 'couid', 'uel', 'me', 'endthelockdown', 'myanmarmilitarycoup', 'stimuluschecksnow', 'forbiden', 'commissionsopen']","['beach', 'training', 'drill', 'vaccinepassport', 'vaccine', 'fitness', 'health', 'championsleague', 'me', 'endthelockdown', 'stimuluschecksnow', 'commissionsopen']","['beach', 'training', 'drill', 'vaccinepassport', 'vaccine', 'fitness', 'health', 'championsleague', 'me', 'endthelockdown', 'stimuluschecksnow', 'commissionsopen']"
817,"dear, sir, ,, this, is, condition, samudayik, swath, kendra, govt, kolar, choral, where, there, are, more, chances, getting, couid, get, couid, vaccine, ., kindly, do, needful, avoid, more, couid, ., folded_hands, no, social, distancing, no, arrangements, .","[('dear', 'JJ'), ('sir', 'NN'), ('this', 'DT'), ('is', 'VBZ'), ('condition', 'JJ'), ('samudayik', 'JJ'), ('swath', 'NN'), ('kendra', 'NN'), ('govt', 'NN'), ('kolar', 'JJ'), ('choral', 'NN'), ('where', 'WRB'), ('there', 'EX'), ('are', 'VBP'), ('more', 'JJR'), ('chances', 'NNS'), ('getting', 'VBG'), ('couid', 'NN'), ('get', 'VB'), ('couid', 'JJ'), ('vaccine', 'NN'), ('kindly', 'RB'), ('do', 'VBP'), ('needful', 'JJ'), ('avoid', 'VB'), ('more', 'JJR'), ('couid', 'JJ'), ('no', 'DT'), ('social', 'JJ'), ('distancing', 'NN'), ('no', 'DT'), ('arrangements', 'NNS')]","['dear', 'sir', 'condition', 'samudayik', 'swath', 'kendra', 'govt', 'kolar', 'choral', 'chance', 'getting', 'couid', 'get', 'couid', 'vaccine', 'kindly', 'needful', 'avoid', 'couid', 'social_distancing', 'arrangement']","['dear', 'choral', 'chance', 'get', 'couid', 'get', 'couid', 'vaccine', 'kindly', 'needful', 'avoid', 'couid', 'social_distancing', 'arrangement']","['chance', 'vaccine', 'avoid', 'social_distancing', 'arrangement']"
818,"mother, took, couid, vaccine, today, @, national, heart, institute","[('mother', 'NN'), ('took', 'VBD'), ('couid', 'NN'), ('vaccine', 'NN'), ('today', 'NN'), ('national', 'JJ'), ('heart', 'NN'), ('institute', 'NN')]","['mother', 'took', 'couid', 'vaccine', 'today', 'national', 'heart', 'institute']","['mother', 'take', 'couid', 'vaccine', 'today']","['mother', 'vaccine', 'today']"
819,"what, irony, ,, city, which, produces, couid, -, nineteen, vaccine, has, highest, no, ., patients, admitted, country, ., does, people, lack, common, sense, or, does, administration, needs, professionalism, lot, efforts, are, required, aware, people, .","[('what', 'WP'), ('irony', 'NN'), ('city', 'NN'), ('which', 'WDT'), ('produces', 'VBZ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('has', 'VBZ'), ('highest', 'JJS'), ('no', 'DT'), ('patients', 'NNS'), ('admitted', 'VBD'), ('country', 'NN'), ('does', 'VBZ'), ('people', 'NNS'), ('lack', 'VB'), ('common', 'JJ'), ('sense', 'NN'), ('or', 'CC'), ('does', 'VBZ'), ('administration', 'NN'), ('needs', 'VBZ'), ('professionalism', 'NN'), ('lot', 'NN'), ('efforts', 'NNS'), ('are', 'VBP'), ('required', 'VBN'), ('aware', 'JJ'), ('people', 'NNS')]","['irony', 'city', 'produce', 'couid', 'nineteen', 'vaccine', 'highest', 'patient', 'admitted', 'country', 'people', 'lack', 'common', 'sense', 'administration', 'need', 'professionalism', 'lot', 'effort', 'required', 'aware', 'people']","['produce', 'couid', 'vaccine', 'high', 'patient', 'admit', 'country', 'people', 'lack', 'common', 'sense', 'administration', 'need', 'professionalism', 'lot', 'effort', 'require', 'aware', 'people']","['vaccine', 'patient', 'country', 'people', 'sense', 'administration', 'professionalism', 'lot', 'effort', 'people']"
820,"bhagavad, gita, inspires, india, help, humanity, with, couid, -, nineteen, vaccines, :, am, via, name, app","[('bhagavad', 'NN'), ('gita', 'NN'), ('inspires', 'VBZ'), ('india', 'JJ'), ('help', 'NN'), ('humanity', 'NN'), ('with', 'IN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('am', 'VBP'), ('via', 'IN'), ('name', 'NN'), ('app', 'NN')]","['bhagavad', 'gita', 'inspires', 'india', 'help', 'humanity', 'couid', 'nineteen', 'vaccine', 'via_name', 'app']","['inspire', 'help', 'humanity', 'couid', 'vaccine', 'via_name']","['humanity', 'vaccine']"
821,"got, est, dose, couid, -, nineteen, vaccine","[('got', 'VBD'), ('est', 'JJS'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN')]","['got', 'est', 'dose', 'couid', 'nineteen', 'vaccine']","['get', 'est', 'dose', 'vaccine']","['est', 'dose', 'vaccine']"
822,"Bharat, maa, ka, jai, jai, anthem, is, echoing, on, world, stage, billboards, toronto, thanking, am, ji, providing, couid, -, nineteen, vaccines, canada","[('bharat', 'NN'), ('maa', 'NN'), ('ka', 'NN'), ('jai', 'NN'), ('jai', 'NN'), ('anthem', 'NN'), ('is', 'VBZ'), ('echoing', 'VBG'), ('on', 'IN'), ('world', 'NN'), ('stage', 'NN'), ('billboards', 'NNS'), ('toronto', 'IN'), ('thanking', 'VBG'), ('am', 'VBP'), ('ji', 'JJ'), ('providing', 'VBG'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('canada', 'NN')]","['bharat', 'maa', 'ka', 'jai', 'jai', 'anthem', 'echoing', 'world', 'stage', 'billboard', 'toronto', 'thanking', 'providing', 'couid', 'nineteen', 'vaccine', 'canada']","['echo', 'world', 'stage', 'billboard', 'thank', 'provide', 'couid', 'vaccine']","['world', 'stage', 'billboard', 'vaccine']"
