,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
770,"remember, after, taking, both, shots, vaccine, ,, you, can, still, be, dead, ., yes, ,, it, is, right, ,, but, it, does, not, mean, vaccine, does, not, work, ,, course, it, works, ., it, boost, ur, immune, system, ., follow, couid, protocols, strictly, ., get, normal, life, ,, wait, heard, immunity, .","[('remember', 'NN'), ('after', 'IN'), ('taking', 'VBG'), ('both', 'DT'), ('shots', 'NNS'), ('vaccine', 'VBP'), ('you', 'PRP'), ('can', 'MD'), ('still', 'RB'), ('be', 'VB'), ('dead', 'JJ'), ('yes', 'NNS'), ('it', 'PRP'), ('is', 'VBZ'), ('right', 'JJ'), ('but', 'CC'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('mean', 'VB'), ('vaccine', 'NN'), ('does', 'VBZ'), ('not', 'RB'), ('work', 'VB'), ('course', 'NN'), ('it', 'PRP'), ('works', 'VBZ'), ('it', 'PRP'), ('boost', 'VB'), ('ur', 'JJ'), ('immune', 'JJ'), ('system', 'NN'), ('follow', 'JJ'), ('couid', 'NN'), ('protocols', 'NNS'), ('strictly', 'RB'), ('get', 'VBP'), ('normal', 'JJ'), ('life', 'NN'), ('wait', 'VBP'), ('heard', 'VBN'), ('immunity', 'NN')]","['remember', 'taking', 'shot', 'vaccine', 'still', 'dead', 'yes', 'right', 'not', 'mean', 'vaccine', 'not', 'work', 'course', 'work', 'boost', 'ur', 'immune', 'system', 'follow', 'couid', 'protocol', 'strictly', 'get', 'normal', 'life', 'wait', 'heard', 'immunity']","['remember', 'take', 'shot', 'vaccine', 'still', 'dead', 'right', 'mean', 'vaccine', 'work', 'course', 'work', 'boost', 'immune', 'system', 'follow', 'couid', 'protocol', 'strictly', 'get', 'normal', 'life', 'wait', 'hear', 'immunity']","['shot', 'vaccine', 'vaccine', 'course', 'system', 'protocol', 'life', 'immunity']"
771,"seven, /, five, /, two thousand and twenty-one, couid, nineteen, vaccine, today, est, dose, complete","[('seven', 'CD'), ('five', 'CD'), ('couid', 'NNS'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('today', 'NN'), ('est', 'VBP'), ('dose', 'NN'), ('complete', 'JJ')]","['seven', 'five', 'couid', 'nineteen', 'vaccine', 'today', 'est', 'dose', 'complete']","['couid', 'vaccine', 'today', 'est', 'dose', 'complete']","['couid', 'vaccine', 'today', 'est', 'dose', 'complete']"
772,"wow, ..., that, is, couid, -, nineteen, and, the, couid, -, nineteen, vaccine, ..., who, needs, further, investigation, ..., rolling_on_the_floor_laughing, do, not, ask, ..., as, well, as, the, race, to, research, vaccines, or, the, couid, -, nineteen, epidemic, to, mutate, enough, type, ..., all, in, China, ', i, hands, ..., face_with_tears_of_joy, whether, or, not, China, attacked, chemical, weapons","[('wow', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('couid', 'JJ'), ('nineteen', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('who', 'WP'), ('needs', 'VBZ'), ('further', 'JJ'), ('investigation', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('ask', 'VB'), ('as', 'RB'), ('well', 'RB'), ('as', 'IN'), ('the', 'DT'), ('race', 'NN'), ('to', 'TO'), ('research', 'NN'), ('vaccines', 'NNS'), ('or', 'CC'), ('the', 'DT'), ('couid', 'NN'), ('nineteen', 'JJ'), ('epidemic', 'JJ'), ('to', 'TO'), ('mutate', 'VB'), ('enough', 'JJ'), ('type', 'NN'), ('all', 'DT'), ('in', 'IN'), ('china', 'NN'), ('i', 'NN'), ('hands', 'VBZ'), ('whether', 'IN'), ('or', 'CC'), ('not', 'RB'), ('china', 'VB'), ('attacked', 'JJ'), ('chemical', 'NN'), ('weapons', 'NNS')]","['wow', 'couid', 'nineteen', 'couid', 'nineteen', 'vaccine', 'need', 'investigation', 'not', 'ask', 'well', 'race', 'research', 'vaccine', 'couid', 'nineteen', 'epidemic', 'mutate', 'enough', 'type', 'china', 'hand', 'whether', 'not', 'china', 'attacked', 'chemical', 'weapon']","['couid', 'vaccine', 'need', 'investigation', 'ask', 'well', 'race', 'research', 'vaccine', 'couid', 'epidemic', 'mutate', 'enough', 'type', 'hand', 'attack', 'chemical', 'weapon']","['vaccine', 'investigation', 'race', 'research', 'vaccine', 'epidemic', 'type', 'weapon']"
773,"est, dose, syringe, vaccine, done, ., no, side, effects, apart, some, soar, shoulder, i, ., ., #, covidvaccine, #, covidshield, people, plus, get, vaccine, ., it, is, must, done, task, ., do, not, take, it, easy, .","[('est', 'JJS'), ('dose', 'JJ'), ('syringe', 'NN'), ('vaccine', 'NN'), ('done', 'VBN'), ('no', 'DT'), ('side', 'NN'), ('effects', 'NNS'), ('apart', 'RB'), ('some', 'DT'), ('soar', 'JJ'), ('shoulder', 'NN'), ('i', 'NN'), ('covidvaccine', 'VBP'), ('covidshield', 'NN'), ('people', 'NNS'), ('plus', 'CC'), ('get', 'VB'), ('vaccine', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('must', 'MD'), ('done', 'VBN'), ('task', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('take', 'VB'), ('it', 'PRP'), ('easy', 'JJ')]","['est', 'dose', 'syringe', 'vaccine', 'done', 'side_effect', 'apart', 'soar', 'shoulder', 'covidvaccine', 'covidshield', 'people', 'plus', 'get', 'vaccine', 'must', 'done', 'task', 'not', 'take', 'easy']","['est', 'dose', 'syringe', 'vaccine', 'do', 'side_effect', 'soar', 'shoulder', 'covidvaccine', 'covidshield', 'people', 'get', 'vaccine', 'do', 'task', 'take', 'easy']","['est', 'dose', 'syringe', 'vaccine', 'side_effect', 'soar', 'shoulder', 'covidvaccine', 'covidshield', 'people', 'vaccine', 'task']"
774,"sir, else, tell, me, when, u, star, couid, -, nineteen, vaccine, eighteen, +, adult","[('sir', 'NN'), ('else', 'RB'), ('tell', 'VB'), ('me', 'PRP'), ('when', 'WRB'), ('u', 'JJ'), ('star', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('eighteen', 'NN'), ('adult', 'NN')]","['sir', 'else', 'tell', 'u', 'star', 'couid', 'nineteen', 'vaccine', 'eighteen', 'adult']","['else', 'tell', 'vaccine', 'adult']","['vaccine', 'adult']"
775,"let, us, bring, smile, with, help, couid, -, nineteen, vaccine, .","[('let', 'VB'), ('us', 'PRP'), ('bring', 'VB'), ('smile', 'NN'), ('with', 'IN'), ('help', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN')]","['let', 'u', 'bring', 'smile', 'help', 'couid', 'nineteen', 'vaccine']","['let', 'bring', 'smile', 'help', 'couid', 'vaccine']","['smile', 'help', 'vaccine']"
776,"who, approves, china, ', i, sinopharm, couid, vaccine, emergency, use, -, not","[('who', 'WP'), ('approves', 'VBZ'), ('china', 'VBP'), ('i', 'JJ'), ('sinopharm', 'NN'), ('couid', 'NN'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN'), ('not', 'RB')]","['approves', 'china_sinopharm', 'couid', 'vaccine', 'emergency_use', 'not']","['approve', 'vaccine', 'emergency_use']",['vaccine']
777,"who, approved, first, spread, couid, virus, as, alleged, globally, ,, then, sell, couid, vaccine, ,, well, planned, tactics, chinese, business, make, money, out, one, ', i, helplessness, ., no, humanity, ., spread, virus, sale, medicine, both, simultaneously, .","[('who', 'WP'), ('approved', 'VBD'), ('first', 'RB'), ('spread', 'JJ'), ('couid', 'NN'), ('virus', 'NN'), ('as', 'IN'), ('alleged', 'VBN'), ('globally', 'RB'), ('then', 'RB'), ('sell', 'VB'), ('couid', 'NN'), ('vaccine', 'NN'), ('well', 'RB'), ('planned', 'JJ'), ('tactics', 'NNS'), ('chinese', 'JJ'), ('business', 'NN'), ('make', 'VB'), ('money', 'NN'), ('out', 'IN'), ('one', 'CD'), ('i', 'NN'), ('helplessness', 'NN'), ('no', 'DT'), ('humanity', 'NN'), ('spread', 'NN'), ('virus', 'NN'), ('sale', 'NN'), ('medicine', 'NN'), ('both', 'DT'), ('simultaneously', 'RB')]","['approved', 'first', 'spread', 'couid', 'virus', 'alleged', 'globally', 'sell', 'couid', 'vaccine', 'well', 'planned', 'tactic', 'chinese', 'business', 'make', 'money', 'one', 'helplessness', 'humanity', 'spread', 'virus', 'sale', 'medicine', 'simultaneously']","['approve', 'first', 'spread', 'couid', 'virus', 'allege', 'globally', 'sell', 'couid', 'vaccine', 'well', 'plan', 'tactic', 'chinese', 'business', 'make', 'money', 'helplessness', 'humanity', 'spread', 'virus', 'sale', 'medicine', 'simultaneously']","['virus', 'vaccine', 'tactic', 'business', 'money', 'humanity', 'virus', 'sale', 'medicine']"
778,"who, chief, urges, world, follow, u, ., i, ., lead, support, waiving, couid, vaccine, patent, protections, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('who', 'WP'), ('chief', 'NN'), ('urges', 'VBZ'), ('world', 'NN'), ('follow', 'NN'), ('u', 'NN'), ('i', 'NN'), ('lead', 'VBP'), ('support', 'NN'), ('waiving', 'VBG'), ('couid', 'JJ'), ('vaccine', 'NN'), ('patent', 'NN'), ('protections', 'NNS'), ('nifty', 'VBP'), ('sipgrab', 'JJ'), ('unitingpeoplewiththepossibilities', 'NNS')]","['chief', 'urge', 'world', 'follow', 'u', 'lead', 'support', 'waiving', 'couid', 'vaccine', 'patent_protections', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['chief', 'urge', 'world', 'follow', 'u', 'lead', 'support', 'waive', 'couid', 'vaccine', 'patent_protection', 'nifty_sipgrab', 'unitingpeoplewiththepossibilitie']","['chief', 'world', 'u', 'lead', 'support', 'vaccine', 'patent_protection', 'unitingpeoplewiththepossibilitie']"
779,"sir, i, booked, slot, up, five, am, couid, vaccine, eighteen, +, mumbai, andhere, confirm, i, called, up, hospital, i, got, reply, saying, "", map, sudah, nine, be, pooch, jam, varna, five hundred, shots, hai, wo, two, gente, i, him, ho, judge, "", the, wats, use, booking, time, slot, ply, help","[('sir', 'NN'), ('i', 'NN'), ('booked', 'VBD'), ('slot', 'NN'), ('up', 'RP'), ('five', 'CD'), ('am', 'VBP'), ('couid', 'NN'), ('vaccine', 'NN'), ('eighteen', 'JJ'), ('mumbai', 'NN'), ('andhere', 'RB'), ('confirm', 'VBP'), ('i', 'NN'), ('called', 'VBN'), ('up', 'RP'), ('hospital', 'NN'), ('i', 'NN'), ('got', 'VBD'), ('reply', 'RB'), ('saying', 'VBG'), ('map', 'NN'), ('sudah', 'FW'), ('nine', 'CD'), ('be', 'VB'), ('pooch', 'VBN'), ('jam', 'JJ'), ('varna', 'FW'), ('shots', 'NNS'), ('hai', 'VBP'), ('wo', 'MD'), ('two', 'CD'), ('gente', 'NN'), ('i', 'VBD'), ('him', 'PRP'), ('ho', 'VB'), ('judge', 'NN'), ('the', 'DT'), ('wats', 'NNS'), ('use', 'VBP'), ('booking', 'JJ'), ('time', 'NN'), ('slot', 'NN'), ('ply', 'NN'), ('help', 'NN')]","['sir', 'booked', 'slot', 'five', 'couid', 'vaccine', 'eighteen', 'mumbai', 'andhere', 'confirm', 'called', 'hospital', 'got', 'reply', 'saying', 'map', 'sudah', 'nine', 'pooch', 'jam', 'varna', 'shot', 'hai', 'wo', 'two', 'gente', 'ho', 'judge', 'wats', 'use', 'booking', 'time', 'slot', 'ply', 'help']","['sir', 'book', 'slot', 'couid', 'vaccine', 'mumbai', 'andhere', 'confirm', 'call', 'hospital', 'get', 'reply', 'say', 'map', 'judge', 'wat', 'use', 'book', 'time', 'slot', 'ply', 'help']","['sir', 'slot', 'vaccine', 'mumbai', 'hospital', 'reply', 'judge', 'wat', 'time', 'slot', 'ply', 'help']"
780,"media, never, get, tired, talking, about, common, people, how, much, they, are, going, through, hardships, due, couid, ., never, miss, chance, take, pot, shot, at, modi, blame, everything, him, ., now, they, are, first, jump, onto, free, vaccine, bandwagon, vaccines, provided, by, modi, .","[('media', 'NNS'), ('never', 'RB'), ('get', 'VBP'), ('tired', 'JJ'), ('talking', 'VBG'), ('about', 'IN'), ('common', 'JJ'), ('people', 'NNS'), ('how', 'WRB'), ('much', 'JJ'), ('they', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('through', 'IN'), ('hardships', 'NNS'), ('due', 'JJ'), ('couid', 'VBP'), ('never', 'RB'), ('miss', 'JJ'), ('chance', 'NN'), ('take', 'VB'), ('pot', 'NN'), ('shot', 'NN'), ('at', 'IN'), ('modi', 'JJ'), ('blame', 'NN'), ('everything', 'NN'), ('him', 'PRP'), ('now', 'RB'), ('they', 'PRP'), ('are', 'VBP'), ('first', 'JJ'), ('jump', 'NN'), ('onto', 'IN'), ('free', 'JJ'), ('vaccine', 'NN'), ('bandwagon', 'NN'), ('vaccines', 'NNS'), ('provided', 'VBN'), ('by', 'IN'), ('modi', 'NN')]","['medium', 'never', 'get', 'tired', 'talking', 'common', 'people', 'much', 'going', 'hardship', 'due', 'couid', 'never', 'miss', 'chance', 'take', 'pot', 'shot', 'modi', 'blame', 'everything', 'first', 'jump', 'onto', 'free', 'vaccine', 'bandwagon', 'vaccine', 'provided', 'modi']","['medium', 'never', 'get', 'tired', 'talk', 'common', 'people', 'much', 'go', 'hardship', 'due', 'never', 'miss', 'chance', 'take', 'pot', 'shoot', 'modi', 'blame', 'first', 'jump', 'free', 'vaccine', 'bandwagon', 'vaccine', 'provide']","['medium', 'people', 'hardship', 'chance', 'take', 'pot', 'modi', 'vaccine', 'bandwagon', 'vaccine']"
781,"weekend, is, schedule, couid, -, nineteen, vaccine, jab, raising_hands","[('weekend', 'NN'), ('is', 'VBZ'), ('schedule', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('jab', 'NN')]","['weekend', 'schedule', 'couid', 'nineteen', 'vaccine', 'jab']","['weekend', 'schedule', 'couid', 'vaccine', 'jab']","['weekend', 'schedule', 'vaccine']"
782,"never, all, that, he, could, not, sell, bengal, will, be, packed, up, sell, like, visas, bet, bachar, good, governance, free, couid, vaccine, cow, belt, will, easily, except, all, these, jumps, once, again","[('never', 'RB'), ('all', 'DT'), ('that', 'IN'), ('he', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('sell', 'VB'), ('bengal', 'NN'), ('will', 'MD'), ('be', 'VB'), ('packed', 'VBN'), ('up', 'RP'), ('sell', 'NN'), ('like', 'IN'), ('visas', 'NNS'), ('bet', 'RB'), ('bachar', 'RB'), ('good', 'JJ'), ('governance', 'NN'), ('free', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('cow', 'NN'), ('belt', 'NN'), ('will', 'MD'), ('easily', 'RB'), ('except', 'VB'), ('all', 'PDT'), ('these', 'DT'), ('jumps', 'NNS'), ('once', 'RB'), ('again', 'RB')]","['never', 'could', 'not', 'sell', 'bengal', 'packed', 'sell', 'like', 'visa', 'bet', 'bachar', 'good', 'governance', 'free', 'couid', 'vaccine', 'cow', 'belt', 'easily', 'except', 'jump']","['never', 'sell', 'bengal', 'pack', 'sell', 'visa', 'bet', 'good', 'governance', 'free', 'couid', 'vaccine', 'cow', 'belt', 'easily', 'jump']","['sell', 'visa', 'governance', 'vaccine', 'cow', 'belt']"
783,"who, authorizes, china, ', i, sinopharm, couid, -, nineteen, vaccine, emergency, use","[('who', 'WP'), ('authorizes', 'VBZ'), ('china', 'NN'), ('i', 'JJ'), ('sinopharm', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN')]","['authorizes', 'china_sinopharm', 'couid', 'nineteen', 'vaccine', 'emergency_use']","['authorize', 'couid', 'vaccine', 'emergency_use']","['authorize', 'vaccine']"
784,"ahah, i, see, it, is, equivalent, #, covidvaccine, how, wonderful","[('ahah', 'NN'), ('i', 'NN'), ('see', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('equivalent', 'JJ'), ('covidvaccine', 'NN'), ('how', 'WRB'), ('wonderful', 'JJ')]","['see', 'equivalent', 'covidvaccine', 'wonderful']","['see', 'equivalent', 'covidvaccine', 'wonderful']",['covidvaccine']
785,"seafarers, ,, marine, pilots, ,, marine, surveyors, dock, workers, ,, shipping, agents, must, be, given, couid, vaccine, similar, priority, healthcare, workers, ., they, kept, working, delivering, all, these, months, continue, do, so, .","[('seafarers', 'NNS'), ('marine', 'VBP'), ('pilots', 'NNS'), ('marine', 'VBP'), ('surveyors', 'NNS'), ('dock', 'VBP'), ('workers', 'NNS'), ('shipping', 'VBG'), ('agents', 'NNS'), ('must', 'MD'), ('be', 'VB'), ('given', 'VBN'), ('couid', 'JJ'), ('vaccine', 'NN'), ('similar', 'JJ'), ('priority', 'NN'), ('healthcare', 'NN'), ('workers', 'NNS'), ('they', 'PRP'), ('kept', 'VBD'), ('working', 'VBG'), ('delivering', 'VBG'), ('all', 'PDT'), ('these', 'DT'), ('months', 'NNS'), ('continue', 'VBP'), ('do', 'VBP'), ('so', 'RB')]","['seafarer', 'marine', 'pilot', 'marine', 'surveyor', 'dock', 'worker', 'shipping', 'agent', 'must', 'given', 'couid', 'vaccine', 'similar', 'priority', 'healthcare', 'worker', 'kept', 'working', 'delivering', 'month', 'continue']","['seafarer', 'marine', 'pilot', 'marine', 'surveyor', 'dock', 'worker', 'ship', 'agent', 'give', 'couid', 'vaccine', 'similar', 'priority', 'healthcare', 'worker', 'keep', 'work', 'deliver', 'month', 'continue']","['seafarer', 'pilot', 'surveyor', 'worker', 'agent', 'vaccine', 'priority', 'healthcare', 'worker', 'month']"
786,"who, approves, chinese, sinopharm, vaccine, emergency, use, ., #, covidvaccine","[('who', 'WP'), ('approves', 'VBZ'), ('chinese', 'JJ'), ('sinopharm', 'JJ'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN'), ('covidvaccine', 'NN')]","['approves', 'chinese', 'sinopharm', 'vaccine', 'emergency_use', 'covidvaccine']","['approve', 'chinese', 'sinopharm', 'vaccine', 'emergency_use', 'covidvaccine']","['sinopharm', 'vaccine', 'covidvaccine']"
787,"*, couid, update, *, &, it, i, it, i, it, ;, world, health, organization, has, approved, china, ', i, sinopharm, couid, -, nineteen, vaccine, emergency, use, i, first, chinese, jab, receive, who, has, green, light, reports, app, .","[('couid', 'NN'), ('update', 'NN'), ('it', 'PRP'), ('i', 'VBZ'), ('it', 'PRP'), ('i', 'VB'), ('it', 'PRP'), ('world', 'NN'), ('health', 'NN'), ('organization', 'NN'), ('has', 'VBZ'), ('approved', 'VBN'), ('china', 'NNS'), ('i', 'VBP'), ('sinopharm', 'VBP'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN'), ('i', 'NN'), ('first', 'RB'), ('chinese', 'JJ'), ('jab', 'NNS'), ('receive', 'VBP'), ('who', 'WP'), ('has', 'VBZ'), ('green', 'JJ'), ('light', 'NN'), ('reports', 'NNS'), ('app', 'NN')]","['couid', 'update', 'world', 'health_organization', 'approved', 'china_sinopharm', 'couid', 'nineteen', 'vaccine', 'emergency_use', 'first', 'chinese', 'jab', 'receive', 'green', 'light', 'report', 'app']","['couid', 'world', 'approve', 'couid', 'vaccine', 'emergency_use', 'first', 'chinese', 'jab', 'receive', 'green', 'light', 'report']","['world', 'vaccine', 'jab', 'light', 'report']"
788,"can, we, have, better, solution, please, vaccinate, all, ,, go, citizens, save, lives, ., folded_handsface_with_medical_maskfolded_hands, #, covidvaccine, #, health, #, largestvaccinedrive, #, vaccinefor18plus, #, vaccinated, #, vaccineslots, #, maskupindia, #, indiaagainstcorona, #, india, #, immunity, #, cowinregistration, #, cowinapp","[('can', 'MD'), ('we', 'PRP'), ('have', 'VB'), ('better', 'JJR'), ('solution', 'NN'), ('please', 'NN'), ('vaccinate', 'VB'), ('all', 'DT'), ('go', 'VB'), ('citizens', 'NNS'), ('save', 'VBP'), ('lives', 'NNS'), ('covidvaccine', 'VBP'), ('health', 'NN'), ('largestvaccinedrive', 'NN'), ('vaccinated', 'VBD'), ('vaccineslots', 'NNS'), ('maskupindia', 'FW'), ('indiaagainstcorona', 'JJ'), ('india', 'NN'), ('immunity', 'NN'), ('cowinregistration', 'NN'), ('cowinapp', 'NN')]","['better', 'solution', 'please', 'vaccinate', 'go', 'citizen', 'save', 'life', 'covidvaccine', 'health', 'largestvaccinedrive', 'vaccinated', 'vaccineslots', 'maskupindia', 'indiaagainstcorona', 'india', 'immunity', 'cowinregistration', 'cowinapp']","['well', 'solution', 'vaccinate', 'go', 'citizen', 'save', 'life', 'covidvaccine', 'health', 'largestvaccinedrive', 'vaccinated', 'vaccineslot', 'maskupindia', 'immunity', 'cowinregistration']","['solution', 'citizen', 'life', 'health', 'largestvaccinedrive', 'vaccineslot', 'maskupindia', 'immunity', 'cowinregistration']"
789,":, four, couid, -, nineteen, vaccines, are, being, tested, children, teens, ., here, i, i, when, expect, shot, different, age, groups, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('four', 'CD'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('are', 'VBP'), ('being', 'VBG'), ('tested', 'VBN'), ('children', 'NNS'), ('teens', 'VBZ'), ('here', 'RB'), ('i', 'JJ'), ('i', 'VBP'), ('when', 'WRB'), ('expect', 'VBP'), ('shot', 'VBN'), ('different', 'JJ'), ('age', 'NN'), ('groups', 'NNS'), ('nifty', 'JJ'), ('sipgrab', 'NN'), ('unitingpeoplewiththepossibilities', 'NNS')]","['four', 'couid', 'nineteen', 'vaccine', 'tested', 'child', 'teen', 'expect', 'shot', 'different', 'age', 'group', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['couid', 'vaccine', 'test', 'child', 'teen', 'expect', 'shoot', 'different', 'age', 'group', 'unitingpeoplewiththepossibilitie']","['vaccine', 'child', 'teen', 'age', 'group', 'unitingpeoplewiththepossibilitie']"
790,"world, health, organization, gave, it, is, authorization, emergency, use, couid, -, nineteen, vaccine, manufactured, by, china, ', i, sinopharm, ,, potentially, paving, way, millions, doses, reach, needy, countries, through, u, ., i, i, backed, program, .","[('world', 'NN'), ('health', 'NN'), ('organization', 'NN'), ('gave', 'VBD'), ('it', 'PRP'), ('is', 'VBZ'), ('authorization', 'JJ'), ('emergency', 'NN'), ('use', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('manufactured', 'VBN'), ('by', 'IN'), ('china', 'NN'), ('i', 'NN'), ('sinopharm', 'VBP'), ('potentially', 'RB'), ('paving', 'JJ'), ('way', 'NN'), ('millions', 'NNS'), ('doses', 'VBZ'), ('reach', 'VBP'), ('needy', 'JJ'), ('countries', 'NNS'), ('through', 'IN'), ('u', 'JJ'), ('i', 'NN'), ('i', 'VBP'), ('backed', 'VBN'), ('program', 'NN')]","['world', 'health_organization', 'gave', 'authorization', 'emergency_use', 'couid', 'nineteen', 'vaccine', 'manufactured', 'china_sinopharm', 'potentially', 'paving', 'way', 'million', 'dos', 'reach', 'needy', 'country', 'u', 'backed', 'program']","['world', 'give', 'authorization', 'emergency_use', 'couid', 'vaccine', 'manufacture', 'potentially', 'pave', 'way', 'million', 'dose', 'reach', 'needy', 'country', 'back', 'program']","['world', 'authorization', 'vaccine', 'way', 'million', 'dose', 'country', 'program']"
791,"#, update, world, health, organization, has, approved, sinopharm, couid, -, nineteen, vaccine, emergency, use, i, first, chinese, jab, receive, who, has, green, light","[('update', 'JJ'), ('world', 'NN'), ('health', 'NN'), ('organization', 'NN'), ('has', 'VBZ'), ('approved', 'VBN'), ('sinopharm', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN'), ('i', 'NN'), ('first', 'RB'), ('chinese', 'JJ'), ('jab', 'NNS'), ('receive', 'VBP'), ('who', 'WP'), ('has', 'VBZ'), ('green', 'JJ'), ('light', 'NN')]","['update', 'world', 'health_organization', 'approved', 'sinopharm', 'couid', 'nineteen', 'vaccine', 'emergency_use', 'first', 'chinese', 'jab', 'receive', 'green', 'light']","['update', 'world', 'approve', 'sinopharm', 'couid', 'vaccine', 'emergency_use', 'first', 'chinese', 'jab', 'receive', 'green', 'light']","['world', 'sinopharm', 'couid', 'vaccine', 'jab', 'light']"
792,"that, ..., preventing, information, about, couid, -, nineteen, ..., in, order, to, politicize, the, couid, -, nineteen, vaccine, ..., smiling_face","[('that', 'IN'), ('preventing', 'VBG'), ('information', 'NN'), ('about', 'IN'), ('couid', 'NN'), ('nineteen', 'NN'), ('in', 'IN'), ('order', 'NN'), ('to', 'TO'), ('politicize', 'VB'), ('the', 'DT'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN')]","['preventing', 'information', 'couid', 'nineteen', 'order', 'politicize', 'couid', 'nineteen', 'vaccine']","['prevent', 'information', 'couid', 'order', 'politicize', 'couid', 'vaccine']","['information', 'order', 'politicize', 'vaccine']"
793,"couid, update, i, world, health, organization, has, approved, sinopharm, couid, -, nineteen, vaccine, emergency, use, made, chinese, ...","[('couid', 'NN'), ('update', 'NN'), ('i', 'JJ'), ('world', 'NN'), ('health', 'NN'), ('organization', 'NN'), ('has', 'VBZ'), ('approved', 'VBN'), ('sinopharm', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('emergency', 'NN'), ('use', 'NN'), ('made', 'VBD'), ('chinese', 'JJ')]","['couid', 'update', 'world', 'health_organization', 'approved', 'sinopharm', 'couid', 'nineteen', 'vaccine', 'emergency_use', 'made', 'chinese']","['couid', 'world', 'approve', 'sinopharm', 'couid', 'vaccine', 'emergency_use', 'make', 'chinese']","['world', 'sinopharm', 'couid', 'vaccine', 'chinese']"
794,"#, lockdown2021, #, coronathirdwave, #, corona, #, coronavirus, #, trading, #, stayhomestaysafe, #, covidvaccine, #, staysail","[('coronathirdwave', 'VB'), ('corona', 'NNS'), ('coronavirus', 'JJ'), ('trading', 'NN'), ('stayhomestaysafe', 'JJ'), ('covidvaccine', 'NN'), ('staysail', 'NN')]","['coronathirdwave', 'corona', 'coronavirus', 'trading', 'stayhomestaysafe', 'covidvaccine', 'staysail']","['coronavirus', 'trading', 'stayhomestaysafe', 'covidvaccine', 'staysail']","['coronavirus', 'trading', 'stayhomestaysafe', 'covidvaccine', 'staysail']"
795,"#, breaking, ., what, all, china, freaks, we, are, waiting, for, ., who, gives, emergency, approval, sinopharm, ,, first, chinese, couid, -, nineteen, vaccine, -, iku, wins, ', twentynine, -, five, -, seven, #, who, #, sinopharm, #, china","[('breaking', 'VBG'), ('what', 'WP'), ('all', 'DT'), ('china', 'VBP'), ('freaks', 'NNS'), ('we', 'PRP'), ('are', 'VBP'), ('waiting', 'VBG'), ('for', 'IN'), ('who', 'WP'), ('gives', 'VBZ'), ('emergency', 'NN'), ('approval', 'NN'), ('sinopharm', 'NN'), ('first', 'RB'), ('chinese', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('iku', 'NN'), ('wins', 'VBZ'), ('twentynine', 'JJ'), ('five', 'CD'), ('seven', 'CD'), ('who', 'WP'), ('sinopharm', 'VBP'), ('china', 'NN')]","['breaking', 'china', 'freak', 'waiting', 'give', 'emergency', 'approval', 'sinopharm', 'first', 'chinese', 'couid', 'nineteen', 'vaccine', 'win', 'twentynine', 'five', 'seven', 'sinopharm', 'china']","['break', 'freak', 'wait', 'give', 'emergency', 'approval', 'vaccine', 'win', 'twentynine', 'sinopharm']","['freak', 'emergency', 'approval', 'vaccine', 'win', 'sinopharm']"
