Unnamed: 0,0
2892,"When you open the app, the slot disappears. #covidvaccination"
2893,"panki palamu 822122me covid-19 vaccination center pe social destination ka palan nahi ho raha hai, complain karne pe kaha jata hai ki yaha aise hi chalta hai."
2894,#getvaccienated i have taken vaccination... please get yours... #wewillfightthistogether #covid_19 #vaccinationdonecheck_mark️ #saifeehospital #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #covidvacccine #covidvacccinesyringe @ saifee hospital
2895,jabbed syringe it feels so good smiling_face_with_heart-eyesflexed_biceps #togetheragainstcovid19 #vaccinated #covishielded1stdose #vaccineregistration #vaccinated #vaccinefor18plus #covidvaccination #vaccineswork #covishieldvaccine #vaccine #vaccination
2896,as usual my mom argue with covid vaccination after read some forwarded message whatsapp. said that vaksin ni agenda yahudi. straight point jwb kt mak Israel pun cucuk vaksin makkkk
2897,I took my first dose of #covid19 vaccine today. Thanks #covidvaccination #coronavaccine #covidemergencyindia #covishieldvaccine
2898,my first jab #covaxin #uttarpradesh #vaccinefor18plus #covidvaccination
2899,"completed second dose covid-19 pfizer-biontech vaccination at pantai hospital here today. #vaccinationdonecheck_mark️ #covid_19 #pfizervacine @ kuala lumpur, malaysia"
2900,vaccination covid-19 today first dose
2901,today 20-05-2021 launching vaccination age 18-44 years... vaccination centres are mentioned below #covid_19 #covid #coronavirus2020 #covidindia #pondicherry #puducherry #pdyfightagainstcorona #pondy #pondyfightscorona #vaccinationday2021 #coronavaccination
2902,#covid19india #covidvaccination #dainikjagran
2903,what excuses do you have #covid19india #covid19 #coviddeaths #coronavirus #coronavirusindia #coronaviruspandemic #coronavirusoutbreak #covidvacccine2021 #vaccines #corona #vaccine #india #covidsecondwaveinindia #coronavaccine #covidvaccine #covidvaccination #covidvaccineindia
2904,new recommendations covid vaccination as 19-may-2021 #covid19vaccination #covidvaccine #coronavaccine #largestvaccinationdrive #covidvaccination #indiafightscorona #india #bangalore #bangalorevaccine #bengaluru #karnatakafightscorona #karnataka
2905,#covidvaccine #covidvaccination #anaspathan #anaspathan01 #news
2906,"Support the secretariat staff performing corona duties #nohealth insurance, # noehs, #noaarogyasri fo #gsws secretaries but they r fighting this #covidpandemic testing, tracing, vaccination, help desk duties covid hospitals even duties at grave yards. #helpsecretaries"
2907,"bank officers, who are interacting with several people daily, are still not considered as priority category. #coronavirus #covid19india #covidvaccination #covidvaccine #kerala #keralagovernment #banking #vaccinefor18plus"
2908,Chief Minister MK Stalin to launch vaccination program for 18- to 44-year-olds in Tirupur #tirupur district tomorrow #covidvaccination
2909,covid-19 1st dose vaccination donethumbs_up #vaccinated #vaccinefor18plus #covaxin #largestvaccinationdrive
2910,"maharashtrian folk dance presented by cadets m.j college ncc unit, jalgaon ; 18 mah bn ncc, jalgaon with aim societal awareness about covid-19 protocols vaccination campaigns. full video youtube"
2911,i am taking first dose covid vaccination #coronavaccine #covishieldvaccine #covid19vaccination
2912,"1.government india finally approves covid vaccination breastfeeding mothers . 2. if you have recovered covid, please defer vaccination 3 months date recovery #whatwomenwant #safemotherhood #yourlifeismylife #imagynaecologist"
2913,2/2 *a person can donate blood after 14 days covid vaccination or after rt pcr negative if suffering covid 19. * covid vaccination is recommended lactating women information refer attached image #covidvaccine #covidvaccineindia #coronavaccine #covid19india
2914,excellent news good news bravo governor narong and thank you for this wise decision. phuket covid 19: vaccination registration opens foreigners all phuket businesses
2915,important update covid vaccination by
2916,"I have done my duty, now it is your turn to show your understanding by getting the vaccine. Folded_handsbouquetface_with_medical_mask #covidvaccination #covid19 #Team Doctor Kailash Verma #Shambhu Singh Rajawat IT Coordinator Pratap Nagar Mandal, Bagru Vidhan Sabha Jaipur"
2917,information #covidvaccination #covidsecondwaveinindia #bhubaneswar
2918,up_arrow️up_arrow️up_arrow️up_arrow️ date : 19.05.2021 district : gaya event : covid vaccination place : prabhavti hospital jpn hospital
2919,we got first dose covid 19 vaccination. #covishieldvaccine #coronavaccine
2920,"mcm uk. cases dropped sharply because almost 80% were vaccinated. last year tens of thousands of cases a day were invalid. starting this year uk for mass vaccination, decreased covid graph in people. jgn la tolak vaksin please."
2921,I got my first vaccine from covid-19 vaccination. I've got it installed You must also get the Kovid vaccine folded_hands
2922,"#jhalawar : Villagers are not taking interest in vaccination, only 5 to 20% vaccination took place at many session centers, due to fever and rumor of death villagers are not getting vaccine #covidvaccination #covidvaccine #rajasthanwithzee #newzeedigital #rajasthan #covid19indiahelp"
2923,"vaccination is safe. vaccination is vital. additionally, don’t forget wear your mask stay 6 feet apart. #staywell #getvaccinated #covid19 #covid #covidvaccine #covid2021 #covidindia #topicalspot #coronavirus #vaccination #keepdistance #imarecommended #staywell"
2924,"covid jab given 120-year-old woman #udhampur: bmo remotest basantgarh area j&amp;k, has reason lavish all praise his field staff ""scripting new chapter"" ongoing covid vaccination drive by inoculating j&amp;k's longest-surviving woman."
2925,taken 1st dose covid vaccination. thanks
2926,#vaccineswork #himachalgoverment #himachaltourism #himachalentry #vaccineregistration #vaccineforall #vaccinesideeffects #vaccinefor18plus #vaccinated #covid19 #covid19vaccination #covidvaccination #covidsecondwave #covidemergency
2927,me my wife got first dose vaccination . i advice everyone get vaccinated priority. we have even uploaded vlog #covishieldvaccine #vaccinated #vaccinefor18plus #covidvaccination #himachalpradesh #vaccinationforall #vaccinationdrive
2928,2nd dose ready reckoner covid 19 vaccination
2929,Women who have been under the age of 40 for the past 10 years are today more likely to be vaccinated over the age of 45. face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy # covid19 #covidvaccination
2930,huge demand by ørålî båzårrevolving_hearts making covid testing centerfallen_leaf &amp; one vaccination counterstar@•orali hospital fire honourable request cdmo keonjhar crown &amp; odisha govt• immediately take good step it•••••small_orange_diamond
2931,heterologous prime-boost covid-19 vaccination : initial reactogenicity data …
2932,excellent information covid-19 vaccination pakistan. must read piece information.
2933,"The foreign minister has requested Delhi to get the AstraZeneca vaccine. I do not think that I will buy the goods with money, what is there to request. Account clear ..... # covid19 #covidemergency #covidvaccination"
2934,covid 19 vaccination mega registration drive ..
2935,vaccination 1st dose corona virus or covid 19
2936,un logone bhi battleground india pr registration kr liya hai. jinhone vaccine registration portal kholkar bhi nahi dekha... #vaccination #covidsecondwaveinindia #covidvaccination #battlegroundmobileindia #pubgmobileindia
2937,"adun taman medan: ""yb syamsul then questioned how he could still be infected despite completing his vaccination course."" mcm where can be yb. no advice to vaccines works to reduce covid infection in the self. gws yb"
2938,#covid19 #covid #covidresources #covid19vaccine #vaccination #vaccinateindia #coronavaccine
2939,#watch facilitate deputy high commissioner kenya &amp; her son #covidvaccination centre at malviya nagar delhi . she praised delhi’s govt school vaccination centre during her visit. #covid19
2940,first dose covid-19 vaccination
2941,social distancing demarcations done #jharkhandmantralaya covid-19 vaccination centre by team
2942,"Secretly taking the vaccine, advising farmers not to take vaccination. Take a look and recognize it. unite against covid-19 hundred_points"
2943,i request you kindly help me with solution reach higher level folded_handslight_skin_tonefolded_handslight_skin_tonefolded_handslight_skin_tone #vaccination #vaccineforall #vaccinefor18plus #bjymcares #coronavirusindia #covidvaccination #cowinapp #covid19india
2944,got successfully #vaccinated with my first shot against #covid19 #dehradun #uttarakhand. #covidvaccination #covid19vaccine #largestvaccinedrive #covidemergency #indiafightscorona
2945,"we are done covid-19 vaccination,and you plzz ignore rumours fake news. it's completely safe secure. #vaccinationdonecheck_mark️ #first dose #covishield #दवाई_भी_कड़ाई_भी"
2946,Chief Minister MK Stalin inspected the #covidvaccination work in Kolathur constituency today.
2947,covid vaccination syringe 1st dose #bastifightcorona #coronavaccination #indiafightcorona #covishieldvaccine
2948,"covid, mutants, vaccination.... what perspectives"
2949,#covidvaccination #covid19 #india
2950,#covid19 #habib final certificate covid-19 vaccination. murshidabad medical college &amp; hospital
2951,#coronavirus #tamilnaducorona #covidvaccination #covidsecondwave
2952,covid 19 arrangements vaccination seafarers. #covid_19 #seafarers
2953,take support faith leaders amplify importance of covid-19 vaccination. myths are prevailing urban/rural areas. Promote COVID-19 vaccination with the help of various religious leaders. There are misconceptions in the cities/villages
2954,"need know about status covid vaccination dose-2 senior citizens gondia block especially joranda,dadhisinga,kabara area .atleast this sect people should be vaccinated fully folded_handsfolded_handsfolded_handsfolded_hands"
2955,no arogyasri no ayushmaan #bharat no covid tests no #vaccination yes private hospitals mafia yes #remdesiver black market yes oxygen black market all happening #telangana #savetelangana
2956,condition covid vaccination centre #gocorona
2957,I took the second dose of the vaccine yesterday but could not take the photo. #covid #vaccination #nashik #covaxin #rjprasad #itsmerjprasad #goodmorning
2958,"residents &amp; #ngos #indore can now avail #free_cab_services through for: • transportation #oxygencylinders / #oxygenconcentrators • delivery #food, #medicines, &amp; other essentials • &amp; fro travel #covidvaccination #gdonwheels #covidhelp"
2959,importance #covidvaccination
2960,guidlines about covid -19 vaccination... #vaccinationdrive #vaccinationdriveinward95 #wearamask #keepyourselfhealthy #shivsenayuvasena
2961,shekhar who says those who got vaccine are unhappy ….. sir we are very happy grateful god folded_hands &amp; government india. #gratitude #vaccineshortage #vaccinated #indiafightscorona #covidvaccination #covishieldvaccine #largestvaccinedrive #coronavaccine #covid19vaccine
2962,"There was continuous information in the media and social media that the Covin app was being overloaded. It is being investigated whether there is a crash due to overuse or any other reason: Dr Praveen Jadia, District Immunization Officer Indore, on the news of hacking of Kovin portal #covidvaccination"
2963,"As part of the vaccination campaign, on the second day today Thakurbari covid-19 vaccination help desk of Madhya Borna Panchayat under Beldaur Vidhan Sabha was set up. The comrades of district nsui made the villagers aware to get the covid-19 vaccination done."
2964,"#ekmaisaukeliye uo dhaval savaliya 4 gujarat battalion ncc v. v. city clearing some doubts regarding covid-19 vaccine. ""vaccination awareness"""
2965,"The welfare of the Ongole people is my main agenda, said Minister Balineni, who visited several Kovid vaccination centers in Ongole today. #ongole #covidvaccination #ysjagancares #manabalineni #balinenisrinivasareddy #balinenipraneethreddy #balineni #prakasam #ysjagan"
2966,"I have done my duty, now it is your turn to get the vaccine and show your understanding, you will fight and win too. Whole family got vaccinated #covidvaccination #covid19 #indiafightscorona"
2967,"""Get Vaccine, Defeat Corona"" Discharging our social responsibility, got the first dose of Corona Vaccine #covaxinsyringe today. It is an appeal to all of you to make an important contribution in keeping yourself and the society healthy by getting the vaccine when your turn comes. #covidvaccination #indiafightscorona"
2968,apollo hospitals dr reddy’s lab are collaborating initiate covid-19 vaccination programme with sputnik v. 1st phase programme will kick off with vaccinations hyderabad n other state monday/ tuesday may 18 at apollo facilities. #drreddy buy dips
2969,"Despite the chaos of the Chhattisgarh government, the policy of Partition-Raj, social injustice, after a lot of struggle by standing in line from 7:45 in the morning, finally succeeded in getting the first dose of the vaccine. #vaccination #covid19 #covaxinated #covaxin #covid #covidvacccine2021 #getvaccinatedcovid19"
2970,"onth-hpc staff covid-19 vaccination drive :- "" we are thankful state administration vaccination drive onth-hpc staff members their families."" let's get vaccinated. #covid #coronavirus #corona #stayhome #love #quarantine #bhfyp #lockdown"
2971,"#vaccinationdrive #uttarpradesh sheer mismanagement lack covid regulations at loco hospital cantt kanpur, vaccination centre. no #socialdistancing, no necessary covid precautions, no time slot adherence. soon such such centres will be covid hotspots"
2972,partially vaccinated today. syringe face_with_medical_mask #covidvaccination #coronavaccination #covishieldvaccine #indiafightscorona #covid19india #coronavaccine #coronasecondwave
2973,got my first dose today 1 batch 1 covid vaccination basti 18+ age criteria•••• don't wait aap bhi jaldi karao kyuki tbhi muskurayega india India • • • • • #vaccinationdonecheck_mark️ #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #getvaccinated #staysafe #muskurayegaindia
2974,#sputnikv #goodnews covid vaccination
2975,18 44 years covid vaccination started at uphc porterlane.
2976,"sa ra govindu, kfcc vice president naganna treasurer safire venkatesh km veeresh met dr k sudhakar, minister medical education karnataka requested give covid vaccination film industry members #saragovind #naganna #safirevenkatesh #kmveeresh"
2977,"sir, nagar badagaon distt - agar malwa mp ko 18 plus ki corona vaccine ke liye covid-19 vaccination center nahi banaya gya he. kripa karke badagaon me bhi center diya jaye."
2978,mandatory skill new applicants - ability book slot #cowinapp #covid19vaccination #covidvaccination
2979,"bagsuma mukhiya denied open panchayat bhawan covid vaccination, demanded village native be vaccinated first. while people who booked their slots vaccination waited outside hour getting vaccinated"
2980,आज संजीवनी बूटी का पहला डोज लगवा ही लिया l #today vaccinated first dose covid vaccine. #stay at home #fight against corona #thanks indian government #pmo india book your slots as soon as possible vaccination thumbs_up smiling_face_with_smiling_eyessmiling_face_with_smiling_eyessmiling_face_with_smiling_eyesthumbs_upthumbs_up
2981,Vaccination is not effective if not everyone is vaccinated. at this moment only those vaccinated less severely when exposed to covid. but can still be a spreader.
2982,#blooddonation drop_of_blood#covid_19 #dyfi #donatebloodsavelife #save_humanity donate blood before vaccination.. #इंकलाब_जिन्दाबाद raised_fistheart_exclamation️raised_fist
2983,truth is stranger than friction bitter truth #covid19 #covidvaccination #covidvaccine #coronavirusindia #covidー19 #covidresources #covid19vaccines
2984,18+ ready covid-19 vaccination ... #coronavaccination #largestvaccinedrive #haintaiyarhum
2985,couple was informed that they were mistakenly vaccinated 18+ slot... just see placebo effect smiling_face_with_heart-eyes #placebo #placeboeffect #covid19india #covidvaccination #parody folded_handslight_skin_tone
2986,"whole world: peaceful protest palestine malaysia: our covid cases are high, our vaccination roll are low, if a crowd gathers to lose 50k, we are cyberbullying je la pro israel and idf gangs."
2987,"if I contact a person who is positive covid 19, when I update my covid-19 risk status near my sejahtera and only casual contacts appear in my sejahtera status. can I go to the vaccination place appointment date 19/05/2021."
2988,The reason for the lack of covid vaccination in Pakistan is probably the people who are waiting for the turn of the under 30s despite being 50. grinning_face_with_big_eyes
2989,grateful efforts India #covidvaccination #yogiadityanath #sabke_saath_yogi_government
2990,"when pm appeal inject covid vaccination, oppostion leaders said it’s fake. now why this propaganda arrest me #rahulgandhi #aajtak #narendramodi #amitshah #anuragthakur #bjp #congress #zeenews #ndtv"
2991,got first dose covid vaccination. get yourself vaccinated #vaccination thanku #pmoindia #narendramodi
2992,done 1st dose #astrazeneca at #ppvukm. the system is organized and the waiting time is not long. bravo & amp; thumbs_upmedium-light_skin_tone tak sakit tapi cuak tau2 aja done weary_facerolling_on_the_floor_laughing #lindungdirilindungsemua #covidvaccination #cucukmyaz #1stdosecovid19vaccine syringe #staysafestayhealthy face_kwith_medical
2993,contraindications covid 19 vaccination.
2994,"Now real-time monitoring will be done from hospitals to oxygen double_exclamation_mark️ right_arrow️Chief Minister has integrated command &amp; Control Center launched. Right_arrow️All data related to bed, oxygen, vaccination and covid management in hospitals from the center will be collected and matched."
2995,"I have done my duty, now it is your turn to get the vaccine and show your understanding, you will fight and win too. #covidvaccination #covid19 #indiafightscorona"
2996,my state sikkim - thakurbari temple converted covid vaccination center folded_handslight_skin_tonefolded_handslight_skin_tone
2997,covid-19 vaccination my 1st dose flexed_bicepsflexed_biceps
2998,"getting my 1st dose today. syringe bِsimِ ٱللَّهِ ٱلرَّحْمَـنِ ٱلرَّحِيم syafakallah syifaan ajilan, syifaan la yughadiru ba returnedahu saqaman. Amanda ya Rabb #covidvaccination #cucukmyaz #astrazeneca"
2999,done with vaccination. what's your status #letsgetvaccinated #covishieldvaccine #coronavaccination #covidvaccination #sundayvibes #sundaythoughts #sundaymood
3000,find your nearest *vaccination centre* at *mygovcoronahelpdesk* add whatsapp no *+919013151515* #covid_19 #staysafe #stayhome #onlinebikemaintenance #bikeecg #bikeservice #the_bike_health_experts #stayhealthy #nagpur #maharashtra #largestvacciendrive #vaccinationcentre #mygov
3001,covid 19 vaccination 16.05.2021
3002,This decision is for the future hugging_face
3003,shah alam people pls don't do things eh. I will get covid before vaccination face_blowing_a_kiss
3004,get covid vaccination done #covidvaccination
3005,i got vaccinated today. #covidvaccination #sinopharm #srilankacovid #fullyvaccinated #covid19lk
3006,"dr devi shetty exclusive 3rd covid wave, vaccination drive, reforming... via"
3007,"Name of Maharashtra Ma. CM, I urge you, please, if you give #covidvaccination from 18 to 44 years of age, like polio, from house to house, there will be no rush and rush."
3008,vaccination preference judicials &amp; family members special hospitals judicials &amp; family members work home judicials now waiting covid incentive judicials &amp; family members power ka sahi istemaal karna toh koi inse seekhe #medtwitter #indiafightscorona
3009,"india, graph corona infected patients is constantly going up. if every indian decides get vaccinated without delay, this graph will become flat. get vaccinated today #uptown #uptownatadvant #safety #covid #socialdistancing #vaccination #getvaccinated #keepsafe"
3010,got first dose covid vaccination. #vaccinated #covishieldvaccine #covidvaccine #indiafightscorona #covid19 #staysafe #stayhomestaysafe #coronasecondwave
3011,vaccination ke certificate par modiji muskuraahae hai ... covid se marne waalo ki death certificate par bhi modi ji ki photo hona chahiye
3012,my 1st dose covid-19 vaccination... covishield. OK_handOK_hand
3013,"Due to the high number of selfies taking the corona vaccine, the government has decided that the second dose will not be given to the arm."
3014,how i secured slot i cowin website vaccination chennai. i hope this helps. feel free contact me if you have any doubts. #covid_19 #covidindia #vaccinationdonecheck_mark️ #chennai #covidchennai #cowin
3015,covid vaccination at darbhanga airport
3016,berhampur municipal corporation launch doorstep vaccination service senior citizens 17.05.2021 monday . #covidvaccination #odishacares
3017,"mla sanjay talwar inaugurates covid vaccination site at greenland school, mla sanjay talwar inaugurates covid vaccination site at greenland school"
3018,"covid-19 vaccination india: Vaccination is the biggest weapon to prevent corona; However, due to shortage of vaccines, there is a big challenge # covid19 #abpmajha #latestnews #vaccination"
3019,"#england has reduced the gap between the first and second doses of #covidvaccination from twelve weeks to eight weeks. And the #Modi government of our country has increased this gap to sixteen weeks, the country's #public's life has been opened. This useless killer government is playing with it."
3020,"covid-19, vaccination 1st dose covishield vaccine"
3021,Strong India Prosperous India Heart of India
3022,haan wo subah aayegi... spread awareness #vaccination please share it with maximum. #covid19 #covidvaccine #covidvaccination #covidvaccineindia #vaccinated #spreadawareness #staystrong #covidemergency2021 #covid19india
3023,"covid vaccination drive patiala, #covidvaccination #covidvacciepatiala #punjabcovidresources"
3024,"finally got chance be vaccinated with dose 1 fully #atmanirbhar #vaccine #covaxin. yes,i am #vaccinated thank you hon'ble pm sh ji, hon'ble cm tripura sh ji &amp; #vaccinefor18plus #covaxinated #covidvaccination #atmanirbharbharat"
3025,"Today I took the first dose of Corona Vaccine. I appeal to all the youth that you should not be confused about the vaccine, it is very useful, go to your nearest health center or vaccination center and take the vaccine. #covid19 #covidvaccination"
3026,coronavirus india news live updates: india#39;s cumulative covid-19 vaccination coverage exceeds 18.04 crores #nifty #sipgrab #unitingpeoplewiththepossibilities
3027,i also participated festival covid-19 vaccination. #vaccination #buxar
3028,#bjp #bjp4up #uttarpradesh #yogiadityanath #upcm #jaunpur #covid19 #covid #covidvaccine #vaccination #
3029,covid- 19 vaccination
3030,"mint: mumbai: no covid vaccination govt centers 15 16 may, says bmc. RSS #positivityunlimited via"
3031,"Due to the covid-19 pandemic, anyone entering Tajikistan from abroad is currently required to bring a negative PCR test dated within 72 hours or a vaccination certificate dated within one month. no coronavirus since january 1."
3032,"Hello good morning, under the #largestvaccinedrive of the world, more than 18 crore vaccine doses have been given in the country so far. For latest information related to #covidvaccination visit: #indiafightscorona #israeli #covid19india #btsarmy"
3033,me trying book slot vaccine every fkn day :’ #covidvaccination #getvaccinated #cowinregistration #covishieldvaccine #cowinapp
3034,1st dose done thankyou all frontline workers &amp; govt. making this happen #indiafightscovid19 #aligarh #covidshield #covidvaccination
3035,"covid doesn't affect people categorising age , nor does death. so, here's appeal our pm cm wb,kindly arrange free covid vaccination doses everyone irrespective age . this virus doesn't understand age class . please folded_handslight_skin_tone"
3036,"every time tweets - my heart skips beat, feeling that 18+ age group ke logon ko gharpe aake vaccine diye jayenge #vaccineshortage #covidvaccination #cowinregistration"
3037,Important information about Covid vaccination. #covidvaccination
3038,#trivendrasinghrawat #tirathsinghrawat # covid19 # covid_19 #coviduttarkhand #secondwave #coronavirusindia #coronaright #covidvaccination
3039,real life experience about covid-19 benefits vaccination #covishieldvaccine #wearamask #fightagainstcovid19 #dilkipolice #getvaccinated #vaccinated
3040,#covidsecondwaveinindia # covid19india # covidemergency2021 #covidemergency # covid19 # covid19vaccination #covidvaccination #covid
3041,samasya hai covid vaccination apke sahr jaunpur me ni ho rha hai.folded_hands
3042,please give priority bankers covid vaccination.
3043,In 3/4 countries vaccination complete ina chota kuda covid cases vastunnayi emi jarugutundo artham avatledu
3044,"Wow re MP government so vip system, public worried for vaccine, Ujjain MP is getting vaccine at home #mp #shivraj #breaking #vaccination #theloknitinews #thelokniti #coronavirus #covid -"
3045,vaccination done dose1 #rohtakaalvlogger #guliavlogs #jahangirpuria #jahangirpur #vlogger #youtuber #desivlogger #desiyoutuber #rohtak #haryanafightscorona #covishieldvaccine #covaxine #bharatbiotech #covidvaccination #covid19india #cowinregistration
3046,got vaccinated with first dose covishield today at loyola school vaccination centre. kudos #tatamainhospital team nurses. excellent management at vaccination site. #jharkhandfightscorona #covishieldvaccine #covidvaccination
3047,covid-19 vaccination - 1 st dose complete
3048,people are 𝙞𝙙𝙞𝙤𝙩𝙨 unlike you. tell them how make crores by 𝙛𝙖𝙧𝙢𝙞𝙣𝙜 ᑕᗩᑌᒪiᖴᒪoᗯᗴᖇ terrace. then they don't have depend govt anything including covid vaccination mr. cauliflower farmer.
3049,i have vaccinated first doze covishield.syringe i requesting all you that you should take vaccination without any fear &amp; hesitation .folded_hands वैक्सीन लगवाएंगे तभी तो कोरोना को हरा पाएंगे । #indiafightscorona #covidvaccination
3050,"18+ vaccination started in Jharkhand from today, 496 centers got vaccine #mukhyasamacharpatrika #mukhyasamachar #jharkhand #jharkhandfightscorona #ranchi #ranchifightscorona #hemantsoren #india #covid_19 #covid19vaccination #corona"
3051,"ikesa qatar associate organization icbf “covid-19 complications &amp; effects vaccination” may 15, 2021 05Happy_face_smiley0 pm qatar meeting iTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry 850 1593 1955 passcode: ikesaq #icbfqatar #teamicbf #icbf #icbfreachout #ikeasq #ziadusman"
3052,vaccinated phase one check_box_with_check️ #covishieldvaccine #vaccinated #covidvaccination #covishield #bihar #covidvaccine #munger
3053,tripura government today started covid-19 vaccination agartala e- rickshaw auto rickshaw drivers as part free covid-19 vaccination 18+.
3054,1st dose vaccination syringe done #covidvaccination
3055,"go take your jab #covishieldvaccine #covishield #covidvaccination thankyou selfless service folded_handslight_skin_tone i took my jab, motivating others take it, it's all easy fine. don't belive fake news #vaccinefor18plus"
3056,Many people who went to the Belbigha Panchayat covid-19 vaccination center to get the covishild vaccine had to return to Vairang. Hussainabad is a living example of the negligence of the government hospital management. Clear information should be given. Protocol was violated.
3057,got my 1st dose #covid19 vaccinationsyringethank you folded_hands #covid #coronavirus #stayhome #quarantine #lockdown #staysafe #like #follow #socialdistancing #pandemic #virus #india #stayathome #health #life #covidemergency2021 #corona #vaccine #love
3058,see social distancing at covid vaccination center sanjay nagar ghaziabad vaccination center.. majjak
3059,we can't wait... hon. pm... must watch interview... #narendramodi #covidvaccination #vaccinationdrive #vaccineforall #vaccinationupdates #vaccinatekids
3060,eid mubarak clapping_handslight_skin_tone #eid mubarak #idulfitri #eidulfitr #happyeid # عيدالفطر #gaza #gazaunderattackk #gaza_under_attack #happyeid #explore #alhumdulillah #altseason #songjoongki
3061,Since when I have not been sitting after registering and you are talking about applying the vaccine. #covidvaccination
3062,"45+ #vaccination at primary health centre, panaithi, aligarh u.p . backhand_index_pointing_rightvisit now, follow #covid protocols #letsgetvaccinated #vaccinated #indianvaccine #covishield #covaxin #uttarpradesh"
3063,"""to hug is give immunity."" yet this little cum giant covid needs vaccine gid help emotions, humanity meh #covidoutbreak #hellwithlockdown #guriyakajal #coronasecondwave #covid #covishieldvaccine #breakthechain #indianvariant #covidvaccination #covidemergency"
3064,"eid mubarak everyone, stay safe stay blessed, get vaccinated against covid-19 #eidulfitr2021 #vaccination #ncoc #karachi #covid19"
3065,"Shankar Khatke Sir, Senior Inspector of Police, Warje Police Thane, visited Smt. Gangabai Dhumal Vaccination Center today, 13th May. #pune #covidvaccination #dhumalspeaks"
3066,"organized covid vaccination camp today at sector 15a, #faridabad got more than 200 people vaccinated. jjp youth will organize next vaccination camp soon. #covid19 #jjpcares #नलिन_हुड्डा #nalinhooda #jjp #covishieldvaccine"
3067,got vaccinated with first dose covishield china virus. #covishieldvaccine #chinavirus #covidvaccination #indiafightscorona #positivityunlimited #हम_जीतेंगे
3068,increase gap between two doses #covishield is clinical or manage shortfall vaccine. #covid19 #covishieldvaccine #indiafightscorona #covidsecondwaveinindia #covidvaccination
3069,AP: Global Tenders for Vaccines The government wants companies to express their interest within 3 weeks of loading global tenders #covidvaccination #andhrapradesh #apfightscorona
3070,when it's painful but also helpful yes got my 1st dose safe &amp; smoothly get yourself one its safe #vaccinefor18plus #vaccinated #vaccineforall #vaccineregistration #vaccine #covidvaccination #stayhomestaysafe
3071,"registration receiving vaccination covid-19 was applied. just waiting call asap. @ Ban Chat District, Rayong Province"
3072,"""vaccination is main key, please vaccinated ho jaiye jitne jaldi ho sake, agar aap abhi bhi convince nahi hai toh please..."": covid-19 3rd wave. #bollywoodhungama yt:"
3073,atleast extend it up complete vaccination covid 19.
3074,#vaccination done check_mark_button my #vaccine is my victoryvictory_hand️ request all get vaccinated asap folded_hands
3075,arrey vaccination lagwane ke baad apna certificate kyo daal rhe ho saalo. exam thodi pass karke aaye ho. #covidvaccination
3076,got the1st jab vaccine today. thanks request everyone go get vaccinated as it is only way prevent getting sick with covid-19 disease. #covid19 #vaccinationdonecheck_mark️ #covidshield #vaccination #guwahatipressclub
3077,#guwahati #covidvaccination
3078,#mumbai #covidvaccination
3079,vaccination centre spreading covid
3080,"Those who pay income tax should get the vaccine first, there are only 3 crores, if they die then who will pay the tax to give subsidies #covid_19 #vaccination"
3081,i also participated festival covid-19 vaccination. . #vaccination #covaxin
3082,2nd dose covid shield vaccination complete
3083,"difficult times when entire country is dealing with covid pandemic financial stress, we are here help you. #vaccination #vaccitionchandigarh #activism #volunteer #fundraisingforacause #tricity #noblecause #changemakers #buddycabs #fightagainstcoronavirus"
3084,covid vaccination 2.0
3085,# covid-19 vaccination
3086,french France ambassador morocco Morocco vaccinated rabat #morocco #maroc #المغرب #africa #northafrica #france #rabat #vaccinated #vaccination #covid #covid19 #sinopharm
3087,#everything_pauses_in_maharashtra coronavirus | maharashtra pauses covid-19 vaccination 18-45 years age group:
3088,"icmr is saying that covid 19 second wave is affecting young generation stoping vaccination 18-44 age seems insane. na 45+ ko vaccine milegi na 45 k niche walon ko, it reminds me dialogue 3 idiots kehna kya chahte ho"
3089,covid vaccination ke liye photographer khud le ke jana hoga ya hospital wale provide karenge
3090,madras hc suggests tamil nadu govt shift covid #vaccination centres hospitals elsewhere order reduce crowding
3091,"To make the fight against Corona successful, now the vaccination campaign has started for all the people above the age of 18 years. For #covidvaccination registration, visit the website, UMANG or Arogya Setu App. #largestvaccinedrive #unit2fightcorona"
3092,"12 opposition parties write covid -19 crisis, urge centre “procure vaccines centrally begin free, universal mass vaccination campaign. stop central vista project. allocate 35,000 crores vaccines. give 6000 jobless people. #indiafightscorona"
3093,ivide manushyanu 1 dose polum kittunnilla..appozha..neutral_face #covidvaccination #vaccinate
3094,#dontwaitvaccinate #covishield #india #vaccinationdonecheck_mark️ #vaccination #covid_19 #corona #coronaindia #coronatime #lockdown #newpost #awareness #mandatory #picoftheday #potd #viral #okaybye
3095,18+ #covid #vaccine booking has started 18+ #vaccination slot booking started jamshedpur east singhbhum #seva #covidseva #covidhelp
