,Text
759,Day 11 of #circuitbreaker Trains had already increased its frequency to 5 mins or more during peak hours. This had resulted in the breaking of the safe distancing which is beyond the authority control.
760,"Seems like they totally expected the numbers to exceed 100-200, hence “Circuit Breaker” measures to cut the line before it blows the lid https://t.co/hSvGJFZxPJ"
761,All this is just going to stir up serious racial issues between us during this circuit breaker.
762,"1:56am
 
Can't wait for circuit breaker to be over...
 
#brayselsdiary @ Singapore https://t.co/ydF2KC69jm"
763,"This is is sad. 😌 But on a bright side, this is because of the rapid testing of the government to foreign workers living in dorms. I hope and pray it will be contained. And soon we can see the result of this circuit breaker. 🙏 https://t.co/Bn7GyiGhdQ"
764,Prawn Soup Hot Pot Shabu Shabu with Braised pork rice. Missing my hotpot during this #circuitbreaker this prawn broth is very tasty and they serve it in individual pots perfect for social distancing me thinks but not… https://t.co/3ehsSKAIQP
765,How tf did covid-19 cases rise up so much even with circuit breaker???
766,Baked from Scratch #chocolatecake  topped with vanila ice cream ans choco sauce #circuitbreaker #dessert @ Singapore https://t.co/IFdswyeeTo
767,"Day 10 of circuit breaker measures. #CountingMyBlessings Did 108 KM in the last 10 days. Started a little late today because I had a cat nap. 😅

Caught a glimpse of a family of otters along the PCN. 🦦 https://t.co/VbdZajt7Jf"
768,"Special For PDVL &amp; Taxi Drivers
ESSENTIAL Promo
In conjunction with Circuit-Breaker measures in Singapore.

1 bottle of BIO-X® KLEANZE Plus (200ml) for $12 (please show proof of PDVL/taxi license)

Protect yourself… https://t.co/p1yQFDypfV"
769,Tomorrow I will try to spot alpha Centauri. @elonmusk has his eyes on Mars already. @Space_Station @MothershipSG @stompsingapore #SGUnited #CircuitBreaker #WorkFromHome
770,"I must say the weather is getting clearer by the day. Today I could spot the ISS clearly from my balcony in the Lion City. I was amazed. 
@elonmusk @Space_Station @MothershipSG @stompsingapore  #SGUnited #CircuitBreaker #WorkFromHome https://t.co/h2QekksysJ"
771,"Circuit Breaker, 16th April 2020, Day 10, WFH multitasking... #Singapore #SGNewborn #InstaBaby #WFH #Family #Love #FamilyTime #SGMummy #SgBaby #BabyGram #CuteBaby #HuaweiMate10 #Bokeh #Main_Vision #StreetStyle… https://t.co/AkTMB3VbgD"
772,It’s difficult to think on what I want to eat during the circuit breaker. 😅 #FrozenFood #CircuitBreakerSG https://t.co/BYfRKPd5fn
773,Strenuous activity: 172 bpm!! It’s still an easy 5km run since is not my maximum heart rate based on my age!! 😋 #runningjournal #BeActive #CircuitBreaker #circuitbreakersg https://t.co/QLyJP4cPEs
774,Day 10 of #CircuitBreaker. Redhill and Alexandra. https://t.co/5kUYBouAYn
775,Day 9 of #CircuitBreaker. 5km is all I need. Almost ran to Clarke Quay from Tiong Bahru. Maybe I should do this next. https://t.co/nZKS1nexP6
776,"Glad that online shops are still open... managed to get my anti-blue light screen protector during the Singapore Circuit Breaker period! @ Clementi, Singapore https://t.co/tVIZIoq3D1"
777,"16/04/2020 ; ackermans and sweets
miniatures are made by me! bc of our circuit breaker(semi lockdown), i can’t go out so i can only do indoor shots and do crafts. 😆
.
.
.
.
#levi #leviackerman #hanjizoe #hangezoe… https://t.co/EkEwPszD9U"
778,"Thanks for having us!!!

#Repost summerrain2007
• • • • • •
Nasi Lemak Ayam Taliwang

#circuitbreaker day 10 - thanks to delivery svs..got to eat this #nasilemak #ayambalado again. #grilledchicken slathered with… https://t.co/BQ8Z7DuvBJ"
779,When work from home .... need a break for a brisk walk 😷 #workingfromhome #CircuitBreaker https://t.co/Cmxi5NA5vs
780,"Ending  my journey back home CircuitBreaker  CB-DAY10... saw this lights after sunset above Nanyang CC clock tower at 7.15pm..Our praying time for ""magrib"".#prayfortheworld #staysafe #stayunitedSG @ Jurong West,… https://t.co/VWXVJtw90N"
781,"Wilson version Buta Don Circuit Breaker Edition. Shot with Huawei P40

#circuitbreakersg #circuitbreakereatsxwilzworkz
#meetupshooteat 
#wilzworkz @ Singapore https://t.co/o7pScdCHwy"
782,Babe see you when this circuit breaker end 🥺 https://t.co/jEjPIfwF7z
783,I’ve never seen a nation jog so much (besides shopping for food it’s the only excuse to be outside without a mask). Healthy habit to keep post circuit breaker !
784,Teatime is simple but can be morale Raisin'. #circuitbreaker #2020 @ Singapore https://t.co/KkAAvFVnOE
785,"Now it’s on to the next story and oh wait, CHOCOLATE yezzzz 🍫😋 #treatyourself #wfh #circuitbreaker #webinar #zoom"
786,"Covid-19 CircuitBreaker CB-Day10...very hot n bright beautiful greenery..highway emptiness towards Tuas... @ Bulim Village, Singapore https://t.co/LV5lJr9wfT"
787,"#singapore will always have a different name for everything. It’s not lockdown but circuit breaker , not school closure but Home based learning , not red but 50 shades of orange 😆 https://t.co/WtAoLAwH3u"
788,"Should babies wear face masks? Masks should not be put for Kids under age of 2  .... says  @CDCgov , #StayHome #StaySafeStayHealthy #COVID19 #prudent #CircuitBreaker https://t.co/N1XVH1moxr"
789,"Circuit breaker Day 10 - Fried rice for lunch. Rice a tad too wet today, I should hv put it to boil much earlier. 😒  But everyone finished their share. Haahaa ...!
.
.
#myfoodieadventuresinSG #myfoodjourney… https://t.co/zNmq75Zi9J"
790,Low key birthday celebration this year. At home of course. Not too bad I guess for less than 9 bucks. #lunchisserved #circuitbreaker #friedchickenislove #2020 @ Singapore https://t.co/175fxVJpyd
791,Counting down the days till Circuit Breaker ends bcos right now is Corona's Time!! 🦠🍻 @ Orto Khatib https://t.co/7sNVmg2H9D
792,Singapore Circuit Breaker Day 10: Inspired Vietnamese pho with other international elements like Japanese smoked shellfish and spicy Mala flavour chicken balls! @ Singapore https://t.co/SYwmw3gKco
793,"Baked Salmon, Seafood Aglio Olio, and Ondeh Ondeh Cake. Yummy lunch delivery for today's lunch 😄 #covid19 #wfm #circuitbreaker #stayhome #SGUnited #pinkypiggustayhome #supportlocal #suppportlocalsg #savefnbsg @… https://t.co/bOYDQjt8jc"
794,Before Circuit Breaker @ Mount Faber Singapore花柏山 https://t.co/SRT4y63PhV
795,"Work(out) from Home // 🏋🏻‍♀️

10 days into #CircuitBreaker, we’re one-third the way there! How’s everyone coping?

#StayHomeforSG #SGUnited #SingaporeTogether @ Singapore https://t.co/YTyA2OezLS"
796,"Buti na lang nandito si Nikko when this “Circuit Breaker” happened. Kung mag-isa ako, baka nabaliw na ako. Nakakabaliw kaya mag-isa, tapos laptop lang kaharap mo maghapon. 🤦🏻‍♀️"
797,"👏👏 10th day into the circuit breaker period in Singapore and for the very first time, I managed to get the hubby to workout along with me.  The trick was getting him to lead in an exercise he was most familiar with… https://t.co/7aT3rIDHq6"
798,"One week have passed since circuit breaker period started.
Have you boosted your immunity system with a juice cleanse?
Grab now at
https://t.co/MsPHm0CkSl

#juice #juicecleanse #juicediet #juicedetox #coldpressedjuice… https://t.co/MZ4uQHVj0w"
799,"Keep chasing your dreams, never give up! #nevergiveup #goodmorning #circuitbreaker #circuitbreakersg #gwb5600 #gwb5600gz #gorillaz #gshock #gshocksg #gshockwatch #internationalgshockcollectors #thewrongwrist… https://t.co/4ItxSHDhGL"
800,"#Leica

Morning Life on the West Coast of Singapore, a City in Circuit Breaker Mode (Singlish speak for partial Lock Down). The Monochrome style of Life. 
Singapore Sights, Industry, CRANE SCAPE VISION
Leica… https://t.co/OuPZRLvtte"
801,"At the beach with the #gorgeous gizbabefit at Palawan Beach before the Singapore's Circuit Breaker.

As all Singaporeans should know, all beaches in Singapore are now closed to flatten the curve.

Let's only go to… https://t.co/YTcBMNvINJ"
802,"Day 10 of #circuitbreaker. @ Bedok, Singapore https://t.co/qas2WRQk6W"
803,Can circuit breaker be over alr 😫🥵
804,Stargazing from the window of my home during #circuitbreaker. Looking towards the south east at 346am. #singapore https://t.co/YJivD2G4lz
805,At Singapore they called it as Circuit Breaker ( CB ). Same as RMO but this one quite chill so no panic attack will resulted on their citizen. https://t.co/01A0esGiZq
806,@noorjahanlove these are the side effects of mental health of staying at home for too long thanks to the circuit breaker
807,Circuit breaker is also turning me mad
808,decided to chop it off amid of the circuit breaker https://t.co/V1xxls9CFC
809,"Circuit Breaker Promo - Singapore Only

The number of COVID cases have been on the rise. Precaution is always better than cure. 

Use Bio-X® Kleanze Waterbased Disinfectant with a Hand Held Humidifier to have a… https://t.co/799WXuhkgx"
810,"World’s Squarest Fish - #yellowboxfish 
#nikonphoto #nikonasiaofficial #nikon800e #underwaterphotography #singapore🇸🇬 #sea #fish #aquamarine #oceanside
#ocean #nikonsg #seaaquariumsingapore
#boxfish #ScienceFromHome #science #biologyforkids #CircuitBreaker https://t.co/pTrgCNgtgK"
811,Day 9 of circuit breaker measures. #CountingMyBlessings Persevering in my daily run to Pandan Reservoir. Listened to Power Station (动力火车)‘s FB live performance as I ran. 💪 https://t.co/2fZXHeOzT0
812,"Circuit Breaker, 15th April 2020, Day 9, Rush Hour, but its WFH tomorrow... #Singapore #PeoplesCreatives #PassionPassport #Empty #Landscape #Covid19 #ExploreToCreate #CircuitBreaker #StreetMagazine #IG_Masterpiece… https://t.co/9Ey8zTHxss"
813,"#ESSECMannheimEMBA alumnus, and Alumni President for the Singapore chapter, Christophe Gonet, shares his on-the-ground report on the #Covid_19 #CircuitBreaker situation and how the alumni community are uniting together in these unprecedented times: https://t.co/1CapOdx6u0 https://t.co/YXXsZtGM38"
814,"Day 9: Today was tough but getting a surprise circuit breaker package from a friend cheered me up big time. What’s in it: camembert (fave cheese), egg tarts and brownies 💕 https://t.co/KfjyU4K6Pf"
815,"Surf and turf served on your own turf

#twifsg #twifontheroad #supersandwich #ihavenoidea (these brilliant hashtags brought to you by @talk19)

#covid19 #circuitbreaker #ccb #lobster #steak #sandwich #twine #hashtag… https://t.co/knTUVLijoT"
816,"Configured my GoPro to do livestreams now, great success. But what should I film while on the Circuit Breaker period? 🤷🏻‍♂️"
817,"Circuit Breaker Day 9

PM Program - Let's learn about Dino!

@lilbunlilbao

#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers 
#brotherlylove 
#bffsforever
#bff
#covid19… https://t.co/AUKsQdHpr7"
818,An array of Asian favourites at Spice Brasserie! This is a #throwback to my last dine-in in meal before the #circuitbreaker period began. The restaurant is now offering a takeaway/self-collection option available… https://t.co/GwuoKqGo6k
819,"| Circuit Breaker: Day 09 |
.
Tulisan Pantun oleh si Pemantun Pelik
(@shahrilsamri )
Singapura 🇸🇬
.
Andai malu jadi peramah,
Jangan cuba lawak jenaka.
Andai perlu keluar rumah,
Jangan lupa pelitup muka.
.
#pantunism… https://t.co/EhE4VLNff9"
820,"06/03/2020
#nofilter 
Beautiful hair...🥺😭❤️
———-
Thank you for all the support before the start of the ""Circuit Breaker"" 
We are temporary CLOSED from 7th April - 4th May (but may be extended if necessary) https://t.co/gVvNPMy8rK"
821,"At the end of the #circuitbreaker there will be a long list of #michellinstar #chefs 
This is the result of the #collaboration between @juthikab and our #daughter 
#teamwork #chocolatechipbrownies #brownies… https://t.co/R6JD8RatcW"
822,"15 April 2020 / “Circuit-Breaker” Day 9
Singapore 🇸🇬 https://t.co/nQi15vOYoz"
823,I cannot is every time I see the word CB(circuit breaker) the first thing to come to my mike is Ci bai
824,Ending my challenges working outdoor during Covid-19 pandemic CircuitBreaker CB-DAY9 with beautiful Nature Sunset at Mandai Singapore @ Singapore https://t.co/8Ci3UlchAI
825,"Open your eyes, look within. Are you satisfied with the life you're living? 

Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.  

#circuitbreaker @ Tampines New Town https://t.co/wqdNqTpjjQ"
826,"𝑻𝒊𝒌 𝑻𝒐𝒌 𝑾𝒊𝒕𝒉 𝑴𝒚 𝑩𝒓𝒐🕺🏻🕺🏻 [𝗟𝗶𝗻𝗸 𝗶𝗻 𝗕𝗶𝗼🥳]
.
March has been a long month with the rise in cases around the world and April has proven to been an even longer one with the Circuit Breaker put in place, more of my thoughts… https://t.co/huAIEF4Trj"
827,Singapore Circuit Breaker Day 9: Fishball soup and fried chicken! It’s midweek already! @ Singapore https://t.co/CGGCdLzWwL
828,"@MothershipSG I am not even kidding, here is a different angle from my Bartley residences . Do visit after CB to view and save on some Yen. #SGUnited #CircuitBreaker #WorkFromHome https://t.co/5ecgASxEyN https://t.co/ViRxQvCkbu"
829,"Major failure @StarHub!
You sure chose the right time to go down! #CircuitBreaker #StayHomeStaySafe #WFH and we are deprived of attending @zoom_us meetings, from watching @netflix. Great that I have @Singtel on my phone. @IMDAsg please help. #Singapore https://t.co/k6Hn5dkoIx"
830,"Toro Char Siu, Premium Sausage, Kam's Roast Duck and Wanton Soup. Missing a piece of Hong Kong, hopefully Kam's roast here can help get you through this #circuitbreaker and the non travel  period.  Love their char… https://t.co/YxOY6Eo1tZ"
831,"Codvid-19
Circuit
Breaker
A.K.A CCB"
832,"Circuit Breaker Promo - Singapore Only

#sgunited #circuitbreaker #circuitbreakersg #waterbaseddisinfectant @ Singapore https://t.co/13N401cmqg"
833,Pishang sia circuit breaker ceni
834,"Circuit Breaker Day 9

AM Program - PCF HBL

Let's talk about height!

Tall, Taller, Tallest!

@lilbunlilbao

#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers… https://t.co/9oVzNO1TxD"
835,"Pilgrimage to Springleaf Prata Place for a quick #lunch #takeout — egg &amp; onion #prata for mum &amp; onion &amp; #cheese prata for me. It was all 15% off! When I said, “Wah, why so good ah?” the counter lady said, “Because Covid lor.” 👍🇸🇬 #CircuitBreaker #circuitbreakersg #SGUnited https://t.co/gWqD1EYik7"
836,Day 9: Hokkien mee for the girl and mee goreng basah for the rest of us #menuoftheday #circuitbreaker @ Boon Lay Meadow https://t.co/995qIjAo75
837,@SingaporePolice if something is continuing with house decor after renovations is that still ok to do under circuit breaker rules ? DM if details required
838,"Abs and Fat Burn. 
Never thought I would love shredding the non existent abs but this was fun pretty fast. Only 10 mins each set. #covi̇d19 #circuitbreaker #hiit #absexercises #fatburn #bodyweightworkout… https://t.co/lATQMvd64v"
839,"Started my rotation of #workingfromhome today. Someone is curious to know what I do.
.
#wfh #circuitbreaker #lockdown #inatimeofcorona @ Rangoon Road https://t.co/18tRK4XcU8"
840,Day 9 of circuit breaker period. #safedistancing @ The Star Vista https://t.co/Z6osGgDvch
841,"3 days before circuit breaker 👀
.
.
.
.
.
.
.
#travelphotography #beautifuldestinations #travelphoto #travelgram #travel #traveler #architecture #lifestyle #building #photography #travelphotography #photograph #asia… https://t.co/tmIRJUXmDS"
842,"Please, do enjoy the “Green Tea Mood” of these #toilet rolls. (And this entire section of #toiletpaper — which is the most toilet paper I’ve seen anywhere since February 2020.) #Singapore #CircuitBreaker #circuitbreakersg #SGUnited #LooPaper https://t.co/CyU52jfGCu"
843,"The Circuit Breaker will not end at May 4. Why? Because looking at the rise in daily cases and Singaporeans flagrantly flouting rules, it is as though they are secretly happy about having to stay at home. Unless the ball is not in their court."
844,Gotta a feeling this circuit breaker will be extended upon seing people still refusing to #StayHomeSaveLives
845,@vinchie_cebu @teddyboylocsin Madami nang napauwi na foreign workers at banned to enter Singapore dahil “lumabag” sa circuit breaker measures ng SG government. https://t.co/zhNMWDKsiA
846,Lunch on Singapore Circuit Breaker Day 9: Glammed up version of Teochew porridge with Japanese mushroom and canned snow crab! @ Singapore https://t.co/Zxp6Hsu57I
847,Is it just me or is the level of crazy higher than usual? #icanteven #covid19 #circuitbreaker #sequelae
848,"Also, guys - this #CircuitBreaker isn’t just gonna be a month. Look at the numbers. We are probably looking at 2 months, shortest. #circuitbreakersg https://t.co/KXmruyYy38"
849,"@GirlOnAHippo I can’t say for those in US. In Singapore, the childcare centre gave us a rebate for this mth during our Circuit Breaker period (Lockdown term here🤣). They also offer continued daycare for kids whose parents are Essential Workers (both parent). I hope and pray things get better."
850,"Singapore is ill-equipped for a lockdown. Deliveries on almost everything are delayed or missing, including groceries. My Monday delivery from Redman Phoon Huat is meant to turn up today, but let’s see. No way we can avoid in-person grocery shopping at this rate. #CircuitBreaker https://t.co/BeIcGWb6DZ"
851,"People’s Action Party posts on its Facebook page, announcing for the first time that it will suspend its ground engagement https://t.co/0qeMnAoLun the announcement makes the 2 MPs not guilty on circuit breaker..what a smart move to avoid MPs being fined. For other, fines apply"
852,"Singapore Circuit Breaker D-9
Day with you, Renhao...

#COVID19
#Covid_19
#Covid_19singapore
#SGUnited
#StayHome https://t.co/zxDXi98aVV"
853,"Singapore Circuit Breaker Day 9: The cryptanthus are blooming! Nature is returning to Singapore! @ Clementi, Singapore https://t.co/4PfvJKUgWB"
854,#nopool #noproblem #circuitbreaker #singapore #homeschool #workfromhome #sisters #annie&amp;elsie #happiness #staysafe #dcisunited #unicorns @ Waterford Residence https://t.co/TU5sKeMjrH
855,"During these uncertain times for #smallbusinesses I’ve decided that I will make an effort to support local businesses and #savefnbsg especially the restaurants and cafes I love. 
_
During #covid_19 #circuitbreaker… https://t.co/komPPCCTMs"
856,(Pic taken prior to the Circuit Breaker). Mid-week #symmetry. #LowerPierceReservoir #kilogrammerz #timeoutSG #visitSingapore #todayweexplore #yourSingapore #topSGshots #visualSingapore #whatisSingapore… https://t.co/ROARtuSguq
857,"#Singapore #update on #covıd19 #circuitbreaker measures.. ✌🏼☺️
.

#rcssingapore 
#singapore🇸🇬 
#singaporeans 
#singapore_insta 
#latestnews 
#latestupdate 
#coronavirusoutbreak⚠️ 
#covidー19 
#covıd19pandemic… https://t.co/B2CrC1a9NC"
858,Life isn’t fixated. Life is flexible. Be your own person. And if you can survive this CIRCUIT BREAKER or maybe the extended version of this CBperiod. You can achieve anything you want right here in Singapore.
859,Inconsiderable people  don’t understand the meaning of circuit breaker ! Lockdown better
860,"⚠️VIRTUAL WORKOUT CLASS DURING CIRCUIT BREAKER PERIOD💫
With trainer Annie Low

Thanks all for the participation! I had a great time working out with everyone! 😃

Annie Low conducts 👙Pilates 🩰PiloxingBarre and… https://t.co/2wzbXLBzpO"
861,"Yong Tau Foo. The #circuitbreaker seems to have affected some hawkers such as this one, have passed by a few times including the expected to open Friday and Saturday night but to no avail it is not opened.  Let's hope… https://t.co/utQe7fx8Ui"
862,what have this circuit breaker done to me
863,Our favorite thing to do during Singapore's Circuit Breaker Period - GROCERY HOPPING HAHAHAHA 🥰 https://t.co/X1QTbBixwV
864,"Circuit Breaker, 14th April 2020, Day 8, Work From Home... #Singapore #PeoplesCreatives #PassionPassport #Neon #Landscape #Covid19 #ExploreToCreate #CircuitBreaker #StreetMagazine #IG_Masterpiece #GameOfTones… https://t.co/megdNrNhZ5"
865,"This is making the economy suffer more pains than gains! Having sprints of circuit breaker is not the solution! 
Just say LOCKDOWN!
Bitter must come before sweet! https://t.co/axtZsYpZm8"
866,"Kau eh szshamaii klau tak abisss... Siapppp
Bazir je mcm syaiton 👻👻👻
#circuitbreaker #mco #pkp #stayathome #staysafe #makantothemax #april2020 @ Choa Chu Kang, Singapore https://t.co/Zn0YaLEcqy"
867,Day 7 of Circuit Breaker. Before and After. Giving the balcony a fresh new look. https://t.co/11SOKfqexw
868,"Even sunsets making me miss wrestling show setups...

#CIRCUITBREAKER #wrestlingwithdrawal https://t.co/WuWChcJIRS"
869,"Singapore Circuit Breaker D-8
Playing old games...

#COVID19
#Covid_19
#Covid_19singapore
#SGUnited
#StayHome https://t.co/ysO9Hdlgaf"
870,"circuit breaker = pemutus rantaian

hebat. ☺️"
871,"Circuit Breaker rules cannot follow but got so many people say "" why not lockdown “. What a joke ah Singaporean’s"
872,"@MuratOwkey @sillysampi Menteri Ketenagakerjaan Singapura perempuan. Dia yg perjuangin hak para pekerja untuk work from home, keras sekali. Ini yang bikin program circuit breaker efektif."
873,"Last Day Out Before Circuit Breaker!! Ft. Jing Ni 💜

https://t.co/CxRWTRPQL0"
874,"Circuit Breaker Day 8

When you hear no sound from them for a short while....

@lilbunlilbao

#lilbunlilbao 
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers 
#brotherlylove… https://t.co/73Jn8cXhGZ"
875,"Day8toStarWarsDay💫

My Daily Dosage of Exercise Essentials During this Circuit Breaker ✨ 

Don’t get me wrong! Even without any of this equipments (except your water bottle because hydration is key when exercising),… https://t.co/JYYgNXr3bn"
876,"Before this COVID19 Circuit Breaker got activated, this spot was filled with little old ladies laughing and chatting together.  The neighborhood was buzzing with so much life and energy.  When can this life and… https://t.co/7Tx1fkACWX"
877,"Here’s an archived photo with a caption which reads “The moment I saw you, I deleted my https://t.co/544i1vMrbE account”. Pretty much that, right now. 😉 | Happy Tamil New Year, folks! 🎉 #CircuitBreaker #StayTheFHome… https://t.co/NDYOM90mFJ"
878,"Circuit Breaker Day 8

AM - Free &amp; Easy

No HBL scheduled for today. Ask Izac to do revision but he say need to finish up the colouring done halfway yesterday with Jalen.

After 5 minutes, both end up in their play… https://t.co/vn5KauYWLt"
879,#stayathome #lookingout #itsok #nomakeup #lockdown #coronavirus #covid #covid19 #circuitbreaker #day8 #SGUnited @ Singapore https://t.co/Q5WEiGXR9W
880,"Can’t believe that it was just two weeks ago when I had five consecutive days of fieldwork. Now I’m craving some sun, sweat and seawall!!

#SeawallEMEL @EMEL_NUS
#CircuitBreaker #StayAtHome https://t.co/pb1JzQWVC2"
881,"Circuit Breaker Day 8. 
Workout from Home Day 2. Hoping to continue this on a daily basis. 
Today’s workout inspired by @alexcosta “Full Body Quarantine Workout”
For warmups:
• Handwalk + Pushups 5 reps
• Hip Openers… https://t.co/RE2KpZDJsO"
882,"Circuit Breaker Day 8. 
Workout from Home Day 2. Hoping to continue this on a daily basis. 
Today’s workout inspired by @alexcosta “Full Body Quarantine Workout”
For warmups:
• Handwalk + Pushups 5 reps
• Hip… https://t.co/RDqyN6cIUh"
883,"With the Coronavirus Disease ( Covid-19), causing a global health emergency, most countries have implemented lockdowns to protect it's citizens. Here in Singapore, the government had implemented a 'Circuit Breaker"" ,… https://t.co/lx141IiRtX"
884,Day 8; I could get use to this idle life #circuitbreaker
885,We went into the dorms to swab and identify those affected. And this is how they greeted us..... 😭😭😭 #COVID19 #circuitbreaker #circuitbreakersg #SARSCoV2 https://t.co/A0J04Dpnk5
886,"Hikmah Circuitbreaker...

Baru tahu Nabi Muhammad s.a.w keturunan namanya. 

Nama he umat Nabi, baru tahu Ali keluarganya. @ Singapore https://t.co/4GKtfkLe6P"
887,"Day 8 of Circuit Breaker
.
So what’s for lunch today? We decided to tarpow since I’m feeling under the weather. I think it’s two or three times in my life where I didn’t feel like food when ill. Today, is obviously… https://t.co/Hw6KPtWmsq"
888,POSB server down. #circuitbreaker
889,"Yummy baked curry chicken rice with cheese for lunch on Singapore Circuit Breaker Day 8! @ Clementi, Singapore https://t.co/lRy50DKa6C"
890,"This circuit breaker period is really showing the side of our society we need a bigger spotlight on. From humans who can’t stay home bcos of a toxic household, to elderly who need to be at the hawkers for social and mental interaction."
891,"Oh wait, looks like they deleted that post and put up a different one two days later. Best Denki stores are closed during #circuitbreaker after all https://t.co/u21zvKsmeT"
892,"The circuit breaker measures (from what I understand) is almost like trying to eliminate all possibilities of unlink cases, give authorities some time to establish tracing for the linked clusters, only then the spread from one known cluster to a yet to be cluster will be stopped."
893,"14 • Artistry Studio 💄
First video presenting by yours truly 💞
Making full use of this #circuitbreaker to pamper myself, love myself, feed myself, dress myself and educate myself.… https://t.co/XocHKs0VXB"
894,"| Rewind &lt;&lt; |
Ops Baca 2019
(Nee Soon GRC)
.
#pantunism #pantun #puisi #nusantara #singapura #brunei #malaysia #indonesia #poetry #poetrycommunity #sgpoetry #singlit #singapore #rewind #covid19 #circuitbreaker… https://t.co/LuvCG94y0S"
895,"CB #circuitbreaker Day 8:
.
.
.
Here's a genuine and authentic lesson I really want to share. Earlier this morning, most of us Singaporean adults should've received our government relief funds. Though 600 bucks might… https://t.co/Qj2E2qw5WY"
896,"CB #circuitbreaker Day 8:
.
.
.
Here's a genuine and authentic lesson I really want to share. Earlier this morning, most of us Singaporean adults should've received our government relief funds. Though 600 bucks might… https://t.co/USlOKYGEJ8"
897,"The Circuit Breaker or rather this pandemic showed the world the results of not heeding advices. Complacency, arrogance, ignorance and self centred individuals pays a price by hurting themselves or creating more… https://t.co/WWSWYyo09c"
898,"There’s going to be a heck of a lot of people going to the physio post Singapore circuit breaker because they: 

1. Started running during with poor biomechanics
2. Did far too many jump lunges, splits jumps, squat jumps etc during their at home workout 

Exercise wisely. . ."
899,"Complying to safe-distancing measures during this circuit breaker period by alternating work bays and staggered workforce.

#MotorEdgevantage
#JaguarWorkshop
#LandRoverWorkshop
#PorscheWorkshop
#VolvoWorkshop
#covid19

https://t.co/O3QCZP5kxA https://t.co/RgLrtRkWWh"
900,Please comply to the circuit breaker rules. Nanti kene extend complain govt macam ni macam tu. Ni korg yang keras kepala.
901,"#Throwback 
She dressed up to go out of home to t̶h̶r̶o̶w̶ ̶r̶u̶b̶b̶i̶s̶h̶ dabao dinner.
Stucked at home during circuit breaker period makes her bored to the max, so every change to go out bring her great joy...… https://t.co/uPcK3NZEXX"
902,Designed for today’s musicians and content creators / / PreSonus StudioLive AR12c (SGD759) / / Get your today at our showroom (approved by MTI as an essential service during the “circuit breaker” period) or online store: https://t.co/ZLdpA2N4HV https://t.co/VR2lJsajqX
903,"Semua penumpang mencari tempat duduk masing masing. Masih kondisi 'Circuit Breaker"".  Kudu nyawah. https://t.co/K55iHzsCFF"
904,You don’t ask for a change. Nothing is easy until you change yourself. #circuitbreaker #circuitbreakersg #gst120l #gsteel #gst120 #gshocksg #thewrongwrist #wotd #internationalgshockcollectors #leatherband @ Singapore https://t.co/axrSvKN5hc
905,I foresee the circuit breaker extending honestly.
906,"Tues 14Apr20 - Good morning all!
CB Day 08 -- do stay safe!
.
.
 #circuitbreaker #Singapore #myadventuresinSG #sunrise @ Bedok, Singapore https://t.co/501K4jcjlg"
907,"(Pic taken prior to the Circuit Breaker). It has been a welcome, timely break from posting on social media for the past week or so, all this amidst unprecedented times we live in. The break has enabled me to reflect,… https://t.co/JMfRAOs2Po"
908,Circuit breaker? It's ok if I don't get to celebrate my birthday this year. Just send me money so I can buy Nintendo games online 😁
909,"Signature Lobster Porridge, Crispy Lotus Salted Egg, Yellow Gravy Crab Meat Tofu, Signature Chicken, Pan Fried Kurobuta Pork, Crispy Shrimp Roll. We are one week into the #circuitbreaker and while cze char food like… https://t.co/ocL3DpSBfs"
910,honestly this circuit breaker feels like a zombie apocalypse.....
911,Singapore blew the chance to turn the tide around. We had a lockdown too late! well ‘circuit breaker’ they said. Whatever that meant. We followed blindly on WHO’s advise on mask that defies common logical sense. We’re paying a heavy price for being too cautious and..  too proud.
912,I’ve never seen this kind of empty Plaza Singapura ☹️😫😞 #PlazaSingapura #Singapore #CircuitBreaker #싱가포르 #シンガポール @ Plaza Singapura https://t.co/koQs0KlDq6
913,"You must be on only green dots otherwise you will pay SGD300 for fine.   緑の点だけにいる必要があります。そうでない場合、罰金としてSGD300を支払います。녹색점 아니면 벌금 300불!!
#Singapore #CircuitBreaker #CoronaVirus #싱가포르 #シンガポール @ Singapore https://t.co/4KlAS8PmUI"
914,"@yamadaxyuto2 今ね、circuit breakerって言うやつでお買い物以外は外出たらダメなの。人の家に行くこともダメなの。仕事も家でしかしたらダメなの。破ったらかなり罰金取られるの。

日本より厳しいのに毎日200人ぐらい増えてるの。たぶん、日本は患者もっといるはず"
915,"This Circuit Breaker period is the best time for Desmond to actually bond and play with Loveanne! 🙌🏼 

.
.
.

Hence, I decided to start exposing Love to play dough (after making sure she don’t start eating them up… https://t.co/TUz2EBI7bI"
916,Can circuit breaker end already? Many many plans coming up 🤯🌚
