,Text
176,"FAQ: Travelling to Singapore and how visitors can get their vaccination status recognised 

 https://t.co/zYqW4XsDHu"
177,"Commentary: What can you do if your parents or siblings refuse COVID-19 vaccination? 

 https://t.co/OB8srOzScL"
178,What about the vaccination effectiveness ? Over 5-6 months ? https://t.co/x2AxkbZ3P1
179,"Melbourne to ease more COVID-19 curbs as 80% vaccination rate nears 

 https://t.co/7VGaSamHhz"
180,Booster Vaccination done ✅ Moderna for the Booster. Pfizer for the 1st &amp; 2nd! https://t.co/pG2AQLHHzb
181,"Sinovac COVID-19 vaccine to be included in Singapore's national vaccination programme 

 https://t.co/8ChKuj2vWg"
182,@SteveSeow I came on a VTL flight and it requires an approved VTP. To get that you have to upload a proof of vaccination QR of a participating country.
183,3rd Jab done #Booster #PfizerBioNtech vaccination 💉
184,"Brief queues but mostly smooth sailing as malls enforce vaccination-differentiated entry measures 

 https://t.co/bTF5cUoJwU"
185,"@Riggers005 @thiscassgirl why? I’m vaccinated. I assume you are too. We can both still get it. We can both still transmit it. Thankfully if we do get it, the vaccine should reduce the impact but vaccination doesn’t equal eradication"
186,@ekbowman4 @thiscassgirl they definitely could but none of that is impacted by her vaccination status
187,"Covid: Israel, Bahrain people lose vaccination status without boosters https://t.co/js6aMz4l6a"
188,Verifying the vaccination status of migrant workers who just arrived could be tricky. ST reports that only 55% in that dormitory had done so.
189,"Stay safe and all you whoever read this I Thank You 🤗 Wishing you a stronger you remembering even after vaccination may still get infected, importantly keep immunity in check.

Full blog at 
https://t.co/F2yQai11K3"
190,My main issue with those who *choose* not to vaccinate is not the risk to their own (and their children’s) health. Nor their willingness to risk the health of the community. These considerations are important. But when they get covid… /1 #vaccination #VaccineMandate 💉😷🏥
191,@MacLeodLisa How should foreign residents present vaccination status to bars/restaurants?  no clear message to tourists to Ontario. vaccination website is inaccessible outside of Canada &amp; worried that I will spend $ on flights for nothing &amp;do not want to argue w/staff when arrive
192,How about putting a different colour for the safe entry pass so that one can easily differential between vaccinated and no vaccination
193,"@GandWalter no I’m not. But first, no one, literally no one, is talking about unvaccinated travel. Covid vaccination is only a personal prophylactic - it doesn’t stop the transmission of the virus, there is no herd immunity, and it only mutes the effects of covid."
194,@marietg it has never escaped from hotel quarantine here in Singapore but it transmits pretty quickly from household. Quarantine is now pretty pointless as you can’t contain it. Vaccination and hoping for the best are the way forward
195,How will popular culture address the big virus-shaped elephant in the room?  Do we think we’ll see the pandemic being a part of ‘normal’ stories? Romantic novels where couples wear masks? Action movies where heroes moan about vaccination? Or easier to ignore? #WritingCommunity
196,"Right... And that govt is wrong to push for vaccination and that data is manipulated .

Up to you. If u think govt is hiding info. What makes u live in Singapore since there is endless way I can day govt is trying to kill u everyday if we believed Ur hyped story.

I can only show"
197,"Queues form at some mall entrances as checks on COVID-19 vaccination status begin   

 https://t.co/qyXxvnh9NX"
198,"無敵老人はやはり無敵なのか

Hawkers say they have 'no time' to check vaccination status, many rely on safe-distancing ambassadors https://t.co/8uJA3c69oH"
199,"Queues form at some mall entrances as checks on COVID-19 vaccination status begin   

 https://t.co/qyXxvnh9NX"
200,"Hawkers say they have 'no time' to check vaccination status, many rely on safe-distancing ambassadors 

 https://t.co/0fbKgFZYhJ"
201,Amende yg korang fake vaccination card korang? Mmg noyahhh
202,"Quick death of Patients actually helped ICU and thus doctor sanity alot.
Imagine if Delta is virus that slowly kills patients .
We will not be able to keep it at 42 ICU. 
Second factor is vaccination allowing for minor symptom only.

It could have been alot alot worse. https://t.co/Z08g6MN4SH"
203,@yoongkhean Don't think Msia will ever be in the scheme; not without these 1. an early detection&amp;prevention program incl distribution of ART kit to every household. 2. Vaccination campaign. Currently Msia sit at group IV which require visitors to undergo 10-14 days quarantine.
204,Covid-19 booster shots now surpassing initial vaccination doses by nearly half https://t.co/wArYs6Popd via @nbcnews
205,Interstate travel to be allowed simultaneously across Malaysia once 90% vaccination rate achieved - PM - https://t.co/ykU2vfjS0y https://t.co/RpDJkBXArM
206,"'Selective' checks on COVID-19 vaccination status to be conducted at hawker centres, coffee shops 

 https://t.co/W4nt44EqbF"
207,"@Khairykj Salam YB @Khairykj for Malaysians who were fully vaccinated outside of Malaysia, how do we go about getting our vaccination registered?"
208,"@jdeamattson I mean like the folks in London, NY, Berlin, Munich, Copenhagen, areas with comparable levels of vaccination"
209,Too late in vaccination https://t.co/2YrZA7PY3a
210,"The last time I had high fever was after my 2nd dose vaccination, about 2.5 months ago."
211,"Good news🎉: 🇩🇪’s #vaccination rate is up to 5% higher as some 💉💉💉were not reported to 🇩🇪public #health Institute, says the Ministry of Health. This brings the rate up to 84% and gives us hope for the months ahead. (Tb)  @ChannelNewsAsia @STForeignDesk @YahooSG @MothershipSG https://t.co/fIHFbHvfKp"
212,@Anton_Vikstrom @galinash We used one of their vaccination buses outside an ICA Maxi to get TBE shots when in Sweden this summer. Great service. But they don't do COVID shots for some reason. All of that has to be very bureaucratic apparently.
213,"So when S'poreans wonder aloud and say, ""we have 80% vaccination rate but more cases than ever.. How come??"" My answer to that is, ""that was the plan all along, hello? That's why govt said we are going to live with covid as an endemic"". 
#dontbesoblurcan"
214,@EFCI984 @crazythainame @alanas137 @S_B_B__ vaccination doesn’t stop transmission
215,Take-at-home COVID drug molnupiravir may be on its way — but vaccination is still our first line of defence via @TC_Africa https://t.co/qxgkaM54fz
216,"I frankly don’t understand athletes with lucrative contracts 🤦🏻‍♂️ There are people around the world struggling to make end’s meet and there you are, being petty cos of vaccination mandates or not reporting to a job that you’re paid millions for. LMAO 🤨"
217,"@valenzuelacity hello po ask lng po bakit ung VCVAX HOME SERVICE nyo hindi tumupad sa Araw ng pag punta,tumawag sila samin na ppunta nun Friday para sa vaccination ng Mother ko d nman dumating,nag antay today wlpa din po. Call kmi hindi snsgot ang tawag!!!!"
218,"Vaccination status in TraceTogether app will not change for those who take booster shots: Ong Ye Kung

https://t.co/8wdDVHwzaI"
219,@nq1stinn As in vaccination? 😂
220,@Khairykj Should stay open in reopening phases to curb the spread of the virus. 1. Smaller scale PPV for testing center. 2. 3rd dose vaccination optional venue for special group. https://t.co/k9JtskKEyo
221,"Unvax has higher proportion of having long covid.

Meanwhile.. internet anti govt people are still downplaying unvaccinated people.

And downplaying the govt correct decision to vaccinate more.

Instead, they keep laughing and joking about their version of vaccination is bad. https://t.co/kE5SPw30R8"
222,"Commentary: Malaysia’s rapid COVID-19 vaccination cannot make up for its shortcomings

https://t.co/qyooxf1TV2"
223,"Australia reports 2,355 new COVID-19 cases as vaccination push continues

https://t.co/GfbWBHKPZS"
224,"Singapore cases still ticking up, but 98%+ of them are mild or asymptomatic. Serious cases, ICU and deaths are well below western peers.

Why? 82% vaccination rate, almost all of that with mRNA jabs. https://t.co/PtRaWCgf2b"
225,"New DEPRESSION “Vaccinated” Tee 
Note: To purchase this tee, please show proof of vaccination on TT app. Thnk u.
-
Get yours in-store at Sects Shop, Orchard Gateway 04-14 Singapore or DM us. 

https://t.co/3S2ewmAlgC https://t.co/N9evGlNYvs"
226,"Others instead.

Which hospital is not messed up during this period.

Without our mass vaccination..

Our hospital will be filled to brim now and overflowing with lots more unvaccinated.

Doctor count and nurses count and equipment and hospital service is inflexible"
227,"ワクチンパスポートを偽造した男が、レストランで食事して逮捕され、3週間刑務所に投獄。
日本ならありえないけど、ワクチンパスポート偽造問題は、これから沢山出てきそうですね。

Man jailed for forging COVID-19 vaccination document to dine in at restaurant https://t.co/wFBVrqoD2Y"
228,"At Vaccination center. Finally get my friend to vaccinate.

The staff was nice to let me sit down as he can see I am a friend who push the unvaccinated one to vac. And he just thoughtful to let me in to sit and rest!

It's so touching!!

I can died tonight. 
My heart is full"
229,"New DEPRESSION “Vaccinated” Tee 
Note: To purchase this tee, please show proof of vaccination on TT app. Thnk u.
-
Get yours in-store at Sects Shop, Orchard Gateway 04-14 Singapore or DM us. 

https://t.co/3S2ewmAlgC https://t.co/uxzL1QduOo"
230,"Vaccination is not foolproof.

There is no foolproof plan against Nature.

Really really foolproof plan requires shit load of money.

Be fucking rich. Bring u and your harem to your island and stay if u are elderly.  

Or entry of new harem needs 1 month quarantine"
231,Even God needs people to be vaccinated . It shows the necessity of vaccination. https://t.co/mRXEgMHXZx
232,"Can’t believe I put myself through a second 14-day quarantine again but never say never. “Released” just in time for Singapore’s reinstated “semi” lockdown (only 2pax allowed to dine together). #covid19 cases are ramping despite vaccination rates. Take care, #Singapore. https://t.co/cuzkPtGsZq"
233,"@sab_rossitto @FionaPattenMLC OK maybe he doesn’t have a reason for being outside but it’s a fine, not something to be taken down and handcuffed for. I’m pro vaccination, pro mask, pro taking reasonable precautions but this seems heavy handed https://t.co/kMGRzuRRXm"
234,"New DEPRESSION “Vaccinated” Tee 
Note: To purchase this tee, please show proof of vaccination on TT app. Thnk u.
-
Get yours in-store at Sects Shop, Orchard Gateway 04-14 Singapore or DM us. 

https://t.co/3S2ewmAlgC https://t.co/PDX7RYzSub"
235,"People who say dun take vaccination cos got a few people die.

Me: then u dun take car cos car is known to cause fatality every single day over and over again many times each day.

We dun live in perfect world.
Vaccine saves lives. Lots of it.

And rest of us also take risk liao"
236,"New DEPRESSION “Vaccinated” Tee 
Note: To purchase this tee, please show proof of vaccination on TT app.
-
Visit Sects Shop, Orchard Gateway 04-14 Singapore 

https://t.co/uRpapxfkrF https://t.co/jNJOAvNto2"
237,"This morning,
Hub: I thought AA don’t have anymore vaccination after 18m. 
Me: yea actually no more but this one additional flu jab they are offering so I just go for it *hub judging me* 🤣 sorry your wife pro vax uh😝 and now we have to go poly again next month for her2nd dose🙊"
238,"Tomorrow Luna is going travelling! To the clinic to get her vaccination. 🤣🤣🤣💉💉! 
Incoming crying Luna 😭 @ TinyTodds https://t.co/FFwtR3s2MZ"
239,@jezinkew here in Singapore you have to show your vaccination status (on an app on your phone) when you enter somewhere
240,"Чпок и готово. 
#vaccination #Moderna #Covid19 #Singapore 

Я прививок не боюсь, если платят - уколюсь. @ Hong Kah North Community Club https://t.co/3WH4sLofjY"
241,"月曜日に
ワクチンブーストショット
ドキドキしてます🤣
Your COVID-19 vaccination appointment has been scheduled at xxxxxxxxx
Community Club 
on Mon, September 20, 2021 at 12:00 pm.
#コロナワクチン 
#CovidVaccine"
242,Quite nice the vaccination centre got a nice background to take photo https://t.co/r3Hxj6D3xR
243,"Back to vaccination centre. This time round with wifey. Yes she decided to take it. After I showed her this article and told her that I insist.

https://t.co/a0uwJXxvmP https://t.co/qeSzcgJwcv"
244,When HR vaccination did not communicate with HR covid cases. Dikejar2 DC staff yg belum ambik 2nd dose sbb cancelled date masa tu kena covid. Patut tlg arrange 2nd dose kawan tu since 1st dose under PIKAS
245,"How to explain vaccination to dumb people.
Japan Mamasaki has conquered Singapore. There are two package of Russian Roulette."
246,"A total of 81% of total populations had received full vaccination as of September 12, 2021. https://t.co/nfFO49eLlc"
247,"It's time. Mandatory by law... 
We should start making it 

S'pore should make Covid-19 vaccination mandatory, so measures can ease for everyone
https://t.co/u3mSPMsrVK"
248,My buddy while waiting for mil vaccination https://t.co/F0W2mZFUh0
249,"Mil finally found the confidence to get the vaccination! 
She had the initial concern of complication due to vaccination cause she has health issue (high blood etc).

#GetVaccinated https://t.co/l01b2GKjGi"
250,Newest update. Valley add. Plus all my recent other summary of death pattern over two years and Vaccination rate recently. https://t.co/KnevUEb5or
251,Phillipines death so far and Vaccination rate. https://t.co/xs3cnnl5Pu
252,Death numbers over 2 years and current vaccination rates for country with access to vaccine.
253,"It's vaccination day (2nd dose).

Turun production, bunyi mesin je.
Semua konvoi g cucuk.
Terkebil² jap."
254,"People will vaccinate once they see death rises. 

If vaccinate somehow dun work in future due to new mutation.

Next time then see how lah.

U plan so far for what.

Right now. Evidence is clear. Vaccination works. So we just go this path 

Rumors of vaccination being"
255,"All these countries in general have access to vaccines.. so generally the vaccination rate is ok, depending on whether they have skeptical citizen. But access they should have plenty of it.

This would paint a good picture instead of listening to Singapore internet 'expert'"
256,Ooo rupanya hari ni dah start walk-in vaccination kat Persada. Go get emmmm!
257,"Even Taipei mayor ke wen ze said the only long term chance is vaccination.. and people worked as surgeon doctor last time .

Now politician.

Grow some brains lah.. those unrealistic zero strategist Singaporean.

Stop copying China and New Zealand blindly hard lockdown zeroing. https://t.co/Qm20pbJ5Ij"
258,"Israel is the cautionary tale of every country with low risk tolerance eyeing a mass vaccination strategy, citing its spike when justifying their own prolonged restrictions. 

But is this the future? Or a cautionary tale about missing vaccine targets? https://t.co/4xewiDiAt5"
259,Saudi Arabia: Mandatory Vaccination to Attend the Workplace https://t.co/faO7wwVEOW
260,Ooo who's the winner for the 10mil HKD flat for the covid vaccination draw
261,"Vaccination day 💉💉 for 2nd dose✨✨ (@ Persada Johor International Convention Centre in Johor Bahru, Johor) https://t.co/PlivEacQfH"
262,- sermons using telepathy via nanobots injected during the bi-weekly state mandated vaccination sessions for every variant ever mutatedz
263,2nd vaccination jab ☑
264,"I jus misread the #vaccination camp to #vacation camp!! Eppo dhan Indha quarantine, border restrictions 🤯ellam mudiyum ?"
265,"So the message is clear.

Testing and vaccination is our strategy.

Not lockdown, not restriction. They will only be used for protecting if hospital oxygen and ICU demands is overwhelming system.

Otherwise, it's business as usual. But no more loosening also of restriction."
266,Singapore has the world's highest vaccination rate for any country over a million people. But it's going to pause on reopening plans for the moment. https://t.co/89N5GF6JYZ
267,"@KFC_SG
I'm a recovered Covid 19 person and I required one dose of vaccination only as prescription by MOH,Singapore but staffs at KFC city sqaure mall , not allowing me to dine in even I showed my vaccination certificate which shows I'm vaccinated. It's hilarious."
268,I'm surprised TraceTogether hasn't implemented this yet... So much easier than tapping back to show the vaccination status... https://t.co/cMHXhF9qJj
269,"Which is actually luxury as no work temporarily is not a bad thing as you think.

Meanwhile, doctor and nurses watch their precious leave become unused as they have volunteer the vaccination drive, or other any increasing medical load in country now.

Meanwhile political party"
270,"Then only good thing abt increasing cases and unlinked cases is that people who like to wait to vaccinate because covid numbers are low still so they can afford to wait still 

Will have reasons to vaccinate.

This will increase our vaccination climb daily now for this last group"
271,"C’est bon pour le passe sanitaire 👻. Je suis pour la vaccination,mais en même temps je comprends que certaines personnes ne veulent pas le faire, et soient contre le passe sanitaire. Je trouve que c’est mieux quand il y a des voix différentes qui peuvent faire avancer les idées. https://t.co/s4QaErDENn"
272,COVID-19 vaccination or nasal swab test that is the question. #life #liberty #pandemic #endemic #publichealth #globalhealth https://t.co/S1KcuhfQd2
273,"@Numasan0704 I hope your vaccination goes well, handsome! Drink a lot of water! 🥛🥛🥛🥛🥛"
274,"Like I shared previously, another thing to look at are upcoming vaccinated travel lanes. I’d like to see how it’s reciprocated with other countries who’ve contained outbreaks or have a high vaccination rate."
275,"Singapore has reached 80% vaccination of the total population

#igotmyshotsg"
276,Im soo mad with the way Toa Payoh CC handles vaccination. Glad i chose Bishan CC with a more systematic system.
277,Seems like I'm collecting vaccination stickers today... Right shirt to wear I guess 😂 https://t.co/9vHJa9vYoE
278,"Covid-19: 3 F&amp;B outlets ordered shut for 10 days for not checking vaccination status of patrons, allowing unvaccinated diners https://t.co/eq4SG6CnMh via @TODAYonline"
279,"@ChannelNewsAsia Yes, infections will happen regardless because we missed the vaccination boat and the variant got out of hand. Important thing is that infections do not lead to serious illness and death."
280,How on earth can anyone justify this appointment? Knows Jackshit about health structures and messed up the vaccination program. Might as well admit defeat - jokers. https://t.co/QK0CkAAlpr
281,Alhamdulillah My first dose vaccination with a rainy day🌦 https://t.co/HnB5rU0x2v
282,"25 August 12pm , Singapore. completed vaccination or received 1 dose for recovered covid patient

▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓░░░░░ 78%"
283,Unless we are pretty sure that we have reached safe state of vaccination. And so the ICU and death did not climb up despite being 10000 cases everyday because endemic eventually means something like this.
284,New: Montgomery County requiring county employees to submit proof of vaccination by Sept 18. Staff who don’t submit will have to be tested regularly.
285,Singapore saving grace now is our high vaccination number.
286,Few days more. I’m going to start gaining back 3kgs of solid muscle! No more lockdown please and extra vaccination. #timetogetback
287,"If u are scared of vaccination.
Johor Sultans will be even more scared. Because they have more to lose than us peasants. Our peasant life die Liao also ok.

'Don't be easily swayed by anti-vaxxers, trust our certified medical professionals': Johor Sultan https://t.co/B7T9FSYpIS"
288,@drsanjaygupta Watching your interview on CNN from Singapore. We use our phone for vaccination confirmation. The use of cards in America is crazy. I would recommend looking to other nations that are addressing these issues. America does not have all the answers. https://t.co/kfOpTAydxI
289,Finally dapat pun vaccination appointment 🥱
290,People vaccinated overseas can verify Covid-19 vaccination record at designated clinics in S'pore https://t.co/YHzh0tctSQ
291,"full vaccinationになったら、フラトンベイのLanternに行きたいな。(まだ行ったことない)
その後、夜のマーライオンパークとその周辺をぷらぷら散歩したい🥺
シャウ男は「スシロー」と連呼してるけど、私は夜の街を歩きたい。"
292,First dine-in meal post vaccination and boy was it a good one! Great to finally be able to eat out again! #blackpeppercrabs #timoheats #yummysg #seafood @ 螃蟹之家 House of Seafood https://t.co/zAzQdN2VKb
293,@a_Suman_ Vaccination gattiga aithe ye problem undadu I mean Antha serious avvakunda unte chalu https://t.co/ziZD3RlDL2
294,"Akhirnya second dose of Sinovac Vaccination @ The Mall, Mid Valley Southkey https://t.co/AaktXGHYRy"
295,"Friday, 20 Aug 2021 💪 Discharged from the vaccination centre after my 2nd 💉 and got myself a cup of #ChiCha3000SG 😋 #Bubbletea #Boba #SanChenSG #IGotMyShot #ChiChaSanChen #SanChen3000 #COVID19 #Pfizer #Singapore https://t.co/bmTTJEMelb"
296,Can someone tell me if the Covid vaccination is on track in Afghanistan and the Talibs are vaccinated? Also are they holding any daily press conference to update on numbers? @Iyervval @ARanganathan72 @anuraag_saxena https://t.co/28fxRI43bD
297,Heading to my 2nd vaccination! #CovidVaccine
298,"In an economics webinar, a Chicago economist used an Economic model to analyze the Covid vaccination. The vaccine comes out three months earlier with 70% effectiveness has better economic benefits than the vaccine three months late with 95% effectiveness."
299,"Malaysia biggest challenge is SMM, test regime, vaccination speed with the rising exponentially that become No 1 in APAC. https://t.co/drbm0XyQ7s"
300,Today is AA’s 18 months vaccination and checkup. Her head measurement was above 97 percentile. 😅 the nurse went to another nurse to ask whether it’s okay or not. They measured her head again and confirmed it’s more than 97 percentile. Kepale AA memang besar since birth. 😅
301,Singapore government says it's now up to 76% fully vaccinated. 82% at least one dose. One of the highest vaccination rates in the world. https://t.co/ckkkmMoWLL
302,Enjoying my vaccination privilege.
303,"@MiotRomain @BrunoMasure Au départ de Paris, il faut de toute façon montrer un certificat de vaccination."
304,"Back after vaccination break.
#inlineskating #aggressiveinline #insta360onex2 https://t.co/qczQ0GJnr7"
305,"Oh, and #Singapore has reached 75% vaccination of total population as of yesterday."
306,It is compulsory to show our vaccination cert here in Singapore before we dine in to prove that we had completed our 2nd dose (max. 2 weeks after the 2nd dose date) to be considered as FULLY VAXED. https://t.co/nfWYpoAMDh
307,People have been asking me why I keep drinking coffee. I need it bro. I need it. It’s not that I want it. I need it. I know my limits k. I only take one cup a day. 3rd day of vaccination: body still aching and I need to tahan until 8:30pm. Can someone drive me home later? https://t.co/b25fBljzsE
308,"Worst part about the vaccination? No, not the side effects. It’s waiting till i’m allowed to ride me bike again."
309,"@DGHisham @Khairykj @jkjav As parent..siap beli RTD Covid19 as preparation going back to school for daughter. Insurance Coverage, face-shield/mask, vitamins, sanitizer, wet tissue too. Vaccine is @KKMPutrajaya's baby &amp; vaccination for Sec Sc should start when school open..at the school itself. @RadziJidin https://t.co/eLtEwozXDz"
310,2nd day after my 2nd dose vaccination. My left hand couldn’t lift up. Head throbbing. Body aching and weak. No fever but Took 2 Panadol and slept at 11am til 2pm. Feel a bit better. AA just slept. Hub went solat jumaat. Now I’m contemplating to sleep or to do housework.
311,"the equation is easy, reduce transmission and increase % vaccination. If we're in a storm⚡️⛈ on a 🚤 at 🌊 and the vaccine is a life-saver, we don't throw people overboard so they can survive, we stay aboard, steady with our life-savers waiting for the storm to pass."
312,To enter building and vaccination is literally as simple as putting shapes into boxes by matching the holes.
313,"Update ticket guide for tomorrow's match.

⏩https://t.co/biau2QXYmR

Required ""Full Vaccination with effective after 2 weeks have passed"" to purchase the ticket
*ART test is not allowed. 

#albirex_s #albirex https://t.co/Pkc4Geed5i https://t.co/MlbNVAZLws"
314,Recovered from the 2nd vaccination side effect. Feeling brand new. #vaccinated https://t.co/MycfAJcPML
315,Sohai wants to dine in don't even know how to open app and show vaccination status and claims app is too old knn isit you want scam
316,"60/5000000 × 4975000/5000000

We can see it's likely if u choose a dead person, he is unvaccinated.

But this is first day so far..

Remember we are going to progress to more and more days of daily vaccination..

How should go about calculating the odds then subsequently??"
317,"25000 deaths . 

So if spread out each day. Is 80 deaths each day in Singapore.

Given such numbers.. assuming equal deaths and equal vaccination number each day.. 

What is probability that people die after vaccination shortly. Let's 

Use 60 deaths per day as some deaths"
318,"How to use math to explain why people die after vaccination and is due to chance..

Imagine 5 million take vaccinate in one year.

So each day there is about 12 000 or more people vaccinate.

Imagine the normal deaths for one year . 0.46% death in 2019. So is about"
319,"Of course is not all Malaysian states.. 

Some vaccine situation in some states are more organised and ample resources and logistic to run vaccination place well.. so I need to clarify... Some of states are more hard hit and people super desperate."
320,"If vaccination is available efficiently / freely / easily to the rakyat , tak ada perkara begini berlaku !!! https://t.co/84Yg4MDRsm"
321,@zulianaali @_dba_ Kenape kau blang akuuuu. Hahahahaha. I’m gg kkh tmrw for 2nd dose vaccination. Mcm after vaccination kene pergi Bugis jek ni. Dah dekat eh. 🙈🙊 Nanti Bsk aku update k Klau Ade. Mane tahu kau nak keeeee. 🤪
322,I’s vaccination day!
323,Vaccination day ✅ https://t.co/grgl7jApjs
324,Looking forward for my second jab #vaccination
325,First time dining in after the 2nd Phase 2 (Heightened Alert). Staff scans your Tracetogether to check your #vaccination status before being allowed in. Alhamdulillah to progress 🌿 https://t.co/W9z9gCxV0H
326,".@ProfAdeeba: With Hospital Bed Shortage, Premature To Reopen Even With 100% Vaccination https://t.co/TUDVdfNg4M"
327,"We are all busy.

We are all worried.

We are all full of problems also.

But still. We made time and effort to think through the vaccination and go ahead with it in the end.

Dun make your problem our problem.

We all have our own problems too.

Not only you ."
328,"Those people scold business for asking about vaccination status for indoor dine in

Is exactly the same attitude of Jurong Fish port and KTV horny bastard 

Who got us into the super spreading mode around early July.

Being nice and complacent will end up sabo whole island."
329,"End up what happen??

The staff do not dare to ask me for vaccination question because she has been just said by the uncle...

And so if I am not vaccinated.. I would have slipped through into the indoor dine in..."
330,"@yournekschapter My cat mkn royal canin hair n skin.
Mandi once a month and skrg dia yearly vaccination. Hehe 😁"
331,Mask off -&gt; proof of vaccination -&gt; green sticker on gym top -&gt; let’s go! 💪🏻💪🏻💪🏻 #TuesdayFeeling
332,"Vaccination day (@ Persada Johor International Convention Centre in Johor Bahru, Johor) https://t.co/7NJ5JzuI0m"
333,Tak Sempat NakDuduk Terus Panggil . Memang cempiyonnn ah #vaccination https://t.co/of67QFyOlg
334,"Singapore’s population will be classified as vaccinated vs unvaccinated. At my gym, the vaccinated wear a green bracelet and the unvaccinated wear an orange one. To enter anywhere in Singapore you need to show your vaccination status on the Trace Together app. Social pressure."
335,Australia on track to hit key vaccination target https://t.co/3j3UReVbLX
336,Why doesn’t the vaccination status show on the check in screen? Why doesn’t the check in beep sound different? Seems like quite a burden put on restaurant workers. https://t.co/IV2MHmxuvl
337,My gym just emailed asking us to submit proof of vaccination so they can update into the system. This vaccinated privilege really machiam XXX VIP Access like that...
338,Finally finish the 2nd vaccination. ✌️✌️✌️ https://t.co/9bd29BGSAH
339,"For Johorean that still didnt get the vaccination appointment, Stay chill, Johor is on the way to increae the number of vaccination! ❤️ https://t.co/wVczbCMurs"
340,"@KKMPutrajaya @Khairykj @HRHJohorII  Beside the additional of vaccine quantity. I think , Johor Also need More PPV. High Number of Vaccine, With High Number Of vaccine will help to reach ealier herd imunity in Johor. More PPV may help to increase the vaccination dose Given per day as we see Kl"
341,@akmala2121 Tak tau la kalau ijutkan tunjuk tu boleh je nak tipu tapi apa je lagi prove nak provide. Tak tau la MOH ada provide data diornag kena entry sendiri by ic org ke baru kluar vaccination info.
342,Bukan ke negeri2 fasa 2 ni vaccination rate slow gila?
343,"Is this a cause for celebration?
We had several deaths this week.
Optics, people, optics.

Raffles Medical chairman Loo Choon Yong turns billionaire on Covid-19 vaccination drive https://t.co/QoenfQNbz7"
344,"To all doctors and registered nurses outside our public health sector. Please volunteer to help with vaccination drive. Call 6325 9220 or register at shc@moh.gov.sg

We need you, and a million thanks. 

I know it's a big request. But once again, please share this."
345,"Oh, tomorrow is my vaccination day! EXCITEDDDDS"
346,And I'm finally out of the vaccination centre! Time to head home to rest. https://t.co/OlKug8ENcr
347,Vaccination day 👨🏻‍🎓
348,"Sched for second dose vaccination!.
Lord protection and strength upon me🙏.."
349,"First dose of vaccination ✔ @ Sogo, Mid Valley Southkey JB https://t.co/YtC8BD2kna"
350,"Singapore is aiming to have vaccinated about 80 per cent of its population by September as it transitions to a policy of treating Covid-19 as endemic, so it can fully reopen its economy. Its vaccination rate was 63 per cent as of August 2.

Go get your shots 💉 https://t.co/NeZv5Vs2I7"
351,"If there are still any doubters out there, then these sobering numbers today, including 9500+ deaths in Malaysia since the start of Covid, may bring a reality check. The impact on families is immense and devastating. Vaccination must be trusted, there is no other option today! https://t.co/JfVL5RN8jR"
352,Me storytelling to my dad how my vaccination day was 💁🏻‍♀️ https://t.co/L9Kro997uo
353,BTS vaccination drive. Indonesian ARMY you are legends! https://t.co/lkn77eX80T
354,"its my vaccination day (@ Dewan Serbaguna Mbip Taman Nusantara in Gelang Patah, Johor) https://t.co/ZPzlQ9jX31 https://t.co/mYI25J7Ozc"
355,"Vaccination Day ❤️✅ (@ Dewan Serbaguna Taman Mawar in Pasir Gudang, Johor) https://t.co/xUm50w1Yt4"
356,@Raymartin55 @Peter_Fitz You still need it (proving yellow fever vaccination) for travel to countries like  Nigeria
357,今日は涼しいから走りやすいですね。今週は2nd Vaccination なので、それまでに多く朝ランを済ませたいです。夏休みも家で働き出しても家にいるというのは、切り替え難しいですね。昨日までは好きに飲み食いしたので、今週は禁酒します🙄 https://t.co/DKOCDYHp4g
358,"Singapore will reopen when we can collectively achieve a high level of population coverage for vaccination. 

Go get your vaccine 💉. https://t.co/WeJ2yiTu9D"
359,"If thats the case, why not going dr to dr vaccination at their door step🤔
https://t.co/lfoMlbNWdD"
360,Mama Vaccination Day ✨❤️ https://t.co/Cmrmo4VG8U
361,University of Sydney: Vaccination Is the Priority https://t.co/qPJURhFjlK
362,Is horny also one of the side effect of vaccination?
363,"Happy Swiss National Day! Eager to get back to see friends when time and mass vaccination allows.

(Photo from 2014). https://t.co/IvaEKrf68A"
364,"Vaccination (@ Persada Johor International Convention Centre in Johor Bahru, Johor) https://t.co/XHu8FM5bzr"
365,@AfshanMasab Who says after vaccination you will never ever get covid?
366,"I'm going for my vaccination tomorrow despite my existing allergies

What's the worst that can happen, I die from it?"
367,😆 waddafug even pontianak get the vaccination https://t.co/qrDLpJC4fh
368,"Heart feels weird. At least (after the vaccination) if I die in the next moment, the world shall know. Bye"
369,"Good morning. Alive this morning - post COVID-19 Vaccination. @ Jurong West, Singapore https://t.co/4rqH2hRvdq"
370,please i want update for my vaccination date~ https://t.co/QDYW9SFsTx
371,Dah macam malaysia pulak. Vaccination pun slow https://t.co/67s8gKKKAh
372,"@mrsunlawyer Thank you for fighting vaccine hesitancy! 🙏🏽 As you rightly point out, vaccination is a public good -  a global public good! -  and all vaccines approved by WHO will help us fight the pandemic"
373,@jfxberns Okay but just for a minute. Dont want the US govt to find out their efforts to leave all their expats to suffer without vaccination hasnt been a total success.
