,Text
433,"Current leadership is a Coalition- if Liberals want belief they are now taking #climatechange seriously they need to do something about consistent messaging @JoshFrydenberg 

2GB - ‘Net zero emissions is about as silly as zero COVID’: Senator Matt Canavan https://t.co/756iklU30D"
434,"@TullyFletcher @timsout Yeah but keeping numbers low isn’t COVID zero - it’s keeping them low.

But there’s also the reality that if it means ongoing lockdowns - it won’t fly for a whole host of other reasons (hence why last week Andrews was clear about COVID zero no longer being viable in Victoria)."
435,Do you reflect on this @DanielAndrewsMP and think about the irreparable damage done through prolonged lockdown in pursuit of the Covid zero holy grail? https://t.co/VF1K6pdYjw
436,"@TullyFletcher @timsout Well, I wonder if we should read less into what people are saying.

I’m not actually sure what Prof Crabb is saying - e.g is he advocating COVID zero long-term? 

In any event, it’s just not an option anymore in NSW and Vic - and won’t be for WA either unless it stays closed off."
437,Bye bye COVID zero goodbye https://t.co/RSHAGHAre1
438,"Qld govn, don’t check over the border but look overseas. Countries open, travel regular, Covid cases continue but hospitals not overwhelmed. Covid Zero is a myth, it’s unsustainable &amp; will result in a hermit kingdom &amp; shattered tourism industry https://t.co/LZh3iECv8Y"
439,"@TullyFletcher Well but I think @timsout is saying that we should be focusing on vaccinating people, which is your point, and that zero COVID isn’t a realistic objective anymore, which is hard to argue against. I certainly don’t think he’s saying we should open up entirely now and let it rip."
440,"@MediaAnalystOz Yeah nah 

Look at the Vic numbers pre ""giving up on Covid zero"" and post. Out of nowhere the CoVid numbers exploded in Victoria especially the mystery cases 🧐

It's called deliberately letting Covid rip to intimidate the population into getting jabbed (and blame it on Scomo)"
441,"While the rest of the country gets vaccinated, WA has closed borders yet packing people into stadiums with no masks on bragging about covid zero living in a fantasy world where covid will never get in again. WA currently has the lowest vax rate in Australia. Good luck with that https://t.co/IHSMhoSDxp"
442,@TheReaganMorris The downside of the zero-Covid thing is as with Australia it has become a bogeyman as nobody knows anyone that's had it. The unfamiliarity has created a paralyzing fear of the unknown that's being used very effectively by  bad actors.
443,"They have just doubled down on the Covid Zero future so much it will require  such a shift to voluntarily enter a ""living with Covid"" phase.

Jacinda Ardern started preparing the people of NZ for this reality months ago."
444,"My controversial take, the QLD Government never want to make the call to open borders, it's too difficult a call to make.

So they'll relax restrictions incrementally until an outbreak inevitably occurs and they can blame NSW for losing Covid Zero... and then they'll open up."
445,21 #covid cases in @wnswlhd up to 8pm Saturday. It appears zero new cases in #Dubbo 👏🏻 But #Wellinton saw 11
446,@CrabbBrendan #CovidZero https://t.co/U3XTHrxYoN
447,"Amazing tweets about Gai and the training efforts from yesterday. I hope everyone realises she hasn’t been to the stables since Covid started, how about a rap for the bloke who does the bulk of the work and gets zero accolades? His name is Adrian Bott incase you didn’t know."
448,"@MarkBaileyMP @ScottMorrisonMP Why do politicians of all persuasions insist on politicising a public health issue, Mark ? 

Is there any other country in the world that has remained COVID free, and what is your plan for perpetual ""zero COVID"" in QLD ? 

I mean an actual plan beyond permanent border closures."
449,"@PatHall42262182 @PointsHq @undefinedhandle @profsarahj Sorry to hear that Pat. My point is that AP has painted herself into a Covid zero corner. If she sticks to her current policy QLD will not open for many months, possibly years. The UK has opened with similar vax rates to NSW and their death rate is much lower than forecast."
450,@stixlives @ozhomeschool Australians are being admitted to hospital with Covid ( SARS Cov 2) + PCR test -even though they have zero/ mild symptoms. More so in lockdowns areas. Great way to keep the Numbers 🆙
451,What the? How tone deaf can you be. Your state is locking everyone away/up with STILL trying to achieve Covid Zero. Only a 🤡 would think this makes other states happy #AFL #AFLFinals #AFLGF https://t.co/uH5nfzGgr1
452,"@PatHall42262182 @PointsHq @undefinedhandle @profsarahj What about QLDERs living outside the state who haven’t seen their 90 year old mother since Dec 20? Or vice versa. When WILL QLD open up? If you’re waiting for zero Covid then you’ll never open. If not, then when? Your economy will eventually implode if you become a hermit state."
453,"I haven't seen any evidence of it, but if I was a foreign adversary, I'd be exploiting the ""covid zero"" vs ""let it rip"" division in Australia.

We need to avoid being drawn to the fringes of these arguments. Nearly everyone sits closer to the middle."
454,"@jaquix173 @BelindaJones68 He is a Victorian traitor. Mocked Vic re covid expence to the nation. And yet can not throw enough money to NSW. 

As usual net Zero anoucement with no plan.
Just electrol spin."
455,So much of the support for the antivaxer antisemites comes from right wing nutcases living … guess where … WESTERN AUSTRALIA! Where they enjoy lots of freedom with zero covid.
456,@Outflier_Skyre @Allan90072090 @Uinebruadar @armstrongschmak Zero-Covid is crazy talk. Australian exceptionalism at its worse. Do you really think a place so close to being banana republic is better than the rest of the world?
457,@Sarah_farmerjo @EddieH1976 @sophieelsworth @Robin18601078 ..fair point Sarah. But then those of us in Covid zero States have leaders who understand the benefits of Go Hard Go Early and have a population who largely follow sound public health orders (Vic should be very cross with BinChicken for her failures after Limo guy)
458,"@MixtUpMixy @CraigKellyMP In Aust in 2019 we had overl 20,000 cases of influenza and over 480 deaths. We have gone from that to zero in 2020. Hospital staff have admitted that Ppl who die of other causes but have Covid atd  are being recorded as Covid deaths. Also 3% deaths is an exaggeration esp in young"
459,"The point is they are hoping for the same results, zero COVID cases https://t.co/LTV6LGNpGa"
460,"Queensland records zero local COVID-19 cases, applies new restrictions to NSW border bubble after lockdown announced https://t.co/hDnO9htwIs #COVID19"
461,"@rajah_mich @AmerAcadPeds Maybe let your mate here know… 
Seems to believe infectious disease experts and zero Covid academics are one and the same. How to lose your integrity in 5 tweets or less. https://t.co/NX3Otajcwi"
462,"@LibbiCurtis @profesterman I get that it’s hard to take, but we aren’t aiming got covid zero anymore. This is possibly what it will look like all the time. #StaySafe"
463,"@tania_city @jenn_phd @airaaa_____ I'm in a state with zero known covid cases in the community, and no one I know or have heard of has caught covid after being vaccinated. Most people I know have been vaccinated or have had their first dose."
464,@RealOzSAGE Make sure you double mask while you’re doing your outdoor exercise guys. Can never be too careful in the Covid Zero Kingdom.
465,@iammarkcarnegie No travel bubble with Covid Zero
466,"I can never go back to China to visit my relatives until China Ditch Zero Covid Policy. 4 Years Old Child have to Quarantine by himself, his parent can’t visit him, this is Insanity in China.

https://t.co/2T5YikTjEB

#China #COVID19 #DeltaVariant @WHO @DrTedros @DrMikeRyan"
467,"@antihobbes @KiwiCraig74 @PronouncedHare And yet people still use “elimination” incorrectly. But I agree, Zero Covid is even worse."
468,@madeinmars27 Zero Covid is impossible sorry covid scold Twitter
469,"@johnb78 Not bizarre, deliberate

As soon as Andrews revealed he'd given up on Covid zero the numbers in Victoria have sky rocketed far quicker than they have in soft lockdown NSW

Letting it rip to intimidate the population into getting vaxxed

Happens when a psychopath has total power."
470,"Doubtful any of the other states (barring maybe NSW) will open up to Victorians this year, specially while they hold covid zero."
471,"@vanhug @R_Impiombato So has the whole country. Fact is Australia failed. They thought the vaccine was the golden ticket and COVID-Zero would cover the fact that not one state was prepared to reopen with COVID about. That hasn’t happened, it’s a failure and destroyed the country in the process 🤬"
472,"@luciemorrismarr @Susan29191404 The only way to bring any normality to life is to return to #COVIDZero.

The UK will not vaccinate kids under 16, as their agenda is to  infect everyone.

The same game is being played in #NSW. Schools will return with no kids under 12 vaccinated and #COVID19nsw will be spread."
473,"@benitakolovos So the AMA has gone full Zero Covid zealot.

The Nationally agreed 80% target is for those aged 16+ and it’s not currently due to be met in Vic until Dec 10. Add the younger cohort and 2 weeks = mid January 2022.

They are advocating for 4 more months of lockdown in Melbourne!!!"
474,"@LeBomber05 @georgiecrozier @MatthewGuyMP Yes, crushing a system to pursue a single disease holy grail like COVID Zero will do that. Many nurses have been attracted out of the system with to work in testing and vaccination centres. Those left behind struggle to do the other work that has to be done"
475,"@HankMeyerNAPP Lockdown after four cases, gee they have given up Zero Covid in name only. 

Sunday’s announcement could well induce depression in millions of Melburnians."
476,"if you happily buy crack from johnny no-name on a street corner please shut the fuck up about the covid vaccination, stop peddling that it's experimental &amp; ""do the research"" isn't the checkmate you think it is.

tolerance level is zero."
477,"@Culbert_Report With the Vic CHO and the Burnett Institute advising, I don’t see how we will get out of lockdown until December.

Andrews may make a policy u-turn sooner (as opposed to just acknowledging Zero Covid is over) once Victorians see NSW opening up. But I will believe it when I see it."
478,"There must be NO opening up unless we return to #COVIDZero or have more than 95% of the TOTAL population vaccinated. We should NOT sacrifice our lives or livelihoods for the NSW or Federal LNP Governemts.

Look to the disaster that is the UK if you disagree.
#COVID19nsw"
479,@Kurt_Sengul No. Right about the ludicrous triggers for the Drip swarms to attack when their zero Covid ideology or ALP worship is questioned.
480,"That 9% to 26% that just haven't got around to it will be a big obstacle.

The benefit NSW and VIC have is immediate self interest. Their freedoms in the coming weeks depend on their vaccination status.

It's something zero covid states will have to consider. https://t.co/IsowUeS7tT"
481,"Q to Chief Min: Is goal still Covid-zero?
- “NSW has been problematic for the nation &amp; very problematic for the ACT…will continue to be @ risk from NSW in weeks &amp; months ahead.” 
- “We have an objection to get # of ppl infectious in community as close to 0 as poss.” #Canberra"
482,@tristtc @smh @liammannix Covid is not going anywhere the coming years and covid zero futile. So are also endless lockdowns. Instead we should look at managing the risks by vaccinating everybody who wants to be vaccinated.
483,"@CrabbBrendan @RealOzSAGE “A wide spectrum of experts….”

Yeah, all the colours of the spectrum, from doom-mongers to the end is nigh false prophets.

It’s like a bunch of Zero Covid fanatics still held out in the jungle after the war has been lost."
484,"Perth-to-Brisbane yesterday:
• saved 42 hrs by not driving 🚙
• both Covid-free cities (zero new cases)
• only 4,600km 
• Perth has better Asian food 🍜 but Brissie has better coffee ☕️ 

[❗️Some or all of the content shared in this Tweet is disputed and may be misleading. ] https://t.co/T2cHNg1Ou4"
485,"“At 70% vaccinated, Boomers who advocate lockdowns and/or Covid Zero fantasies will have their properties forfeited to the Crown &amp; sold, and pensions cancelled, with all proceeds used to provide cash relief to working families.”"
486,"@n3ckf Not quite COVID-free. After a six month run of zero cases there have been 955 cases of delta in the last four weeks. We got down to 11 new cases one day a couple of days ago, but 33 today. I think we’ll be back to zero by the end of the month."
487,"@elsakeith13 And just maybe they're deliberately letting Covid rip to try and intimidate people into getting the vaccine

Notice how the CoVid numbers and mystery cases have exploded ever since they gave up on Covid zero 🧐"
488,"@96mitchclarke @theheraldsun They focussed on playgrounds, basketball and skate parks FFS

Deliberately throwing children under the bus to run cover for union controlled construction sites.

Enough of the bullshit failed zero Covid policies."
489,"@heidimur @DanielAndrewsMP So much inspiring leadership

“Hopefully we won’t have to do that again next year” says the dictator who refuses to let go of zero Covid policies. 

FFS - tell people to get the vaccine and we will get back to normal. 

Problem is we never will with you in charge vaccine or not."
490,@mediahunter The worse isolated that get the more extreme and nasty they become. It's been all downhill for them since DA abandoned covid zero.
491,"Covid Zero Strategy doesn't work.

I hope we don't see Qld in lockdown...

#covid19qld #covid19aus"
492,"In response to the Covid-19 pandemic, cities that had the guts to build complete cycle networks are reaping the benefits. Sadly, here in Tāmaki Makaurau we have a bunch of gutless wonders with zero vision committing us to congestion armageddon. 🙄 https://t.co/bEOm9uPJRs"
493,@burtpies @PRGuy17 You won't be able to to QLD for a couple years with their covid zero approach. Good luck with that
494,@demongrrl51 Dan is throwing him under the bus after the directives he forced him to sign and the Victorian pandemic management strategy proves an unmitigated disaster - widespread collateral damage yet abject failure to achieve the COVID zero holy grail
495,@discoball2000 They want zero-Covid. That's never opening.
496,"Morrison and Berejiklian: “Zero Covid just not possible”.   New Zealand: “Yeah, nah”. #TeamOf5Million https://t.co/1FC1COEX4m"
497,"Zero plan, no preparation, no development of contact tracing teams, no strategy to live with COVID-19..........just border closures and the ongoing fallacy of ""zero covid"".

@MarkMcGowanMP is utterly clueless. https://t.co/V8OcV1MtQk"
498,"@niloc1951 Will they un Medicare Levy the unvaccinated as well? 🧐

Seems a fitting comment from ALP wannabe in Mussolini McGowans Covid Zero gulag"
499,"@Nikkiwhoop1 Nicole, had Dan had a policy of vaccination earlier, I'd have had no issue but he was covid zero or die trying and took me and 1000s of other Vic small businesses down with him.
Now he's changed his tune.
How's that help me or the other 1000s?
Not having a crack at you."
500,"@Nikkiwhoop1 Don't wish to argue but had Andrews gone get vaxed last time instead of aiming for covid zero which was never going to be a long term option, our lives would be a lot different right now."
501,@j2simpso @covidbaseau @SAHealth We’re not in lockdown. We’re enjoying Zero Covid thanks to our quick hard lockdown earlier this year.
502,@ellapk3 @PeterNRMA Ha with Plucka Duck in control up here you are ZERO chance. I can’t even go just over the border to a place that’s had zero COVID “ever” to see my grandkids so you lot are mo chance ( sorry Ella).
503,"@vvg26 @kingofsorrow2 @MailOnline Trust me, I’ve been tweeting warnings about my home turf for weeks, more like them.
This is why I’ve wanted a DAM set up. Sadly Vic Gov has chosen the vacuum race. 
#COVIDZero"
504,"@CJHarvey56 @ScottMorrisonMP @GladysB For the record, have Zero confidence, especially when you see what 'freedom' looks like overseas. Imagine where this country an island dealibg with covid would be if it's leaders had vision."
505,"@Fideal7719 @Eggbert27 @3AW693 Because golf is an extremely low/zero Covid risk activity. Courses being closed is just government control, not actual health risks. That’s why it’s on Dan and not these people"
506,I think we’re all forgetting that Summer Bay also had zero COVID infections. They double vaccinated folks https://t.co/WMO22WFDzH
507,"@tony_adams1969 Fire brigades from neighbouring states sent to bushfire in NSW. Makes sense with bushfies, makes sense with COVID.
NSW needs to get this under control for all of Australia. It is one country.
Focusing on ground zero makes sense.
This is a pandemic, not a tin of luxury biscuits."
508,"Victoria records 246 COVID-19 new local cases; 156 not linked to known cases

0 new cases acquired overseas 

COVID zero not happening 

So what is the point of expensive &amp; punitive 14 days hotel quarantine for overseas travellers 👀

Time for home based quarantine &amp; testing 👍"
509,"It's remarkable how Australia went from 'flatten the curve' to 'Covid Zero' to 'living with Covid' with absolutely no public discussion, let alone any semblance of planning. We really do tolerate a lot.   https://t.co/eL3mNk8gkh"
510,"@PeripateNic I am so desperate to leave #FortressAustralia 

Some Australian states 🙄 are still obsessed with zero Covid. I mean WHAT THE FUCK 😳"
511,"@EssexPR Don’t worry about that Brooksy. We completely f*cked it up here. Speaking as a Melburnian who is on Day 218 of lockdown since April 2020. Chasing Zero Covid, celebrating “Donut Days” 🍩 (zero cases) for Political gain - with no end to lockdown in sight. Clueless leaders here !!"
512,"@franckverez @AusThinkingGirl @GidMK As much as I enjoy watching a country I despise more and more each day eat itself alive, Covid-zero fans alway have the choice to remain lockedown until they are comfortable. The lack of personal accountability in this country staggers me. Nobody is able to think for themselves."
513,@MLoParis His take on letting go of Covid zero is further bullying and intimidation - locking out instead of locking up. A world away from Gladys. Even with her vaccine apartheid  she’s paving the way for individual businesses to decide. He is a horrible man with no redeeming features
514,"@slpng_giants_oz Today at 1700 hours. Hi and welcome to the hard hitting Kenny Report, I’m Chris Kenny, a net zero hero. As we have always said here at Sky, reducing Australia’s emissions is vital. Now back to the inanity of our Covid response and lockdowns."
515,@opinionmate @NickFeik We may weep and laugh at the crazy anti Vax mob&amp;their bizarre beliefs but are we not subjected to equally biased and bizarre positions from MSM-eg carping about states with zero Covid&amp; ignoring NSW with deaths rising sickness and hospital medical teams at breaking point?
516,"@OrlaBreege @toninicho @FiveFrogsBlog Last year a school friend of mine died of Covid. I was like WTF? I didn't know that he had had cancer. It goes back to what is an acceptable death rate? Which is a sociology question and not a medical one (where the answer is, of course, zero)."
517,"@OrlaBreege @toninicho @FiveFrogsBlog Unfortunately, you are right. But, there's no such thing as Covid zero. People can't be locked down forever. Australia's has never faced such an existential threat. But it needs to take a holistic approach. Liberty or death? Saying that, it has made that decision in the past."
518,"@smoocher76 @Lord_Sugar Hearing ya Amy but the government here are trying to reach the impossible zero COVID cases, never gonna happen, agree staying safe is paramount but having a 2 hour notice for a imminent lockdown last week is ridiculous, people’s mental health is suffering big time"
519,@redruby17 @igordownunder Both I think he means. That is also what happened in Iceland. A small portion of vaccinated people will get quite sick. It's the reality. Bit again Iceland: unvaccinated are 15x more likely to end up in ICU. We need to ditch the unrealistic zero covid dream and prepare for this.
520,"@BreLaurie You’re missing the point Laurie - it’s the risk we’re looking at here. The chances of dying from catching COVID from a goal-post who caught it from a player who’s tested negative and hasn’t been exposed to anyone with COVID are zero. 
I don’t see how you can assess otherwise?"
521,How amazing are some zero or controlled state infections &amp; zero death thats GOLD STANDED SMirk you failed the country. If SMirk had of shut down when he was warning rather then staying open for Hillsong NSW concert &amp; had QUARANTINE facility we wouldn't have a out of control covid
522,"@bengroundwater Wow! And no masks. In Adelaide everyone is wearing masks, three weeks after we became Covid zero."
523,"As Delta is so transmissible, what this ISN’T is a map of ‘people doing the wrong thing’. It shows that Delta is becoming endemic. We’ve now decided that we won’t get back to zero. Everyone will come into contact with Covid at some point. 

Vaccines really are the only way out."
524,"That’s why COVID zero, because the idiot hasn’t planned for that. https://t.co/e8za2nDxtL"
525,"Dan told them ‘I’ve got it’ zero COVID, no need for a proper plan. https://t.co/6abKRyHWvh"
526,"@barriecassidy Zero Covid as a long term policy is at the same time irrational, incredibly costly and ultimately unachievable. 

That otherwise rational people can genuinely try to argue against that will be a textbook case study in cognitive dissonance and the madness of crowds."
527,"Wow, no wonder @MarkMcGowanMP is so strict with the WA border - the health system already isn't coping and they have zero COVID 😟

Fears over WA's #COVID19 readiness as grim hospital statistics revealed #coronavirusau #COVID19aus 

https://t.co/CJhMJZFDXl"
528,"BBC News - Why has Australia switched tack on Covid zero?
https://t.co/eSmidKZdxv"
529,"@mikamosi @BabushkaThe @damonTheOz @australian The best path to avoid this then, is vaccination, yes? Which is what NSW &amp; VIC are pushing, because a ‘COVID-Zero’ policy is unrealistic"
530,"For someone who has lived without COVID in the community for almost the entirety of the pandemic, “living with COVID” is shit. COVID zero is worth protecting and worth keeping hard borders to do so until virtually 100% 12yo+ vaccination rates."
531,"@dinenotylb2000 UK is a picture of what the future. Key is there are still 1000’s of cases but society is open, vaccine rate high, death rate low, every country has to learn to live with this virus. The WA premier suggesting that he will close borders &amp; lockdown, for covid Zero is unsustainable"
532,"@dinenotylb2000 My view is that the state governments should stick to the agreed targets for opening, 70-80% over 16 fully vaccinated and that Covid zero is un-achievable dream. The problem is that WA and Qld are moving from that agreed target and that’s the issue"
533,@JodieAnsted 💯 agree. History will judge her as a much better leader. It’s taken @DanielAndrewsMP 6 weeks to realise that his ridiculous covid zero pursuit is a lame 🦆.
534,If we operated as a federation we probably would want to keep some states Covid zero for as long as possible so we could surge the national healthcare network to pick up the slack. Doesn’t seem like we’re thinking that way though… #covidnsw #covidaus
535,@Qldaah This is the first time I've heard such a logical and impassioned argument for #COVIDZero. Once everyone who is eligible has been given a chance to be protected. I just wish THAT was the national plan 😒
536,"@dazzaroo54 Because the govt wants to spread the joy of opening up with covid to all the zero covid Labor states, to prove a point, i.e that they were right all along."
537,"@dctrjack @Taraustralis Those will be the people who were totally OK with keeping Australia's borders closed indefinitely. If that's your mindset then COVID-zero might look sustainable, even though it still wasn't in the long run."
538,"SMirk pushing for a covid November election worred about the industry backlash as he signs the wide ranging G20 zero carbon zero human generated Co2 &amp; Methane to a green stratagy future for the planet 
https://t.co/ZJ0fWcWRLm"
539,@GoldinPaul @MarcTennant @MackayIM This. People will care less now with zero covid. This is frustrating. More and more people coming out.
540,"So, now that our goal is no longer COVID zero, I wonder if there’s any value in journalists/media figures retweeting and dramatising the daily case/linked/isolating figures? No problem with the DoH doing it, but we’re clearly shifting toward a life mitigating COVID… (1/2)"
541,@MattThompson No chance...took him long enough to realise Covid Zero was never going to work...
542,@wanted797 It's going pretty well now. TBF vaccine rollout globally is really on par with urgency. Zero Covid creates no urgency.
543,"@scottgumbleton @opus87 @joshthelad3 @Glaven1994 @Raf_Epstein @migga Shit down at 18 cases isn't let it rip 🤣🤦🏻‍♂️

Vic shut down less than 12 hours after the dickhead of a premier announced Zero Covid."
544,@CVanderpunk @Glaven1994 The more vaccinated people the more asymptomatic people. Can't have acvinated people and zero Covid.
545,"Time is amazing.
Just seconds ago were we talking  COVID Zero and now we're arguing about 'Is it 250 deaths a day or 2000?'
'Every year is getting shorter...'"
546,#abc730 Sales going on about Vic govt 'backflip' on Zero COVID like Andrews has done something bad is breathtaking in its hypocrisy. 🤮
547,"@saschaosullivan Zero covid, might’ve been a bad idea.. do you even read this shite"
548,"Covid zero states are going to have to open up eventually, the world has Covid, we can’t hide from that #afternoonbriefing"
549,"@Keg767 @emusandbasil @PRGuy17 yeah, that's what happens when another Premier has an ideological agenda Rather than a Systems Health Based one.
i don't have to like the twist but given the spikes, i do agree with Dan's decisions.
Gladys killed Zero Covid."
550,"@LouiChristopher With questionable rental return security due to borders and Covid,  Zero rates making NG less significant and market that could be hitting peak... there are significant risk for investors who missed 2020 boat and are entering now."
551,"Question about Australia's change of stance in elimination of #Covid19.
PM believes we need to keep cases low to zero to achieve vaccination goals.
Covid positive people in MIQ can not go out for exercise. 

That's all folks.

#nzqt next. 🙄 https://t.co/ouDApURaYx"
552,"Exactly!!!

It’s a quasi Zero Covid strategy at the moment. 

As much as I enjoyed sticking the boot in to Zero Covid nutters yesterday, I don’t for one second believe the Dictator has completely let go of his Zero Covid obsession. https://t.co/2jP4UzlVFH"
553,"@PatsKarvelas The problem in the Covid Zero states is vaccine supply. The vast majority of the recommended vaccine is being funnelled towards Southern states.

First available appointment for priority group people (many still waiting) is now November."
554,"@RitaPanahi But the simple fact is that that goal of COVID zero was always a stalling tactic to ensure hospitals weren’t at breaking point until we reach vaccination targets. Which if we had bought enough Pfizer vaccines, could have been met earlier this year."
555,"If they tell you flu kills more people than Covid, I got the Australian death rates of flu  for 2016, 2017, 2018, 2019, averaged 626 each year. For 2020 only 36, &amp; so far 2021 is zero. Covid measures have saved 1216 deaths from flu. Source: Royal Australasian college of GPs"
556,"@ItsGoneAwry Yup but all the states closed their borders
Tasmania, South Australia, Western Australia
Zero covid
NSW 8 million people 1200 cases and 4 deaths a day
Victoria 7 million people less than 100 cases and the occasional death
NSW is a problem it has spread delta"
557,"@FedExHelp How do I collect a package from a closed depot in Enfield, NSW ? 

Depot closed due to COVID-19 issue, but FedEx must have an alternate plan to release packages that have been stranded for more than a week. 

Zero communication with customers."
558,"@EddyJokovich Hasn't she been baying for him to adopt covid zero for months, constantly undermining every decision? Just shows that it was never about what positions and measures he took."
559,"#abc730 'The Victorian Premier who abandoned COVID Zero'.
No judgement there eh Leigh? 🤔"
560,@danbrettig @scottgumbleton How is that related to Covid zero? AZ hesitancy has been an issue worldwide.
561,Premier of WA &amp; Qld will be behind and hit hard by Delta as pop not vaccination quickly enough !! Well done on zero Covid but  not reality in the future.
562,"@Tiger2047 @TheBadBoyChapo At that point we were Covid zero.  

He wasn’t required to be vaccinated.  Sure a mask would be a good idea - But wasn’t a requirement from his employer. 

If not him it could have been anyone.  An outbreak was inevitable.  

Don’t jump on the bandwagon blaming one individual"
563,"There will no doubt be some Zero Covid hold outs. 

They will cling to WA or ???. But one by one the dominoes will fall. 

All that will be left will be the hardcore nutters like Bill Bowtell fighting on in the jungle like a Japanese WW2 holdout found 20 years later.

#COVID19Vic"
564,"To see most of the Zero Covid nutters coming to the realisation that it is an impossible goal would be hilarious if it weren’t for all the damage they have inflicted on the population through supporting lockdowns that will still go for another 2 months in Melbourne. 

#COVID19Vic"
565,@GGandjmobile Which is greatly exacerbated when you crush a whole system in pursuit of ridiculous holy grails like COVID zero
566,It might not be the easing that everyone wanted but thankfully Dan has given up on COVID zero. Now Victorian’s can see a way out of this lockdown which is good for everyone’s mental health. @DanielAndrewsMP #Covid19VicData #ShadowPandemic
567,@wokwit7 @CUhlmann @theage I understand. I’m knackered. I’m glad they virtually admitted today that Covid zero is impossible
568,"Don’t go for Covid zero (clearly impossible) be a Covid hero (get vaccinated, demand it be available to all equitably, defend vulnerable populations in the meantime)."
569,@ShainaIsaacs Dan Andrews has also declared Covid Zero dead
570,"Daniel Andrews just said ""covid zero is over""
 The Gladys strain is hardcore to the bone 

 🙄.I'm Feeling like shit."
571,@wikikeeper Covid zero is impossible with delta.  I’ve been fully vaccinated since June
572,"I think today will mark a massive shift in the politics of Covid in this country. 

An additional 6 million Australians are now confronted with the reality that Covid Zero is dead and there needs to be a path forward regardless.

More than half the Nation is now at this point."
573,"Most of the world: Zero covid is impossible. 
New Zealand: Challenge accepted. 

We can do this NZ! 
Sending love to all the Aucklanders! ❤ #TeamOf5Million"
574,"Get out and about Victorians, covid zero is dead and the polls are putting the heat on Dickhead Dan !"
575,"Ash, PR Guy, the Dictator and the rest of the Zero Covid dominoes about to fall……

#COVID19Vic https://t.co/VZ288vNkYi"
576,@Chardy53102203 The only clowns around are the ones that believe we can reach Covid zero.
577,"@MikeCarlton01 Daddy No Mask 👺 is doing his anti COVID-19 thing again, so he's either proud of himself of has zero empathy. https://t.co/P5SJ4ezeuQ"
578,'One of the many disservices COVID-zero fetishists inflicted on the nation was the illusion of a solution.' https://t.co/xLOFuhmLDt
579,"A nod to all of us that have been saying for a while zero covid isn’t achievable with Delta. 

Now you’re behind on vaccinations because you convinced your state where wasn’t an urgency. 

Get that AstraZeneca flowing. https://t.co/jj65XnUjOy"
580,"@pwafork Zero covid is still a thing here in South Australia thankyou very much, and we'd like to keep it that way. Just because NSW has given up, doesn't mean we should accept your Government's pathetic attempt at ""gold standard"" contact tracing and lockdown.😡"
581,"@jasonpillifeant @DanielAndrewsMP When politics trumps ""the medical evidence"" on ""this wildly infectious virus"".
Approval % dropped from 56 to 44 in 2 weeks. 
Magically,  today, tone &amp; focus shifted from ""must get to zero"" to ""low numbers we can tolerate.
Maybe politics = ultimate #covid vaccine!
@catherine___c"
582,"The end of covid zero will be the best thing since sliced bread tomorrow, that’ll be the dripcourse anyway"
583,@gdrosser OMG he is a total liar. Most state health services are running on the smell of an oily rag… so there is zero capacity for Covid admissions. Especially in ICU where ventilator training is needed 🤨
584,"@roo_mint @chardycatt @sayers_molly Sounds like my general medical unit-zero Covid cases, usually about four patients with eating disorders on the brink of death due to starvation or life threatening electrolyte abnormality"
585,Victoria is destroying its own in the insanely unattainable goal of Covid zero https://t.co/9YzkbSiZg5
586,@JoshButler I would suggest with Vic basically announcing they are abandoning their CovidZero today he is a little concerned in the future he will be arguing with both Labor and Liberal on opening up
587,"@tax_oz @FreoPope @ccroucher9 @GladysB Covid zero is just the other side of the coin to let it rip ( which only an infinitesimal amount of people subscribe to) Most people sit in the middle somewhere, Freo Pope is a zealot who doesn’t understand risk management"
588,"@Rottoturbine Yep, Covid zero won’t last forever my WA friends, enjoy it now but prepare for what’s coming. So glad I had my first AZ jab in May, 2nd in August here in Melbourne."
589,Gladys Berejiklian going hard on the death of zero covid. You absolutely love to see it.
590,"Keeping it real…. This is my daughter Madi, sent this to my wife #Mentalhealth #COVID19Vic @DanielAndrewsMP you listening? Do you understand the actions of a Covid zero are actually creating insane problems on the other side. It’s not a price worth paying… make the change ASAP https://t.co/O2FehTRkUz"
591,"'Well, it’s been 18 months now and to adapt a Keating-ism, every galah in the pet shop is now saying that the reason McGowan is so fanatical about COVID-zero is because all the signs are that that system would not cope.' https://t.co/jiRO4KQjCw"
592,"Give a date and set of rules !! Covid Zero is gone! We all going for three jabs, so better advertise the benefits of vaccination!!"
593,COVID zero is a dead duck. It’s not an honest policy for major cities. https://t.co/jF0r3PJNf2
594,"Stop fence sitting @TheTodayShow @karlstefanovic ! Which side are you on? Are you pro zero covid &amp; eternal lockdowns or do you want Aust &amp; the economy to open up. Clearly pick a side and fight for that. 

Personally we need to open up. -Mental health crtical
-Small biz critical"
595,"@esseeeayeenn Number of people dead from suicide in Victoria this year 

370

Number of people dead from Covid

0

Thanks for the lecture about consequences. I'm assuming your
also a slave to Covid zero. Something no other country in the world adheres too. Only the Talidan and his crazy cult"
596,It’s going to be a sad day when Queensland opens its borders and we get overwhelming cases of Covid that we can no longer control. Life has been amazing whilst we’ve had zero cases. 🌺
597,@bradpsychology @AnnastaciaMP People who want qld to fall into the dark ages ! Zero covid is a pipe dream… Aust needs to rejoin the rest of the world
